Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Michael Jordan,28.0,CHI,SG,80.0,80.0,3102.0,11.7875,22.725,0.519,27.0,100.0,0.27,916.0,1718.0,0.533,0.526,6.1375,7.375,0.832,91.0,420.0,511.0,489.0,182.0,75.0,200.0,201.0,30.05,2.0,"MVP-1,DPOY-3,AS,NBA1"
2.0,Karl Malone,28.0,UTA,PF,81.0,81.0,3054.0,9.851851851851851,18.71604938271605,0.526,3.0,17.0,0.176,795.0,1499.0,0.53,0.527,8.308641975308642,10.679012345679013,0.778,225.0,684.0,909.0,241.0,108.0,51.0,248.0,226.0,28.049382716049383,0.0,"MVP-4,DPOY-6,AS,NBA1"
3.0,Chris Mullin,28.0,GSW,SF,81.0,81.0,3346.0,10.246913580246913,19.555555555555557,0.524,64.0,175.0,0.366,766.0,1409.0,0.544,0.544,4.320987654320987,5.185185185185185,0.833,127.0,323.0,450.0,286.0,173.0,62.0,202.0,171.0,25.604938271604937,0.0,"MVP-6,AS,NBA1"
4.0,Patrick Ewing,29.0,NYK,C,82.0,82.0,3150.0,9.707317073170731,18.597560975609756,0.522,1.0,6.0,0.167,795.0,1519.0,0.523,0.522,4.597560975609756,6.2317073170731705,0.738,228.0,693.0,921.0,156.0,88.0,245.0,209.0,277.0,24.024390243902438,0.0,"MVP-5,AS,NBA2"
5.0,Clyde Drexler,29.0,POR,SG,76.0,76.0,2751.0,9.131578947368421,19.42105263157895,0.47,114.0,338.0,0.337,580.0,1138.0,0.51,0.509,5.276315789473684,6.644736842105263,0.794,166.0,334.0,500.0,512.0,138.0,70.0,240.0,229.0,25.039473684210527,0.0,"MVP-2,AS,NBA1"
6.0,Tim Hardaway,25.0,GSW,PG,81.0,81.0,3332.0,9.061728395061728,19.65432098765432,0.461,127.0,376.0,0.338,607.0,1216.0,0.499,0.501,3.6790123456790123,4.802469135802469,0.766,81.0,229.0,310.0,807.0,164.0,13.0,267.0,208.0,23.37037037037037,1.0,"MVP-8,AS,NBA2"
7.0,Mitch Richmond,26.0,SAC,SG,80.0,80.0,3095.0,8.5625,18.3125,0.468,103.0,268.0,0.384,582.0,1197.0,0.486,0.503,4.125,5.075,0.813,62.0,257.0,319.0,411.0,92.0,34.0,247.0,231.0,22.5375,1.0,
8.0,Glen Rice,24.0,MIA,SF,79.0,79.0,3007.0,8.50632911392405,18.126582278481013,0.469,155.0,396.0,0.391,517.0,1036.0,0.499,0.523,3.367088607594937,4.025316455696203,0.836,84.0,310.0,394.0,184.0,90.0,35.0,145.0,170.0,22.341772151898734,0.0,
9.0,Charles Barkley,28.0,PHI,SF,75.0,75.0,2881.0,8.293333333333333,15.013333333333334,0.552,32.0,137.0,0.234,590.0,989.0,0.597,0.567,6.053333333333334,8.706666666666667,0.695,271.0,559.0,830.0,308.0,136.0,44.0,235.0,196.0,23.066666666666666,0.0,"MVP-12,AS,NBA2"
10.0,Scottie Pippen,26.0,CHI,SF,82.0,82.0,3164.0,8.378048780487806,16.573170731707318,0.506,16.0,80.0,0.2,671.0,1279.0,0.525,0.511,4.024390243902439,5.2926829268292686,0.76,185.0,445.0,630.0,572.0,155.0,93.0,253.0,242.0,20.975609756097562,2.0,"MVP-9,DPOY-3,AS,NBA2"
11.0,Reggie Lewis,26.0,BOS,SG,82.0,82.0,3070.0,8.573170731707316,17.036585365853657,0.503,5.0,21.0,0.238,698.0,1376.0,0.507,0.505,3.5609756097560976,4.182926829268292,0.851,117.0,277.0,394.0,185.0,125.0,105.0,136.0,258.0,20.76829268292683,0.0,AS
12.0,Reggie Miller,26.0,IND,SG,82.0,82.0,3120.0,6.853658536585366,13.670731707317072,0.501,129.0,341.0,0.378,433.0,780.0,0.555,0.559,5.390243902439025,6.280487804878049,0.858,82.0,236.0,318.0,314.0,105.0,26.0,157.0,210.0,20.670731707317074,0.0,
13.0,Dražen Petrović,27.0,NJN,SG,82.0,82.0,3027.0,8.146341463414634,16.036585365853657,0.508,123.0,277.0,0.444,545.0,1038.0,0.525,0.555,2.8292682926829267,3.5,0.808,97.0,161.0,258.0,252.0,105.0,11.0,215.0,248.0,20.621951219512194,0.0,
14.0,Ricky Pierce,32.0,SEA,SG,78.0,78.0,2658.0,7.948717948717949,16.743589743589745,0.475,33.0,123.0,0.268,587.0,1183.0,0.496,0.487,5.346153846153846,5.833333333333333,0.916,93.0,140.0,233.0,241.0,86.0,20.0,189.0,213.0,21.666666666666668,0.0,
15.0,Jeff Malone,30.0,UTA,SG,81.0,81.0,2922.0,8.530864197530864,16.703703703703702,0.511,1.0,12.0,0.083,690.0,1341.0,0.515,0.511,3.1604938271604937,3.5185185185185186,0.898,49.0,184.0,233.0,180.0,56.0,5.0,140.0,126.0,20.234567901234566,0.0,
16.0,Joe Dumars,28.0,DET,SG,82.0,82.0,3192.0,7.158536585365853,15.987804878048781,0.448,49.0,120.0,0.408,538.0,1191.0,0.452,0.466,5.024390243902439,5.7926829268292686,0.867,82.0,106.0,188.0,375.0,71.0,12.0,193.0,145.0,19.9390243902439,0.0,"DPOY-5,AS"
17.0,Jeff Hornacek,28.0,PHO,SG,81.0,81.0,3078.0,7.839506172839506,15.308641975308642,0.512,83.0,189.0,0.439,552.0,1051.0,0.525,0.546,3.4444444444444446,3.888888888888889,0.886,106.0,301.0,407.0,411.0,158.0,31.0,170.0,218.0,20.14814814814815,1.0,AS
18.0,Kendall Gill,23.0,CHH,SG,79.0,79.0,2906.0,8.430379746835444,18.063291139240505,0.467,6.0,25.0,0.24,660.0,1402.0,0.471,0.469,3.5949367088607596,4.822784810126582,0.745,165.0,237.0,402.0,329.0,154.0,46.0,180.0,237.0,20.531645569620252,0.0,
19.0,Danny Manning,25.0,LAC,PF,82.0,82.0,2904.0,7.926829268292683,14.621951219512194,0.542,0.0,5.0,0.0,650.0,1194.0,0.544,0.542,3.402439024390244,4.695121951219512,0.725,229.0,335.0,564.0,285.0,135.0,122.0,210.0,293.0,19.25609756097561,0.0,MVP-16
20.0,David Robinson,26.0,SAS,C,68.0,68.0,2564.0,8.705882352941176,15.794117647058824,0.551,1.0,8.0,0.125,591.0,1066.0,0.554,0.552,5.779411764705882,8.25,0.701,261.0,568.0,829.0,181.0,158.0,305.0,182.0,219.0,23.205882352941178,2.0,"MVP-3,DPOY-1,AS,NBA1"
21.0,Larry Johnson,22.0,CHH,PF,82.0,77.0,3047.0,7.512195121951219,15.341463414634147,0.49,5.0,22.0,0.227,611.0,1236.0,0.494,0.492,4.134146341463414,4.987804878048781,0.829,323.0,576.0,899.0,292.0,81.0,51.0,160.0,225.0,19.21951219512195,0.0,ROY-1
22.0,Brad Daugherty,26.0,CLE,C,73.0,73.0,2643.0,7.890410958904109,13.835616438356164,0.57,0.0,2.0,0.0,576.0,1008.0,0.571,0.57,5.671232876712328,7.301369863013699,0.777,191.0,569.0,760.0,262.0,65.0,78.0,185.0,190.0,21.45205479452055,1.0,"MVP-11,AS,NBA3"
23.0,Hersey Hawkins,25.0,PHI,SG,81.0,81.0,3013.0,6.432098765432099,13.91358024691358,0.462,91.0,229.0,0.397,430.0,898.0,0.479,0.503,4.9753086419753085,5.691358024691358,0.874,53.0,218.0,271.0,248.0,157.0,43.0,189.0,174.0,18.962962962962962,0.0,
24.0,Kevin Johnson,25.0,PHO,PG,78.0,78.0,2899.0,6.910256410256411,14.423076923076923,0.479,10.0,46.0,0.217,529.0,1079.0,0.49,0.484,5.743589743589744,7.115384615384615,0.807,61.0,231.0,292.0,836.0,116.0,23.0,272.0,180.0,19.692307692307693,1.0,"MVP-15,NBA3"
25.0,Hakeem Olajuwon,29.0,HOU,C,70.0,69.0,2636.0,8.442857142857143,16.814285714285713,0.502,0.0,1.0,0.0,591.0,1176.0,0.503,0.502,4.685714285714286,6.114285714285714,0.766,246.0,599.0,845.0,157.0,127.0,304.0,187.0,263.0,21.571428571428573,0.0,"DPOY-6,AS"
26.0,Chuck Person,27.0,IND,SF,81.0,81.0,2923.0,7.604938271604938,15.851851851851851,0.48,132.0,354.0,0.373,484.0,930.0,0.52,0.531,1.6419753086419753,2.432098765432099,0.675,114.0,312.0,426.0,382.0,68.0,18.0,216.0,247.0,18.48148148148148,0.0,
27.0,Ron Harper,28.0,LAC,SG,82.0,82.0,3144.0,6.939024390243903,15.75609756097561,0.44,64.0,211.0,0.303,505.0,1081.0,0.467,0.465,3.573170731707317,4.853658536585366,0.736,120.0,327.0,447.0,417.0,152.0,72.0,252.0,199.0,18.23170731707317,1.0,
28.0,Terry Porter,28.0,POR,PG,82.0,82.0,2784.0,6.353658536585366,13.768292682926829,0.461,128.0,324.0,0.395,393.0,805.0,0.488,0.518,3.841463414634146,4.487804878048781,0.856,51.0,204.0,255.0,477.0,127.0,12.0,188.0,155.0,18.109756097560975,0.0,
29.0,Kevin Willis,29.0,ATL,PF,81.0,80.0,2962.0,7.296296296296297,15.11111111111111,0.483,6.0,37.0,0.162,585.0,1187.0,0.493,0.485,3.6049382716049383,4.481481481481482,0.804,418.0,840.0,1258.0,173.0,72.0,54.0,197.0,223.0,18.271604938271604,0.0,"AS,NBA3"
