Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1.0,Jeff Ruland,25.0,WSB,C,75.0,75.0,3082.0,9.6,16.5,0.579,0.0,0.1,0.143,9.6,16.4,0.582,0.579,7.4,10.2,0.733,4.2,10.5,14.7,4.7,1.1,1.2,5.5,4.6,26.6,111.0,105.0,"MVP-9,AS"
2.0,Sidney Moncrief,26.0,MIL,SG,79.0,79.0,3075.0,9.0,18.1,0.498,0.1,0.3,0.278,8.9,17.8,0.501,0.5,8.5,10.1,0.848,3.5,5.0,8.5,5.8,1.7,0.4,3.5,3.3,26.6,119.0,105.0,"MVP-8,DPOY-1,AS,NBA2"
3.0,Norm Nixon,28.0,SDC,PG,82.0,82.0,3053.0,9.1,19.7,0.462,0.2,0.7,0.239,9.0,19.0,0.471,0.467,3.2,4.2,0.76,0.9,2.3,3.2,14.2,1.5,0.1,4.0,2.8,21.6,111.0,115.0,
4.0,Larry Bird,27.0,BOS,PF,79.0,77.0,3028.0,12.0,24.5,0.492,0.3,1.2,0.247,11.8,23.3,0.504,0.497,5.9,6.7,0.888,2.9,9.8,12.7,8.3,2.3,1.1,3.8,3.1,30.3,115.0,101.0,"MVP-1,DPOY-12,AS,NBA1"
5.0,Rolando Blackman,24.0,DAL,SG,81.0,81.0,3025.0,11.6,21.2,0.546,0.0,0.2,0.091,11.5,21.0,0.55,0.547,6.0,7.3,0.812,2.0,4.0,6.0,4.6,0.9,0.6,2.7,2.0,29.1,119.0,112.0,
6.0,Isiah Thomas,22.0,DET,PG,82.0,82.0,3007.0,10.3,22.3,0.462,0.3,1.0,0.338,9.9,21.3,0.468,0.47,6.0,8.1,0.733,1.6,3.4,5.0,14.1,3.1,0.5,4.7,5.0,26.9,111.0,107.0,"MVP-5,AS,NBA1"
7.0,Buck Williams,23.0,NJN,PF,81.0,81.0,3003.0,7.7,14.4,0.535,0.0,0.1,0.0,7.7,14.3,0.537,0.535,4.4,7.7,0.57,5.5,10.0,15.5,2.0,1.3,1.9,3.7,4.6,19.8,106.0,103.0,
8.0,Jack Sikma,28.0,SEA,C,82.0,82.0,2993.0,9.3,18.6,0.499,0.0,0.0,0.0,9.3,18.5,0.5,0.499,6.6,7.7,0.856,3.6,11.0,14.7,5.3,1.5,1.5,3.8,4.8,25.1,112.0,104.0,AS
9.0,Adrian Dantley,28.0,UTA,SF,79.0,79.0,2984.0,12.3,22.0,0.558,0.0,0.1,0.25,12.3,22.0,0.559,0.558,12.5,14.5,0.859,2.7,4.1,6.9,4.8,0.9,0.1,4.0,3.1,37.1,126.0,112.0,"MVP-7,AS,NBA2"
10.0,Joe Barry Carroll,25.0,GSW,C,80.0,80.0,2962.0,10.4,21.8,0.477,0.0,0.0,0.0,10.4,21.8,0.477,0.477,4.9,6.8,0.723,3.7,6.3,10.0,3.1,1.6,2.2,4.2,3.8,25.7,103.0,108.0,
11.0,Dominique Wilkins,24.0,ATL,SF,81.0,81.0,2961.0,11.6,24.3,0.479,0.0,0.2,0.0,11.6,24.1,0.482,0.479,6.5,8.4,0.77,4.3,5.6,9.9,2.1,2.0,1.5,3.7,3.4,29.8,106.0,106.0,
12.0,Purvis Short,26.0,GSW,SF,79.0,76.0,2945.0,11.3,23.8,0.473,0.3,1.1,0.306,10.9,22.7,0.482,0.48,5.6,7.0,0.793,2.9,4.0,6.9,3.9,1.6,0.2,3.6,4.0,28.4,108.0,111.0,
13.0,Eddie Johnson,24.0,KCK,SF,82.0,82.0,2920.0,12.0,24.8,0.485,0.3,1.0,0.313,11.7,23.8,0.493,0.492,4.3,5.3,0.81,2.6,4.6,7.3,4.7,1.2,0.3,3.4,4.3,28.7,107.0,110.0,
14.0,Terry Cummings,22.0,SDC,PF,81.0,80.0,2907.0,12.0,24.3,0.494,0.0,0.0,0.0,12.0,24.3,0.495,0.494,6.2,8.6,0.72,5.3,7.4,12.7,2.3,1.5,0.9,3.6,4.9,30.3,112.0,111.0,
15.0,Mark Aguirre,24.0,DAL,SF,79.0,79.0,2900.0,15.5,29.5,0.524,0.3,0.9,0.268,15.2,28.6,0.532,0.528,7.8,10.4,0.749,2.7,5.2,7.8,6.0,1.3,0.4,4.8,4.1,39.0,112.0,111.0,"MVP-11,AS"
16.0,Larry Nance,24.0,PHO,PF,82.0,82.0,2899.0,9.8,17.0,0.576,0.0,0.1,0.0,9.8,16.9,0.58,0.576,4.1,5.7,0.707,3.7,7.4,11.1,3.5,1.4,2.8,2.9,4.5,23.7,118.0,106.0,DPOY-9
17.0,Alex English,30.0,DEN,SF,82.0,77.0,2870.0,13.7,26.0,0.529,0.0,0.1,0.143,13.7,25.8,0.531,0.529,5.3,6.5,0.824,3.3,3.8,7.0,6.1,1.3,1.4,3.4,3.8,32.8,114.0,113.0,AS
18.0,Robert Parish,30.0,BOS,C,80.0,79.0,2867.0,10.5,19.1,0.546,0.0,0.0,,10.5,19.1,0.546,0.546,4.6,6.2,0.745,4.1,10.3,14.4,2.3,0.9,1.9,3.1,4.5,25.5,115.0,102.0,AS
19.0,Bill Laimbeer,26.0,DET,C,82.0,82.0,2864.0,8.9,16.9,0.53,0.0,0.2,0.0,8.9,16.7,0.535,0.53,5.1,5.9,0.866,5.3,10.9,16.2,2.4,0.8,1.4,2.4,4.4,23.0,122.0,106.0,"MVP-12,DPOY-12,AS"
20.0,Mike Mitchell,28.0,SAS,SF,79.0,79.0,2853.0,12.3,25.2,0.488,0.1,0.2,0.429,12.2,25.0,0.488,0.49,4.3,5.6,0.779,3.0,6.0,9.0,1.5,1.0,1.2,2.2,4.0,29.0,109.0,112.0,
21.0,Gus Williams,30.0,SEA,PG,80.0,80.0,2818.0,10.2,22.3,0.458,0.1,0.4,0.16,10.1,21.9,0.464,0.459,5.1,6.8,0.75,1.1,2.3,3.5,11.5,3.2,0.4,4.0,2.6,25.6,106.0,108.0,
22.0,Rickey Green,29.0,UTA,PG,81.0,81.0,2768.0,7.3,14.9,0.486,0.0,0.3,0.118,7.2,14.7,0.493,0.487,3.2,3.9,0.821,0.9,2.9,3.8,12.4,3.6,0.2,2.8,2.6,17.7,115.0,107.0,"MVP-13,DPOY-8,AS"
