Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Michael Jordan,34.0,CHI,SG,82.0,82.0,3181.0,10.74390243902439,23.085365853658537,0.465,30.0,126.0,0.238,851.0,1767.0,0.482,0.473,6.890243902439025,8.792682926829269,0.784,130.0,345.0,475.0,283.0,141.0,45.0,185.0,151.0,28.74390243902439,0.0,"MVP-1,DPOY-4,AS,NBA1"
2.0,Karl Malone,34.0,UTA,PF,81.0,81.0,3030.0,9.62962962962963,18.17283950617284,0.53,2.0,6.0,0.333,778.0,1466.0,0.531,0.531,7.753086419753086,10.185185185185185,0.761,189.0,645.0,834.0,316.0,96.0,70.0,247.0,237.0,27.037037037037038,0.0,"MVP-2,AS,NBA1"
3.0,Antoine Walker,21.0,BOS,PF,82.0,82.0,3268.0,8.804878048780488,20.79268292682927,0.423,91.0,292.0,0.312,631.0,1413.0,0.447,0.45,3.7195121951219514,5.7682926829268295,0.645,270.0,566.0,836.0,273.0,142.0,60.0,292.0,262.0,22.4390243902439,1.0,"MVP-12,AS"
4.0,Shareef Abdur-Rahim,21.0,VAN,SF,82.0,82.0,2950.0,7.963414634146342,16.426829268292682,0.485,21.0,51.0,0.412,632.0,1296.0,0.488,0.493,6.121951219512195,7.804878048780488,0.784,227.0,354.0,581.0,213.0,89.0,76.0,257.0,201.0,22.304878048780488,0.0,
5.0,Glen Rice,30.0,CHH,SF,82.0,82.0,3295.0,7.7317073170731705,16.902439024390244,0.457,130.0,300.0,0.433,504.0,1086.0,0.464,0.504,5.219512195121951,6.146341463414634,0.849,89.0,264.0,353.0,182.0,77.0,22.0,182.0,200.0,22.26829268292683,0.0,"MVP-11,AS,NBA3"
6.0,Michael Finley,24.0,DAL,SF,82.0,82.0,3394.0,8.231707317073171,18.353658536585368,0.449,87.0,244.0,0.357,588.0,1261.0,0.466,0.477,3.975609756097561,5.073170731707317,0.784,150.0,288.0,438.0,405.0,132.0,30.0,219.0,163.0,21.5,1.0,MVP-18
7.0,Allen Iverson,22.0,PHI,PG,80.0,80.0,3150.0,8.1125,17.5875,0.461,70.0,235.0,0.298,579.0,1172.0,0.494,0.486,4.875,6.6875,0.729,86.0,210.0,296.0,494.0,176.0,25.0,244.0,200.0,21.975,0.0,
8.0,Tim Duncan,21.0,SAS,PF,82.0,82.0,3204.0,8.609756097560975,15.695121951219512,0.549,0.0,10.0,0.0,706.0,1277.0,0.553,0.549,3.8902439024390243,5.878048780487805,0.662,274.0,703.0,977.0,224.0,55.0,206.0,279.0,254.0,21.109756097560975,0.0,"MVP-5,ROY-1,DPOY-5,AS,NBA1"
9.0,Grant Hill,25.0,DET,SF,81.0,81.0,3294.0,7.592592592592593,16.80246913580247,0.452,3.0,21.0,0.143,612.0,1340.0,0.457,0.453,5.91358024691358,7.987654320987654,0.74,93.0,530.0,623.0,551.0,143.0,53.0,285.0,196.0,21.135802469135804,4.0,"MVP-9,AS,NBA2"
10.0,Shaquille O'Neal,25.0,LAL,C,60.0,57.0,2175.0,11.166666666666666,19.116666666666667,0.584,0.0,0.0,,670.0,1147.0,0.584,0.584,5.983333333333333,11.35,0.527,208.0,473.0,681.0,142.0,39.0,144.0,175.0,193.0,28.316666666666666,0.0,"MVP-4,AS,NBA1"
11.0,Mitch Richmond,32.0,SAC,SG,70.0,70.0,2569.0,7.757142857142857,17.428571428571427,0.445,130.0,334.0,0.389,413.0,886.0,0.466,0.498,5.814285714285714,6.728571428571429,0.864,50.0,179.0,229.0,279.0,88.0,15.0,181.0,154.0,23.185714285714287,0.0,"MVP-15,AS,NBA3"
12.0,Ray Allen,22.0,MIL,SG,82.0,82.0,3287.0,6.865853658536586,16.036585365853657,0.428,134.0,368.0,0.364,429.0,947.0,0.453,0.479,4.170731707317073,4.7682926829268295,0.875,127.0,278.0,405.0,356.0,111.0,12.0,263.0,244.0,19.536585365853657,0.0,
13.0,Reggie Miller,32.0,IND,SG,81.0,81.0,2795.0,6.37037037037037,13.345679012345679,0.477,164.0,382.0,0.429,352.0,699.0,0.504,0.553,4.716049382716049,5.432098765432099,0.868,46.0,186.0,232.0,171.0,78.0,11.0,128.0,148.0,19.48148148148148,0.0,"MVP-16,AS,NBA3"
14.0,Vin Baker,26.0,SEA,C,82.0,82.0,2944.0,7.695121951219512,14.195121951219512,0.542,1.0,7.0,0.143,630.0,1157.0,0.545,0.543,3.792682926829268,6.414634146341464,0.591,286.0,370.0,656.0,152.0,91.0,86.0,174.0,278.0,19.195121951219512,0.0,"MVP-8,AS,NBA2"
15.0,David Robinson,32.0,SAS,C,73.0,73.0,2457.0,7.4520547945205475,14.58904109589041,0.511,1.0,4.0,0.25,543.0,1061.0,0.512,0.511,6.6438356164383565,9.04109589041096,0.735,239.0,536.0,775.0,199.0,64.0,192.0,202.0,204.0,21.561643835616437,0.0,"MVP-7,DPOY-3,AS,NBA2"
16.0,Gary Payton,29.0,SEA,PG,82.0,82.0,3145.0,7.060975609756097,15.585365853658537,0.453,134.0,397.0,0.338,445.0,881.0,0.505,0.505,3.402439024390244,4.573170731707317,0.744,77.0,299.0,376.0,679.0,185.0,18.0,229.0,195.0,19.158536585365855,1.0,"MVP-3,DPOY-2,AS,NBA1"
17.0,Chris Webber,24.0,WAS,C,71.0,71.0,2809.0,9.112676056338028,18.887323943661972,0.482,65.0,205.0,0.317,582.0,1136.0,0.512,0.507,2.76056338028169,4.690140845070423,0.589,176.0,498.0,674.0,273.0,111.0,124.0,185.0,269.0,21.901408450704224,0.0,
18.0,Tim Hardaway,31.0,MIA,PG,81.0,81.0,3031.0,6.888888888888889,16.0,0.431,155.0,442.0,0.351,403.0,854.0,0.472,0.49,3.1728395061728394,4.061728395061729,0.781,48.0,251.0,299.0,672.0,136.0,16.0,224.0,200.0,18.864197530864196,0.0,"MVP-6,AS,NBA2"
19.0,Kevin Garnett,21.0,MIN,PF,82.0,82.0,3222.0,7.7439024390243905,15.768292682926829,0.491,3.0,16.0,0.188,632.0,1277.0,0.495,0.492,2.9878048780487805,4.048780487804878,0.738,222.0,564.0,786.0,348.0,139.0,150.0,192.0,224.0,18.51219512195122,1.0,"DPOY-11,AS"
20.0,Allan Houston,26.0,NYK,SG,82.0,82.0,2848.0,6.963414634146342,15.573170731707316,0.447,82.0,213.0,0.385,489.0,1064.0,0.46,0.479,3.475609756097561,4.085365853658536,0.851,43.0,231.0,274.0,212.0,63.0,24.0,200.0,207.0,18.402439024390244,0.0,
21.0,Sam Cassell,28.0,NJN,PG,75.0,72.0,2606.0,6.8,15.413333333333334,0.441,15.0,80.0,0.188,495.0,1076.0,0.46,0.448,5.8133333333333335,6.76,0.86,73.0,155.0,228.0,603.0,121.0,20.0,269.0,262.0,19.613333333333333,0.0,
22.0,Steve Smith,28.0,ATL,SG,73.0,73.0,2857.0,6.698630136986301,15.082191780821917,0.444,97.0,276.0,0.351,392.0,825.0,0.475,0.488,5.328767123287672,6.232876712328767,0.855,133.0,176.0,309.0,292.0,75.0,29.0,176.0,219.0,20.054794520547944,0.0,AS
23.0,Isaiah Rider,26.0,POR,SG,74.0,66.0,2786.0,7.445945945945946,17.594594594594593,0.423,135.0,420.0,0.321,416.0,882.0,0.472,0.475,2.9864864864864864,3.608108108108108,0.828,99.0,247.0,346.0,231.0,55.0,19.0,187.0,188.0,19.7027027027027,0.0,
24.0,Stephon Marbury,20.0,MIN,PG,82.0,81.0,3112.0,6.2560975609756095,15.085365853658537,0.415,95.0,304.0,0.313,418.0,933.0,0.448,0.453,4.012195121951219,5.487804878048781,0.731,58.0,172.0,230.0,704.0,104.0,7.0,256.0,222.0,17.682926829268293,0.0,
25.0,Shawn Kemp,28.0,CLE,PF,80.0,80.0,2769.0,6.475,14.55,0.445,2.0,8.0,0.25,516.0,1156.0,0.446,0.446,5.05,6.95,0.727,219.0,526.0,745.0,197.0,108.0,90.0,271.0,310.0,18.025,0.0,AS
26.0,Corliss Williamson,24.0,SAC,SF,79.0,75.0,2819.0,7.10126582278481,14.354430379746836,0.495,0.0,9.0,0.0,561.0,1125.0,0.499,0.495,3.5316455696202533,5.6075949367088604,0.63,162.0,284.0,446.0,230.0,76.0,48.0,199.0,252.0,17.734177215189874,0.0,
