Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,David Robinson,28.0,SAS,C,80.0,80.0,3241.0,10.5,20.725,0.507,10.0,29.0,0.345,830.0,1629.0,0.51,0.51,8.6625,11.5625,0.749,241.0,614.0,855.0,381.0,139.0,265.0,253.0,228.0,29.7875,5.0,"MVP-2,DPOY-2,AS,NBA2"
2.0,Shaquille O'Neal,21.0,ORL,C,81.0,81.0,3224.0,11.765432098765432,19.641975308641975,0.599,0.0,2.0,0.0,953.0,1589.0,0.6,0.599,5.814814814814815,10.493827160493828,0.554,384.0,688.0,1072.0,195.0,76.0,231.0,222.0,281.0,29.34567901234568,1.0,"MVP-4,AS,NBA3"
3.0,Hakeem Olajuwon,31.0,HOU,C,80.0,80.0,3277.0,11.175,21.175,0.528,8.0,19.0,0.421,886.0,1675.0,0.529,0.53,4.85,6.775,0.716,229.0,726.0,955.0,287.0,128.0,297.0,271.0,289.0,27.3,1.0,"MVP-1,DPOY-1,AS,NBA1"
4.0,Karl Malone,30.0,UTA,PF,82.0,82.0,3329.0,9.414634146341463,18.926829268292682,0.497,8.0,32.0,0.25,764.0,1520.0,0.503,0.5,6.2317073170731705,8.975609756097562,0.694,235.0,705.0,940.0,328.0,125.0,126.0,234.0,268.0,25.158536585365855,0.0,"MVP-7,AS,NBA1"
5.0,Patrick Ewing,31.0,NYK,C,79.0,79.0,2972.0,9.430379746835444,19.025316455696203,0.496,4.0,14.0,0.286,741.0,1489.0,0.498,0.497,5.632911392405063,7.367088607594937,0.765,219.0,666.0,885.0,179.0,90.0,217.0,260.0,275.0,24.544303797468356,0.0,"MVP-5,AS"
6.0,Dominique Wilkins,34.0,2TM,SF,74.0,74.0,2635.0,9.432432432432432,21.45945945945946,0.44,85.0,295.0,0.288,613.0,1293.0,0.474,0.466,5.972972972972973,7.054054054054054,0.847,182.0,299.0,481.0,169.0,92.0,30.0,172.0,126.0,25.986486486486488,0.0,"MVP-11,AS,NBA3"
7.0,Mitch Richmond,28.0,SAC,SG,78.0,78.0,2897.0,8.14102564102564,18.307692307692307,0.445,127.0,312.0,0.407,508.0,1116.0,0.455,0.489,5.461538461538462,6.551282051282051,0.834,70.0,216.0,286.0,313.0,103.0,17.0,216.0,211.0,23.371794871794872,1.0,"AS,NBA2"
8.0,Latrell Sprewell,23.0,GSW,SG,82.0,82.0,3533.0,7.475609756097561,17.28048780487805,0.433,141.0,391.0,0.361,472.0,1026.0,0.46,0.482,4.304878048780488,5.560975609756097,0.774,80.0,321.0,401.0,385.0,180.0,76.0,226.0,158.0,20.975609756097562,0.0,"MVP-11,AS,NBA1"
9.0,Glen Rice,26.0,MIA,SF,81.0,81.0,2999.0,8.185185185185185,17.54320987654321,0.467,132.0,346.0,0.382,531.0,1075.0,0.494,0.513,3.0864197530864197,3.506172839506173,0.88,76.0,358.0,434.0,184.0,110.0,32.0,130.0,186.0,21.08641975308642,0.0,
10.0,Clifford Robinson,27.0,POR,C,82.0,64.0,2853.0,7.817073170731708,17.121951219512194,0.457,13.0,53.0,0.245,628.0,1351.0,0.465,0.461,4.2926829268292686,5.609756097560975,0.765,164.0,386.0,550.0,159.0,118.0,111.0,169.0,263.0,20.085365853658537,0.0,AS
