Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Shaquille O'Neal,27.0,LAL,C,79.0,79.0,3163.0,12.10126582278481,21.075949367088608,0.574,0.0,1.0,0.0,956.0,1664.0,0.575,0.574,5.468354430379747,10.430379746835444,0.524,336.0,742.0,1078.0,299.0,36.0,239.0,223.0,255.0,29.670886075949365,0.0,"MVP-1,DPOY-2,AS,NBA1"
2.0,Vince Carter,23.0,TOR,SF,82.0,82.0,3126.0,9.609756097560975,20.682926829268293,0.465,95.0,236.0,0.403,693.0,1460.0,0.475,0.493,5.317073170731708,6.719512195121951,0.791,150.0,326.0,476.0,322.0,110.0,92.0,178.0,263.0,25.695121951219512,1.0,"MVP-10,AS,NBA3"
3.0,Karl Malone,36.0,UTA,PF,82.0,82.0,2947.0,9.170731707317072,18.0,0.509,2.0,8.0,0.25,750.0,1468.0,0.511,0.51,7.182926829268292,9.012195121951219,0.797,169.0,610.0,779.0,304.0,79.0,71.0,231.0,229.0,25.548780487804876,0.0,"MVP-4,AS,NBA2"
4.0,Allen Iverson,24.0,PHI,SG,70.0,70.0,2853.0,10.414285714285715,24.757142857142856,0.421,89.0,261.0,0.341,640.0,1472.0,0.435,0.446,6.314285714285714,8.857142857142858,0.713,71.0,196.0,267.0,328.0,144.0,5.0,230.0,162.0,28.414285714285715,0.0,"MVP-7,AS,NBA2"
5.0,Gary Payton,31.0,SEA,PG,82.0,82.0,3425.0,9.109756097560975,20.317073170731707,0.448,177.0,520.0,0.34,570.0,1146.0,0.497,0.502,3.792682926829268,5.158536585365853,0.735,100.0,429.0,529.0,732.0,153.0,18.0,224.0,178.0,24.170731707317074,2.0,"MVP-6,DPOY-5,AS,NBA1"
6.0,Jerry Stackhouse,25.0,DET,SG,82.0,82.0,3148.0,7.548780487804878,17.646341463414632,0.428,83.0,288.0,0.288,536.0,1159.0,0.462,0.456,7.536585365853658,9.24390243902439,0.815,118.0,197.0,315.0,365.0,103.0,36.0,311.0,188.0,23.646341463414632,0.0,AS
7.0,Grant Hill,27.0,DET,SF,74.0,74.0,2776.0,9.405405405405405,19.216216216216218,0.489,34.0,98.0,0.347,662.0,1324.0,0.5,0.501,6.486486486486487,8.162162162162161,0.795,97.0,393.0,490.0,385.0,103.0,43.0,240.0,190.0,25.756756756756758,0.0,"MVP-8,AS,NBA2"
8.0,Kevin Garnett,23.0,MIN,PF,81.0,81.0,3243.0,9.37037037037037,18.839506172839506,0.497,30.0,81.0,0.37,729.0,1445.0,0.504,0.507,3.814814814814815,4.987654320987654,0.765,223.0,733.0,956.0,401.0,120.0,126.0,268.0,205.0,22.925925925925927,1.0,"MVP-2,DPOY-7,AS,NBA1"
9.0,Michael Finley,26.0,DAL,SF,82.0,82.0,3464.0,9.121951219512194,19.951219512195124,0.457,99.0,247.0,0.401,649.0,1389.0,0.467,0.487,3.1707317073170733,3.8658536585365852,0.82,122.0,396.0,518.0,438.0,109.0,32.0,196.0,171.0,22.621951219512194,4.0,"MVP-13,AS"
10.0,Chris Webber,26.0,SAC,PF,75.0,75.0,2880.0,9.973333333333333,20.64,0.483,27.0,95.0,0.284,721.0,1453.0,0.496,0.492,4.1466666666666665,5.52,0.751,189.0,598.0,787.0,345.0,120.0,128.0,218.0,264.0,24.453333333333333,5.0,"MVP-9,AS,NBA3"
11.0,Ray Allen,24.0,MIL,SG,82.0,82.0,3070.0,7.829268292682927,17.20731707317073,0.455,172.0,407.0,0.423,470.0,1004.0,0.468,0.516,4.304878048780488,4.853658536585366,0.887,83.0,276.0,359.0,308.0,110.0,19.0,183.0,187.0,22.0609756097561,0.0,AS
