Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Michael Jordan,24.0,CHI,SG,82.0,82.0,3311.0,13.036585365853659,24.365853658536587,0.535,7.0,53.0,0.132,1062.0,1945.0,0.546,0.537,8.817073170731707,10.487804878048781,0.841,139.0,310.0,449.0,485.0,259.0,131.0,252.0,270.0,34.97560975609756,2.0,"MVP-1,DPOY-1,AS,NBA1"
2.0,Dominique Wilkins,28.0,ATL,SF,78.0,76.0,2948.0,11.653846153846153,25.08974358974359,0.464,38.0,129.0,0.295,871.0,1828.0,0.476,0.474,6.935897435897436,8.397435897435898,0.826,211.0,291.0,502.0,224.0,103.0,47.0,218.0,162.0,30.73076923076923,0.0,"MVP-6,AS,NBA2"
3.0,Larry Bird,31.0,BOS,SF,76.0,75.0,2965.0,11.592105263157896,22.0,0.527,98.0,237.0,0.414,783.0,1435.0,0.546,0.556,5.4605263157894735,5.9605263157894735,0.916,108.0,595.0,703.0,467.0,125.0,57.0,213.0,157.0,29.93421052631579,2.0,"MVP-2,AS,NBA1"
4.0,Karl Malone,24.0,UTA,PF,82.0,82.0,3198.0,10.463414634146341,20.121951219512194,0.52,0.0,5.0,0.0,858.0,1645.0,0.522,0.52,6.7317073170731705,9.621951219512194,0.7,277.0,709.0,986.0,199.0,117.0,50.0,325.0,296.0,27.658536585365855,0.0,"MVP-8,AS,NBA2"
5.0,Charles Barkley,24.0,PHI,PF,80.0,80.0,3170.0,9.4125,16.0375,0.587,44.0,157.0,0.28,709.0,1126.0,0.63,0.604,8.925,11.8875,0.751,385.0,566.0,951.0,254.0,100.0,103.0,304.0,278.0,28.3,0.0,"MVP-4,AS,NBA1"
6.0,Clyde Drexler,25.0,POR,SG,81.0,80.0,3060.0,10.481481481481481,20.728395061728396,0.506,11.0,52.0,0.212,838.0,1627.0,0.515,0.509,5.8765432098765435,7.246913580246914,0.811,261.0,272.0,533.0,467.0,203.0,52.0,236.0,250.0,26.97530864197531,0.0,"MVP-5,DPOY-8,AS,NBA2"
7.0,Alex English,34.0,DEN,SF,80.0,80.0,2818.0,10.5375,21.3,0.495,0.0,6.0,0.0,843.0,1698.0,0.496,0.495,3.925,4.7375,0.828,166.0,207.0,373.0,377.0,70.0,23.0,181.0,193.0,25.0,0.0,"MVP-11,AS"
8.0,Dale Ellis,27.0,SEA,SG,75.0,73.0,2790.0,10.186666666666667,20.253333333333334,0.503,107.0,259.0,0.413,657.0,1260.0,0.521,0.538,4.04,5.266666666666667,0.767,167.0,173.0,340.0,197.0,74.0,11.0,172.0,221.0,25.84,0.0,
9.0,Mark Aguirre,28.0,DAL,SF,77.0,77.0,2610.0,9.688311688311689,20.4025974025974,0.475,52.0,172.0,0.302,694.0,1399.0,0.496,0.491,5.038961038961039,6.545454545454546,0.77,182.0,252.0,434.0,278.0,70.0,57.0,203.0,223.0,25.09090909090909,0.0,"MVP-14,AS"
10.0,Hakeem Olajuwon,25.0,HOU,C,79.0,79.0,2825.0,9.012658227848101,17.531645569620252,0.514,0.0,4.0,0.0,712.0,1381.0,0.516,0.514,4.822784810126582,6.936708860759493,0.695,302.0,657.0,959.0,163.0,162.0,214.0,243.0,324.0,22.848101265822784,1.0,"MVP-7,DPOY-3,AS,NBA1"
11.0,Byron Scott,26.0,LAL,SG,81.0,81.0,3048.0,8.765432098765432,16.641975308641975,0.527,62.0,179.0,0.346,648.0,1169.0,0.554,0.55,3.3580246913580245,3.9135802469135803,0.858,76.0,257.0,333.0,335.0,155.0,27.0,161.0,204.0,21.65432098765432,0.0,
12.0,Otis Thorpe,25.0,SAC,PF,82.0,82.0,3072.0,7.585365853658536,14.951219512195122,0.507,0.0,6.0,0.0,622.0,1220.0,0.51,0.507,5.609756097560975,7.426829268292683,0.755,279.0,558.0,837.0,266.0,62.0,56.0,228.0,264.0,20.78048780487805,0.0,
13.0,Tom Chambers,28.0,SEA,PF,82.0,82.0,2680.0,7.451219512195122,16.634146341463413,0.448,33.0,109.0,0.303,578.0,1255.0,0.461,0.46,5.109756097560975,6.329268292682927,0.807,135.0,355.0,490.0,212.0,87.0,53.0,209.0,297.0,20.414634146341463,0.0,
14.0,Xavier McDaniel,24.0,SEA,SF,78.0,77.0,2703.0,8.807692307692308,18.03846153846154,0.488,14.0,50.0,0.28,673.0,1357.0,0.496,0.493,3.6025641025641026,5.038461538461538,0.715,206.0,312.0,518.0,263.0,96.0,52.0,223.0,230.0,21.397435897435898,0.0,AS
15.0,Patrick Ewing,25.0,NYK,C,82.0,82.0,2546.0,8.0,14.426829268292684,0.555,0.0,3.0,0.0,656.0,1180.0,0.556,0.555,4.158536585365853,5.804878048780488,0.716,245.0,431.0,676.0,125.0,104.0,245.0,287.0,332.0,20.158536585365855,0.0,"DPOY-5,AS,NBA2"
16.0,Jeff Malone,26.0,WSB,SG,80.0,80.0,2655.0,8.1,17.0,0.476,10.0,24.0,0.417,638.0,1336.0,0.478,0.48,4.1875,4.75,0.882,44.0,162.0,206.0,237.0,51.0,13.0,172.0,198.0,20.5125,0.0,
17.0,Terry Cummings,26.0,MIL,PF,76.0,76.0,2629.0,8.881578947368421,18.31578947368421,0.485,1.0,3.0,0.333,674.0,1389.0,0.485,0.485,3.5526315789473686,5.342105263157895,0.665,184.0,369.0,553.0,181.0,78.0,46.0,170.0,274.0,21.32894736842105,0.0,
18.0,Alvin Robertson,25.0,SAS,SG,82.0,82.0,2978.0,7.987804878048781,17.170731707317074,0.465,27.0,95.0,0.284,628.0,1313.0,0.478,0.475,3.3292682926829267,4.451219512195122,0.748,165.0,333.0,498.0,557.0,243.0,69.0,251.0,300.0,19.634146341463413,2.0,"DPOY-4,AS"
