Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Paul Pierce,24.0,BOS,SG,82.0,82.0,3302.0,8.621951219512194,19.48780487804878,0.442,210.0,520.0,0.404,497.0,1078.0,0.461,0.508,6.341463414634147,7.841463414634147,0.809,81.0,485.0,566.0,261.0,154.0,86.0,241.0,237.0,26.146341463414632,0.0,"MVP-11,AS,NBA3"
2.0,Tim Duncan,25.0,SAS,PF,82.0,82.0,3329.0,9.317073170731707,18.341463414634145,0.508,1.0,10.0,0.1,763.0,1494.0,0.511,0.508,6.829268292682927,8.548780487804878,0.799,268.0,774.0,1042.0,307.0,61.0,203.0,263.0,217.0,25.475609756097562,0.0,"MVP-1,AS,NBA1"
3.0,Kobe Bryant,23.0,LAL,SG,80.0,80.0,3063.0,9.3625,19.9625,0.469,33.0,132.0,0.25,716.0,1465.0,0.489,0.479,6.1,7.3625,0.829,112.0,329.0,441.0,438.0,118.0,35.0,223.0,228.0,25.2375,1.0,"MVP-5,DPOY-3,AS,NBA1"
4.0,Tracy McGrady,22.0,ORL,SG,76.0,76.0,2912.0,9.407894736842104,20.86842105263158,0.451,103.0,283.0,0.364,612.0,1303.0,0.47,0.483,5.4605263157894735,7.302631578947368,0.748,150.0,447.0,597.0,400.0,119.0,73.0,189.0,139.0,25.63157894736842,1.0,"MVP-4,AS,NBA1"
5.0,Allen Iverson,26.0,PHI,SG,60.0,59.0,2622.0,11.083333333333334,27.816666666666666,0.398,78.0,268.0,0.291,587.0,1401.0,0.419,0.422,7.916666666666667,9.75,0.812,44.0,225.0,269.0,331.0,168.0,13.0,237.0,102.0,31.383333333333333,1.0,"MVP-9,AS,NBA2"
6.0,Shaquille O'Neal,29.0,LAL,C,67.0,66.0,2422.0,10.626865671641792,18.34328358208955,0.579,0.0,1.0,0.0,712.0,1228.0,0.58,0.579,5.940298507462686,10.701492537313433,0.555,235.0,480.0,715.0,200.0,41.0,137.0,171.0,199.0,27.19402985074627,0.0,"MVP-3,AS,NBA1"
7.0,Gary Payton,33.0,SEA,PG,82.0,82.0,3301.0,8.987804878048781,19.24390243902439,0.467,74.0,236.0,0.314,663.0,1342.0,0.494,0.49,3.2560975609756095,4.085365853658536,0.797,80.0,316.0,396.0,737.0,131.0,26.0,209.0,179.0,22.134146341463413,2.0,"MVP-6,AS,NBA2"
8.0,Antoine Walker,25.0,BOS,PF,81.0,81.0,3406.0,8.222222222222221,20.85185185185185,0.394,222.0,645.0,0.344,444.0,1044.0,0.425,0.46,2.962962962962963,4.0,0.741,150.0,564.0,714.0,407.0,122.0,38.0,251.0,237.0,22.14814814814815,2.0,AS
9.0,Karl Malone,38.0,UTA,PF,80.0,80.0,3040.0,7.9375,17.4875,0.454,9.0,25.0,0.36,626.0,1374.0,0.456,0.457,6.3625,7.9875,0.797,142.0,544.0,686.0,341.0,152.0,59.0,263.0,229.0,22.35,0.0,AS
10.0,Dirk Nowitzki,23.0,DAL,C,76.0,76.0,2891.0,7.894736842105263,16.55263157894737,0.477,139.0,350.0,0.397,461.0,908.0,0.508,0.532,5.7894736842105265,6.7894736842105265,0.853,120.0,635.0,755.0,186.0,83.0,77.0,145.0,222.0,23.407894736842106,0.0,"MVP-8,AS,NBA2"
