Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1.0,Michael Jordan,23.0,CHI,SG,82.0,82.0,3281.0,16.8,34.8,0.482,0.2,1.0,0.182,16.6,33.8,0.491,0.484,12.7,14.8,0.857,2.5,4.0,6.6,5.8,3.6,1.9,4.2,3.6,46.4,117.0,104.0,"MVP-2,DPOY-8,AS,NBA1"
2.0,Rodney McCray,25.0,HOU,SF,81.0,81.0,3136.0,6.6,12.0,0.552,0.0,0.1,0.0,6.6,11.9,0.558,0.552,4.7,6.0,0.779,2.9,5.9,8.9,6.7,1.3,0.8,3.2,2.6,17.9,118.0,107.0,
3.0,Clyde Drexler,24.0,POR,SG,82.0,82.0,3114.0,10.4,20.7,0.502,0.2,0.7,0.234,10.2,20.0,0.511,0.506,5.2,6.9,0.76,3.3,4.3,7.6,8.3,3.0,1.0,3.7,4.1,26.2,114.0,107.0,
4.0,Alex English,33.0,DEN,SF,82.0,82.0,3085.0,14.1,28.1,0.503,0.1,0.2,0.267,14.1,27.9,0.504,0.504,6.0,7.1,0.844,2.1,2.9,5.0,6.2,1.1,0.3,3.1,3.2,34.4,113.0,114.0,"MVP-14,AS"
5.0,Dale Ellis,26.0,SEA,SG,82.0,76.0,3073.0,12.0,23.3,0.516,1.3,3.7,0.358,10.7,19.6,0.546,0.545,5.9,7.5,0.787,2.9,4.0,6.9,3.7,1.6,0.5,3.7,4.1,31.3,117.0,112.0,MIP-1
6.0,Sleepy Floyd,26.0,GSW,PG,82.0,82.0,3064.0,7.7,15.9,0.488,1.1,2.9,0.384,6.6,12.9,0.512,0.524,7.1,8.3,0.86,0.9,3.3,4.1,13.1,2.2,0.3,4.3,3.1,23.7,120.0,112.0,AS
7.0,Ron Harper,23.0,CLE,SG,82.0,82.0,3064.0,11.4,25.0,0.455,0.3,1.5,0.213,11.0,23.5,0.47,0.461,6.0,8.7,0.684,2.6,3.4,6.1,6.1,3.2,1.3,5.3,3.8,29.0,99.0,105.0,ROY-2
8.0,Kevin McHale,29.0,BOS,PF,77.0,77.0,3060.0,12.6,20.8,0.604,0.0,0.1,0.0,12.6,20.7,0.606,0.604,6.8,8.1,0.836,3.9,8.2,12.1,3.1,0.6,2.7,3.1,3.8,31.9,125.0,106.0,"MVP-4,DPOY-5,AS,NBA1"
9.0,Fat Lever,26.0,DEN,PG,82.0,82.0,3054.0,9.5,20.3,0.469,0.3,1.4,0.239,9.2,18.9,0.486,0.477,3.6,4.6,0.782,3.2,7.6,10.8,9.7,3.0,0.5,2.5,3.2,23.0,115.0,107.0,"MVP-9,DPOY-8,NBA2"
10.0,Xavier McDaniel,23.0,SEA,SF,82.0,82.0,3031.0,12.5,24.6,0.509,0.0,0.2,0.214,12.5,24.4,0.512,0.51,4.3,6.1,0.696,5.3,5.7,11.0,3.2,1.8,0.8,3.6,4.7,29.4,111.0,110.0,
11.0,Kiki Vandeweghe,28.0,POR,SF,79.0,79.0,3029.0,12.2,23.3,0.523,0.6,1.2,0.481,11.6,22.1,0.525,0.536,7.0,8.0,0.886,1.3,2.5,3.8,3.3,0.8,0.3,2.1,2.1,32.0,123.0,114.0,
12.0,James Donaldson,29.0,DAL,C,82.0,82.0,3028.0,4.9,8.4,0.586,0.0,0.0,,4.9,8.4,0.586,0.586,4.2,5.2,0.812,4.7,10.7,15.3,1.0,0.8,2.1,1.6,3.0,14.0,132.0,106.0,
13.0,Tom Chambers,27.0,SEA,PF,82.0,82.0,3018.0,10.3,22.6,0.456,0.8,2.3,0.372,9.5,20.3,0.466,0.475,8.4,9.8,0.849,2.5,6.0,8.5,3.8,1.3,0.8,4.2,4.8,29.8,112.0,111.0,AS
14.0,Isiah Thomas,25.0,DET,PG,81.0,81.0,3013.0,9.9,21.3,0.463,0.3,1.5,0.194,9.6,19.8,0.484,0.47,6.3,8.2,0.768,1.3,3.7,5.0,12.8,2.4,0.3,5.4,4.0,26.3,107.0,107.0,"MVP-8,AS,NBA2"
15.0,Larry Bird,30.0,BOS,SF,74.0,73.0,3005.0,12.7,24.2,0.525,1.5,3.6,0.4,11.3,20.6,0.547,0.555,6.7,7.4,0.91,2.0,9.0,11.0,9.2,2.2,1.1,3.9,3.0,33.6,121.0,104.0,"MVP-3,AS,NBA1"
16.0,Robert Parish,33.0,BOS,C,80.0,80.0,2995.0,9.6,17.2,0.556,0.0,0.0,0.0,9.6,17.2,0.557,0.556,3.7,5.0,0.735,4.1,9.7,13.8,2.8,1.0,2.3,3.1,4.3,22.8,113.0,104.0,"MVP-12,AS"
17.0,Charles Oakley,23.0,CHI,PF,82.0,81.0,2980.0,7.9,17.7,0.445,0.2,0.5,0.367,7.7,17.2,0.447,0.45,4.1,6.0,0.686,5.0,13.0,18.1,5.0,1.4,0.6,5.0,5.3,20.0,97.0,104.0,
18.0,Buck Williams,26.0,NJN,PF,82.0,82.0,2976.0,8.3,14.8,0.557,0.0,0.0,0.0,8.3,14.8,0.557,0.557,6.8,9.3,0.731,5.1,11.1,16.2,2.0,1.2,1.4,4.4,5.0,23.3,112.0,107.0,
19.0,Dominique Wilkins,27.0,ATL,SF,79.0,79.0,2969.0,13.7,29.6,0.463,0.5,1.8,0.292,13.2,27.9,0.474,0.472,10.1,12.3,0.818,3.5,4.7,8.2,4.3,1.9,0.8,3.6,2.5,38.1,115.0,107.0,"MVP-5,AS,NBA2"
20.0,Chuck Person,22.0,IND,SF,82.0,78.0,2956.0,10.4,22.3,0.468,0.8,2.3,0.355,9.6,20.0,0.48,0.486,3.6,4.9,0.747,2.8,8.4,11.1,4.8,1.5,0.3,3.5,5.1,25.3,103.0,106.0,ROY-1
21.0,Otis Thorpe,24.0,SAC,PF,82.0,82.0,2956.0,9.1,16.8,0.54,0.0,0.0,0.0,9.1,16.8,0.542,0.54,6.6,8.7,0.761,4.1,9.0,13.1,3.2,0.7,1.0,3.0,4.7,24.8,119.0,111.0,
