Rk,Player,Age,Team,Pos,G,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
16.0,Joe Graboski,23.0,INO,C,69.0,2769.0,3.9420289855072466,11.579710144927537,0.34,5.072463768115942,7.434782608695652,0.682,687.0,156.0,303.0,12.956521739130435,0.0,
17.0,Arnie Risen,28.0,ROC,C,68.0,2288.0,4.338235294117647,11.794117647058824,0.368,4.323529411764706,6.3088235294117645,0.685,745.0,135.0,274.0,13.0,0.0,AS
18.0,Harry Gallatin,25.0,NYK,PF,70.0,2333.0,4.0285714285714285,9.071428571428571,0.444,4.3,6.142857142857143,0.7,916.0,126.0,224.0,12.357142857142858,0.0,AS
19.0,Jim Pollard,30.0,MNL,SF,66.0,2403.0,5.045454545454546,14.136363636363637,0.357,2.9242424242424243,3.803030303030303,0.769,452.0,231.0,194.0,13.015151515151516,0.0,
20.0,Joe Fulks,31.0,PHW,PF,70.0,2085.0,4.742857142857143,13.714285714285714,0.346,2.4,3.3,0.727,387.0,138.0,319.0,11.885714285714286,0.0,
21.0,Mel Hutchins,24.0,MLH,C,71.0,2891.0,4.492957746478873,11.859154929577464,0.379,2.7183098591549295,4.154929577464789,0.654,793.0,227.0,214.0,11.704225352112676,0.0,AS
22.0,Fred Scolari,30.0,2TM,PG,62.0,2123.0,4.467741935483871,13.048387096774194,0.342,4.451612903225806,5.274193548387097,0.844,209.0,233.0,212.0,13.387096774193548,0.0,AS
23.0,George King,24.0,SYR,PG,71.0,2519.0,3.591549295774648,8.943661971830986,0.402,4.0,6.225352112676056,0.643,281.0,364.0,244.0,11.183098591549296,0.0,
24.0,Red Rocha,29.0,SYR,C,69.0,2454.0,3.8840579710144927,10.0,0.388,3.391304347826087,4.492753623188406,0.755,510.0,137.0,257.0,11.159420289855072,0.0,
25.0,Jack Coleman,28.0,ROC,PF,70.0,2625.0,4.485714285714286,10.685714285714285,0.42,1.9285714285714286,2.9714285714285715,0.649,774.0,231.0,245.0,10.9,0.0,
26.0,Bill Tosheff,26.0,INO,PG,67.0,2459.0,3.7761194029850746,11.686567164179104,0.323,3.7761194029850746,4.686567164179104,0.806,229.0,243.0,243.0,11.328358208955224,0.0,
27.0,Nat Clifton,30.0,NYK,PF,70.0,2496.0,3.8857142857142857,11.342857142857143,0.343,2.857142857142857,4.9,0.583,761.0,231.0,274.0,10.628571428571428,0.0,
28.0,Slater Martin,27.0,MNL,PG,70.0,2556.0,3.7142857142857144,9.057142857142857,0.41,3.2,4.1,0.78,186.0,250.0,246.0,10.628571428571428,0.0,AS
29.0,Eddie Miller,21.0,2TM,C,70.0,2018.0,3.9,11.157142857142857,0.35,2.6714285714285713,4.1,0.652,669.0,115.0,250.0,10.471428571428572,0.0,
30.0,Ernie Vandeweghe,24.0,NYK,SG,61.0,1745.0,4.459016393442623,10.245901639344263,0.435,3.0655737704918034,4.0,0.766,342.0,144.0,242.0,11.98360655737705,0.0,
31.0,Connie Simmons,27.0,NYK,C,65.0,1707.0,3.6923076923076925,9.8,0.377,3.830769230769231,5.230769230769231,0.732,458.0,127.0,252.0,11.215384615384615,0.0,
32.0,Frankie Brian,29.0,FTW,SG,68.0,1910.0,3.6029411764705883,10.279411764705882,0.351,3.4705882352941178,4.367647058823529,0.795,133.0,142.0,205.0,10.676470588235293,0.0,
33.0,Monk Meineke,22.0,FTW,PF,68.0,2250.0,3.5294117647058822,9.264705882352942,0.381,3.6029411764705883,4.602941176470588,0.783,466.0,148.0,334.0,10.661764705882353,0.0,ROY-1
34.0,Fred Schaus,27.0,FTW,SF,69.0,2541.0,3.4782608695652173,10.420289855072463,0.334,3.5217391304347827,4.2898550724637685,0.821,413.0,245.0,261.0,10.478260869565217,0.0,
35.0,Andy Phillip,30.0,2TM,SG,70.0,2690.0,3.5714285714285716,8.985714285714286,0.397,3.1714285714285713,4.3,0.738,364.0,397.0,229.0,10.314285714285715,1.0,"AS,NBA2"
36.0,Paul Walther,25.0,INO,SG,67.0,2468.0,3.388059701492537,9.626865671641792,0.352,3.9402985074626864,5.2835820895522385,0.746,284.0,205.0,260.0,10.716417910447761,0.0,
37.0,Paul Hoffman,27.0,BLB,SG,69.0,1955.0,3.4782608695652173,9.507246376811594,0.366,3.246376811594203,4.956521739130435,0.655,317.0,237.0,282.0,10.202898550724637,0.0,
38.0,George Ratkovicz,30.0,2TM,PF,71.0,2235.0,2.9295774647887325,8.71830985915493,0.336,3.6901408450704225,5.253521126760563,0.702,522.0,217.0,287.0,9.549295774647888,1.0,
39.0,Vince Boryla,25.0,NYK,SF,66.0,2200.0,3.8484848484848486,10.393939393939394,0.37,2.5,3.0454545454545454,0.821,233.0,166.0,226.0,10.196969696969697,0.0,
40.0,Jim Baechtold,25.0,BLB,SF,64.0,1893.0,3.78125,9.703125,0.39,2.765625,3.75,0.738,219.0,154.0,203.0,10.328125,0.0,
42.0,Bob Lavoy,26.0,INO,PF,70.0,2327.0,3.2142857142857144,8.0,0.402,2.4,3.4571428571428573,0.694,528.0,130.0,274.0,8.82857142857143,0.0,
43.0,Dike Eddleman,30.0,FTW,SF,69.0,1571.0,3.4927536231884058,9.956521739130435,0.351,1.9275362318840579,3.4347826086956523,0.561,236.0,104.0,220.0,8.91304347826087,0.0,
44.0,Odie Spears,28.0,ROC,SF,62.0,1414.0,3.193548387096774,7.967741935483871,0.401,3.2096774193548385,3.9193548387096775,0.819,251.0,113.0,227.0,9.596774193548388,0.0,
45.0,Arnie Johnson,32.0,ROC,SF,70.0,1984.0,2.0,5.271428571428571,0.379,4.328571428571428,5.785714285714286,0.748,419.0,153.0,282.0,8.32857142857143,0.0,
46.0,Don Henriksen,23.0,BLB,C,68.0,2263.0,2.926470588235294,6.985294117647059,0.419,2.588235294117647,4.132352941176471,0.626,506.0,129.0,242.0,8.441176470588236,0.0,
47.0,Bill Calhoun,25.0,2TM,SF,62.0,2148.0,2.903225806451613,8.612903225806452,0.337,3.403225806451613,4.709677419354839,0.723,277.0,156.0,136.0,9.209677419354838,0.0,
49.0,Bob Harris,25.0,BOS,SF,70.0,1971.0,2.742857142857143,6.557142857142857,0.418,1.9,3.2285714285714286,0.588,485.0,95.0,238.0,7.385714285714286,0.0,
50.0,Pep Saul,28.0,MNL,SG,70.0,1796.0,2.6714285714285713,6.728571428571429,0.397,2.0285714285714285,2.857142857142857,0.71,141.0,110.0,174.0,7.371428571428571,0.0,
51.0,Stan Miasek,29.0,2TM,SF,65.0,1584.0,2.7384615384615385,7.507692307692308,0.365,2.4,3.8153846153846156,0.629,360.0,122.0,229.0,7.876923076923077,0.0,
52.0,Jack McMahon,24.0,ROC,PG,70.0,1665.0,2.5142857142857142,7.628571428571429,0.33,2.2142857142857144,3.3714285714285714,0.657,183.0,186.0,253.0,7.242857142857143,0.0,
53.0,Bob Harrison,25.0,MNL,SG,70.0,1643.0,2.7857142857142856,7.4,0.376,1.5285714285714285,2.357142857142857,0.648,153.0,160.0,264.0,7.1,0.0,
54.0,Bob Brannum,26.0,BOS,PF,71.0,1900.0,2.647887323943662,7.619718309859155,0.348,1.5492957746478873,2.6056338028169015,0.595,537.0,147.0,287.0,6.845070422535211,0.0,
55.0,Earl Lloyd,24.0,SYR,SF,64.0,1806.0,2.4375,7.078125,0.344,2.5,3.609375,0.693,444.0,64.0,241.0,7.375,0.0,
56.0,Don Lofgran,23.0,PHW,SF,64.0,1788.0,2.703125,8.203125,0.33,1.96875,2.703125,0.728,339.0,106.0,178.0,7.375,0.0,
57.0,Mel Payton,26.0,INO,SF,66.0,1424.0,2.621212121212121,7.348484848484849,0.357,1.8181818181818181,2.4393939393939394,0.745,313.0,81.0,118.0,7.0606060606060606,0.0,
58.0,Chuck Cooper,26.0,BOS,SF,70.0,1994.0,2.242857142857143,6.6571428571428575,0.337,2.057142857142857,2.7142857142857144,0.758,439.0,112.0,258.0,6.542857142857143,0.0,
59.0,Bob Donham,26.0,BOS,SG,71.0,1435.0,2.380281690140845,4.971830985915493,0.479,1.591549295774648,3.380281690140845,0.471,239.0,153.0,213.0,6.352112676056338,0.0,
60.0,Don Boven,27.0,3TM,,67.0,1373.0,2.283582089552239,6.373134328358209,0.358,2.1641791044776117,3.1194029850746268,0.694,217.0,79.0,227.0,6.731343283582089,0.0,
61.0,Dick McGuire,27.0,NYK,PG,61.0,1783.0,2.3278688524590163,6.114754098360656,0.381,2.5081967213114753,4.409836065573771,0.569,280.0,296.0,172.0,7.163934426229508,0.0,
63.0,Johnny Payak,26.0,MLH,SG,68.0,1470.0,1.8823529411764706,5.485294117647059,0.343,2.6470588235294117,3.6470588235294117,0.726,114.0,140.0,194.0,6.411764705882353,0.0,
64.0,George Senesky,30.0,PHW,PG,69.0,2336.0,2.318840579710145,7.028985507246377,0.33,1.3478260869565217,2.1159420289855073,0.637,254.0,264.0,166.0,5.9855072463768115,0.0,
65.0,Dave Minor,30.0,2TM,PG,59.0,1610.0,2.610169491525424,7.11864406779661,0.367,1.6610169491525424,2.23728813559322,0.742,252.0,128.0,211.0,6.88135593220339,0.0,
66.0,Al Masino,24.0,MLH,PG,72.0,1773.0,1.8611111111111112,5.555555555555555,0.335,1.7777777777777777,2.8333333333333335,0.627,177.0,160.0,252.0,5.5,0.0,
69.0,Al McGuire,24.0,NYK,PG,58.0,1231.0,1.9310344827586208,4.948275862068965,0.39,2.206896551724138,3.4655172413793105,0.637,167.0,145.0,206.0,6.068965517241379,0.0,
79.0,Jack Kerris,28.0,2TM,PF,69.0,1424.0,1.3478260869565217,3.710144927536232,0.363,1.2753623188405796,2.028985507246377,0.629,295.0,156.0,165.0,3.971014492753623,0.0,
