Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Kevin Garnett,27.0,MIN,PF,82.0,82.0,3231.0,9.804878048780488,19.646341463414632,0.499,11.0,43.0,0.256,793.0,1568.0,0.506,0.502,4.487804878048781,5.670731707317073,0.791,245.0,894.0,1139.0,409.0,120.0,178.0,212.0,202.0,24.23170731707317,2.0,"MVP-1,DPOY-6,AS,NBA1"
2.0,Peja Stojaković,26.0,SAC,SF,81.0,81.0,3264.0,8.209876543209877,17.11111111111111,0.48,240.0,554.0,0.433,425.0,832.0,0.511,0.566,4.864197530864198,5.246913580246914,0.927,91.0,417.0,508.0,173.0,108.0,14.0,153.0,159.0,24.246913580246915,0.0,"MVP-4,AS,NBA2"
3.0,Tracy McGrady,24.0,ORL,SG,67.0,67.0,2675.0,9.746268656716419,23.37313432835821,0.417,174.0,513.0,0.339,479.0,1053.0,0.455,0.473,5.940298507462686,7.462686567164179,0.796,95.0,307.0,402.0,370.0,93.0,42.0,179.0,129.0,28.029850746268657,0.0,"AS,NBA2"
4.0,Paul Pierce,26.0,BOS,SG,80.0,80.0,3099.0,7.525,18.7125,0.402,115.0,384.0,0.299,487.0,1113.0,0.438,0.441,6.4625,7.8875,0.819,69.0,453.0,522.0,410.0,131.0,52.0,303.0,234.0,22.95,1.0,AS
5.0,Michael Redd,24.0,MIL,SG,82.0,82.0,3021.0,7.719512195121951,17.548780487804876,0.44,127.0,363.0,0.35,506.0,1076.0,0.47,0.484,4.670731707317073,5.378048780487805,0.868,118.0,289.0,407.0,185.0,81.0,6.0,116.0,152.0,21.658536585365855,0.0,"MVP-14,AS,NBA3"
6.0,Carmelo Anthony,19.0,DEN,SF,82.0,82.0,2995.0,7.609756097560975,17.865853658536587,0.426,69.0,214.0,0.322,555.0,1251.0,0.444,0.449,4.975609756097561,6.402439024390244,0.777,183.0,315.0,498.0,227.0,97.0,41.0,247.0,225.0,21.036585365853657,0.0,"MVP-14,ROY-2"
7.0,Dirk Nowitzki,25.0,DAL,C,77.0,77.0,2915.0,7.857142857142857,17.01298701298701,0.462,99.0,290.0,0.341,506.0,1020.0,0.496,0.5,4.818181818181818,5.4935064935064934,0.877,90.0,580.0,670.0,207.0,92.0,104.0,135.0,216.0,21.818181818181817,0.0,"MVP-10,AS,NBA3"
8.0,LeBron James,19.0,CLE,SG,79.0,79.0,3122.0,7.8734177215189876,18.88607594936709,0.417,63.0,217.0,0.29,559.0,1275.0,0.438,0.438,4.3924050632911396,5.822784810126582,0.754,99.0,333.0,432.0,465.0,130.0,58.0,273.0,149.0,20.936708860759495,0.0,"MVP-9,ROY-1"
9.0,Vince Carter,27.0,TOR,SG,73.0,73.0,2785.0,8.32876712328767,19.958904109589042,0.417,93.0,243.0,0.383,515.0,1214.0,0.424,0.449,4.602739726027397,5.712328767123288,0.806,95.0,254.0,349.0,348.0,88.0,65.0,223.0,212.0,22.534246575342465,0.0,AS
10.0,Stephon Marbury,26.0,2TM,PG,81.0,81.0,3254.0,7.382716049382716,17.11111111111111,0.431,87.0,274.0,0.318,511.0,1112.0,0.46,0.463,4.395061728395062,5.382716049382716,0.817,58.0,205.0,263.0,719.0,129.0,9.0,249.0,172.0,20.234567901234566,0.0,
11.0,Zach Randolph,22.0,POR,PF,81.0,80.0,3067.0,8.185185185185185,16.88888888888889,0.485,1.0,5.0,0.2,662.0,1363.0,0.486,0.485,3.691358024691358,4.851851851851852,0.761,242.0,609.0,851.0,163.0,68.0,41.0,247.0,227.0,20.074074074074073,0.0,MIP-1
12.0,Sam Cassell,34.0,MIN,PG,81.0,81.0,2838.0,7.654320987654321,15.679012345679013,0.488,74.0,186.0,0.398,546.0,1084.0,0.504,0.517,3.567901234567901,4.08641975308642,0.873,44.0,227.0,271.0,592.0,102.0,18.0,220.0,247.0,19.790123456790123,1.0,"MVP-10,AS,NBA2"
13.0,Jermaine O'Neal,25.0,IND,PF,78.0,78.0,2788.0,7.794871794871795,17.94871794871795,0.434,2.0,18.0,0.111,606.0,1382.0,0.438,0.435,4.461538461538462,5.897435897435898,0.757,193.0,585.0,778.0,164.0,59.0,199.0,181.0,248.0,20.076923076923077,0.0,"MVP-3,AS,NBA2"
14.0,Kobe Bryant,25.0,LAL,SG,65.0,64.0,2447.0,7.938461538461539,18.123076923076923,0.438,71.0,217.0,0.327,445.0,961.0,0.463,0.468,6.984615384615385,8.2,0.852,103.0,256.0,359.0,330.0,112.0,28.0,171.0,176.0,23.953846153846154,1.0,"MVP-5,DPOY-10,AS,NBA1"
15.0,Tim Duncan,27.0,SAS,PF,69.0,68.0,2527.0,8.579710144927537,17.115942028985508,0.501,2.0,12.0,0.167,590.0,1169.0,0.505,0.502,5.101449275362318,8.521739130434783,0.599,227.0,632.0,859.0,213.0,62.0,185.0,183.0,164.0,22.28985507246377,0.0,"MVP-2,DPOY-7,AS,NBA1"
16.0,Baron Davis,24.0,NOH,PG,67.0,66.0,2686.0,8.26865671641791,20.925373134328357,0.395,187.0,582.0,0.321,367.0,820.0,0.448,0.462,3.537313432835821,5.253731343283582,0.673,66.0,221.0,287.0,501.0,158.0,27.0,215.0,178.0,22.865671641791046,0.0,"MVP-10,AS,NBA3"
17.0,Richard Jefferson,23.0,NJN,SF,82.0,82.0,3133.0,6.7682926829268295,13.597560975609756,0.498,48.0,132.0,0.364,507.0,983.0,0.516,0.519,4.353658536585366,5.7073170731707314,0.763,109.0,355.0,464.0,315.0,92.0,28.0,198.0,224.0,18.475609756097562,0.0,
18.0,Corey Maggette,24.0,LAC,SF,73.0,72.0,2628.0,6.205479452054795,13.876712328767123,0.447,76.0,231.0,0.329,377.0,782.0,0.482,0.485,7.205479452054795,8.493150684931507,0.848,96.0,334.0,430.0,224.0,65.0,16.0,207.0,217.0,20.65753424657534,0.0,
19.0,Mike Bibby,25.0,SAC,PG,82.0,82.0,2980.0,6.426829268292683,14.268292682926829,0.45,148.0,378.0,0.392,379.0,792.0,0.479,0.514,3.707317073170732,4.548780487804878,0.815,67.0,210.0,277.0,444.0,112.0,18.0,175.0,146.0,18.365853658536587,0.0,
20.0,Shawn Marion,25.0,PHO,SF,79.0,79.0,3217.0,7.468354430379747,16.974683544303797,0.44,90.0,265.0,0.34,500.0,1076.0,0.465,0.474,2.8860759493670884,3.392405063291139,0.851,212.0,525.0,737.0,214.0,167.0,104.0,156.0,203.0,18.962025316455698,0.0,
21.0,Jason Richardson,23.0,GSW,SG,78.0,78.0,2936.0,7.217948717948718,16.46153846153846,0.438,77.0,273.0,0.282,486.0,1011.0,0.481,0.468,3.3076923076923075,4.833333333333333,0.684,124.0,400.0,524.0,226.0,86.0,41.0,196.0,182.0,18.73076923076923,0.0,
22.0,Stephen Jackson,25.0,ATL,SF,80.0,78.0,2940.0,6.7,15.7625,0.425,145.0,427.0,0.34,391.0,834.0,0.469,0.483,2.9125,3.7125,0.785,97.0,273.0,370.0,244.0,142.0,20.0,223.0,216.0,18.125,0.0,
23.0,Shaquille O'Neal,31.0,LAL,C,67.0,67.0,2464.0,8.26865671641791,14.149253731343284,0.584,0.0,0.0,,554.0,948.0,0.584,0.584,4.940298507462686,10.08955223880597,0.49,246.0,523.0,769.0,196.0,34.0,166.0,195.0,225.0,21.47761194029851,0.0,"MVP-6,DPOY-10,AS,NBA1"
24.0,Yao Ming,23.0,HOU,C,82.0,82.0,2692.0,6.524390243902439,12.5,0.522,0.0,2.0,0.0,535.0,1023.0,0.523,0.522,4.402439024390244,5.439024390243903,0.809,197.0,538.0,735.0,122.0,22.0,156.0,204.0,273.0,17.451219512195124,0.0,"MVP-14,AS,NBA3"
25.0,Rashard Lewis,24.0,SEA,SF,80.0,80.0,2931.0,6.6875,15.3625,0.435,145.0,386.0,0.376,390.0,843.0,0.463,0.494,2.575,3.375,0.763,133.0,385.0,518.0,175.0,99.0,54.0,135.0,233.0,17.7625,0.0,
26.0,Eddie Jones,32.0,MIA,SG,81.0,81.0,2998.0,5.839506172839506,14.271604938271604,0.409,177.0,479.0,0.37,296.0,677.0,0.437,0.486,3.432098765432099,4.111111111111111,0.835,38.0,270.0,308.0,258.0,92.0,34.0,129.0,226.0,17.296296296296298,0.0,
27.0,Shareef Abdur-Rahim,27.0,2TM,PF,85.0,56.0,2684.0,5.894117647058824,12.4,0.475,9.0,34.0,0.265,492.0,1020.0,0.482,0.48,4.3882352941176475,5.047058823529412,0.869,189.0,450.0,639.0,174.0,68.0,37.0,184.0,222.0,16.28235294117647,0.0,
28.0,Jamal Crawford,23.0,CHI,SG,80.0,73.0,2811.0,6.3625,16.475,0.386,165.0,521.0,0.317,344.0,797.0,0.432,0.449,2.5,3.0,0.833,46.0,237.0,283.0,405.0,111.0,29.0,193.0,161.0,17.2875,0.0,
29.0,Pau Gasol,23.0,MEM,PF,78.0,78.0,2458.0,6.487179487179487,13.448717948717949,0.482,4.0,15.0,0.267,502.0,1034.0,0.485,0.484,4.67948717948718,6.551282051282051,0.714,206.0,394.0,600.0,198.0,44.0,132.0,187.0,185.0,17.705128205128204,0.0,
30.0,Elton Brand,24.0,LAC,PF,69.0,68.0,2670.0,7.0144927536231885,14.231884057971014,0.493,0.0,1.0,0.0,484.0,981.0,0.493,0.493,5.956521739130435,7.7101449275362315,0.773,269.0,445.0,714.0,227.0,64.0,154.0,193.0,229.0,19.985507246376812,0.0,
