Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1.0,James Harden,26.0,HOU,SG,82.0,82.0,3125.0,11.2,25.4,0.439,3.7,10.3,0.359,7.5,15.1,0.494,0.512,11.3,13.2,0.86,1.0,6.9,7.9,9.6,2.2,0.8,5.9,3.6,37.4,115.0,108.0,"MVP-9,AS"
2.0,Gordon Hayward,25.0,UTA,SF,80.0,80.0,2893.0,9.5,21.9,0.433,2.6,7.5,0.349,6.9,14.4,0.477,0.493,7.2,8.7,0.824,1.1,6.1,7.2,5.4,1.7,0.5,3.7,3.3,28.8,110.0,105.0,
3.0,Kemba Walker,25.0,CHO,PG,81.0,81.0,2885.0,9.9,23.1,0.427,3.2,8.5,0.371,6.7,14.6,0.459,0.495,6.5,7.6,0.847,1.0,5.2,6.2,7.3,2.2,0.7,3.0,1.9,29.4,112.0,105.0,
4.0,Trevor Ariza,30.0,HOU,SF,81.0,81.0,2859.0,6.1,14.8,0.416,3.2,8.6,0.371,3.0,6.2,0.478,0.523,2.2,2.8,0.783,1.2,5.1,6.3,3.2,2.8,0.4,1.9,3.0,17.6,110.0,108.0,DPOY-13
5.0,Marcus Morris,26.0,DET,SF,80.0,80.0,2856.0,7.2,16.7,0.434,1.9,5.3,0.362,5.3,11.4,0.467,0.491,3.6,4.8,0.749,1.6,5.5,7.1,3.6,1.2,0.4,2.5,3.0,20.0,107.0,108.0,
6.0,Khris Middleton,24.0,MIL,SG,79.0,79.0,2852.0,9.1,20.4,0.444,2.6,6.4,0.396,6.5,13.9,0.466,0.507,4.9,5.6,0.888,0.8,4.6,5.4,5.9,2.3,0.3,3.2,3.6,25.6,109.0,110.0,
7.0,Kyle Lowry,29.0,TOR,PG,77.0,77.0,2851.0,9.3,21.7,0.427,3.8,9.9,0.388,5.4,11.8,0.461,0.516,7.2,8.9,0.811,1.0,5.6,6.6,9.0,2.9,0.6,4.1,3.8,29.6,115.0,104.0,"MVP-10,DPOY-13,AS,NBA3"
8.0,Andrew Wiggins,20.0,MIN,SF,81.0,81.0,2845.0,10.5,22.9,0.459,1.0,3.4,0.3,9.5,19.6,0.486,0.481,7.6,10.0,0.761,1.9,3.3,5.2,2.9,1.4,0.8,3.2,2.9,29.7,106.0,113.0,
9.0,Giannis Antetokounmpo,21.0,MIL,PG,80.0,79.0,2823.0,9.3,18.3,0.506,0.5,2.0,0.257,8.8,16.3,0.537,0.52,5.3,7.4,0.724,2.0,9.0,11.0,6.2,1.7,2.0,3.8,4.7,24.4,109.0,106.0,
10.0,Paul George,25.0,IND,SF,81.0,81.0,2819.0,10.7,25.5,0.418,3.7,10.0,0.371,7.0,15.6,0.447,0.49,8.0,9.3,0.86,1.4,8.5,9.9,5.8,2.7,0.5,4.7,4.1,33.0,106.0,101.0,"AS,NBA3"
