Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
20.0,Eddie Miles,26.0,DET,SG,81.0,,2419.0,7.185185185185185,16.82716049382716,0.427,3.2222222222222223,4.172839506172839,0.772,298.0,181.0,216.0,17.59259259259259,0.0,
21.0,Dave DeBusschere,26.0,DET,SF,78.0,,2897.0,6.8076923076923075,16.384615384615383,0.415,4.628205128205129,6.564102564102564,0.705,924.0,216.0,297.0,18.243589743589745,0.0,AS
22.0,Jerry Sloan,24.0,CHI,SG,80.0,,2942.0,6.5625,15.175,0.432,4.25,5.3375,0.796,726.0,170.0,293.0,17.375,0.0,AS
23.0,Kevin Loughery,26.0,BAL,SG,76.0,,2577.0,6.842105263157895,17.18421052631579,0.398,4.473684210526316,5.421052631578948,0.825,349.0,288.0,294.0,18.157894736842106,0.0,
24.0,Bill Bridges,27.0,STL,PF,79.0,,3130.0,6.367088607594937,14.0,0.455,4.6455696202531644,6.620253164556962,0.702,1190.0,222.0,325.0,17.379746835443036,0.0,AS
25.0,Lenny Wilkens,29.0,STL,PG,78.0,,2974.0,5.743589743589744,13.282051282051283,0.432,5.884615384615385,7.4743589743589745,0.787,412.0,442.0,280.0,17.371794871794872,0.0,AS
26.0,Adrian Smith,30.0,CIN,SG,81.0,,2636.0,6.197530864197531,14.160493827160494,0.438,4.234567901234568,4.691358024691358,0.903,205.0,187.0,272.0,16.62962962962963,0.0,
27.0,Nate Thurmond,25.0,SFW,C,65.0,,2761.0,7.184615384615385,16.43076923076923,0.437,4.3076923076923075,6.846153846153846,0.629,1382.0,166.0,183.0,18.676923076923078,0.0,"MVP-2,AS"
28.0,Leroy Ellis,26.0,BAL,C,81.0,,2938.0,6.1234567901234565,14.395061728395062,0.425,2.6049382716049383,3.5308641975308643,0.738,970.0,170.0,258.0,14.851851851851851,0.0,
29.0,Dick Van Arsdale,23.0,NYK,SG,79.0,79.0,2892.0,5.189873417721519,11.556962025316455,0.449,4.69620253164557,6.443037974683544,0.729,555.0,247.0,264.0,15.075949367088608,0.0,
30.0,Don Ohl,30.0,BAL,SG,58.0,,2024.0,7.793103448275862,17.275862068965516,0.451,4.758620689655173,6.103448275862069,0.78,189.0,168.0,153.0,20.344827586206897,0.0,AS
31.0,Happy Hairston,24.0,CIN,SF,79.0,,2442.0,5.8354430379746836,12.177215189873417,0.479,3.189873417721519,4.8354430379746836,0.66,631.0,62.0,273.0,14.860759493670885,0.0,
32.0,Ray Scott,28.0,2TM,C,72.0,,2446.0,6.361111111111111,15.88888888888889,0.4,3.5555555555555554,5.083333333333333,0.699,760.0,160.0,215.0,16.27777777777778,0.0,
33.0,Dick Barnett,30.0,NYK,SG,67.0,43.0,1969.0,6.776119402985074,14.164179104477611,0.478,3.4477611940298507,4.402985074626866,0.783,226.0,161.0,185.0,17.0,0.0,
34.0,Joe Caldwell,25.0,STL,SF,81.0,,2256.0,5.654320987654321,13.283950617283951,0.426,2.4691358024691357,3.802469135802469,0.649,442.0,166.0,230.0,13.777777777777779,0.0,
35.0,Richie Guerin,34.0,STL,SG,80.0,,2275.0,4.925,11.3,0.436,3.8,5.2,0.731,192.0,345.0,247.0,13.65,0.0,
36.0,Paul Neumann,29.0,SFW,PG,78.0,,2421.0,4.948717948717949,11.679487179487179,0.424,4.0,5.0,0.8,272.0,342.0,266.0,13.897435897435898,0.0,
37.0,Bill Russell,32.0,BOS,C,81.0,,3297.0,4.8765432098765435,10.74074074074074,0.454,3.5185185185185186,5.765432098765432,0.61,1700.0,472.0,258.0,13.271604938271604,5.0,"MVP-3,AS,NBA2"
38.0,Wali Jones,24.0,PHI,PG,81.0,,2249.0,5.222222222222222,12.123456790123457,0.431,2.753086419753086,3.2839506172839505,0.838,265.0,303.0,246.0,13.197530864197532,0.0,
39.0,Larry Siegfried,27.0,BOS,PG,73.0,,1891.0,5.041095890410959,11.41095890410959,0.442,4.027397260273973,4.7534246575342465,0.847,228.0,250.0,207.0,14.10958904109589,0.0,
40.0,Howard Komives,25.0,NYK,PG,65.0,63.0,2282.0,6.184615384615385,15.307692307692308,0.404,3.3384615384615386,3.8923076923076922,0.858,183.0,401.0,213.0,15.707692307692307,0.0,
41.0,Erwin Mueller,22.0,CHI,C,80.0,,2136.0,5.275,11.9625,0.441,2.1375,3.25,0.658,497.0,131.0,223.0,12.6875,0.0,
42.0,Jeff Mullins,24.0,SFW,SG,77.0,,1835.0,5.467532467532467,11.935064935064934,0.458,1.948051948051948,2.779220779220779,0.701,388.0,226.0,195.0,12.883116883116884,0.0,
43.0,Dave Stallworth,25.0,NYK,SF,76.0,8.0,1889.0,5.0,10.736842105263158,0.466,3.013157894736842,4.2105263157894735,0.716,472.0,144.0,226.0,13.013157894736842,0.0,
44.0,Luke Jackson,25.0,PHI,PF,81.0,,2377.0,4.765432098765432,10.88888888888889,0.438,2.4444444444444446,3.2222222222222223,0.759,724.0,114.0,276.0,11.975308641975309,0.0,
45.0,Tom Van Arsdale,23.0,DET,SG,79.0,,2134.0,4.3924050632911396,11.227848101265822,0.391,3.4430379746835444,4.3924050632911396,0.784,341.0,193.0,241.0,12.227848101265822,0.0,
46.0,Gail Goodrich,23.0,LAL,SG,77.0,,1780.0,4.571428571428571,10.077922077922079,0.454,3.2857142857142856,4.376623376623376,0.751,251.0,210.0,194.0,12.428571428571429,0.0,
47.0,Fred Hetzel,24.0,SFW,PF,77.0,,2123.0,4.8441558441558445,12.103896103896103,0.4,2.4935064935064934,3.0779220779220777,0.81,639.0,111.0,228.0,12.181818181818182,0.0,
48.0,Darrall Imhoff,28.0,LAL,C,81.0,,2725.0,4.567901234567901,9.62962962962963,0.474,1.5679012345679013,2.5555555555555554,0.614,1080.0,222.0,281.0,10.703703703703704,0.0,AS
49.0,Cazzie Russell,22.0,NYK,SF,77.0,25.0,1696.0,4.467532467532467,10.246753246753247,0.436,2.324675324675325,2.961038961038961,0.785,251.0,187.0,174.0,11.25974025974026,0.0,
51.0,Tom Sanders,28.0,BOS,SF,81.0,,1926.0,3.9876543209876543,9.320987654320987,0.428,2.197530864197531,2.691358024691358,0.817,439.0,91.0,304.0,10.17283950617284,0.0,
52.0,Archie Clark,25.0,LAL,SG,76.0,,1763.0,4.355263157894737,9.631578947368421,0.452,1.7894736842105263,2.526315789473684,0.708,218.0,205.0,193.0,10.5,0.0,ROY-3
53.0,Don Kojis,28.0,CHI,SF,78.0,,1655.0,4.217948717948718,9.91025641025641,0.426,1.7179487179487178,2.8461538461538463,0.604,479.0,70.0,204.0,10.153846153846153,0.0,
54.0,Tom Meschery,28.0,SFW,PF,72.0,,1846.0,4.069444444444445,9.805555555555555,0.415,2.4305555555555554,3.388888888888889,0.717,549.0,94.0,264.0,10.569444444444445,0.0,
55.0,Joe Strawder,26.0,DET,C,79.0,,2156.0,3.5569620253164556,8.354430379746836,0.426,2.3797468354430378,3.3164556962025316,0.718,791.0,82.0,344.0,9.49367088607595,0.0,
56.0,Jim King,25.0,SFW,SG,67.0,,1667.0,4.268656716417911,10.223880597014926,0.418,2.5970149253731343,3.298507462686567,0.787,319.0,240.0,193.0,11.134328358208956,0.0,
57.0,Walt Hazzard,24.0,LAL,PG,79.0,,1642.0,3.810126582278481,8.936708860759493,0.426,1.6329113924050633,2.240506329113924,0.729,231.0,323.0,203.0,9.253164556962025,1.0,
59.0,Johnny Egan,28.0,BAL,PG,71.0,,1743.0,3.76056338028169,8.788732394366198,0.428,2.6056338028169015,3.084507042253521,0.845,180.0,275.0,190.0,10.126760563380282,0.0,
60.0,Connie Dierking,30.0,CIN,C,77.0,,1905.0,3.779220779220779,9.467532467532468,0.399,1.7402597402597402,2.3376623376623376,0.744,603.0,158.0,251.0,9.2987012987013,0.0,
62.0,John Tresvant,27.0,DET,PF,68.0,,1553.0,3.764705882352941,8.602941176470589,0.438,2.411764705882353,3.4411764705882355,0.701,483.0,88.0,246.0,9.941176470588236,0.0,
64.0,Tom Hawkins,30.0,LAL,SF,76.0,,1798.0,3.6184210526315788,7.526315789473684,0.481,1.0789473684210527,2.276315789473684,0.474,434.0,83.0,207.0,8.31578947368421,0.0,
71.0,Em Bryant,28.0,NYK,PG,63.0,30.0,1593.0,3.746031746031746,9.158730158730158,0.409,1.1746031746031746,1.8095238095238095,0.649,273.0,218.0,231.0,8.666666666666666,0.0,
73.0,Paul Silas,23.0,STL,PF,77.0,,1570.0,2.688311688311688,6.259740259740259,0.429,1.4675324675324675,2.7662337662337664,0.531,669.0,74.0,208.0,6.8441558441558445,0.0,
74.0,Ron Reed,24.0,DET,PF,62.0,,1248.0,3.596774193548387,9.67741935483871,0.372,1.2741935483870968,2.1451612903225805,0.594,423.0,81.0,145.0,8.46774193548387,0.0,
77.0,Al Attles,30.0,SFW,PG,69.0,,1764.0,3.072463768115942,6.768115942028985,0.454,1.2753623188405796,2.1884057971014492,0.583,321.0,269.0,265.0,7.420289855072464,0.0,
80.0,K.C. Jones,34.0,BOS,PG,78.0,,2446.0,2.3333333333333335,5.884615384615385,0.397,1.5256410256410255,2.423076923076923,0.63,239.0,389.0,273.0,6.1923076923076925,0.0,
