Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,James Harden,25.0,HOU,SG,81.0,81.0,2981.0,7.987654320987654,18.14814814814815,0.44,208.0,555.0,0.375,439.0,915.0,0.48,0.511,8.82716049382716,10.17283950617284,0.868,75.0,384.0,459.0,565.0,154.0,60.0,321.0,208.0,27.37037037037037,4.0,"MVP-2,AS,NBA1"
2.0,Stephen Curry,26.0,GSW,PG,80.0,80.0,2613.0,8.1625,16.7625,0.487,286.0,646.0,0.443,367.0,695.0,0.528,0.594,3.85,4.2125,0.914,56.0,285.0,341.0,619.0,163.0,16.0,249.0,158.0,23.75,0.0,"MVP-1,AS,NBA1"
3.0,Russell Westbrook,26.0,OKC,PG,67.0,67.0,2302.0,9.35820895522388,21.955223880597014,0.426,86.0,288.0,0.299,541.0,1183.0,0.457,0.455,8.149253731343284,9.761194029850746,0.835,124.0,364.0,488.0,574.0,140.0,14.0,293.0,184.0,28.149253731343283,11.0,"MVP-4,AS,NBA2"
4.0,LeBron James,30.0,CLE,SF,69.0,69.0,2493.0,9.043478260869565,18.536231884057973,0.488,120.0,339.0,0.354,504.0,940.0,0.536,0.535,5.434782608695652,7.6521739130434785,0.71,51.0,365.0,416.0,511.0,109.0,49.0,272.0,135.0,25.26086956521739,2.0,"MVP-3,DPOY-13,AS,NBA1"
5.0,Damian Lillard,24.0,POR,PG,82.0,82.0,2925.0,7.195121951219512,16.585365853658537,0.434,196.0,572.0,0.343,394.0,788.0,0.5,0.506,4.195121951219512,4.853658536585366,0.864,49.0,329.0,378.0,507.0,97.0,21.0,222.0,164.0,20.975609756097562,0.0,AS
6.0,Klay Thompson,24.0,GSW,SG,77.0,77.0,2455.0,7.818181818181818,16.87012987012987,0.463,239.0,545.0,0.439,363.0,754.0,0.481,0.555,2.9220779220779223,3.324675324675325,0.879,27.0,220.0,247.0,222.0,87.0,60.0,149.0,122.0,21.662337662337663,0.0,"MVP-10,AS,NBA3"
7.0,LaMarcus Aldridge,29.0,POR,PF,71.0,71.0,2512.0,9.28169014084507,19.929577464788732,0.466,37.0,105.0,0.352,622.0,1310.0,0.475,0.479,4.309859154929577,5.098591549295775,0.845,177.0,549.0,726.0,124.0,48.0,68.0,122.0,125.0,23.3943661971831,0.0,"MVP-7,AS,NBA2"
8.0,Anthony Davis,21.0,NOP,PF,68.0,68.0,2455.0,9.441176470588236,17.63235294117647,0.535,1.0,12.0,0.083,641.0,1187.0,0.54,0.536,5.455882352941177,6.779411764705882,0.805,173.0,523.0,696.0,149.0,100.0,200.0,95.0,141.0,24.352941176470587,0.0,"MVP-5,DPOY-4,AS,NBA1"
9.0,Kyrie Irving,22.0,CLE,PG,75.0,75.0,2730.0,7.706666666666667,16.466666666666665,0.468,157.0,378.0,0.415,421.0,857.0,0.491,0.532,4.2,4.866666666666666,0.863,55.0,182.0,237.0,389.0,114.0,20.0,186.0,146.0,21.706666666666667,0.0,"AS,NBA3"
10.0,Chris Paul,29.0,LAC,PG,82.0,82.0,2857.0,6.926829268292683,14.268292682926829,0.485,139.0,349.0,0.398,429.0,821.0,0.523,0.545,3.524390243902439,3.9146341463414633,0.9,52.0,324.0,376.0,838.0,156.0,15.0,190.0,203.0,19.073170731707318,1.0,"MVP-6,DPOY-15,AS,NBA2"
11.0,Monta Ellis,29.0,DAL,SG,80.0,80.0,2699.0,7.525,16.925,0.445,81.0,284.0,0.285,521.0,1070.0,0.487,0.475,2.85,3.7875,0.752,34.0,156.0,190.0,329.0,148.0,25.0,198.0,197.0,18.9125,0.0,
12.0,Blake Griffin,25.0,LAC,PF,67.0,67.0,2356.0,8.567164179104477,17.074626865671643,0.502,10.0,25.0,0.4,564.0,1119.0,0.504,0.506,4.641791044776119,6.373134328358209,0.728,126.0,382.0,508.0,354.0,63.0,35.0,152.0,196.0,21.925373134328357,0.0,"MVP-8,AS,NBA3"
13.0,Gordon Hayward,24.0,UTA,SF,76.0,76.0,2618.0,6.368421052631579,14.302631578947368,0.445,120.0,330.0,0.364,364.0,757.0,0.481,0.5,4.934210526315789,6.078947368421052,0.812,54.0,319.0,373.0,313.0,108.0,30.0,206.0,131.0,19.25,0.0,
14.0,Pau Gasol,34.0,CHI,PF,78.0,78.0,2681.0,7.3076923076923075,14.782051282051283,0.494,12.0,26.0,0.462,558.0,1127.0,0.495,0.5,3.769230769230769,4.6923076923076925,0.803,220.0,699.0,919.0,210.0,25.0,147.0,158.0,147.0,18.53846153846154,0.0,"AS,NBA2"
15.0,Rudy Gay,28.0,SAC,SF,68.0,67.0,2408.0,7.470588235294118,16.41176470588235,0.455,79.0,220.0,0.359,429.0,896.0,0.479,0.491,4.955882352941177,5.779411764705882,0.858,98.0,301.0,399.0,250.0,71.0,41.0,183.0,157.0,21.058823529411764,0.0,
16.0,Nikola Vučević,24.0,ORL,C,74.0,74.0,2529.0,8.527027027027026,16.2972972972973,0.523,2.0,6.0,0.333,629.0,1200.0,0.524,0.524,2.2162162162162162,2.945945945945946,0.752,238.0,572.0,810.0,147.0,54.0,54.0,148.0,220.0,19.2972972972973,0.0,
17.0,DeMarcus Cousins,24.0,SAC,C,59.0,59.0,2013.0,8.440677966101696,18.06779661016949,0.467,2.0,8.0,0.25,496.0,1058.0,0.469,0.468,7.169491525423729,9.169491525423728,0.782,185.0,562.0,747.0,210.0,90.0,103.0,254.0,241.0,24.084745762711865,2.0,"AS,NBA2"
18.0,Marc Gasol,30.0,MEM,C,81.0,81.0,2687.0,6.54320987654321,13.234567901234568,0.494,3.0,17.0,0.176,527.0,1055.0,0.5,0.496,4.320987654320987,5.432098765432099,0.795,115.0,515.0,630.0,307.0,70.0,131.0,176.0,208.0,17.444444444444443,0.0,"MVP-8,DPOY-10,AS,NBA1"
19.0,John Wall,24.0,WAS,PG,79.0,79.0,2837.0,6.569620253164557,14.759493670886076,0.445,65.0,217.0,0.3,454.0,949.0,0.478,0.473,3.5949367088607596,4.582278481012659,0.785,36.0,330.0,366.0,792.0,138.0,45.0,304.0,180.0,17.556962025316455,0.0,AS
20.0,Andrew Wiggins,19.0,MIN,SF,82.0,82.0,2969.0,6.060975609756097,13.865853658536585,0.437,39.0,126.0,0.31,458.0,1011.0,0.453,0.454,4.317073170731708,5.682926829268292,0.76,134.0,240.0,374.0,170.0,86.0,50.0,177.0,190.0,16.914634146341463,0.0,ROY-1
21.0,Eric Bledsoe,25.0,PHO,PG,81.0,81.0,2800.0,5.777777777777778,12.91358024691358,0.447,88.0,272.0,0.324,380.0,774.0,0.491,0.489,4.3580246913580245,5.444444444444445,0.8,72.0,351.0,423.0,493.0,127.0,45.0,274.0,189.0,17.0,2.0,
22.0,Dirk Nowitzki,36.0,DAL,PF,77.0,77.0,2282.0,6.324675324675325,13.792207792207792,0.459,104.0,274.0,0.38,383.0,788.0,0.486,0.508,3.311688311688312,3.7532467532467533,0.882,44.0,413.0,457.0,143.0,39.0,33.0,82.0,160.0,17.31168831168831,0.0,AS
23.0,Dwyane Wade,33.0,MIA,SG,62.0,62.0,1971.0,8.209677419354838,17.483870967741936,0.47,29.0,102.0,0.284,480.0,982.0,0.489,0.483,4.580645161290323,5.967741935483871,0.768,58.0,161.0,219.0,299.0,73.0,21.0,209.0,105.0,21.467741935483872,0.0,AS
24.0,Tyreke Evans,25.0,NOP,SG,79.0,76.0,2690.0,6.594936708860759,14.746835443037975,0.447,69.0,227.0,0.304,452.0,938.0,0.482,0.477,2.5569620253164556,3.6835443037974684,0.694,82.0,334.0,416.0,521.0,100.0,37.0,246.0,198.0,16.620253164556964,1.0,
25.0,Jimmy Butler,25.0,CHI,SG,65.0,65.0,2513.0,6.476923076923077,14.03076923076923,0.462,73.0,193.0,0.378,348.0,719.0,0.484,0.502,5.938461538461539,7.123076923076923,0.834,114.0,265.0,379.0,212.0,114.0,36.0,93.0,108.0,20.015384615384615,0.0,"DPOY-10,MIP-1,AS"
26.0,Victor Oladipo,22.0,ORL,SG,72.0,71.0,2573.0,6.569444444444445,15.083333333333334,0.436,84.0,248.0,0.339,389.0,838.0,0.464,0.474,3.638888888888889,4.444444444444445,0.819,51.0,251.0,302.0,295.0,120.0,19.0,204.0,187.0,17.944444444444443,0.0,
27.0,JJ Redick,30.0,LAC,SG,78.0,78.0,2409.0,5.730769230769231,12.025641025641026,0.477,200.0,458.0,0.437,247.0,480.0,0.515,0.583,2.3461538461538463,2.6025641025641026,0.901,22.0,145.0,167.0,137.0,39.0,8.0,95.0,134.0,16.371794871794872,0.0,
28.0,Goran Dragić,28.0,2TM,PG,78.0,78.0,2640.0,6.435897435897436,12.846153846153847,0.501,90.0,259.0,0.347,412.0,743.0,0.555,0.546,2.3205128205128207,3.0,0.774,81.0,193.0,274.0,350.0,78.0,15.0,173.0,195.0,16.346153846153847,0.0,
29.0,Markieff Morris,25.0,PHO,PF,82.0,82.0,2581.0,6.2439024390243905,13.414634146341463,0.465,57.0,179.0,0.318,455.0,921.0,0.494,0.491,2.158536585365854,2.8292682926829267,0.763,110.0,396.0,506.0,192.0,101.0,39.0,170.0,245.0,15.341463414634147,0.0,
30.0,Kyle Lowry,28.0,TOR,PG,70.0,70.0,2414.0,6.142857142857143,14.9,0.412,132.0,391.0,0.338,298.0,652.0,0.457,0.476,3.6,4.457142857142857,0.808,54.0,274.0,328.0,473.0,109.0,13.0,173.0,212.0,17.771428571428572,2.0,AS
31.0,Lou Williams,28.0,TOR,SG,80.0,0.0,2016.0,4.6875,11.6,0.404,152.0,447.0,0.34,223.0,481.0,0.464,0.486,4.25,4.9375,0.861,24.0,127.0,151.0,164.0,88.0,10.0,101.0,103.0,15.525,0.0,6MOY-1
32.0,Brook Lopez,26.0,BRK,C,72.0,44.0,2100.0,7.027777777777778,13.708333333333334,0.513,1.0,10.0,0.1,505.0,977.0,0.517,0.513,3.0972222222222223,3.8055555555555554,0.814,214.0,321.0,535.0,50.0,43.0,126.0,104.0,206.0,17.166666666666668,0.0,
33.0,Kevin Love,26.0,CLE,PF,75.0,75.0,2532.0,5.506666666666667,12.693333333333333,0.434,144.0,392.0,0.367,269.0,560.0,0.48,0.509,3.44,4.28,0.804,142.0,589.0,731.0,168.0,51.0,39.0,122.0,140.0,16.373333333333335,0.0,
34.0,Paul Millsap,29.0,ATL,PF,73.0,73.0,2390.0,6.068493150684931,12.73972602739726,0.476,77.0,216.0,0.356,366.0,714.0,0.513,0.518,3.493150684931507,4.616438356164384,0.757,139.0,431.0,570.0,223.0,130.0,69.0,166.0,201.0,16.684931506849313,0.0,AS
35.0,DeMar DeRozan,25.0,TOR,SG,60.0,60.0,2100.0,6.816666666666666,16.5,0.413,25.0,88.0,0.284,384.0,902.0,0.426,0.426,6.016666666666667,7.233333333333333,0.832,41.0,236.0,277.0,210.0,73.0,11.0,137.0,122.0,20.066666666666666,0.0,
36.0,Derrick Favors,23.0,UTA,PF,74.0,74.0,2280.0,6.513513513513513,12.405405405405405,0.525,1.0,6.0,0.167,481.0,912.0,0.527,0.526,3.0,4.486486486486487,0.669,196.0,411.0,607.0,112.0,60.0,123.0,121.0,210.0,16.04054054054054,0.0,
37.0,Jeff Green,28.0,2TM,SF,78.0,70.0,2454.0,5.333333333333333,12.397435897435898,0.43,97.0,292.0,0.332,319.0,675.0,0.473,0.48,3.0641025641025643,3.6794871794871793,0.833,64.0,264.0,328.0,134.0,53.0,34.0,108.0,147.0,14.974358974358974,0.0,
38.0,Tobias Harris,22.0,ORL,SF,68.0,63.0,2369.0,6.5,13.955882352941176,0.466,87.0,239.0,0.364,355.0,710.0,0.5,0.512,2.838235294117647,3.6029411764705883,0.788,73.0,357.0,430.0,124.0,69.0,36.0,115.0,134.0,17.11764705882353,0.0,
39.0,Enes Freedom,22.0,2TM,C,75.0,74.0,2135.0,6.426666666666667,12.373333333333333,0.519,16.0,45.0,0.356,466.0,883.0,0.528,0.528,2.44,3.12,0.782,277.0,394.0,671.0,55.0,36.0,29.0,145.0,189.0,15.506666666666666,0.0,
40.0,Jeff Teague,26.0,ATL,PG,73.0,72.0,2228.0,5.589041095890411,12.150684931506849,0.46,71.0,207.0,0.343,337.0,680.0,0.496,0.5,3.767123287671233,4.36986301369863,0.862,30.0,154.0,184.0,513.0,125.0,31.0,205.0,139.0,15.917808219178083,0.0,AS
41.0,Al Horford,28.0,ATL,C,76.0,76.0,2318.0,6.828947368421052,12.697368421052632,0.538,11.0,36.0,0.306,508.0,929.0,0.547,0.544,1.4078947368421053,1.855263157894737,0.759,131.0,413.0,544.0,244.0,68.0,98.0,100.0,121.0,15.210526315789474,1.0,AS
