Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1.0,Moses Malone,26.0,HOU,C,81.0,81.0,3398.0,13.7,26.5,0.519,0.0,0.1,0.0,13.7,26.4,0.52,0.519,9.2,12.0,0.762,8.1,9.2,17.3,2.1,1.1,1.8,4.3,3.0,36.6,118.0,106.0,"MVP-1,AS,NBA1"
2.0,Adrian Dantley,26.0,UTA,SF,81.0,81.0,3222.0,13.0,22.8,0.57,0.0,0.0,0.333,13.0,22.7,0.57,0.57,9.3,11.7,0.792,3.3,4.1,7.4,4.6,1.4,0.2,4.3,3.6,35.2,121.0,114.0,"MVP-15,AS"
3.0,Mychal Thompson,27.0,POR,C,79.0,78.0,3129.0,10.4,19.9,0.523,0.0,0.0,,10.4,19.9,0.523,0.523,4.3,6.8,0.628,3.9,10.1,14.1,4.9,1.1,1.6,3.7,3.6,25.1,109.0,106.0,MVP-21
4.0,Kelly Tripucka,22.0,DET,SF,82.0,82.0,3077.0,9.5,19.2,0.496,0.1,0.3,0.227,9.4,18.8,0.501,0.498,7.4,9.3,0.797,3.3,3.4,6.6,4.0,1.3,0.2,4.2,3.6,26.5,111.0,110.0,"MVP-11,ROY-2,AS"
5.0,Mike Mitchell,26.0,2TM,SF,84.0,83.0,3063.0,11.6,22.8,0.51,0.0,0.1,0.0,11.6,22.7,0.512,0.51,3.4,4.7,0.728,3.8,5.3,9.1,1.3,0.9,0.7,2.4,4.3,26.7,109.0,111.0,
6.0,Jack Sikma,26.0,SEA,C,82.0,82.0,3049.0,9.1,19.1,0.479,0.0,0.2,0.154,9.1,18.9,0.483,0.48,7.0,8.2,0.855,3.5,12.8,16.3,4.4,1.6,1.7,3.4,4.2,25.4,113.0,97.0,"MVP-9,AS"
7.0,Michael Ray Richardson,26.0,NYK,PG,82.0,79.0,3044.0,9.8,21.3,0.461,0.3,1.6,0.188,9.5,19.7,0.483,0.468,3.4,4.8,0.7,2.8,6.2,9.0,9.1,3.4,0.7,4.6,5.0,23.3,102.0,105.0,AS
8.0,Elvin Hayes,36.0,HOU,PF,82.0,82.0,3032.0,8.4,17.9,0.472,0.0,0.1,0.0,8.4,17.8,0.474,0.472,4.6,6.9,0.664,4.3,7.8,12.2,2.3,1.0,1.7,3.4,4.7,21.5,105.0,108.0,
9.0,Norm Nixon,26.0,LAL,PG,82.0,82.0,3024.0,9.7,19.6,0.493,0.0,0.2,0.25,9.6,19.4,0.495,0.494,2.8,3.4,0.808,0.6,2.1,2.7,10.0,2.0,0.1,3.7,4.1,22.2,109.0,109.0,AS
10.0,Alex English,28.0,DEN,SF,82.0,82.0,3015.0,12.4,22.5,0.551,0.0,0.1,0.0,12.4,22.4,0.553,0.551,5.4,6.4,0.84,3.0,5.0,8.1,6.3,1.3,1.7,3.8,3.8,30.2,118.0,114.0,"MVP-13,AS,NBA2"
11.0,Magic Johnson,22.0,LAL,SG,78.0,77.0,2991.0,8.7,16.1,0.537,0.1,0.5,0.207,8.6,15.7,0.546,0.54,5.1,6.7,0.76,3.9,7.8,11.7,11.6,3.2,0.5,4.5,3.5,22.5,118.0,102.0,"MVP-8,AS,NBA2"
12.0,Sidney Moncrief,24.0,MIL,SG,80.0,80.0,2980.0,9.0,17.1,0.523,0.0,0.2,0.071,8.9,16.9,0.529,0.524,7.5,9.2,0.817,3.6,5.0,8.6,6.2,2.2,0.4,3.4,3.3,25.5,122.0,103.0,"MVP-7,AS,NBA2"
13.0,Greg Ballard,27.0,WSB,SF,79.0,79.0,2946.0,10.2,21.4,0.475,0.1,0.4,0.409,10.0,21.1,0.476,0.479,3.9,4.6,0.83,2.2,8.1,10.4,4.1,2.2,0.4,2.0,3.3,24.4,109.0,101.0,
14.0,Dennis Johnson,27.0,PHO,SG,80.0,77.0,2937.0,9.5,20.2,0.47,0.1,0.7,0.19,9.3,19.5,0.48,0.473,6.6,8.1,0.806,2.3,4.4,6.7,6.1,1.7,0.9,3.8,4.2,25.6,108.0,104.0,"MVP-21,AS"
15.0,Larry Bird,25.0,BOS,PF,77.0,58.0,2923.0,11.5,22.9,0.503,0.2,0.8,0.212,11.3,22.0,0.514,0.507,5.3,6.2,0.863,3.2,10.3,13.5,7.2,2.3,1.1,4.1,3.9,28.5,114.0,99.0,"MVP-2,AS,NBA1"
16.0,Dave Greenwood,24.0,CHI,PF,82.0,82.0,2914.0,8.0,16.9,0.473,0.0,0.0,0.0,8.0,16.8,0.475,0.473,4.0,4.8,0.825,3.2,9.9,13.1,4.4,1.2,1.5,3.0,4.9,20.0,108.0,106.0,
17.0,Robert Reid,26.0,HOU,SF,77.0,75.0,2913.0,7.4,16.2,0.456,0.0,0.2,0.1,7.4,16.1,0.46,0.457,2.7,3.6,0.748,3.0,5.7,8.7,5.3,1.9,0.8,2.7,5.0,17.5,107.0,108.0,
18.0,Jamaal Wilkes,28.0,LAL,SF,82.0,82.0,2906.0,11.9,22.7,0.525,0.0,0.1,0.0,11.9,22.6,0.527,0.525,3.9,5.4,0.732,2.5,3.8,6.3,2.3,1.4,0.4,2.6,3.8,27.8,112.0,109.0,MVP-21
19.0,Gus Williams,28.0,SEA,PG,80.0,80.0,2876.0,12.9,26.6,0.486,0.2,0.7,0.225,12.7,25.9,0.492,0.488,5.3,7.3,0.734,1.5,2.5,4.1,9.2,2.9,0.6,3.3,2.7,31.3,111.0,103.0,"MVP-5,AS,NBA1"
20.0,Bernard King,25.0,GSW,SF,79.0,77.0,2861.0,12.2,21.6,0.566,0.0,0.1,0.2,12.2,21.5,0.568,0.567,5.8,8.3,0.705,2.3,5.4,7.8,4.7,1.3,0.4,4.4,4.7,30.3,114.0,109.0,"MVP-14,AS,NBA2"
21.0,Kyle Macy,24.0,PHO,PG,82.0,72.0,2845.0,8.2,16.0,0.514,0.7,1.7,0.39,7.6,14.3,0.529,0.535,2.6,2.9,0.899,1.3,3.1,4.4,6.5,2.4,0.2,2.1,3.1,19.7,117.0,104.0,
22.0,Reggie Theus,24.0,CHI,SG,82.0,82.0,2838.0,9.6,20.4,0.469,0.4,1.7,0.25,9.1,18.7,0.489,0.479,6.2,7.7,0.808,2.0,3.4,5.3,8.1,1.5,0.3,4.7,4.2,25.8,107.0,111.0,
23.0,Buck Williams,21.0,NJN,PF,82.0,82.0,2825.0,8.5,14.5,0.582,0.0,0.0,0.0,8.5,14.5,0.583,0.582,4.0,6.4,0.624,5.7,10.8,16.6,1.8,1.4,1.4,3.9,4.7,20.9,110.0,100.0,"MVP-21,ROY-1,AS"
24.0,Rickey Green,27.0,UTA,PG,81.0,73.0,2822.0,8.2,16.6,0.493,0.0,0.1,0.0,8.2,16.5,0.497,0.493,3.3,4.3,0.765,1.4,2.6,4.0,10.3,3.0,0.1,3.2,3.0,19.7,111.0,111.0,
25.0,George Gervin,29.0,SAS,SG,79.0,79.0,2817.0,16.5,33.0,0.5,0.2,0.6,0.278,16.3,32.4,0.504,0.502,9.2,10.7,0.864,2.3,4.2,6.5,3.1,1.3,0.7,3.5,3.6,42.4,114.0,110.0,"MVP-6,AS,NBA1"
26.0,Artis Gilmore,32.0,CHI,C,82.0,82.0,2796.0,9.5,14.5,0.652,0.0,0.0,1.0,9.4,14.5,0.652,0.653,7.4,9.6,0.768,3.9,10.6,14.5,2.4,0.8,3.8,3.9,5.0,26.3,124.0,104.0,AS
27.0,World B. Free,28.0,GSW,SG,78.0,78.0,2796.0,11.0,24.6,0.448,0.2,0.9,0.179,10.8,23.6,0.458,0.451,8.1,11.0,0.74,2.0,2.2,4.2,7.1,1.2,0.1,3.5,3.8,30.3,111.0,112.0,
28.0,Julius Erving,31.0,PHI,SF,81.0,81.0,2789.0,13.3,24.4,0.546,0.1,0.2,0.273,13.3,24.2,0.548,0.547,7.0,9.2,0.763,3.8,5.8,9.5,5.5,2.8,2.4,3.7,3.9,33.8,117.0,102.0,"MVP-3,AS,NBA1"
29.0,Kiki Vandeweghe,23.0,DEN,PF,82.0,78.0,2775.0,11.1,19.9,0.56,0.0,0.2,0.077,11.1,19.6,0.565,0.561,5.5,6.4,0.857,2.3,4.9,7.3,3.9,0.8,0.5,3.0,3.4,27.7,120.0,116.0,
30.0,Jim Paxson,24.0,POR,SG,82.0,82.0,2756.0,11.5,21.8,0.526,0.1,0.6,0.229,11.3,21.2,0.535,0.529,3.8,5.0,0.767,1.3,2.5,3.8,4.8,2.2,0.2,2.5,2.8,26.9,114.0,110.0,
31.0,Michael Brooks,23.0,SDC,SF,82.0,73.0,2750.0,9.2,18.4,0.504,0.0,0.1,0.0,9.2,18.2,0.507,0.504,3.5,4.6,0.757,3.6,7.2,10.7,4.1,1.9,0.7,3.4,4.9,22.0,108.0,112.0,
32.0,Truck Robinson,30.0,PHO,PF,74.0,72.0,2745.0,10.2,19.8,0.513,0.0,0.0,1.0,10.2,19.8,0.513,0.514,4.5,6.5,0.687,3.5,9.1,12.7,3.1,0.7,0.5,3.5,3.8,24.8,106.0,103.0,
33.0,Ray Williams,27.0,NJN,SG,82.0,69.0,2732.0,10.9,23.6,0.462,0.2,0.9,0.167,10.7,22.7,0.474,0.465,6.6,7.9,0.832,2.0,3.5,5.5,8.3,3.4,0.7,4.9,5.1,28.5,106.0,101.0,MVP-16
34.0,Tom Chambers,22.0,SDC,PF,81.0,58.0,2682.0,9.8,18.6,0.525,0.0,0.0,0.0,9.8,18.6,0.526,0.525,5.0,8.1,0.62,3.7,6.2,9.9,2.6,1.0,0.8,3.9,6.0,24.6,106.0,114.0,
35.0,Kareem Abdul-Jabbar,34.0,LAL,C,76.0,76.0,2677.0,13.1,22.6,0.579,0.0,0.1,0.0,13.1,22.6,0.58,0.579,5.4,7.7,0.706,3.0,8.5,11.5,3.9,1.1,3.6,4.0,3.9,31.6,116.0,104.0,"MVP-10,AS"
36.0,Maurice Lucas,29.0,NYK,PF,80.0,74.0,2671.0,9.1,18.1,0.504,0.0,0.1,0.0,9.1,18.0,0.506,0.504,4.6,6.3,0.725,5.0,11.4,16.3,3.2,1.2,1.3,3.1,5.6,22.8,111.0,105.0,
37.0,Lonnie Shelton,26.0,SEA,PF,81.0,81.0,2667.0,9.1,18.8,0.486,0.0,0.1,0.0,9.1,18.7,0.489,0.486,3.4,4.3,0.783,2.9,6.3,9.2,4.5,1.8,0.8,3.6,5.7,21.7,103.0,102.0,AS
38.0,Johnny Davis,26.0,IND,SG,82.0,70.0,2664.0,9.8,21.0,0.467,0.1,0.5,0.185,9.7,20.6,0.473,0.469,5.7,7.2,0.799,1.3,1.9,3.2,6.3,1.4,0.2,3.4,3.2,25.5,106.0,109.0,
39.0,Rick Mahorn,23.0,WSB,PF,80.0,80.0,2664.0,7.5,14.8,0.507,0.0,0.1,0.0,7.5,14.7,0.509,0.507,2.7,4.2,0.632,2.7,10.1,12.8,2.7,1.0,2.5,2.9,6.3,17.7,101.0,100.0,
40.0,Joe Barry Carroll,23.0,GSW,C,76.0,75.0,2627.0,9.5,18.3,0.519,0.0,0.0,0.0,9.5,18.3,0.519,0.519,4.2,5.8,0.728,3.8,7.6,11.4,1.2,1.2,2.3,3.7,4.8,23.2,106.0,106.0,
41.0,Jay Vincent,22.0,DAL,PF,81.0,62.0,2626.0,13.3,26.9,0.497,0.0,0.1,0.25,13.3,26.8,0.497,0.497,5.4,7.6,0.716,3.4,7.1,10.5,3.3,1.7,0.4,3.6,5.7,32.1,107.0,109.0,"MVP-21,ROY-3"
42.0,Brad Davis,26.0,DAL,PG,82.0,82.0,2614.0,7.4,14.4,0.515,0.3,0.9,0.286,7.1,13.5,0.53,0.524,3.4,4.3,0.804,0.7,3.6,4.2,9.5,1.4,0.1,3.0,4.1,18.5,115.0,112.0,
43.0,Rory Sparrow,23.0,ATL,PG,82.0,82.0,2610.0,7.1,14.1,0.501,0.0,0.3,0.067,7.1,13.8,0.51,0.502,2.4,2.9,0.838,1.0,3.3,4.3,8.2,1.7,0.3,2.8,4.6,16.6,110.0,107.0,
44.0,Reggie King,24.0,KCK,SF,80.0,76.0,2609.0,6.9,13.6,0.509,0.0,0.0,,6.9,13.6,0.509,0.509,3.6,5.2,0.705,2.9,6.5,9.5,3.1,1.5,0.5,2.8,4.0,17.5,107.0,107.0,
45.0,Calvin Natt,25.0,POR,SF,75.0,71.0,2599.0,9.5,16.4,0.576,0.0,0.1,0.25,9.4,16.3,0.579,0.577,5.4,7.2,0.75,3.5,7.7,11.3,2.8,1.1,0.7,2.6,3.2,24.4,122.0,108.0,
46.0,Darrell Griffith,23.0,UTA,SG,80.0,79.0,2597.0,12.3,25.4,0.482,0.3,0.9,0.288,12.0,24.5,0.489,0.487,3.4,4.8,0.697,2.3,3.2,5.4,3.3,1.7,0.6,3.4,3.8,28.2,102.0,113.0,
47.0,Cedric Maxwell,26.0,BOS,SF,78.0,73.0,2590.0,7.3,13.2,0.548,0.0,0.1,0.0,7.3,13.2,0.551,0.548,6.5,8.7,0.747,4.0,5.1,9.1,3.3,1.4,0.9,3.2,4.8,21.0,119.0,105.0,
48.0,James Edwards,26.0,CLE,C,77.0,75.0,2539.0,10.1,19.7,0.511,0.0,0.1,0.0,10.1,19.6,0.513,0.511,4.4,6.5,0.684,3.6,7.5,11.1,2.3,0.5,2.2,3.1,6.6,24.5,108.0,111.0,
49.0,Robert Parish,28.0,BOS,C,80.0,78.0,2534.0,12.5,23.1,0.542,0.0,0.0,,12.5,23.1,0.542,0.542,4.7,6.6,0.71,5.4,10.8,16.2,2.6,1.3,3.6,4.1,5.0,29.7,112.0,99.0,"MVP-4,AS,NBA2"
