Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Adrian Dantley,25.0,UTA,SF,80.0,,3417.0,11.3625,20.3375,0.559,2.0,7.0,0.286,907.0,1620.0,0.56,0.559,7.9,9.8,0.806,192.0,317.0,509.0,322.0,109.0,18.0,282.0,245.0,30.65,0.0,"MVP-12,AS,NBA2"
2.0,Moses Malone,25.0,HOU,C,80.0,,3245.0,10.075,19.3125,0.522,1.0,3.0,0.333,805.0,1542.0,0.522,0.522,7.6125,10.05,0.757,474.0,706.0,1180.0,141.0,83.0,150.0,308.0,223.0,27.775,0.0,"MVP-4,AS,NBA2"
3.0,George Gervin,28.0,SAS,SG,82.0,82.0,2765.0,10.365853658536585,21.085365853658537,0.492,9.0,35.0,0.257,841.0,1694.0,0.496,0.494,6.2439024390243905,7.560975609756097,0.826,126.0,293.0,419.0,260.0,94.0,56.0,251.0,212.0,27.085365853658537,0.0,"MVP-5,AS,NBA1"
4.0,Kareem Abdul-Jabbar,33.0,LAL,C,80.0,,2976.0,10.45,18.2125,0.574,0.0,1.0,0.0,836.0,1456.0,0.574,0.574,5.2875,6.9,0.766,197.0,624.0,821.0,272.0,59.0,228.0,249.0,244.0,26.1875,0.0,"MVP-3,AS,NBA1"
5.0,Julius Erving,30.0,PHI,SF,82.0,82.0,2874.0,9.682926829268293,18.585365853658537,0.521,4.0,18.0,0.222,790.0,1506.0,0.525,0.522,5.146341463414634,6.536585365853658,0.787,244.0,413.0,657.0,364.0,173.0,147.0,266.0,233.0,24.5609756097561,0.0,"MVP-1,AS,NBA1"
6.0,Mike Mitchell,25.0,CLE,SF,82.0,82.0,3194.0,10.402439024390244,21.841463414634145,0.476,4.0,9.0,0.444,849.0,1782.0,0.476,0.477,3.682926829268293,4.695121951219512,0.784,215.0,287.0,502.0,139.0,63.0,52.0,175.0,199.0,24.536585365853657,0.0,"MVP-24,AS"
7.0,David Thompson,26.0,DEN,SG,77.0,,2620.0,9.532467532467532,18.844155844155843,0.506,10.0,39.0,0.256,724.0,1412.0,0.513,0.509,6.35064935064935,7.987012987012987,0.795,107.0,180.0,287.0,231.0,53.0,60.0,250.0,231.0,25.545454545454547,0.0,
8.0,Alex English,27.0,DEN,SF,81.0,,3093.0,9.481481481481481,19.19753086419753,0.494,3.0,5.0,0.6,765.0,1550.0,0.494,0.495,4.814814814814815,5.666666666666667,0.85,273.0,373.0,646.0,290.0,106.0,100.0,241.0,255.0,23.814814814814813,0.0,
9.0,Jamaal Wilkes,27.0,LAL,SF,81.0,,3028.0,9.703703703703704,18.45679012345679,0.526,1.0,13.0,0.077,785.0,1482.0,0.53,0.526,3.1358024691358026,4.135802469135802,0.758,146.0,289.0,435.0,235.0,121.0,29.0,207.0,223.0,22.555555555555557,0.0,"MVP-10,AS"
10.0,Bernard King,24.0,GSW,SF,81.0,,2914.0,9.024691358024691,15.358024691358025,0.588,2.0,6.0,0.333,729.0,1238.0,0.589,0.588,3.7901234567901234,5.395061728395062,0.703,178.0,373.0,551.0,287.0,72.0,34.0,265.0,304.0,21.864197530864196,0.0,MVP-14
11.0,Dan Issel,32.0,DEN,C,80.0,,2641.0,7.675,15.25,0.503,2.0,12.0,0.167,612.0,1208.0,0.507,0.504,6.4875,8.55,0.759,229.0,447.0,676.0,158.0,83.0,53.0,130.0,249.0,21.8625,0.0,
12.0,Otis Birdsong,25.0,KCK,SG,71.0,,2593.0,10.0,18.3943661971831,0.544,10.0,35.0,0.286,700.0,1271.0,0.551,0.547,4.464788732394366,6.408450704225352,0.697,119.0,139.0,258.0,233.0,93.0,18.0,173.0,172.0,24.6056338028169,0.0,"MVP-17,AS,NBA2"
13.0,Larry Bird,24.0,BOS,PF,82.0,82.0,3239.0,8.768292682926829,18.329268292682926,0.478,20.0,74.0,0.27,699.0,1429.0,0.489,0.485,3.451219512195122,4.0,0.863,191.0,704.0,895.0,451.0,161.0,63.0,289.0,239.0,21.23170731707317,5.0,"MVP-2,AS,NBA1"
