Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
12.0,Willis Reed,25.0,NYK,PF,81.0,81.0,2879.0,8.135802469135802,16.617283950617285,0.49,4.530864197530864,6.283950617283951,0.721,1073.0,159.0,343.0,20.80246913580247,0.0,"AS,NBA2"
13.0,Bob Boozer,30.0,CHI,PF,77.0,,2988.0,8.077922077922079,16.428571428571427,0.492,5.337662337662338,6.9480519480519485,0.768,756.0,121.0,229.0,21.493506493506494,0.0,AS
14.0,Lenny Wilkens,30.0,STL,PG,82.0,,3169.0,6.658536585365853,15.195121951219512,0.438,6.658536585365853,8.670731707317072,0.768,438.0,679.0,255.0,19.975609756097562,1.0,"MVP-2,AS"
15.0,Bailey Howell,31.0,BOS,PF,82.0,,2801.0,7.841463414634147,16.29268292682927,0.481,4.085365853658536,5.621951219512195,0.727,805.0,133.0,285.0,19.76829268292683,0.0,
16.0,Archie Clark,26.0,LAL,PG,81.0,,3039.0,7.753086419753086,16.160493827160494,0.48,4.395061728395062,5.938271604938271,0.74,342.0,353.0,235.0,19.901234567901234,0.0,AS
17.0,Sam Jones,34.0,BOS,SG,73.0,,2408.0,8.506849315068493,18.465753424657535,0.461,4.260273972602739,5.1506849315068495,0.827,357.0,216.0,181.0,21.273972602739725,0.0,AS
18.0,Jeff Mullins,25.0,SFW,SG,79.0,,2805.0,7.7215189873417724,17.60759493670886,0.439,3.4556962025316458,4.3544303797468356,0.794,447.0,351.0,271.0,18.89873417721519,1.0,
19.0,Bob Rule,23.0,SEA,C,82.0,,2424.0,6.926829268292683,14.170731707317072,0.489,4.2439024390243905,6.451219512195122,0.658,776.0,99.0,316.0,18.097560975609756,0.0,
20.0,Chet Walker,27.0,PHI,SF,82.0,,2623.0,6.573170731707317,14.292682926829269,0.46,4.719512195121951,6.5,0.726,607.0,157.0,252.0,17.865853658536587,0.0,
21.0,Dick Barnett,31.0,NYK,SG,81.0,81.0,2488.0,6.901234567901234,14.308641975308642,0.482,4.234567901234568,5.432098765432099,0.78,238.0,242.0,222.0,18.037037037037038,0.0,AS
22.0,Fred Hetzel,25.0,SFW,SF,77.0,,2394.0,6.922077922077922,16.714285714285715,0.414,5.12987012987013,6.1558441558441555,0.833,546.0,131.0,262.0,18.974025974025974,0.0,
23.0,Dave DeBusschere,27.0,DET,SF,80.0,,3125.0,7.1625,16.1875,0.442,3.6125,5.4375,0.664,1081.0,181.0,304.0,17.9375,0.0,AS
24.0,Eddie Miles,27.0,DET,SG,76.0,,2303.0,7.381578947368421,15.526315789473685,0.475,3.710526315789474,4.855263157894737,0.764,264.0,215.0,200.0,18.473684210526315,0.0,
25.0,Billy Cunningham,24.0,PHI,SF,74.0,,2076.0,6.972972972972973,15.91891891891892,0.438,4.972972972972973,6.878378378378378,0.723,562.0,187.0,260.0,18.91891891891892,0.0,
26.0,Cazzie Russell,23.0,NYK,SF,82.0,45.0,2296.0,6.719512195121951,14.536585365853659,0.462,3.4390243902439024,4.2560975609756095,0.808,374.0,195.0,223.0,16.878048780487806,0.0,
27.0,Walt Bellamy,28.0,NYK,C,82.0,64.0,2695.0,6.2317073170731705,11.512195121951219,0.541,4.2682926829268295,6.451219512195122,0.662,961.0,164.0,259.0,16.73170731707317,0.0,
28.0,Don Kojis,29.0,SDR,SF,69.0,,2548.0,7.681159420289855,17.231884057971016,0.446,4.3478260869565215,5.9855072463768115,0.726,710.0,176.0,259.0,19.71014492753623,0.0,AS
30.0,Ray Scott,29.0,BAL,PF,81.0,,2924.0,6.049382716049383,14.679012345679013,0.412,4.296296296296297,5.518518518518518,0.779,1111.0,167.0,252.0,16.395061728395063,0.0,
31.0,Happy Hairston,25.0,2TM,PF,74.0,,2517.0,6.5,13.337837837837839,0.487,4.9324324324324325,7.054054054054054,0.699,617.0,95.0,199.0,17.93243243243243,0.0,
32.0,Connie Dierking,31.0,CIN,C,81.0,,2637.0,6.716049382716049,14.37037037037037,0.467,2.925925925925926,3.8271604938271606,0.765,766.0,191.0,315.0,16.358024691358025,0.0,
33.0,Joe Caldwell,26.0,STL,SF,79.0,,2641.0,7.139240506329114,15.430379746835444,0.463,2.088607594936709,3.670886075949367,0.569,338.0,240.0,208.0,16.367088607594937,0.0,
34.0,Adrian Smith,31.0,CIN,SG,82.0,,2783.0,5.853658536585366,12.621951219512194,0.464,3.902439024390244,4.7073170731707314,0.829,185.0,272.0,259.0,15.609756097560975,0.0,
35.0,Bill Bridges,28.0,STL,PF,82.0,,3197.0,5.682926829268292,12.304878048780488,0.462,4.2317073170731705,5.902439024390244,0.717,1102.0,253.0,366.0,15.597560975609756,0.0,AS
36.0,Kevin Loughery,27.0,BAL,PG,77.0,,2297.0,5.9480519480519485,14.636363636363637,0.406,3.961038961038961,5.090909090909091,0.778,247.0,256.0,301.0,15.857142857142858,0.0,
37.0,Tom Meschery,29.0,SEA,SF,82.0,,2857.0,5.7682926829268295,12.292682926829269,0.469,2.975609756097561,4.2073170731707314,0.707,840.0,193.0,323.0,14.512195121951219,0.0,
38.0,Flynn Robinson,26.0,2TM,PG,75.0,,2046.0,5.92,13.466666666666667,0.44,3.84,4.68,0.821,272.0,219.0,184.0,15.68,0.0,
39.0,Gus Johnson,29.0,BAL,SF,60.0,,2271.0,8.033333333333333,17.216666666666665,0.467,3.0,4.5,0.667,782.0,159.0,223.0,19.066666666666666,0.0,AS
40.0,Jack Marin,23.0,BAL,SF,82.0,,2037.0,5.2317073170731705,11.365853658536585,0.46,3.048780487804878,3.8292682926829267,0.796,473.0,110.0,246.0,13.512195121951219,0.0,
41.0,Paul Silas,24.0,STL,PF,82.0,,2652.0,4.865853658536586,10.621951219512194,0.458,3.6463414634146343,5.170731707317073,0.705,958.0,162.0,243.0,13.378048780487806,0.0,
42.0,Gail Goodrich,24.0,LAL,SG,79.0,,2057.0,5.0,10.278481012658228,0.486,3.8227848101265822,4.962025316455696,0.77,199.0,205.0,228.0,13.822784810126583,0.0,
43.0,Dave Gambee,30.0,SDR,PF,80.0,,1755.0,4.6875,10.6625,0.44,4.0125,4.7375,0.847,464.0,93.0,253.0,13.3875,0.0,
44.0,Al Tucker,24.0,SEA,PF,81.0,,2368.0,5.395061728395062,12.209876543209877,0.442,2.2962962962962963,3.246913580246914,0.707,605.0,111.0,262.0,13.08641975308642,0.0,
47.0,John Tresvant,28.0,2TM,PF,85.0,,2473.0,4.658823529411765,10.2,0.457,2.9411764705882355,4.517647058823529,0.651,709.0,160.0,344.0,12.258823529411766,0.0,
48.0,Jerry Sloan,25.0,CHI,SG,77.0,,2454.0,4.792207792207792,12.454545454545455,0.385,3.7532467532467533,5.012987012987013,0.749,591.0,229.0,291.0,13.337662337662337,1.0,
49.0,Terry Dischinger,27.0,DET,SF,78.0,,1936.0,5.051282051282051,10.217948717948717,0.494,3.0384615384615383,3.9871794871794872,0.762,483.0,114.0,247.0,13.14102564102564,0.0,
50.0,Jim Washington,24.0,CHI,C,82.0,,2525.0,5.097560975609756,11.158536585365853,0.457,2.2804878048780486,3.341463414634146,0.682,825.0,113.0,233.0,12.475609756097562,0.0,
51.0,Rod Thorn,26.0,SEA,SG,66.0,,1668.0,5.712121212121212,12.651515151515152,0.451,3.8181818181818183,5.181818181818182,0.737,265.0,230.0,117.0,15.242424242424242,0.0,
52.0,Wali Jones,25.0,PHI,PG,77.0,,2058.0,5.363636363636363,13.506493506493506,0.397,2.064935064935065,2.6233766233766236,0.787,219.0,245.0,225.0,12.792207792207792,0.0,
53.0,Don Ohl,31.0,2TM,PG,70.0,,1919.0,5.614285714285714,12.728571428571428,0.441,2.8142857142857145,3.6285714285714286,0.776,175.0,157.0,184.0,14.042857142857143,0.0,
54.0,Bill Russell,33.0,BOS,C,78.0,,2953.0,4.67948717948718,11.0,0.425,3.1666666666666665,5.897435897435898,0.537,1451.0,357.0,242.0,12.525641025641026,1.0,"AS,NBA2"
55.0,Clyde Lee,23.0,SFW,C,82.0,,2699.0,4.548780487804878,10.902439024390244,0.417,2.792682926829268,4.085365853658536,0.684,1141.0,135.0,331.0,11.890243902439025,0.0,AS
56.0,Luke Jackson,26.0,PHI,PF,82.0,,2570.0,4.890243902439025,11.304878048780488,0.433,2.024390243902439,2.817073170731707,0.719,872.0,139.0,287.0,11.804878048780488,0.0,
57.0,Leroy Ellis,27.0,BAL,C,78.0,,2719.0,4.871794871794871,10.256410256410257,0.475,2.6538461538461537,3.6666666666666665,0.724,862.0,158.0,256.0,12.397435897435898,1.0,
58.0,McCoy McLemore,25.0,CHI,SF,76.0,,2100.0,4.921052631578948,12.368421052631579,0.398,2.8289473684210527,3.6315789473684212,0.779,430.0,130.0,219.0,12.671052631578947,0.0,
59.0,Mel Counts,26.0,LAL,PF,82.0,,1739.0,4.682926829268292,9.853658536585366,0.475,2.317073170731707,3.097560975609756,0.748,732.0,139.0,309.0,11.682926829268293,0.0,
60.0,Keith Erickson,23.0,CHI,SF,78.0,,2257.0,4.833333333333333,12.051282051282051,0.401,2.4871794871794872,3.2948717948717947,0.755,423.0,267.0,276.0,12.153846153846153,0.0,
61.0,Tom Hawkins,31.0,LAL,PF,78.0,,2463.0,4.987179487179487,9.987179487179487,0.499,1.6025641025641026,2.9358974358974357,0.546,458.0,117.0,289.0,11.576923076923077,0.0,
63.0,Toby Kimball,25.0,SDR,PF,81.0,,2519.0,4.37037037037037,11.037037037037036,0.396,2.234567901234568,3.7777777777777777,0.592,947.0,147.0,273.0,10.975308641975309,0.0,
64.0,Dick Van Arsdale,24.0,NYK,SG,78.0,50.0,2348.0,4.051282051282051,9.294871794871796,0.436,2.91025641025641,4.346153846153846,0.67,424.0,230.0,225.0,11.012820512820513,0.0,
67.0,Tom Sanders,29.0,BOS,SF,78.0,,1981.0,3.7948717948717947,8.85897435897436,0.428,2.5641025641025643,3.269230769230769,0.784,454.0,100.0,300.0,10.153846153846153,0.0,
68.0,Jon McGlocklin,24.0,SDR,SG,65.0,,1876.0,4.861538461538461,11.646153846153846,0.417,2.4,2.769230769230769,0.867,199.0,178.0,117.0,12.123076923076923,0.0,
69.0,Darrall Imhoff,29.0,LAL,C,82.0,,2271.0,3.573170731707317,7.475609756097561,0.478,2.158536585365854,3.4878048780487805,0.619,893.0,206.0,264.0,9.304878048780488,0.0,
71.0,Larry Siegfried,28.0,BOS,PG,62.0,,1937.0,4.209677419354839,10.14516129032258,0.415,3.806451612903226,4.387096774193548,0.868,215.0,289.0,194.0,12.225806451612904,0.0,
72.0,John Barnhill,29.0,SDR,PG,75.0,,1883.0,3.933333333333333,9.333333333333334,0.421,2.0533333333333332,3.12,0.658,173.0,259.0,143.0,9.92,0.0,
73.0,Tommy Kron,24.0,SEA,SG,76.0,,1794.0,3.6447368421052633,9.197368421052632,0.396,2.4210526315789473,3.0657894736842106,0.79,355.0,281.0,231.0,9.710526315789474,0.0,
74.0,Barry Clemens,24.0,CHI,SF,78.0,,1631.0,3.858974358974359,8.58974358974359,0.449,1.5769230769230769,2.1794871794871793,0.724,375.0,98.0,223.0,9.294871794871796,0.0,
77.0,Walt Frazier,22.0,NYK,PG,74.0,15.0,1588.0,3.4594594594594597,7.675675675675675,0.451,2.081081081081081,3.175675675675676,0.655,313.0,305.0,199.0,9.0,2.0,
78.0,Al Attles,31.0,SFW,PG,67.0,,1992.0,3.7611940298507465,8.059701492537313,0.467,2.2388059701492535,3.2238805970149254,0.694,276.0,390.0,284.0,9.761194029850746,0.0,
79.0,Dick Snyder,23.0,STL,SG,75.0,,1622.0,3.4266666666666667,8.173333333333334,0.419,1.72,2.2266666666666666,0.772,194.0,164.0,215.0,8.573333333333334,0.0,
80.0,Art Williams,28.0,SDR,PG,79.0,,1739.0,3.3544303797468356,9.08860759493671,0.369,1.4303797468354431,2.088607594936709,0.685,286.0,391.0,204.0,8.139240506329115,2.0,
86.0,Howard Komives,26.0,NYK,PG,78.0,6.0,1660.0,2.9871794871794872,8.08974358974359,0.369,1.6923076923076923,2.0641025641025643,0.82,168.0,246.0,170.0,7.666666666666667,0.0,
91.0,Erwin Mueller,23.0,2TM,PF,74.0,,1788.0,3.0135135135135136,6.608108108108108,0.456,1.445945945945946,2.5,0.578,389.0,154.0,164.0,7.472972972972973,0.0,
92.0,Joe Strawder,27.0,DET,C,73.0,,2029.0,2.8219178082191783,6.2465753424657535,0.452,1.904109589041096,2.9452054794520546,0.647,685.0,85.0,312.0,7.5479452054794525,0.0,
