Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1.0,Vin Baker,23.0,MIL,PF,82.0,82.0,3361.0,9.2,18.9,0.483,0.1,0.4,0.292,9.0,18.6,0.487,0.486,3.9,6.7,0.593,4.5,8.6,13.0,4.6,1.3,1.8,3.4,4.3,22.4,106.0,109.0,AS
2.0,Dana Barros,27.0,PHI,PG,82.0,82.0,3318.0,9.1,18.5,0.49,3.1,6.8,0.464,5.9,11.8,0.505,0.575,5.5,6.1,0.899,0.4,3.9,4.4,9.8,2.4,0.1,3.8,2.5,26.8,124.0,111.0,"MIP-1,AS"
3.0,Larry Johnson,25.0,CHH,PF,81.0,81.0,3234.0,9.5,19.8,0.48,1.3,3.4,0.386,8.2,16.4,0.5,0.513,4.5,5.8,0.774,3.1,6.4,9.5,6.0,1.3,0.5,3.4,2.8,24.8,111.0,108.0,AS
4.0,Mitch Richmond,29.0,SAC,SG,82.0,82.0,3172.0,10.9,24.5,0.446,2.6,6.9,0.368,8.4,17.6,0.477,0.498,6.1,7.3,0.843,1.1,4.7,5.9,5.1,1.5,0.5,3.8,3.7,30.6,110.0,109.0,"AS,NBA2"
5.0,Karl Malone,31.0,UTA,PF,82.0,82.0,3126.0,13.8,25.7,0.536,0.2,0.7,0.268,13.6,25.0,0.543,0.54,8.6,11.5,0.742,2.6,11.9,14.4,4.7,2.1,1.4,3.9,4.5,36.3,115.0,101.0,"MVP-3,AS,NBA1"
6.0,Dikembe Mutombo,28.0,DEN,C,82.0,82.0,3100.0,5.9,10.6,0.556,0.0,0.0,,5.9,10.6,0.556,0.556,4.2,6.4,0.654,5.4,12.0,17.4,1.9,0.7,5.4,3.3,4.8,16.0,112.0,103.0,"DPOY-1,AS"
7.0,Dan Majerle,29.0,PHO,SF,82.0,46.0,3091.0,7.1,16.7,0.425,3.2,8.9,0.363,3.9,7.8,0.495,0.521,3.3,4.6,0.73,1.7,4.4,6.1,5.5,1.6,0.6,1.7,2.5,20.7,119.0,112.0,AS
8.0,David Robinson,29.0,SAS,C,81.0,81.0,3074.0,13.0,24.5,0.53,0.1,0.3,0.3,12.9,24.2,0.533,0.532,10.8,14.0,0.774,3.9,10.6,14.5,3.9,2.2,4.3,3.8,3.8,36.9,120.0,99.0,"MVP-1,DPOY-4,AS,NBA1"
9.0,Mookie Blaylock,27.0,ATL,PG,80.0,80.0,3069.0,8.9,20.9,0.425,3.5,9.7,0.359,5.4,11.2,0.482,0.508,2.7,3.7,0.729,2.0,4.8,6.8,10.7,3.5,0.5,4.2,2.9,23.9,110.0,104.0,
10.0,Gary Payton,26.0,SEA,PG,82.0,82.0,3015.0,11.4,22.4,0.509,1.2,3.9,0.302,10.3,18.6,0.553,0.535,4.2,5.8,0.716,1.8,2.9,4.7,9.7,3.4,0.2,3.4,3.4,28.2,118.0,107.0,"MVP-9,DPOY-6,AS,NBA2"
11.0,Glen Rice,27.0,MIA,SF,82.0,82.0,3014.0,11.4,24.0,0.475,3.2,7.7,0.41,8.3,16.3,0.506,0.541,5.3,6.3,0.855,1.7,4.8,6.5,3.3,1.9,0.2,2.6,3.5,31.4,118.0,111.0,
12.0,Scottie Pippen,29.0,CHI,SF,79.0,79.0,3014.0,11.0,22.8,0.48,1.9,5.5,0.345,9.1,17.4,0.523,0.522,5.5,7.6,0.716,3.0,8.0,11.1,7.1,4.0,1.5,4.7,4.1,29.3,110.0,98.0,"MVP-7,DPOY-2,AS,NBA1"
13.0,Avery Johnson,29.0,SAS,PG,82.0,82.0,3011.0,7.5,14.5,0.519,0.1,0.4,0.136,7.5,14.2,0.529,0.521,3.4,5.0,0.685,0.8,2.7,3.5,11.3,1.9,0.2,3.5,2.6,18.6,114.0,109.0,
14.0,Clarence Weatherspoon,24.0,PHI,SF,76.0,76.0,2991.0,9.6,21.8,0.439,0.1,0.4,0.19,9.5,21.5,0.443,0.44,5.0,6.6,0.751,2.5,6.7,9.3,3.8,2.0,1.2,3.4,3.4,24.2,101.0,109.0,
15.0,Jamal Mashburn,22.0,DAL,SF,80.0,80.0,2980.0,11.6,26.6,0.436,1.9,5.9,0.328,9.7,20.8,0.466,0.472,7.6,10.3,0.739,2.0,3.7,5.6,5.1,1.4,0.1,4.0,3.2,32.8,110.0,113.0,
16.0,Loy Vaught,26.0,LAC,PF,80.0,79.0,2966.0,10.5,20.3,0.514,0.1,0.6,0.212,10.3,19.8,0.523,0.517,3.0,4.3,0.71,4.5,8.8,13.2,2.4,1.8,0.5,2.8,4.2,24.0,108.0,110.0,
17.0,Glenn Robinson,22.0,MIL,SF,80.0,76.0,2958.0,11.1,24.7,0.451,1.5,4.7,0.321,9.6,20.0,0.482,0.482,6.9,8.7,0.796,3.0,6.0,9.0,3.4,2.0,0.4,5.5,4.1,30.7,102.0,111.0,ROY-3
18.0,Nick Van Exel,23.0,LAL,PG,80.0,80.0,2944.0,8.0,19.0,0.42,3.1,8.8,0.358,4.8,10.2,0.473,0.503,4.0,5.1,0.783,0.5,3.4,3.8,11.3,1.7,0.1,3.8,2.7,23.1,113.0,113.0,
19.0,Alonzo Mourning,24.0,CHH,C,77.0,77.0,2941.0,10.2,19.7,0.519,0.2,0.6,0.324,10.0,19.1,0.525,0.524,8.8,11.5,0.761,3.6,10.0,13.6,2.0,0.9,4.0,4.3,4.9,29.4,110.0,102.0,"DPOY-6,AS"
20.0,Shaquille O'Neal,22.0,ORL,C,79.0,79.0,2923.0,16.1,27.5,0.583,0.0,0.1,0.0,16.1,27.4,0.585,0.583,7.9,14.7,0.533,5.7,9.9,15.6,3.7,1.3,3.3,3.5,4.5,40.0,118.0,104.0,"MVP-2,AS,NBA2"
21.0,Patrick Ewing,32.0,NYK,C,79.0,79.0,2920.0,13.2,26.2,0.503,0.1,0.4,0.286,13.1,25.8,0.506,0.505,7.6,10.1,0.75,2.8,12.8,15.6,3.8,1.2,2.9,4.6,4.9,34.0,106.0,98.0,"MVP-4,AS"
22.0,Anfernee Hardaway,23.0,ORL,PG,77.0,77.0,2901.0,10.2,19.9,0.512,1.5,4.3,0.349,8.7,15.5,0.558,0.55,6.2,8.1,0.769,2.4,3.4,5.8,9.6,2.3,0.5,4.5,2.7,28.1,119.0,110.0,"MVP-10,AS,NBA1"
23.0,Detlef Schrempf,32.0,SEA,SF,82.0,82.0,2886.0,9.1,17.4,0.523,1.6,3.2,0.514,7.5,14.2,0.525,0.569,7.6,9.1,0.839,2.4,6.5,8.8,5.4,1.6,0.6,3.1,4.4,27.4,127.0,108.0,"AS,NBA3"
