Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Trp-Dbl,Awards
55.0,Sam Lacey,27.0,KCK,C,81.0,,3083.0,5.049382716049383,12.580246913580247,0.401,2.6790123456790123,3.5308641975308643,0.759,218.0,806.0,1024.0,378.0,132.0,134.0,286.0,12.777777777777779,1.0,
56.0,Kevin Kunnert,24.0,HOU,C,80.0,,2335.0,5.8125,11.925,0.487,1.275,1.95,0.654,267.0,520.0,787.0,155.0,57.0,105.0,315.0,12.9,0.0,
57.0,Jim Cleamons,26.0,CLE,PG,82.0,82.0,2835.0,5.036585365853658,10.817073170731707,0.466,2.1219512195121952,2.658536585365854,0.798,124.0,230.0,354.0,428.0,124.0,20.0,214.0,12.195121951219512,0.0,
58.0,Bruce Seals,22.0,SEA,SF,81.0,,2435.0,4.790123456790123,10.975308641975309,0.436,2.234567901234568,3.2962962962962963,0.678,157.0,350.0,507.0,119.0,64.0,44.0,314.0,11.814814814814815,0.0,
59.0,Norm Van Lier,28.0,CHI,PG,76.0,72.0,3026.0,4.75,12.986842105263158,0.366,3.0921052631578947,4.197368421052632,0.737,138.0,272.0,410.0,500.0,150.0,26.0,298.0,12.592105263157896,0.0,"MVP-24,AS"
60.0,Curtis Perry,27.0,PHO,PF,71.0,,2353.0,5.436619718309859,10.929577464788732,0.497,2.464788732394366,3.3661971830985915,0.732,197.0,487.0,684.0,182.0,84.0,66.0,269.0,13.338028169014084,0.0,
61.0,Gar Heard,27.0,2TM,PF,86.0,,2747.0,4.558139534883721,10.476744186046512,0.435,1.8372093023255813,2.883720930232558,0.637,247.0,622.0,869.0,190.0,117.0,96.0,303.0,10.953488372093023,0.0,
62.0,Jim Brewer,24.0,CLE,PF,82.0,82.0,2913.0,4.878048780487805,10.658536585365853,0.458,1.7073170731707317,2.6097560975609757,0.654,298.0,593.0,891.0,209.0,94.0,89.0,214.0,11.463414634146341,0.0,
63.0,Jim Price,26.0,MIL,PG,80.0,,2525.0,4.975,11.975,0.415,1.7625,2.075,0.849,74.0,187.0,261.0,395.0,148.0,32.0,264.0,11.7125,0.0,
64.0,Truck Robinson,24.0,WSB,PF,82.0,,2055.0,4.317073170731708,9.5,0.454,2.573170731707317,3.8292682926829267,0.672,139.0,418.0,557.0,113.0,42.0,107.0,239.0,11.207317073170731,0.0,MVP-24
65.0,Bill Bradley,32.0,NYK,SF,82.0,82.0,2709.0,4.780487804878049,11.048780487804878,0.433,1.5853658536585367,1.8048780487804879,0.878,47.0,187.0,234.0,247.0,68.0,18.0,256.0,11.146341463414634,0.0,
66.0,Leonard Gray,24.0,SEA,PF,66.0,,2139.0,5.96969696969697,12.590909090909092,0.474,1.9090909090909092,2.5606060606060606,0.746,109.0,289.0,398.0,203.0,75.0,36.0,260.0,13.848484848484848,1.0,
67.0,Gus Williams,22.0,GSW,PG,77.0,,1728.0,4.740259740259741,11.077922077922079,0.428,2.2467532467532467,3.0259740259740258,0.742,62.0,97.0,159.0,240.0,140.0,26.0,143.0,11.727272727272727,0.0,ROY-2
68.0,John Shumate,23.0,2TM,PF,75.0,,1976.0,4.426666666666667,7.8933333333333335,0.561,2.8266666666666667,4.346666666666667,0.65,143.0,411.0,554.0,127.0,82.0,34.0,159.0,11.68,1.0,ROY-5
69.0,Cazzie Russell,31.0,LAL,SF,74.0,,1625.0,5.013513513513513,10.837837837837839,0.463,1.7837837837837838,2.0,0.892,50.0,133.0,183.0,122.0,53.0,3.0,122.0,11.81081081081081,0.0,
70.0,Paul Silas,32.0,BOS,PF,81.0,,2662.0,3.888888888888889,9.135802469135802,0.426,2.9135802469135803,4.111111111111111,0.709,365.0,660.0,1025.0,203.0,56.0,33.0,227.0,10.691358024691358,0.0,MVP-14
71.0,Jack Marin,31.0,2TM,SF,79.0,13.0,1909.0,4.341772151898734,10.278481012658228,0.422,2.037974683544304,2.3797468354430378,0.856,69.0,183.0,252.0,141.0,45.0,11.0,164.0,10.721518987341772,0.0,
72.0,Joe Meriweather,22.0,HOU,C,81.0,,2042.0,4.172839506172839,8.444444444444445,0.494,1.9012345679012346,2.950617283950617,0.644,163.0,353.0,516.0,82.0,36.0,120.0,219.0,10.246913580246913,0.0,
73.0,Louie Nelson,24.0,NOJ,SG,66.0,,2030.0,4.954545454545454,11.43939393939394,0.433,2.5606060606060606,3.484848484848485,0.735,81.0,121.0,202.0,169.0,82.0,6.0,147.0,12.469696969696969,0.0,
75.0,Ollie Johnson,26.0,KCK,SF,81.0,,2150.0,4.296296296296297,8.37037037037037,0.513,1.5432098765432098,1.8395061728395061,0.839,116.0,241.0,357.0,146.0,67.0,42.0,217.0,10.135802469135802,0.0,
76.0,Tom Van Arsdale,32.0,ATL,SF,75.0,,2026.0,4.613333333333333,10.466666666666667,0.441,1.68,2.2133333333333334,0.759,35.0,151.0,186.0,146.0,57.0,7.0,202.0,10.906666666666666,0.0,
77.0,Ken Charles,24.0,BUF,SG,81.0,,2247.0,4.049382716049383,8.876543209876543,0.456,1.9876543209876543,2.5308641975308643,0.785,58.0,161.0,219.0,204.0,123.0,48.0,257.0,10.08641975308642,0.0,
78.0,Lionel Hollins,22.0,POR,PG,74.0,,1891.0,4.202702702702703,9.972972972972974,0.421,2.4054054054054053,3.3378378378378377,0.721,39.0,136.0,175.0,306.0,131.0,28.0,235.0,10.81081081081081,0.0,ROY-4
79.0,Larry Steele,26.0,POR,SG,81.0,,2382.0,3.9753086419753085,8.037037037037036,0.495,1.9012345679012346,2.506172839506173,0.759,77.0,215.0,292.0,324.0,170.0,19.0,289.0,9.851851851851851,0.0,
81.0,Ed Ratleff,25.0,HOU,SF,72.0,,2401.0,4.361111111111111,8.98611111111111,0.485,2.3333333333333335,2.861111111111111,0.816,107.0,272.0,379.0,260.0,114.0,37.0,234.0,11.055555555555555,0.0,
82.0,John Gianelli,25.0,NYK,C,82.0,51.0,2332.0,3.9634146341463414,8.378048780487806,0.473,1.3902439024390243,1.951219512195122,0.713,187.0,365.0,552.0,115.0,25.0,62.0,194.0,9.317073170731707,0.0,
83.0,Ron Behagen,25.0,NOJ,PF,66.0,,1733.0,4.666666666666667,10.469696969696969,0.446,2.1818181818181817,2.712121212121212,0.804,190.0,363.0,553.0,139.0,67.0,26.0,222.0,11.515151515151516,0.0,
84.0,Al Eberhard,23.0,DET,SF,81.0,,2066.0,3.493827160493827,8.432098765432098,0.414,2.3580246913580245,2.8271604938271606,0.834,139.0,251.0,390.0,83.0,87.0,15.0,250.0,9.345679012345679,0.0,
85.0,John Johnson,28.0,2TM,SF,76.0,,1697.0,4.157894736842105,9.171052631578947,0.453,1.5789473684210527,2.039473684210526,0.774,94.0,238.0,332.0,217.0,57.0,36.0,194.0,9.894736842105264,0.0,
86.0,Wes Unseld,29.0,WSB,C,78.0,,2922.0,4.076923076923077,7.269230769230769,0.561,1.4615384615384615,2.5,0.585,271.0,765.0,1036.0,404.0,84.0,59.0,203.0,9.615384615384615,0.0,MVP-11
88.0,Keith Erickson,31.0,PHO,SF,74.0,,1850.0,4.121621621621622,8.77027027027027,0.47,1.8108108108108107,2.1216216216216215,0.854,106.0,226.0,332.0,185.0,79.0,6.0,196.0,10.054054054054054,0.0,
90.0,Henry Bibby,26.0,NOJ,PG,79.0,,1772.0,3.367088607594937,7.8734177215189876,0.428,2.5316455696202533,3.1772151898734178,0.797,58.0,121.0,179.0,225.0,62.0,3.0,165.0,9.265822784810126,0.0,
91.0,Otto Moore,29.0,NOJ,C,81.0,,2407.0,3.617283950617284,8.296296296296296,0.436,1.7777777777777777,2.7901234567901234,0.637,162.0,631.0,793.0,216.0,85.0,136.0,250.0,9.012345679012345,0.0,
92.0,Don Ford,23.0,LAL,SF,76.0,,1838.0,4.092105263157895,9.342105263157896,0.438,1.368421052631579,1.8289473684210527,0.748,118.0,215.0,333.0,111.0,50.0,14.0,186.0,9.552631578947368,0.0,
94.0,Ricky Sobers,23.0,PHO,SG,78.0,,1898.0,3.58974358974359,7.987179487179487,0.449,2.0256410256410255,2.4615384615384617,0.823,80.0,179.0,259.0,215.0,106.0,7.0,253.0,9.205128205128204,0.0,
95.0,Junior Bridgeman,22.0,MIL,SF,81.0,,1646.0,3.5308641975308643,8.037037037037036,0.439,1.5802469135802468,1.9876543209876543,0.795,113.0,181.0,294.0,157.0,52.0,21.0,235.0,8.641975308641975,0.0,
96.0,Donnie Freeman,31.0,LAL,SG,64.0,,1480.0,4.109375,9.46875,0.434,2.546875,3.109375,0.819,72.0,108.0,180.0,171.0,57.0,11.0,160.0,10.765625,0.0,
97.0,Herm Gilliam,29.0,SEA,SG,81.0,,1644.0,3.691358024691358,8.345679012345679,0.442,1.1111111111111112,1.4320987654320987,0.776,56.0,164.0,220.0,202.0,82.0,12.0,139.0,8.493827160493828,0.0,
98.0,Chris Ford,27.0,DET,SG,82.0,,2198.0,3.6707317073170733,8.621951219512194,0.426,1.0121951219512195,1.4024390243902438,0.722,80.0,211.0,291.0,272.0,178.0,24.0,222.0,8.353658536585366,0.0,
101.0,Dwight Jones,23.0,ATL,C,66.0,,1762.0,3.803030303030303,8.212121212121213,0.463,2.4696969696969697,3.3181818181818183,0.744,171.0,353.0,524.0,83.0,52.0,61.0,214.0,10.075757575757576,0.0,
103.0,John Laskowski,22.0,CHI,SG,71.0,40.0,1570.0,4.0,9.71830985915493,0.412,1.2253521126760563,1.6901408450704225,0.725,52.0,167.0,219.0,55.0,56.0,10.0,90.0,9.225352112676056,0.0,
104.0,Mike Riordan,30.0,WSB,SF,78.0,,1943.0,3.730769230769231,8.487179487179487,0.44,0.9102564102564102,1.2307692307692308,0.74,44.0,143.0,187.0,122.0,54.0,13.0,201.0,8.371794871794872,0.0,
105.0,Tom Boerwinkle,30.0,CHI,C,74.0,60.0,2045.0,3.581081081081081,7.162162162162162,0.5,1.5945945945945945,2.391891891891892,0.667,263.0,529.0,792.0,283.0,47.0,52.0,263.0,8.756756756756756,1.0,
108.0,Connie Hawkins,33.0,ATL,PF,74.0,,1907.0,3.2027027027027026,7.162162162162162,0.447,1.837837837837838,2.581081081081081,0.712,102.0,343.0,445.0,212.0,80.0,46.0,172.0,8.243243243243244,0.0,
111.0,Archie Clark,34.0,DET,SG,79.0,,1589.0,3.1645569620253164,7.30379746835443,0.433,1.2658227848101267,1.4683544303797469,0.862,27.0,110.0,137.0,218.0,62.0,4.0,157.0,7.594936708860759,0.0,
112.0,Butch Beard,28.0,2TM,PG,75.0,28.0,1704.0,3.04,6.613333333333333,0.46,1.92,2.56,0.75,103.0,207.0,310.0,218.0,81.0,8.0,216.0,8.0,0.0,
113.0,John Brown,24.0,ATL,PF,75.0,,1758.0,2.8666666666666667,6.48,0.442,2.16,2.7866666666666666,0.775,146.0,257.0,403.0,126.0,45.0,16.0,235.0,7.8933333333333335,0.0,
114.0,Cornell Warner,27.0,LAL,PF,81.0,,2512.0,3.0987654320987654,6.469135802469136,0.479,1.0987654320987654,1.5802469135802468,0.695,223.0,499.0,722.0,106.0,55.0,46.0,283.0,7.296296296296297,0.0,
116.0,Mike Sojourner,22.0,ATL,C,67.0,,1602.0,3.701492537313433,7.82089552238806,0.473,1.1940298507462686,1.7761194029850746,0.672,126.0,323.0,449.0,58.0,38.0,40.0,174.0,8.597014925373134,0.0,
117.0,Mike Bantom,24.0,2TM,SF,73.0,,1571.0,3.0136986301369864,6.52054794520548,0.462,1.8630136986301369,2.7260273972602738,0.683,140.0,251.0,391.0,105.0,28.0,28.0,221.0,7.890410958904109,0.0,
118.0,Clifford Ray,27.0,GSW,C,82.0,82.0,2184.0,2.5853658536585367,4.926829268292683,0.525,1.7073170731707317,2.8048780487804876,0.609,270.0,506.0,776.0,149.0,78.0,83.0,247.0,6.878048780487805,0.0,MVP-16
120.0,Leon Benbow,25.0,CHI,SG,76.0,22.0,1586.0,2.8815789473684212,7.25,0.397,1.381578947368421,1.8421052631578947,0.75,65.0,111.0,176.0,158.0,62.0,11.0,186.0,7.144736842105263,0.0,
122.0,Dave Meyers,22.0,MIL,PF,72.0,,1589.0,2.75,6.555555555555555,0.419,1.875,2.9166666666666665,0.643,121.0,324.0,445.0,100.0,72.0,25.0,145.0,7.375,0.0,
128.0,Kevin Restani,24.0,MIL,PF,82.0,,1650.0,2.8536585365853657,6.012195121951219,0.475,0.2926829268292683,0.5121951219512195,0.571,115.0,261.0,376.0,96.0,36.0,12.0,151.0,6.0,0.0,
129.0,E.C. Coleman,25.0,NOJ,PF,67.0,,1850.0,3.2238805970149254,7.149253731343284,0.451,0.8805970149253731,1.328358208955224,0.663,124.0,295.0,419.0,87.0,56.0,30.0,227.0,7.3283582089552235,0.0,
134.0,Ernie DiGregorio,25.0,BUF,PG,67.0,,1364.0,2.716417910447761,7.074626865671642,0.384,1.2835820895522387,1.4029850746268657,0.915,15.0,97.0,112.0,265.0,37.0,1.0,158.0,6.7164179104477615,0.0,
142.0,Dean Meminger,27.0,ATL,SG,68.0,,1418.0,2.2794117647058822,5.573529411764706,0.409,1.4705882352941178,2.235294117647059,0.658,65.0,86.0,151.0,222.0,54.0,8.0,116.0,6.029411764705882,0.0,
143.0,Corky Calhoun,25.0,LAL,SF,76.0,,1816.0,2.263157894736842,4.842105263157895,0.467,0.8552631578947368,1.0921052631578947,0.783,117.0,224.0,341.0,85.0,62.0,35.0,216.0,5.381578947368421,0.0,
145.0,George Johnson,27.0,GSW,C,82.0,,1745.0,2.0121951219512195,4.158536585365853,0.484,0.8536585365853658,1.2682926829268293,0.673,200.0,427.0,627.0,82.0,51.0,174.0,275.0,4.878048780487805,0.0,
169.0,Harvey Catchings,24.0,PHI,C,75.0,68.0,1731.0,1.3733333333333333,3.2266666666666666,0.426,0.7733333333333333,1.28,0.604,191.0,329.0,520.0,63.0,21.0,164.0,262.0,3.52,0.0,
