Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jerry Stackhouse,26.0,DET,SG,80.0,80.0,3215.0,9.675,24.0875,0.402,166.0,473.0,0.351,608.0,1454.0,0.418,0.445,8.325,10.125,0.822,99.0,216.0,315.0,410.0,97.0,54.0,326.0,160.0,29.75,1.0,"MVP-14,AS"
2.0,Allen Iverson,25.0,PHI,SG,71.0,71.0,2979.0,10.732394366197184,25.535211267605632,0.42,98.0,306.0,0.32,664.0,1507.0,0.441,0.447,8.23943661971831,10.126760563380282,0.814,50.0,223.0,273.0,325.0,178.0,20.0,237.0,147.0,31.08450704225352,0.0,"MVP-1,DPOY-11,AS,NBA1"
3.0,Shaquille O'Neal,28.0,LAL,C,74.0,74.0,2924.0,10.986486486486486,19.216216216216218,0.572,0.0,2.0,0.0,813.0,1420.0,0.573,0.572,6.743243243243243,13.135135135135135,0.513,291.0,649.0,940.0,277.0,47.0,204.0,218.0,256.0,28.716216216216218,0.0,"MVP-3,DPOY-8,AS,NBA1"
4.0,Paul Pierce,23.0,BOS,SF,82.0,82.0,3120.0,8.378048780487806,18.451219512195124,0.454,147.0,384.0,0.383,540.0,1129.0,0.478,0.503,6.7073170731707314,9.0,0.745,94.0,428.0,522.0,253.0,138.0,69.0,262.0,251.0,25.25609756097561,0.0,MVP-13
5.0,Vince Carter,24.0,TOR,SF,75.0,75.0,2979.0,10.16,22.08,0.46,162.0,397.0,0.408,600.0,1259.0,0.477,0.509,5.12,6.693333333333333,0.765,176.0,240.0,416.0,291.0,114.0,82.0,167.0,205.0,27.6,0.0,"MVP-11,AS,NBA2"
6.0,Tracy McGrady,21.0,ORL,SG,77.0,77.0,3087.0,10.233766233766234,22.38961038961039,0.457,59.0,166.0,0.355,729.0,1558.0,0.468,0.474,5.584415584415584,7.623376623376624,0.733,192.0,388.0,580.0,352.0,116.0,118.0,198.0,160.0,26.818181818181817,0.0,"MVP-6,MIP-1,AS,NBA2"
7.0,Antawn Jamison,24.0,GSW,SF,82.0,82.0,3394.0,9.75609756097561,22.097560975609756,0.442,62.0,205.0,0.302,738.0,1607.0,0.459,0.459,4.658536585365853,6.512195121951219,0.715,280.0,435.0,715.0,164.0,114.0,28.0,199.0,225.0,24.926829268292682,0.0,
8.0,Kobe Bryant,22.0,LAL,SG,68.0,68.0,2783.0,10.308823529411764,22.205882352941178,0.464,61.0,200.0,0.305,640.0,1310.0,0.489,0.484,6.985294117647059,8.191176470588236,0.853,104.0,295.0,399.0,338.0,114.0,43.0,220.0,222.0,28.5,2.0,"MVP-9,DPOY-11,AS,NBA2"
9.0,Chris Webber,27.0,SAC,PF,70.0,70.0,2836.0,11.228571428571428,23.357142857142858,0.481,2.0,28.0,0.071,784.0,1607.0,0.488,0.481,4.628571428571429,6.585714285714285,0.703,179.0,598.0,777.0,294.0,93.0,118.0,195.0,226.0,27.114285714285714,1.0,"MVP-4,AS,NBA1"
10.0,Antoine Walker,24.0,BOS,PF,81.0,81.0,3396.0,8.777777777777779,21.234567901234566,0.413,221.0,603.0,0.367,490.0,1117.0,0.439,0.478,3.074074074074074,4.296296296296297,0.716,151.0,568.0,719.0,445.0,138.0,49.0,301.0,251.0,23.358024691358025,5.0,
