Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Stephen Curry,32.0,GSW,PG,63.0,63.0,2152.0,10.444444444444445,21.666666666666668,0.482,337.0,801.0,0.421,321.0,564.0,0.569,0.605,5.746031746031746,6.26984126984127,0.916,29.0,316.0,345.0,363.0,77.0,8.0,213.0,119.0,31.984126984126984,0.0,"MVP-3,AS,NBA1"
2.0,Damian Lillard,30.0,POR,PG,67.0,67.0,2398.0,8.985074626865671,19.91044776119403,0.451,275.0,704.0,0.391,327.0,630.0,0.519,0.554,6.701492537313433,7.223880597014926,0.928,32.0,251.0,283.0,505.0,62.0,17.0,203.0,102.0,28.776119402985074,0.0,"MVP-7,AS,NBA2"
3.0,Nikola Jokić,25.0,DEN,C,72.0,72.0,2488.0,10.166666666666666,17.958333333333332,0.566,92.0,237.0,0.388,640.0,1056.0,0.606,0.602,4.75,5.472222222222222,0.868,205.0,575.0,780.0,599.0,95.0,48.0,222.0,192.0,26.36111111111111,16.0,"MVP-1,AS,NBA1"
4.0,Bradley Beal,27.0,WAS,SG,60.0,60.0,2147.0,11.166666666666666,23.033333333333335,0.485,130.0,373.0,0.349,540.0,1009.0,0.535,0.532,6.8,7.65,0.889,72.0,211.0,283.0,265.0,69.0,22.0,187.0,140.0,31.3,0.0,"AS,NBA3"
5.0,Luka Dončić,21.0,DAL,PG,66.0,66.0,2262.0,9.803030303030303,20.46969696969697,0.479,192.0,548.0,0.35,455.0,803.0,0.567,0.55,5.212121212121212,7.136363636363637,0.73,54.0,473.0,527.0,567.0,64.0,36.0,281.0,152.0,27.727272727272727,11.0,"MVP-6,AS,NBA1"
6.0,Giannis Antetokounmpo,26.0,MIL,PF,61.0,61.0,2013.0,10.262295081967213,18.0327868852459,0.569,67.0,221.0,0.303,559.0,879.0,0.636,0.6,6.524590163934426,9.524590163934427,0.685,97.0,574.0,671.0,357.0,72.0,73.0,207.0,168.0,28.147540983606557,7.0,"MVP-4,DPOY-5,AS,NBA1"
7.0,Devin Booker,24.0,PHO,SG,67.0,67.0,2270.0,9.298507462686567,19.208955223880597,0.484,126.0,371.0,0.34,497.0,916.0,0.543,0.533,5.074626865671642,5.850746268656716,0.867,34.0,247.0,281.0,289.0,53.0,16.0,207.0,181.0,25.55223880597015,0.0,AS
8.0,Julius Randle,26.0,NYK,PF,71.0,71.0,2667.0,8.47887323943662,18.6056338028169,0.456,160.0,389.0,0.411,442.0,932.0,0.474,0.516,4.901408450704225,6.042253521126761,0.811,84.0,639.0,723.0,427.0,64.0,18.0,241.0,225.0,24.112676056338028,6.0,"MVP-8,MIP-1,AS,NBA2"
9.0,Jayson Tatum,22.0,BOS,SF,64.0,64.0,2290.0,9.453125,20.59375,0.459,187.0,485.0,0.386,418.0,833.0,0.502,0.53,4.609375,5.3125,0.868,50.0,422.0,472.0,276.0,75.0,31.0,171.0,122.0,26.4375,1.0,AS
10.0,Zion Williamson,20.0,NOP,PF,61.0,61.0,2026.0,10.39344262295082,17.0,0.611,10.0,34.0,0.294,624.0,1003.0,0.622,0.616,6.049180327868853,8.672131147540984,0.698,167.0,274.0,441.0,226.0,57.0,39.0,167.0,135.0,27.0,0.0,AS
11.0,Nikola Vučević,30.0,2TM,C,70.0,70.0,2348.0,9.514285714285714,19.942857142857143,0.477,176.0,440.0,0.4,490.0,956.0,0.513,0.54,1.8714285714285714,2.2285714285714286,0.84,146.0,671.0,817.0,269.0,65.0,48.0,126.0,137.0,23.414285714285715,2.0,AS
12.0,Trae Young,22.0,ATL,PG,63.0,63.0,2125.0,7.73015873015873,17.650793650793652,0.438,136.0,397.0,0.343,351.0,715.0,0.491,0.499,7.682539682539683,8.666666666666666,0.886,38.0,207.0,245.0,594.0,53.0,12.0,261.0,111.0,25.3015873015873,0.0,
13.0,Zach LaVine,25.0,CHI,SG,58.0,58.0,2034.0,9.810344827586206,19.362068965517242,0.507,200.0,477.0,0.419,369.0,646.0,0.571,0.596,4.362068965517241,5.137931034482759,0.849,36.0,253.0,289.0,282.0,46.0,27.0,203.0,138.0,27.43103448275862,0.0,AS
14.0,De'Aaron Fox,23.0,SAC,PG,58.0,58.0,2036.0,9.120689655172415,19.137931034482758,0.477,103.0,320.0,0.322,426.0,790.0,0.539,0.523,5.172413793103448,7.189655172413793,0.719,33.0,170.0,203.0,417.0,87.0,27.0,174.0,170.0,25.189655172413794,0.0,
15.0,Collin Sexton,22.0,CLE,SG,60.0,60.0,2115.0,8.75,18.416666666666668,0.475,98.0,264.0,0.371,427.0,841.0,0.508,0.519,5.2,6.383333333333334,0.815,58.0,129.0,187.0,262.0,62.0,10.0,167.0,157.0,24.333333333333332,0.0,
18.0,Brandon Ingram,23.0,NOP,SF,61.0,61.0,2093.0,8.40983606557377,18.049180327868854,0.466,143.0,375.0,0.381,370.0,726.0,0.51,0.531,4.60655737704918,5.245901639344262,0.878,34.0,265.0,299.0,296.0,42.0,36.0,154.0,124.0,23.770491803278688,0.0,
19.0,Russell Westbrook,32.0,WAS,PG,65.0,65.0,2369.0,8.36923076923077,19.046153846153846,0.439,86.0,273.0,0.315,458.0,965.0,0.475,0.474,4.1692307692307695,6.3538461538461535,0.656,109.0,641.0,750.0,763.0,89.0,23.0,312.0,190.0,22.23076923076923,38.0,MVP-11
20.0,Jaylen Brown,24.0,BOS,SG,58.0,58.0,1999.0,9.275862068965518,19.155172413793103,0.484,163.0,411.0,0.397,375.0,700.0,0.536,0.558,3.293103448275862,4.310344827586207,0.764,71.0,276.0,347.0,195.0,72.0,32.0,158.0,168.0,24.655172413793103,0.0,AS
21.0,Terry Rozier,26.0,CHO,SG,69.0,69.0,2383.0,7.391304347826087,16.434782608695652,0.45,222.0,571.0,0.389,288.0,563.0,0.512,0.548,2.391304347826087,2.927536231884058,0.817,47.0,255.0,302.0,293.0,87.0,26.0,128.0,119.0,20.391304347826086,0.0,
23.0,Anthony Edwards,19.0,MIN,SG,72.0,55.0,2314.0,7.013888888888889,16.819444444444443,0.417,171.0,520.0,0.329,334.0,691.0,0.483,0.488,2.9305555555555554,3.7777777777777777,0.776,59.0,277.0,336.0,211.0,82.0,36.0,160.0,129.0,19.333333333333332,0.0,ROY-2
24.0,Khris Middleton,29.0,MIL,SF,68.0,68.0,2269.0,7.514705882352941,15.794117647058824,0.476,151.0,365.0,0.414,360.0,709.0,0.508,0.546,3.1176470588235294,3.4705882352941178,0.898,54.0,352.0,406.0,370.0,74.0,9.0,178.0,160.0,20.36764705882353,0.0,
25.0,Andrew Wiggins,25.0,GSW,PF,71.0,71.0,2364.0,7.112676056338028,14.901408450704226,0.477,140.0,368.0,0.38,365.0,690.0,0.529,0.543,2.3943661971830985,3.352112676056338,0.714,82.0,265.0,347.0,167.0,67.0,70.0,126.0,159.0,18.591549295774648,0.0,
26.0,DeMar DeRozan,31.0,SAS,PF,61.0,61.0,2056.0,7.459016393442623,15.081967213114755,0.495,19.0,74.0,0.257,436.0,846.0,0.515,0.505,6.344262295081967,7.213114754098361,0.88,40.0,219.0,259.0,422.0,56.0,15.0,119.0,128.0,21.57377049180328,0.0,
