Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Dwyane Wade,27.0,MIA,SG,79.0,79.0,3048.0,10.810126582278482,22.0126582278481,0.491,88.0,278.0,0.317,766.0,1461.0,0.524,0.516,7.468354430379747,9.759493670886076,0.765,89.0,309.0,398.0,589.0,173.0,106.0,272.0,178.0,30.20253164556962,0.0,"MVP-3,DPOY-3,AS,NBA1"
2.0,LeBron James,24.0,CLE,SF,81.0,81.0,3054.0,9.74074074074074,19.91358024691358,0.489,132.0,384.0,0.344,657.0,1229.0,0.535,0.53,7.333333333333333,9.407407407407407,0.78,106.0,507.0,613.0,587.0,137.0,93.0,241.0,139.0,28.444444444444443,7.0,"MVP-1,DPOY-2,AS,NBA1"
3.0,Kobe Bryant,30.0,LAL,SG,82.0,82.0,2960.0,9.75609756097561,20.878048780487806,0.467,118.0,336.0,0.351,682.0,1376.0,0.496,0.502,5.890243902439025,6.878048780487805,0.856,90.0,339.0,429.0,399.0,120.0,37.0,210.0,189.0,26.841463414634145,2.0,"MVP-2,DPOY-7,AS,NBA1"
4.0,Dirk Nowitzki,30.0,DAL,PF,81.0,81.0,3050.0,9.555555555555555,19.950617283950617,0.479,61.0,170.0,0.359,713.0,1446.0,0.493,0.498,5.987654320987654,6.728395061728395,0.89,88.0,593.0,681.0,197.0,61.0,63.0,157.0,176.0,25.85185185185185,0.0,"MVP-10,AS,NBA1"
5.0,Kevin Durant,20.0,OKC,SF,74.0,74.0,2885.0,8.932432432432432,18.783783783783782,0.476,97.0,230.0,0.422,564.0,1160.0,0.486,0.51,6.108108108108108,7.081081081081081,0.863,77.0,405.0,482.0,205.0,96.0,53.0,225.0,134.0,25.283783783783782,0.0,
6.0,Antawn Jamison,32.0,WAS,PF,81.0,81.0,3096.0,8.320987654320987,17.790123456790123,0.468,112.0,319.0,0.351,562.0,1122.0,0.501,0.507,4.209876543209877,5.580246913580247,0.754,196.0,525.0,721.0,153.0,95.0,25.0,125.0,218.0,22.234567901234566,0.0,
7.0,Chris Paul,23.0,NOH,PG,78.0,78.0,3002.0,8.08974358974359,16.08974358974359,0.503,64.0,176.0,0.364,567.0,1079.0,0.525,0.528,5.833333333333333,6.717948717948718,0.868,69.0,363.0,432.0,861.0,216.0,10.0,231.0,212.0,22.833333333333332,6.0,"MVP-5,DPOY-6,AS,NBA2"
8.0,Brandon Roy,24.0,POR,SG,78.0,78.0,2903.0,8.115384615384615,16.897435897435898,0.48,83.0,220.0,0.377,550.0,1098.0,0.501,0.512,5.333333333333333,6.4743589743589745,0.824,104.0,266.0,370.0,400.0,88.0,22.0,152.0,127.0,22.628205128205128,0.0,"MVP-9,AS,NBA2"
9.0,Chris Bosh,24.0,TOR,C,77.0,77.0,2928.0,7.987012987012987,16.4025974025974,0.487,12.0,49.0,0.245,603.0,1214.0,0.497,0.492,6.545454545454546,8.012987012987013,0.817,215.0,556.0,771.0,191.0,67.0,77.0,174.0,189.0,22.675324675324674,0.0,AS
10.0,Danny Granger,25.0,IND,SF,67.0,66.0,2424.0,8.522388059701493,19.059701492537314,0.447,182.0,450.0,0.404,389.0,827.0,0.47,0.518,6.029850746268656,6.865671641791045,0.878,49.0,292.0,341.0,183.0,69.0,97.0,165.0,207.0,25.791044776119403,0.0,"MIP-1,AS"
11.0,Ben Gordon,25.0,CHI,SG,82.0,76.0,2999.0,7.2926829268292686,16.036585365853657,0.455,173.0,422.0,0.41,425.0,893.0,0.476,0.521,4.024390243902439,4.658536585365853,0.864,52.0,231.0,283.0,279.0,71.0,22.0,200.0,184.0,20.71951219512195,0.0,
12.0,Joe Johnson,27.0,ATL,SG,79.0,79.0,3124.0,7.848101265822785,17.974683544303797,0.437,149.0,414.0,0.36,471.0,1006.0,0.468,0.489,3.7848101265822787,4.582278481012659,0.826,65.0,281.0,346.0,455.0,84.0,19.0,195.0,176.0,21.367088607594937,1.0,AS
13.0,Vince Carter,32.0,NJN,SG,80.0,80.0,2946.0,7.35,16.8125,0.437,151.0,392.0,0.385,437.0,953.0,0.459,0.493,4.1875,5.125,0.817,74.0,336.0,410.0,376.0,82.0,38.0,166.0,234.0,20.775,1.0,
14.0,Paul Pierce,31.0,BOS,SF,81.0,81.0,3035.0,6.666666666666667,14.580246913580247,0.457,119.0,304.0,0.391,421.0,877.0,0.48,0.508,5.666666666666667,6.827160493827161,0.83,56.0,401.0,457.0,294.0,80.0,27.0,228.0,215.0,20.469135802469136,0.0,"MVP-7,AS,NBA2"
15.0,Dwight Howard,23.0,ORL,C,79.0,79.0,2821.0,7.0886075949367084,12.39240506329114,0.572,0.0,2.0,0.0,560.0,977.0,0.573,0.572,6.379746835443038,10.746835443037975,0.594,336.0,757.0,1093.0,112.0,77.0,231.0,240.0,270.0,20.556962025316455,1.0,"MVP-4,DPOY-1,AS,NBA1"
16.0,Richard Jefferson,28.0,MIL,SF,82.0,82.0,2939.0,6.548780487804878,14.902439024390244,0.439,116.0,292.0,0.397,421.0,930.0,0.453,0.487,5.085365853658536,6.317073170731708,0.805,57.0,317.0,374.0,199.0,66.0,14.0,165.0,252.0,19.597560975609756,0.0,
17.0,David West,28.0,NOH,PF,76.0,76.0,2982.0,8.026315789473685,17.0,0.472,6.0,25.0,0.24,604.0,1267.0,0.477,0.474,4.828947368421052,5.4605263157894735,0.884,160.0,486.0,646.0,173.0,49.0,68.0,163.0,207.0,20.960526315789473,0.0,AS
18.0,Tony Parker,26.0,SAS,PG,72.0,71.0,2456.0,8.875,17.541666666666668,0.506,19.0,65.0,0.292,620.0,1198.0,0.518,0.513,3.9444444444444446,5.041666666666667,0.782,27.0,196.0,223.0,496.0,67.0,4.0,186.0,110.0,21.958333333333332,0.0,"MVP-8,AS,NBA3"
19.0,Andre Iguodala,25.0,PHI,SF,82.0,82.0,3269.0,6.609756097560975,13.987804878048781,0.473,80.0,261.0,0.307,462.0,886.0,0.521,0.507,4.597560975609756,6.353658536585366,0.724,92.0,379.0,471.0,434.0,131.0,36.0,222.0,152.0,18.79268292682927,0.0,DPOY-13
20.0,Pau Gasol,28.0,LAL,C,81.0,81.0,2999.0,7.308641975308642,12.901234567901234,0.567,1.0,2.0,0.5,591.0,1043.0,0.567,0.567,4.234567901234568,5.419753086419753,0.781,262.0,518.0,780.0,284.0,52.0,81.0,157.0,172.0,18.864197530864196,1.0,"AS,NBA3"
21.0,O.J. Mayo,21.0,MEM,SG,82.0,82.0,3120.0,6.853658536585366,15.646341463414634,0.438,145.0,378.0,0.384,417.0,905.0,0.461,0.495,3.0121951219512195,3.426829268292683,0.879,56.0,252.0,308.0,262.0,91.0,13.0,226.0,204.0,18.48780487804878,0.0,ROY-2
22.0,Yao Ming,28.0,HOU,C,77.0,77.0,2589.0,7.35064935064935,13.402597402597403,0.548,1.0,1.0,1.0,565.0,1031.0,0.548,0.549,4.9480519480519485,5.714285714285714,0.866,204.0,557.0,761.0,137.0,30.0,150.0,234.0,257.0,19.662337662337663,0.0,"MVP-12,AS,NBA2"
23.0,Carmelo Anthony,24.0,DEN,SF,66.0,66.0,2277.0,8.106060606060606,18.28787878787879,0.443,63.0,170.0,0.371,472.0,1037.0,0.455,0.469,5.621212121212121,7.090909090909091,0.793,106.0,344.0,450.0,222.0,75.0,24.0,199.0,195.0,22.78787878787879,0.0,NBA3
24.0,Rudy Gay,22.0,MEM,SF,79.0,78.0,2945.0,7.2405063291139244,15.974683544303797,0.453,85.0,242.0,0.351,487.0,1020.0,0.477,0.487,3.3417721518987342,4.3544303797468356,0.767,109.0,328.0,437.0,135.0,98.0,59.0,203.0,221.0,18.89873417721519,0.0,
25.0,LaMarcus Aldridge,23.0,POR,PF,81.0,81.0,3004.0,7.419753086419753,15.345679012345679,0.484,7.0,28.0,0.25,594.0,1215.0,0.489,0.486,3.2222222222222223,4.1234567901234565,0.781,234.0,371.0,605.0,157.0,77.0,77.0,121.0,207.0,18.14814814814815,0.0,
