Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
53.0,Bailey Howell,33.0,BOS,PF,82.0,,2078.0,4.865853658536586,11.353658536585366,0.429,2.8658536585365852,3.7560975609756095,0.763,550.0,120.0,261.0,12.597560975609756,0.0,
54.0,Mel Counts,28.0,LAL,C,81.0,,2193.0,5.3580246913580245,12.555555555555555,0.427,1.9259259259259258,2.4814814814814814,0.776,683.0,160.0,304.0,12.641975308641975,0.0,
55.0,Jerry Lucas,29.0,2TM,PF,67.0,,2420.0,6.044776119402985,11.925373134328359,0.507,2.985074626865672,3.8059701492537314,0.784,951.0,175.0,164.0,15.074626865671641,0.0,
56.0,Jim Washington,26.0,PHI,PF,79.0,,2459.0,5.075949367088608,10.658227848101266,0.476,2.5822784810126582,3.4556962025316458,0.747,734.0,104.0,262.0,12.734177215189874,0.0,
57.0,Paul Silas,26.0,PHO,PF,78.0,,2836.0,4.782051282051282,10.307692307692308,0.464,3.2051282051282053,5.282051282051282,0.607,916.0,214.0,266.0,12.76923076923077,0.0,
58.0,Tom Meschery,31.0,SEA,SF,80.0,,2294.0,4.925,10.225,0.482,2.45,3.1,0.79,666.0,157.0,317.0,12.3,0.0,
59.0,Larry Siegfried,30.0,BOS,PG,78.0,,2081.0,4.897435897435898,11.564102564102564,0.424,2.8205128205128207,3.2948717948717947,0.856,212.0,299.0,187.0,12.615384615384615,0.0,
60.0,Bill Bradley,26.0,NYK,SF,67.0,64.0,2098.0,6.164179104477612,13.388059701492537,0.46,2.1641791044776117,2.626865671641791,0.824,239.0,268.0,219.0,14.492537313432836,0.0,
61.0,Otto Moore,23.0,DET,C,81.0,,2523.0,4.728395061728395,9.938271604938272,0.476,2.3950617283950617,3.765432098765432,0.636,900.0,104.0,232.0,11.851851851851851,0.0,MVP-16
63.0,Bob Weiss,27.0,CHI,PG,82.0,,2544.0,4.451219512195122,10.426829268292684,0.427,2.597560975609756,3.0853658536585367,0.842,227.0,474.0,206.0,11.5,0.0,
64.0,Wali Jones,27.0,PHI,PG,78.0,,1740.0,4.6923076923076925,10.91025641025641,0.43,2.4358974358974357,2.8974358974358974,0.841,173.0,276.0,210.0,11.820512820512821,0.0,
65.0,Walt Bellamy,30.0,2TM,C,79.0,,2028.0,4.443037974683544,8.49367088607595,0.523,2.721518987341772,4.7215189873417724,0.576,707.0,143.0,260.0,11.60759493670886,1.0,MVP-12
66.0,Howard Komives,28.0,DET,PG,82.0,,2418.0,4.426829268292683,10.707317073170731,0.413,2.317073170731707,2.8536585365853657,0.812,193.0,312.0,247.0,11.170731707317072,0.0,
67.0,Clyde Lee,25.0,SFW,C,82.0,,2641.0,4.414634146341464,10.024390243902438,0.44,2.1707317073170733,3.658536585365854,0.593,929.0,80.0,263.0,11.0,0.0,
68.0,Cazzie Russell,25.0,NYK,SF,78.0,18.0,1563.0,4.935897435897436,9.91025641025641,0.498,1.5897435897435896,2.051282051282051,0.775,236.0,135.0,137.0,11.461538461538462,0.0,
69.0,Terry Dischinger,29.0,DET,SF,75.0,,1754.0,4.56,8.666666666666666,0.526,2.32,3.2133333333333334,0.722,369.0,106.0,213.0,11.44,0.0,
71.0,Tom Boerwinkle,24.0,CHI,C,81.0,,2335.0,4.296296296296297,9.567901234567902,0.449,1.8518518518518519,2.7901234567901234,0.664,1016.0,229.0,255.0,10.444444444444445,1.0,
72.0,Dick Garrett,23.0,LAL,SG,73.0,,2318.0,4.8493150684931505,11.178082191780822,0.434,1.8904109589041096,2.219178082191781,0.852,235.0,180.0,236.0,11.58904109589041,0.0,
74.0,Greg Smith,23.0,MIL,PF,82.0,,2368.0,4.134146341463414,8.097560975609756,0.511,1.524390243902439,2.1219512195121952,0.718,712.0,156.0,304.0,9.792682926829269,0.0,
75.0,Lucius Allen,22.0,SEA,PG,81.0,,1817.0,3.7777777777777777,8.54320987654321,0.442,2.246913580246914,3.074074074074074,0.731,211.0,342.0,201.0,9.802469135802468,0.0,
76.0,Erwin Mueller,25.0,2TM,PF,78.0,,2353.0,3.8461538461538463,8.282051282051283,0.464,2.423076923076923,3.371794871794872,0.719,483.0,205.0,192.0,10.115384615384615,0.0,
77.0,Hank Finkel,27.0,BOS,C,80.0,,1866.0,3.875,8.5375,0.454,1.95,2.9125,0.67,613.0,103.0,292.0,9.7,0.0,
78.0,Norm Van Lier,22.0,CIN,PG,81.0,,2895.0,3.728395061728395,9.246913580246913,0.403,2.049382716049383,2.765432098765432,0.741,409.0,500.0,329.0,9.506172839506172,1.0,
79.0,John Tresvant,30.0,2TM,PF,69.0,,1499.0,3.8260869565217392,8.623188405797102,0.444,2.9855072463768115,4.115942028985507,0.725,425.0,112.0,204.0,10.63768115942029,0.0,
80.0,Jo Jo White,23.0,BOS,PG,60.0,,1328.0,5.15,11.4,0.452,1.85,2.25,0.822,169.0,145.0,132.0,12.15,0.0,
90.0,Rick Roberson,22.0,LAL,C,74.0,,2005.0,3.5405405405405403,7.918918918918919,0.447,1.6216216216216217,2.864864864864865,0.566,672.0,92.0,256.0,8.702702702702704,0.0,
92.0,Mike Riordan,24.0,NYK,SG,81.0,5.0,1677.0,3.1481481481481484,6.777777777777778,0.464,1.4074074074074074,2.037037037037037,0.691,194.0,201.0,192.0,7.703703703703703,0.0,
95.0,Keith Erickson,25.0,LAL,SF,68.0,,1755.0,3.7941176470588234,8.279411764705882,0.458,1.338235294117647,1.7941176470588236,0.746,304.0,209.0,175.0,8.926470588235293,0.0,
97.0,Zaid Abdul-Aziz,23.0,MIL,PF,80.0,,1637.0,2.9625,6.825,0.434,1.4875,2.3125,0.643,603.0,62.0,167.0,7.4125,0.0,
100.0,Em Bryant,31.0,BOS,PG,71.0,,1617.0,2.9577464788732395,7.323943661971831,0.404,1.9014084507042253,2.5492957746478875,0.746,269.0,231.0,201.0,7.816901408450704,0.0,
102.0,Toby Kimball,27.0,SDR,PF,77.0,,1622.0,2.831168831168831,6.597402597402597,0.429,1.3896103896103895,2.4025974025974026,0.578,621.0,95.0,187.0,7.0519480519480515,0.0,
103.0,Johnny Egan,31.0,LAL,PG,72.0,,1627.0,2.986111111111111,6.819444444444445,0.438,1.375,1.6805555555555556,0.818,104.0,216.0,171.0,7.347222222222222,0.0,
