Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1.0,Isiah Thomas,21.0,DET,PG,81.0,81.0,3093.0,10.6,22.5,0.472,0.5,1.8,0.288,10.1,20.7,0.488,0.483,5.4,7.6,0.71,1.5,3.3,4.8,9.3,2.9,0.4,4.8,4.7,27.2,105.0,105.0,"MVP-16,AS,NBA2"
2.0,Rick Mahorn,24.0,WSB,PF,82.0,82.0,3023.0,6.0,12.3,0.49,0.0,0.0,0.0,6.0,12.2,0.492,0.49,2.3,4.1,0.575,2.7,9.7,12.4,1.8,1.4,2.4,2.7,5.3,14.3,97.0,96.0,
3.0,Mychal Thompson,28.0,POR,PF,80.0,80.0,3017.0,8.0,16.3,0.489,0.0,0.0,0.0,8.0,16.3,0.489,0.489,3.9,6.3,0.621,2.9,9.0,11.9,6.0,1.1,1.7,4.4,3.4,19.8,100.0,103.0,
4.0,Alex English,29.0,DEN,SF,82.0,82.0,2988.0,13.7,26.6,0.516,0.0,0.2,0.167,13.7,26.4,0.519,0.517,5.8,7.0,0.829,3.8,4.8,8.6,5.7,1.7,1.8,3.8,3.4,33.3,113.0,109.0,"MVP-6,AS,NBA2"
5.0,Joe Barry Carroll,24.0,GSW,C,79.0,79.0,2988.0,12.1,23.6,0.513,0.0,0.0,0.0,12.1,23.6,0.514,0.513,5.2,7.2,0.719,3.4,7.2,10.6,2.6,1.7,2.4,4.4,4.0,29.4,105.0,106.0,
6.0,Larry Bird,26.0,BOS,PF,79.0,79.0,2982.0,11.6,22.9,0.504,0.3,1.2,0.286,11.2,21.7,0.516,0.512,5.4,6.5,0.84,3.0,10.5,13.5,7.1,2.3,1.1,3.7,3.0,28.9,115.0,98.0,"MVP-2,DPOY-3,AS,NBA1"
7.0,Buck Williams,22.0,NJN,PF,82.0,82.0,2961.0,8.4,14.2,0.588,0.0,0.1,0.0,8.4,14.2,0.59,0.588,5.1,8.2,0.62,5.7,10.3,16.0,1.9,1.4,1.7,3.8,4.2,21.8,112.0,97.0,"MVP-7,AS,NBA2"
8.0,Eddie Johnson,23.0,KCK,SF,82.0,82.0,2933.0,10.4,21.0,0.494,0.3,1.1,0.282,10.1,20.0,0.506,0.501,3.8,4.9,0.779,2.9,4.8,7.7,3.3,1.1,0.3,2.8,4.0,24.9,110.0,107.0,
9.0,Moses Malone,27.0,PHI,C,78.0,78.0,2922.0,10.5,20.9,0.501,0.0,0.0,0.0,10.5,20.9,0.502,0.501,9.6,12.6,0.761,7.1,12.0,19.1,1.6,1.4,2.5,4.2,3.3,30.5,116.0,97.0,"MVP-1,AS,NBA1"
10.0,Larry Nance,23.0,PHO,PF,82.0,82.0,2914.0,9.5,17.3,0.55,0.0,0.0,0.333,9.5,17.3,0.551,0.551,3.1,4.7,0.672,3.9,7.6,11.5,3.2,1.6,3.5,3.1,4.1,22.2,111.0,98.0,
