Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Michael Jordan,21.0,CHI,SG,82.0,82.0,3144.0,10.207317073170731,19.817073170731707,0.515,9.0,52.0,0.173,828.0,1573.0,0.526,0.518,7.682926829268292,9.097560975609756,0.845,167.0,367.0,534.0,481.0,196.0,69.0,291.0,285.0,28.20731707317073,3.0,"MVP-6,ROY-1,AS,NBA2"
2.0,Larry Bird,28.0,BOS,SF,80.0,77.0,3161.0,11.475,22.0,0.522,56.0,131.0,0.427,862.0,1629.0,0.529,0.538,5.0375,5.7125,0.882,164.0,678.0,842.0,531.0,129.0,98.0,248.0,208.0,28.6875,8.0,"MVP-1,AS,NBA1"
3.0,Alex English,31.0,DEN,SF,81.0,81.0,2924.0,11.592592592592593,22.37037037037037,0.518,1.0,5.0,0.2,938.0,1807.0,0.519,0.518,4.728395061728395,5.703703703703703,0.829,203.0,255.0,458.0,344.0,101.0,46.0,251.0,259.0,27.925925925925927,0.0,"MVP-12,AS"
4.0,Dominique Wilkins,25.0,ATL,SF,81.0,81.0,3023.0,10.530864197530864,23.34567901234568,0.451,25.0,81.0,0.309,828.0,1810.0,0.457,0.458,6.0,7.444444444444445,0.806,226.0,331.0,557.0,200.0,135.0,54.0,225.0,170.0,27.37037037037037,0.0,MVP-17
5.0,Purvis Short,27.0,GSW,SF,78.0,77.0,3081.0,10.5,22.82051282051282,0.46,47.0,150.0,0.313,772.0,1630.0,0.474,0.473,6.423076923076923,7.858974358974359,0.817,157.0,241.0,398.0,234.0,116.0,27.0,241.0,255.0,28.025641025641026,0.0,MVP-20
6.0,Mark Aguirre,25.0,DAL,SF,80.0,79.0,2699.0,9.925,19.6125,0.506,27.0,85.0,0.318,767.0,1484.0,0.517,0.515,5.5,7.25,0.759,188.0,289.0,477.0,249.0,60.0,24.0,253.0,250.0,25.6875,0.0,
7.0,Moses Malone,29.0,PHI,C,79.0,79.0,2957.0,7.620253164556962,16.253164556962027,0.469,0.0,2.0,0.0,602.0,1282.0,0.47,0.469,9.329113924050633,11.443037974683545,0.815,385.0,646.0,1031.0,130.0,67.0,123.0,286.0,216.0,24.569620253164558,0.0,"MVP-3,AS,NBA1"
8.0,Eddie Johnson,25.0,KCK,SF,82.0,81.0,3029.0,9.378048780487806,19.085365853658537,0.491,13.0,54.0,0.241,756.0,1511.0,0.5,0.496,3.9634146341463414,4.548780487804878,0.871,151.0,256.0,407.0,273.0,83.0,22.0,225.0,237.0,22.878048780487806,1.0,
9.0,Terry Cummings,23.0,MIL,PF,79.0,78.0,2722.0,9.60759493670886,19.39240506329114,0.495,0.0,1.0,0.0,759.0,1531.0,0.496,0.495,4.341772151898734,5.860759493670886,0.741,244.0,472.0,716.0,228.0,117.0,67.0,190.0,264.0,23.556962025316455,0.0,"MVP-5,AS,NBA2"
10.0,Mike Mitchell,29.0,SAS,SF,82.0,82.0,2853.0,9.451219512195122,19.0,0.497,5.0,23.0,0.217,770.0,1535.0,0.502,0.499,3.2804878048780486,4.219512195121951,0.777,145.0,272.0,417.0,151.0,61.0,27.0,144.0,219.0,22.24390243902439,0.0,
11.0,Calvin Natt,28.0,DEN,PF,78.0,76.0,2657.0,8.782051282051283,16.08974358974359,0.546,0.0,3.0,0.0,685.0,1252.0,0.547,0.546,5.730769230769231,7.230769230769231,0.793,209.0,401.0,610.0,238.0,75.0,33.0,190.0,182.0,23.294871794871796,0.0,"MVP-11,AS"
13.0,Ralph Sampson,24.0,HOU,PF,82.0,82.0,3086.0,9.182926829268293,18.28048780487805,0.502,0.0,6.0,0.0,753.0,1493.0,0.504,0.502,3.6951219512195124,5.463414634146342,0.676,227.0,626.0,853.0,224.0,81.0,168.0,326.0,306.0,22.0609756097561,0.0,"MVP-10,AS,NBA2"
14.0,Derek Smith,23.0,LAC,SG,80.0,80.0,2762.0,8.525,15.8875,0.537,3.0,19.0,0.158,679.0,1252.0,0.542,0.538,5.0,6.3,0.794,174.0,253.0,427.0,216.0,77.0,52.0,230.0,317.0,22.0875,0.0,
15.0,Orlando Woolridge,25.0,CHI,SF,77.0,76.0,2816.0,8.818181818181818,15.909090909090908,0.554,0.0,5.0,0.0,679.0,1220.0,0.557,0.554,5.311688311688312,6.766233766233766,0.785,158.0,277.0,435.0,135.0,58.0,38.0,178.0,185.0,22.948051948051948,0.0,
16.0,Darrell Griffith,26.0,UTA,SG,78.0,78.0,2776.0,9.333333333333334,20.423076923076923,0.457,92.0,257.0,0.358,636.0,1336.0,0.476,0.486,2.769230769230769,3.8205128205128207,0.725,124.0,220.0,344.0,243.0,133.0,30.0,247.0,178.0,22.615384615384617,0.0,
17.0,Tom Chambers,25.0,SEA,PF,81.0,60.0,2923.0,7.765432098765432,16.074074074074073,0.483,6.0,22.0,0.273,623.0,1280.0,0.487,0.485,5.864197530864198,7.049382716049383,0.832,164.0,415.0,579.0,209.0,70.0,57.0,260.0,312.0,21.469135802469136,0.0,
18.0,Kareem Abdul-Jabbar,37.0,LAL,C,79.0,79.0,2630.0,9.151898734177216,15.278481012658228,0.599,0.0,1.0,0.0,723.0,1206.0,0.6,0.599,3.6582278481012658,5.0,0.732,162.0,460.0,622.0,249.0,63.0,162.0,197.0,238.0,21.962025316455698,0.0,"MVP-4,AS,NBA2"
19.0,Isiah Thomas,23.0,DET,PG,81.0,81.0,3089.0,7.9753086419753085,17.40740740740741,0.458,29.0,113.0,0.257,617.0,1297.0,0.476,0.468,4.925925925925926,6.08641975308642,0.809,114.0,247.0,361.0,1123.0,187.0,25.0,302.0,288.0,21.234567901234566,2.0,"MVP-9,AS,NBA1"
20.0,Hakeem Olajuwon,22.0,HOU,C,82.0,82.0,2914.0,8.25609756097561,15.341463414634147,0.538,0.0,0.0,,677.0,1258.0,0.538,0.538,4.121951219512195,6.719512195121951,0.613,440.0,534.0,974.0,111.0,99.0,220.0,234.0,344.0,20.634146341463413,0.0,"MVP-12,ROY-2,AS"
21.0,Michael Ray Richardson,29.0,NJN,PG,82.0,82.0,3127.0,8.414634146341463,17.926829268292682,0.469,29.0,115.0,0.252,661.0,1355.0,0.488,0.479,2.926829268292683,3.817073170731707,0.767,156.0,301.0,457.0,669.0,243.0,22.0,249.0,277.0,20.109756097560975,2.0,"MVP-14,DPOY-7,AS"
22.0,Kiki Vandeweghe,26.0,POR,SF,72.0,69.0,2502.0,8.583333333333334,16.083333333333332,0.534,11.0,33.0,0.333,607.0,1125.0,0.54,0.538,5.125,5.722222222222222,0.896,74.0,154.0,228.0,106.0,37.0,22.0,116.0,116.0,22.444444444444443,0.0,
23.0,Rolando Blackman,25.0,DAL,SG,81.0,80.0,2834.0,7.716049382716049,15.185185185185185,0.508,6.0,20.0,0.3,619.0,1210.0,0.512,0.511,4.222222222222222,5.098765432098766,0.828,107.0,193.0,300.0,289.0,61.0,16.0,162.0,96.0,19.728395061728396,0.0,AS
24.0,Sleepy Floyd,24.0,GSW,SG,82.0,82.0,2873.0,7.439024390243903,16.73170731707317,0.445,42.0,143.0,0.294,568.0,1229.0,0.462,0.46,4.097560975609756,5.060975609756097,0.81,62.0,140.0,202.0,406.0,134.0,41.0,251.0,226.0,19.48780487804878,0.0,
25.0,World B. Free,31.0,CLE,SG,71.0,50.0,2249.0,8.577464788732394,18.704225352112676,0.459,71.0,193.0,0.368,538.0,1135.0,0.474,0.485,4.338028169014085,5.788732394366197,0.749,61.0,150.0,211.0,320.0,75.0,16.0,139.0,163.0,22.492957746478872,0.0,MVP-20
26.0,Sidney Moncrief,27.0,MIL,PG,73.0,72.0,2734.0,7.684931506849315,15.917808219178083,0.483,9.0,33.0,0.273,552.0,1129.0,0.489,0.487,6.219178082191781,7.506849315068493,0.828,149.0,242.0,391.0,382.0,117.0,39.0,184.0,197.0,21.71232876712329,2.0,"MVP-8,DPOY-2,AS,NBA2"
27.0,Gus Williams,31.0,WSB,PG,79.0,78.0,2960.0,8.075949367088608,18.772151898734176,0.43,51.0,176.0,0.29,587.0,1307.0,0.449,0.447,3.1772151898734178,4.379746835443038,0.725,72.0,123.0,195.0,608.0,178.0,32.0,213.0,159.0,19.974683544303797,0.0,
28.0,Kevin McHale,27.0,BOS,PF,79.0,31.0,2653.0,7.658227848101266,13.443037974683545,0.57,0.0,6.0,0.0,605.0,1056.0,0.573,0.57,4.493670886075949,5.9113924050632916,0.76,229.0,483.0,712.0,141.0,28.0,120.0,157.0,234.0,19.810126582278482,0.0,6MOY-1
29.0,Julius Erving,34.0,PHI,SF,78.0,78.0,2535.0,7.82051282051282,15.846153846153847,0.494,3.0,14.0,0.214,607.0,1222.0,0.497,0.495,4.333333333333333,5.666666666666667,0.765,172.0,242.0,414.0,233.0,135.0,109.0,208.0,199.0,20.012820512820515,0.0,"MVP-22,AS"
30.0,Artis Gilmore,35.0,SAS,C,81.0,81.0,2756.0,6.567901234567901,10.54320987654321,0.623,0.0,2.0,0.0,532.0,852.0,0.624,0.623,5.9753086419753085,7.9753086419753085,0.749,231.0,615.0,846.0,131.0,40.0,173.0,241.0,306.0,19.11111111111111,1.0,
31.0,George Gervin,32.0,SAS,SG,72.0,69.0,2091.0,8.333333333333334,16.416666666666668,0.508,0.0,10.0,0.0,600.0,1172.0,0.512,0.508,4.5,5.333333333333333,0.844,79.0,155.0,234.0,178.0,66.0,48.0,198.0,208.0,21.166666666666668,0.0,AS
32.0,Buck Williams,24.0,NJN,PF,82.0,82.0,3182.0,7.036585365853658,13.28048780487805,0.53,1.0,4.0,0.25,576.0,1085.0,0.531,0.53,4.097560975609756,6.560975609756097,0.625,323.0,682.0,1005.0,167.0,63.0,110.0,238.0,293.0,18.182926829268293,0.0,
34.0,Mychal Thompson,30.0,POR,PF,79.0,55.0,2616.0,7.2405063291139244,14.063291139240507,0.515,0.0,0.0,,572.0,1111.0,0.515,0.515,3.8860759493670884,5.6835443037974684,0.684,211.0,407.0,618.0,205.0,78.0,104.0,231.0,216.0,18.367088607594937,0.0,
35.0,Jay Vincent,25.0,DAL,PF,79.0,47.0,2543.0,6.89873417721519,14.405063291139241,0.479,0.0,4.0,0.0,545.0,1134.0,0.481,0.479,4.443037974683544,5.3164556962025316,0.836,185.0,519.0,704.0,169.0,48.0,22.0,170.0,226.0,18.240506329113924,0.0,6MOY-5
36.0,Bill Laimbeer,27.0,DET,C,82.0,82.0,2892.0,7.2560975609756095,14.353658536585366,0.506,4.0,18.0,0.222,591.0,1159.0,0.51,0.507,2.975609756097561,3.731707317073171,0.797,295.0,718.0,1013.0,154.0,69.0,71.0,129.0,308.0,17.536585365853657,0.0,AS
37.0,Jeff Malone,23.0,WSB,SG,76.0,61.0,2613.0,7.9605263157894735,15.960526315789474,0.499,15.0,72.0,0.208,590.0,1141.0,0.517,0.505,2.776315789473684,3.289473684210526,0.844,60.0,146.0,206.0,184.0,52.0,9.0,107.0,176.0,18.894736842105264,0.0,
