Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1.0,Norm Nixon,24.0,LAL,PG,82.0,82.0,3226.0,8.9,17.3,0.516,0.0,0.1,0.125,8.9,17.2,0.519,0.517,2.8,3.6,0.779,0.7,2.5,3.3,9.2,2.1,0.2,4.1,3.4,20.7,107.0,107.0,
2.0,Elvin Hayes,34.0,WSB,PF,81.0,,3183.0,11.2,24.6,0.454,0.0,0.2,0.231,11.1,24.5,0.456,0.455,4.9,7.0,0.699,4.0,9.2,13.2,1.9,0.9,2.8,3.2,4.5,27.3,101.0,103.0,AS
3.0,Bill Cartwright,22.0,NYK,C,82.0,82.0,3150.0,9.5,17.4,0.547,0.0,0.0,,9.5,17.4,0.547,0.547,6.5,8.1,0.797,2.8,7.6,10.4,2.4,0.7,1.4,3.2,4.0,25.5,117.0,108.0,AS
4.0,Kareem Abdul-Jabbar,32.0,LAL,C,82.0,,3143.0,12.3,20.3,0.604,0.0,0.0,0.0,12.3,20.3,0.604,0.604,5.3,7.0,0.765,2.8,10.2,13.0,5.4,1.2,4.1,4.4,3.2,29.8,118.0,100.0,"MVP-1,AS,NBA1"
5.0,Moses Malone,24.0,HOU,C,82.0,82.0,3140.0,11.8,23.4,0.502,0.0,0.1,0.0,11.8,23.3,0.504,0.502,8.5,11.8,0.719,8.7,9.3,18.0,2.2,1.2,1.6,4.5,3.2,32.0,114.0,106.0,"MVP-9,AS,NBA2"
6.0,Jamaal Wilkes,26.0,LAL,SF,82.0,82.0,3111.0,10.8,20.1,0.535,0.0,0.3,0.176,10.7,19.9,0.539,0.536,2.8,3.5,0.808,2.6,5.2,7.8,3.7,1.9,0.4,2.3,3.3,24.4,115.0,105.0,
7.0,Michael Ray Richardson,24.0,NYK,SG,82.0,82.0,3060.0,7.4,15.7,0.472,0.4,1.6,0.245,7.0,14.0,0.498,0.485,3.3,5.0,0.66,2.2,5.7,7.9,12.3,3.9,0.5,5.3,3.8,18.5,103.0,104.0,AS
8.0,Reggie Theus,22.0,CHI,SG,82.0,82.0,3029.0,8.8,18.2,0.483,0.4,1.6,0.267,8.4,16.6,0.504,0.495,7.8,9.3,0.838,2.2,2.9,5.1,8.0,1.8,0.3,5.4,4.1,25.8,108.0,109.0,
9.0,Wes Unseld,33.0,WSB,C,82.0,82.0,2973.0,5.1,10.0,0.513,0.0,0.0,0.5,5.1,10.0,0.513,0.514,2.2,3.3,0.665,5.3,12.0,17.2,5.8,1.0,1.0,2.4,3.9,12.5,114.0,103.0,
10.0,Gus Williams,26.0,SEA,PG,82.0,82.0,2969.0,11.7,24.3,0.482,0.1,0.6,0.194,11.6,23.8,0.489,0.484,5.3,6.7,0.788,2.0,2.4,4.4,6.3,3.2,0.6,2.9,2.5,28.8,113.0,102.0,"MVP-8,NBA2"
