Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Trae Young,23.0,ATL,PG,76.0,76.0,2652.0,9.355263157894736,20.31578947368421,0.46,233.0,610.0,0.382,478.0,934.0,0.512,0.536,6.578947368421052,7.276315789473684,0.904,50.0,234.0,284.0,737.0,72.0,7.0,303.0,128.0,28.355263157894736,0.0,"AS,NBA3"
2.0,DeMar DeRozan,32.0,CHI,PF,76.0,76.0,2743.0,10.18421052631579,20.19736842105263,0.504,50.0,142.0,0.352,724.0,1393.0,0.52,0.521,6.842105263157895,7.802631578947368,0.877,56.0,336.0,392.0,374.0,68.0,24.0,181.0,178.0,27.86842105263158,0.0,"MVP-10,AS,NBA2"
3.0,Joel Embiid,27.0,PHI,C,68.0,68.0,2297.0,9.794117647058824,19.61764705882353,0.499,93.0,251.0,0.371,573.0,1083.0,0.529,0.534,9.617647058823529,11.808823529411764,0.814,146.0,650.0,796.0,284.0,77.0,99.0,214.0,181.0,30.573529411764707,2.0,"MVP-2,AS,NBA2"
4.0,Jayson Tatum,23.0,BOS,SF,76.0,76.0,2731.0,9.31578947368421,20.57894736842105,0.453,230.0,651.0,0.353,478.0,913.0,0.524,0.526,5.2631578947368425,6.171052631578948,0.853,85.0,524.0,609.0,334.0,75.0,49.0,217.0,174.0,26.92105263157895,0.0,"MVP-6,AS,NBA1"
5.0,Nikola Jokić,26.0,DEN,C,74.0,74.0,2476.0,10.324324324324325,17.716216216216218,0.583,97.0,288.0,0.337,667.0,1023.0,0.652,0.62,5.121621621621622,6.324324324324325,0.81,206.0,813.0,1019.0,584.0,109.0,63.0,281.0,191.0,27.08108108108108,19.0,"MVP-1,AS,NBA1"
6.0,Giannis Antetokounmpo,27.0,MIL,PF,67.0,67.0,2204.0,10.283582089552239,18.582089552238806,0.553,71.0,242.0,0.293,618.0,1003.0,0.616,0.582,8.253731343283581,11.432835820895523,0.722,134.0,644.0,778.0,388.0,72.0,91.0,219.0,212.0,29.880597014925375,4.0,"MVP-3,DPOY-6,AS,NBA1"
7.0,Luka Dončić,22.0,DAL,PG,65.0,65.0,2301.0,9.861538461538462,21.584615384615386,0.457,201.0,569.0,0.353,440.0,834.0,0.528,0.529,5.6,7.523076923076923,0.744,56.0,537.0,593.0,568.0,75.0,36.0,292.0,145.0,28.415384615384614,10.0,"MVP-5,AS,NBA1"
8.0,Devin Booker,25.0,PHO,SG,68.0,68.0,2345.0,9.735294117647058,20.897058823529413,0.466,183.0,478.0,0.383,479.0,943.0,0.508,0.53,4.632352941176471,5.338235294117647,0.868,45.0,297.0,342.0,329.0,77.0,26.0,162.0,180.0,26.794117647058822,0.0,"MVP-4,AS,NBA1"
9.0,Karl-Anthony Towns,26.0,MIN,C,74.0,74.0,2476.0,8.675675675675675,16.405405405405407,0.529,150.0,366.0,0.41,492.0,848.0,0.58,0.591,5.1891891891891895,6.3108108108108105,0.822,194.0,533.0,727.0,269.0,72.0,83.0,226.0,267.0,24.56756756756757,1.0,"AS,NBA3"
10.0,Donovan Mitchell,25.0,UTA,SG,67.0,67.0,2266.0,9.208955223880597,20.53731343283582,0.448,232.0,654.0,0.355,385.0,722.0,0.533,0.533,3.985074626865672,4.6716417910447765,0.853,55.0,227.0,282.0,358.0,99.0,12.0,200.0,164.0,25.865671641791046,0.0,AS
13.0,Zach LaVine,26.0,CHI,SG,67.0,67.0,2328.0,8.432835820895523,17.70149253731343,0.476,185.0,475.0,0.389,380.0,711.0,0.534,0.554,4.776119402985074,5.597014925373134,0.853,22.0,286.0,308.0,303.0,41.0,23.0,171.0,120.0,24.402985074626866,0.0,AS
14.0,Stephen Curry,33.0,GSW,PG,64.0,64.0,2211.0,8.359375,19.125,0.437,285.0,750.0,0.38,250.0,474.0,0.527,0.554,4.296875,4.65625,0.923,34.0,301.0,335.0,404.0,85.0,23.0,206.0,130.0,25.46875,2.0,"MVP-8,AS,NBA2"
15.0,Miles Bridges,23.0,CHO,PF,80.0,80.0,2837.0,7.45,15.175,0.491,154.0,465.0,0.331,442.0,749.0,0.59,0.554,3.3375,4.1625,0.802,90.0,469.0,559.0,300.0,74.0,67.0,150.0,193.0,20.1625,0.0,
17.0,Jaylen Brown,25.0,BOS,SF,66.0,66.0,2220.0,8.727272727272727,18.439393939393938,0.473,166.0,464.0,0.358,410.0,753.0,0.544,0.541,3.6515151515151514,4.818181818181818,0.758,53.0,351.0,404.0,231.0,70.0,18.0,178.0,163.0,23.62121212121212,2.0,
18.0,Pascal Siakam,27.0,TOR,PF,68.0,68.0,2578.0,8.764705882352942,17.75,0.494,75.0,218.0,0.344,521.0,989.0,0.527,0.525,4.176470588235294,5.573529411764706,0.749,128.0,452.0,580.0,360.0,85.0,42.0,181.0,225.0,22.808823529411764,2.0,NBA3
19.0,Anthony Edwards,20.0,MIN,SG,72.0,72.0,2466.0,7.625,17.291666666666668,0.441,215.0,602.0,0.357,334.0,643.0,0.519,0.527,3.0555555555555554,3.888888888888889,0.786,62.0,281.0,343.0,275.0,105.0,46.0,190.0,164.0,21.291666666666668,0.0,
20.0,LaMelo Ball,20.0,CHO,PG,75.0,75.0,2422.0,7.173333333333333,16.72,0.429,220.0,565.0,0.389,318.0,689.0,0.462,0.517,2.8266666666666667,3.24,0.872,108.0,393.0,501.0,571.0,119.0,30.0,245.0,237.0,20.106666666666666,5.0,AS
21.0,Darius Garland,22.0,CLE,PG,68.0,68.0,2430.0,7.970588235294118,17.25,0.462,174.0,454.0,0.383,368.0,719.0,0.512,0.536,3.161764705882353,3.5441176470588234,0.892,39.0,185.0,224.0,583.0,89.0,7.0,248.0,115.0,21.66176470588235,1.0,AS
22.0,Julius Randle,27.0,NYK,PF,72.0,72.0,2544.0,7.111111111111111,17.305555555555557,0.411,120.0,390.0,0.308,392.0,856.0,0.458,0.459,4.208333333333333,5.569444444444445,0.756,125.0,591.0,716.0,370.0,53.0,39.0,245.0,205.0,20.09722222222222,1.0,
23.0,Russell Westbrook,33.0,LAL,PG,78.0,78.0,2678.0,7.0256410256410255,15.807692307692308,0.444,79.0,265.0,0.298,469.0,968.0,0.485,0.476,3.41025641025641,5.115384615384615,0.667,110.0,470.0,580.0,550.0,75.0,20.0,295.0,235.0,18.474358974358974,10.0,
24.0,Dejounte Murray,25.0,SAS,PG,68.0,68.0,2366.0,8.426470588235293,18.25,0.462,96.0,294.0,0.327,477.0,947.0,0.504,0.5,2.8823529411764706,3.6323529411764706,0.794,80.0,483.0,563.0,627.0,138.0,23.0,180.0,138.0,21.147058823529413,13.0,AS
25.0,James Harden,32.0,2TM,PG,65.0,65.0,2419.0,6.2615384615384615,15.261538461538462,0.41,148.0,448.0,0.33,259.0,544.0,0.476,0.485,7.230769230769231,8.246153846153845,0.877,55.0,445.0,500.0,667.0,82.0,36.0,284.0,153.0,22.03076923076923,11.0,AS
26.0,Terry Rozier,27.0,CHO,SG,73.0,73.0,2458.0,7.095890410958904,15.986301369863014,0.444,222.0,593.0,0.374,296.0,574.0,0.516,0.539,2.0547945205479454,2.410958904109589,0.852,56.0,259.0,315.0,326.0,93.0,25.0,96.0,119.0,19.28767123287671,1.0,
27.0,Jordan Poole,22.0,GSW,SG,76.0,51.0,2283.0,6.2368421052631575,13.921052631578947,0.448,211.0,580.0,0.364,263.0,478.0,0.55,0.548,3.236842105263158,3.5,0.925,34.0,226.0,260.0,304.0,60.0,23.0,187.0,206.0,18.486842105263158,0.0,
28.0,RJ Barrett,21.0,NYK,SF,70.0,70.0,2417.0,6.957142857142857,17.057142857142857,0.408,138.0,404.0,0.342,349.0,790.0,0.442,0.466,4.142857142857143,5.8,0.714,66.0,342.0,408.0,208.0,43.0,16.0,151.0,142.0,20.02857142857143,0.0,
29.0,Desmond Bane,23.0,MEM,SG,76.0,76.0,2266.0,6.684210526315789,14.486842105263158,0.461,228.0,523.0,0.436,280.0,578.0,0.484,0.565,1.8421052631578947,2.039473684210526,0.903,46.0,288.0,334.0,208.0,92.0,29.0,111.0,196.0,18.210526315789473,0.0,
31.0,CJ McCollum,30.0,2TM,PG,62.0,62.0,2145.0,8.64516129032258,18.774193548387096,0.46,182.0,469.0,0.388,354.0,695.0,0.509,0.539,1.8709677419354838,2.7419354838709675,0.682,53.0,216.0,269.0,315.0,70.0,22.0,127.0,121.0,22.096774193548388,0.0,
32.0,De'Aaron Fox,24.0,SAC,PG,59.0,59.0,2084.0,8.745762711864407,18.508474576271187,0.473,74.0,249.0,0.297,442.0,843.0,0.524,0.506,4.423728813559322,5.898305084745763,0.75,25.0,206.0,231.0,330.0,68.0,25.0,168.0,172.0,23.16949152542373,0.0,
33.0,Tyler Herro,22.0,MIA,SG,66.0,10.0,2151.0,7.590909090909091,17.0,0.447,175.0,439.0,0.399,326.0,683.0,0.477,0.525,2.878787878787879,3.3181818181818183,0.868,32.0,297.0,329.0,263.0,44.0,8.0,174.0,95.0,20.71212121212121,0.0,6MOY-1
34.0,Khris Middleton,30.0,MIL,SF,66.0,66.0,2141.0,6.848484848484849,15.469696969696969,0.443,162.0,434.0,0.373,290.0,587.0,0.494,0.522,3.9242424242424243,4.409090909090909,0.89,41.0,315.0,356.0,358.0,76.0,18.0,190.0,160.0,20.075757575757574,0.0,AS
