Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Kevin Durant,23.0,OKC,SF,66.0,66.0,2546.0,9.742424242424242,19.651515151515152,0.496,133.0,344.0,0.387,510.0,953.0,0.535,0.547,6.53030303030303,7.590909090909091,0.86,40.0,487.0,527.0,231.0,88.0,77.0,248.0,133.0,28.03030303030303,0.0,"MVP-2,AS,NBA1"
2.0,LeBron James,27.0,MIA,SF,62.0,62.0,2326.0,10.016129032258064,18.85483870967742,0.531,54.0,149.0,0.362,567.0,1020.0,0.556,0.554,6.241935483870968,8.096774193548388,0.771,94.0,398.0,492.0,387.0,115.0,50.0,213.0,96.0,27.14516129032258,0.0,"MVP-1,DPOY-4,AS,NBA1"
4.0,Russell Westbrook,23.0,OKC,PG,66.0,66.0,2331.0,8.757575757575758,19.181818181818183,0.457,62.0,196.0,0.316,516.0,1070.0,0.482,0.481,5.151515151515151,6.257575757575758,0.823,96.0,205.0,301.0,362.0,112.0,21.0,239.0,147.0,23.606060606060606,0.0,"MVP-12,DPOY-18,AS,NBA2"
6.0,Blake Griffin,22.0,LAC,PF,66.0,66.0,2392.0,8.5,15.484848484848484,0.549,2.0,16.0,0.125,559.0,1006.0,0.556,0.55,3.696969696969697,7.090909090909091,0.521,218.0,499.0,717.0,210.0,54.0,48.0,150.0,216.0,20.727272727272727,0.0,"AS,NBA2"
7.0,Dirk Nowitzki,33.0,DAL,PF,62.0,62.0,2079.0,7.629032258064516,16.677419354838708,0.457,78.0,212.0,0.368,395.0,822.0,0.481,0.495,5.129032258064516,5.725806451612903,0.896,46.0,372.0,418.0,136.0,42.0,30.0,117.0,129.0,21.64516129032258,0.0,"MVP-12,AS,NBA3"
8.0,Brandon Jennings,22.0,MIL,PG,66.0,66.0,2331.0,7.106060606060606,16.984848484848484,0.418,129.0,388.0,0.332,340.0,733.0,0.464,0.476,2.9242424242424243,3.621212121212121,0.808,49.0,177.0,226.0,365.0,104.0,22.0,146.0,114.0,19.09090909090909,0.0,
10.0,Josh Smith,26.0,ATL,PF,66.0,66.0,2329.0,7.636363636363637,16.681818181818183,0.458,28.0,109.0,0.257,476.0,992.0,0.48,0.47,3.0757575757575757,4.878787878787879,0.63,136.0,496.0,632.0,257.0,93.0,115.0,164.0,172.0,18.772727272727273,0.0,DPOY-10
11.0,Rudy Gay,25.0,MEM,SF,65.0,65.0,2422.0,7.461538461538462,16.415384615384614,0.455,54.0,173.0,0.312,431.0,894.0,0.482,0.48,3.2,4.046153846153846,0.791,130.0,287.0,417.0,147.0,95.0,55.0,161.0,138.0,18.953846153846154,0.0,
13.0,Chris Paul,26.0,LAC,PG,60.0,60.0,2181.0,7.083333333333333,14.833333333333334,0.478,79.0,213.0,0.371,346.0,677.0,0.511,0.522,4.333333333333333,5.033333333333333,0.861,42.0,171.0,213.0,543.0,152.0,4.0,124.0,138.0,19.816666666666666,0.0,"MVP-3,DPOY-12,AS,NBA1"
14.0,Paul Pierce,34.0,BOS,SF,61.0,61.0,2075.0,6.459016393442623,14.59016393442623,0.443,100.0,273.0,0.366,294.0,617.0,0.476,0.499,4.80327868852459,5.639344262295082,0.852,37.0,280.0,317.0,274.0,70.0,26.0,173.0,147.0,19.360655737704917,0.0,AS
16.0,Al Jefferson,27.0,UTA,C,61.0,61.0,2075.0,8.459016393442623,17.18032786885246,0.492,1.0,4.0,0.25,515.0,1044.0,0.493,0.493,2.2459016393442623,2.901639344262295,0.774,133.0,452.0,585.0,134.0,47.0,101.0,62.0,155.0,19.18032786885246,0.0,
17.0,DeMarcus Cousins,21.0,SAC,C,64.0,62.0,1950.0,7.0,15.609375,0.448,2.0,14.0,0.143,446.0,985.0,0.453,0.449,4.09375,5.828125,0.702,265.0,438.0,703.0,102.0,93.0,75.0,170.0,257.0,18.125,0.0,
18.0,Danny Granger,28.0,IND,SF,62.0,62.0,2062.0,6.306451612903226,15.17741935483871,0.416,123.0,323.0,0.381,268.0,618.0,0.434,0.481,4.096774193548387,4.693548387096774,0.873,79.0,228.0,307.0,109.0,62.0,40.0,110.0,144.0,18.693548387096776,0.0,
21.0,Pau Gasol,31.0,LAL,PF,65.0,65.0,2430.0,7.061538461538461,14.107692307692307,0.501,7.0,27.0,0.259,452.0,890.0,0.508,0.504,3.1384615384615384,4.015384615384615,0.782,183.0,495.0,678.0,237.0,37.0,88.0,142.0,127.0,17.369230769230768,1.0,
22.0,Joe Johnson,30.0,ATL,SG,60.0,60.0,2127.0,7.05,15.516666666666667,0.454,125.0,322.0,0.388,298.0,609.0,0.489,0.521,2.6333333333333333,3.1,0.849,53.0,168.0,221.0,232.0,48.0,13.0,116.0,75.0,18.816666666666666,0.0,"MVP-15,AS"
23.0,Andrew Bynum,24.0,LAL,C,60.0,60.0,2112.0,7.4,13.266666666666667,0.558,1.0,5.0,0.2,443.0,791.0,0.56,0.558,3.9,5.633333333333334,0.692,192.0,517.0,709.0,85.0,27.0,116.0,152.0,104.0,18.716666666666665,0.0,"AS,NBA2"
24.0,Antawn Jamison,35.0,CLE,PF,65.0,65.0,2151.0,6.476923076923077,16.06153846153846,0.403,91.0,267.0,0.341,330.0,777.0,0.425,0.447,2.8461538461538463,4.1692307692307695,0.683,123.0,285.0,408.0,131.0,51.0,43.0,90.0,164.0,17.2,0.0,
26.0,Tony Parker,29.0,SAS,PG,60.0,60.0,1923.0,7.116666666666666,14.833333333333334,0.48,14.0,61.0,0.23,413.0,829.0,0.498,0.488,3.783333333333333,4.733333333333333,0.799,22.0,149.0,171.0,463.0,57.0,5.0,153.0,75.0,18.25,0.0,"MVP-5,AS,NBA2"
28.0,John Wall,21.0,WAS,PG,66.0,66.0,2386.0,5.7272727272727275,13.545454545454545,0.423,3.0,42.0,0.071,375.0,852.0,0.44,0.424,4.803030303030303,6.090909090909091,0.789,48.0,252.0,300.0,530.0,95.0,57.0,255.0,137.0,16.303030303030305,0.0,
29.0,Paul Millsap,26.0,UTA,PF,64.0,62.0,2100.0,6.65625,13.453125,0.495,7.0,31.0,0.226,419.0,830.0,0.505,0.499,3.15625,3.984375,0.792,180.0,383.0,563.0,150.0,118.0,52.0,112.0,222.0,16.578125,0.0,
30.0,DeMar DeRozan,22.0,TOR,SG,63.0,63.0,2206.0,6.0476190476190474,14.333333333333334,0.422,24.0,92.0,0.261,357.0,811.0,0.44,0.435,4.253968253968254,5.253968253968254,0.81,40.0,171.0,211.0,128.0,48.0,17.0,123.0,162.0,16.73015873015873,0.0,
31.0,James Harden,22.0,OKC,SG,62.0,2.0,1946.0,4.983870967741935,10.14516129032258,0.491,114.0,292.0,0.39,195.0,337.0,0.579,0.582,5.032258064516129,5.951612903225806,0.846,30.0,222.0,252.0,229.0,62.0,15.0,137.0,150.0,16.838709677419356,0.0,6MOY-1
32.0,Tyreke Evans,22.0,SAC,SG,63.0,61.0,2162.0,6.476190476190476,14.285714285714286,0.453,20.0,99.0,0.202,388.0,801.0,0.484,0.464,3.1904761904761907,4.095238095238095,0.779,64.0,225.0,289.0,283.0,84.0,29.0,171.0,136.0,16.46031746031746,0.0,
34.0,Luis Scola,31.0,HOU,PF,66.0,66.0,2067.0,6.606060606060606,13.454545454545455,0.491,0.0,3.0,0.0,436.0,885.0,0.493,0.491,2.3181818181818183,3.0,0.773,122.0,306.0,428.0,140.0,35.0,24.0,153.0,214.0,15.530303030303031,0.0,
35.0,Marcin Gortat,27.0,PHO,C,66.0,66.0,2114.0,6.46969696969697,11.651515151515152,0.555,0.0,2.0,0.0,427.0,767.0,0.557,0.555,2.4696969696969697,3.803030303030303,0.649,185.0,474.0,659.0,59.0,48.0,99.0,90.0,142.0,15.409090909090908,0.0,
36.0,Greg Monroe,21.0,DET,C,66.0,66.0,2082.0,6.166666666666667,11.833333333333334,0.521,0.0,1.0,0.0,407.0,780.0,0.522,0.521,3.0454545454545454,4.121212121212121,0.739,239.0,398.0,637.0,152.0,83.0,46.0,161.0,180.0,15.378787878787879,0.0,DPOY-18
37.0,Ty Lawson,24.0,DEN,PG,61.0,61.0,2124.0,6.131147540983607,12.573770491803279,0.488,73.0,200.0,0.365,301.0,567.0,0.531,0.535,2.918032786885246,3.540983606557377,0.824,54.0,173.0,227.0,401.0,82.0,6.0,149.0,94.0,16.37704918032787,0.0,
38.0,Carlos Boozer,30.0,CHI,PF,66.0,66.0,1948.0,6.787878787878788,12.757575757575758,0.532,0.0,1.0,0.0,448.0,841.0,0.533,0.532,1.4393939393939394,2.0757575757575757,0.693,114.0,450.0,564.0,125.0,63.0,24.0,115.0,168.0,15.015151515151516,0.0,
39.0,Ryan Anderson,23.0,ORL,PF,61.0,61.0,1964.0,5.442622950819672,12.40983606557377,0.439,166.0,422.0,0.393,166.0,335.0,0.496,0.548,2.459016393442623,2.80327868852459,0.877,224.0,247.0,471.0,54.0,50.0,26.0,57.0,146.0,16.065573770491802,0.0,MIP-1
40.0,Lou Williams,25.0,PHI,PG,64.0,0.0,1682.0,4.96875,12.21875,0.407,83.0,229.0,0.362,235.0,553.0,0.425,0.46,3.703125,4.5625,0.812,30.0,125.0,155.0,221.0,53.0,18.0,71.0,90.0,14.9375,0.0,6MOY-2
