Rk,Player,Age,Team,Pos,G,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
16.0,Wayne Embry,26.0,CIN,C,80.0,2915.0,6.95,15.1625,0.458,3.3875,5.2125,0.65,925.0,113.0,325.0,17.2875,0.0,"MVP-9,AS"
17.0,Gus Johnson,25.0,BAL,PF,78.0,2847.0,7.32051282051282,17.03846153846154,0.43,2.6923076923076925,4.089743589743589,0.658,1064.0,169.0,321.0,17.333333333333332,0.0,"MVP-6,ROY-2"
18.0,Len Chappell,23.0,2TM,PF,79.0,2505.0,6.7215189873417724,15.0,0.448,3.6455696202531644,5.10126582278481,0.715,771.0,83.0,214.0,17.088607594936708,0.0,AS
19.0,Red Kerr,31.0,PHI,C,80.0,2938.0,6.7,15.625,0.429,3.35,4.4625,0.751,1017.0,275.0,187.0,16.75,1.0,
20.0,Chet Walker,23.0,PHI,SF,76.0,2775.0,6.473684210526316,14.710526315789474,0.44,4.342105263157895,6.105263157894737,0.711,784.0,124.0,232.0,17.289473684210527,0.0,AS
21.0,Tom Heinsohn,29.0,BOS,PF,76.0,2040.0,6.407894736842105,16.092105263157894,0.398,3.723684210526316,4.5,0.827,460.0,183.0,268.0,16.539473684210527,0.0,"AS,NBA2"
22.0,Don Ohl,27.0,DET,SG,71.0,2366.0,7.042253521126761,17.239436619718308,0.408,3.1690140845070425,4.661971830985915,0.68,180.0,225.0,219.0,17.253521126760564,0.0,AS
23.0,Bob Boozer,26.0,2TM,SF,81.0,2379.0,5.777777777777778,13.530864197530864,0.427,3.3580246913580245,4.6419753086419755,0.723,596.0,96.0,231.0,14.91358024691358,0.0,
24.0,Bill Russell,29.0,BOS,C,78.0,3482.0,5.9743589743589745,13.807692307692308,0.433,3.0256410256410255,5.5,0.55,1930.0,370.0,190.0,14.974358974358974,2.0,"MVP-3,AS,NBA2"
25.0,Johnny Green,30.0,NYK,PF,80.0,2134.0,6.025,12.825,0.47,2.4375,4.9,0.497,799.0,157.0,246.0,14.4875,0.0,
26.0,Art Heyman,22.0,NYK,SG,75.0,2236.0,5.76,13.373333333333333,0.431,3.8533333333333335,5.626666666666667,0.685,298.0,256.0,229.0,15.373333333333333,0.0,
27.0,Billy McGill,24.0,2TM,C,74.0,1784.0,6.162162162162162,12.662162162162161,0.487,2.7567567567567566,3.810810810810811,0.723,414.0,121.0,217.0,15.08108108108108,0.0,
28.0,Jack Twyman,29.0,CIN,SF,68.0,1996.0,6.573529411764706,14.602941176470589,0.45,2.7794117647058822,3.3529411764705883,0.829,364.0,137.0,267.0,15.926470588235293,0.0,
29.0,Rod Thorn,22.0,BAL,SG,75.0,2594.0,5.48,13.533333333333333,0.405,3.44,4.706666666666667,0.731,360.0,281.0,187.0,14.4,0.0,
30.0,Tom Meschery,25.0,SFW,SF,80.0,2422.0,5.45,11.8875,0.458,2.5875,3.6875,0.702,612.0,149.0,288.0,13.4875,0.0,
31.0,Richie Guerin,31.0,2TM,SG,80.0,2366.0,4.3875,10.575,0.415,4.3375,5.3,0.818,256.0,375.0,276.0,13.1125,0.0,
32.0,Wayne Hightower,24.0,SFW,PF,79.0,2536.0,4.974683544303797,12.936708860759493,0.385,3.2911392405063293,4.1645569620253164,0.79,566.0,133.0,269.0,13.240506329113924,0.0,
33.0,Rudy LaRusso,26.0,LAL,PF,79.0,2746.0,4.265822784810126,9.822784810126583,0.434,3.7721518987341773,5.025316455696203,0.751,800.0,190.0,268.0,12.30379746835443,0.0,
34.0,Lenny Wilkens,26.0,STL,PG,78.0,2526.0,4.282051282051282,10.35897435897436,0.413,3.4615384615384617,4.67948717948718,0.74,335.0,359.0,287.0,12.025641025641026,0.0,AS
35.0,Tom Sanders,25.0,BOS,PF,80.0,2370.0,4.3625,10.45,0.417,2.6625,3.5,0.761,667.0,102.0,277.0,11.3875,0.0,
36.0,Guy Rodgers,28.0,SFW,PG,79.0,2695.0,4.265822784810126,11.683544303797468,0.365,2.5063291139240507,3.5443037974683542,0.707,328.0,556.0,245.0,11.037974683544304,1.0,AS
37.0,Johnny Egan,25.0,2TM,PG,66.0,2326.0,5.0606060606060606,11.484848484848484,0.441,2.9242424242424243,3.6818181818181817,0.794,191.0,358.0,181.0,13.045454545454545,0.0,
38.0,Paul Neumann,26.0,PHI,PG,74.0,1973.0,4.378378378378378,9.891891891891891,0.443,2.8378378378378377,3.5945945945945947,0.789,246.0,291.0,211.0,11.594594594594595,0.0,
39.0,Bob Ferry,26.0,DET,C,74.0,1522.0,4.027027027027027,9.054054054054054,0.445,2.5135135135135136,3.77027027027027,0.667,428.0,94.0,174.0,10.567567567567568,0.0,
40.0,Zelmo Beaty,24.0,STL,C,59.0,1922.0,4.864406779661017,10.966101694915254,0.444,3.389830508474576,4.576271186440678,0.741,633.0,79.0,262.0,13.11864406779661,0.0,
41.0,Si Green,30.0,BAL,PG,75.0,2064.0,3.8266666666666667,9.213333333333333,0.415,2.64,3.8666666666666667,0.683,282.0,215.0,224.0,10.293333333333333,1.0,
43.0,Al Attles,27.0,SFW,PG,70.0,1883.0,4.128571428571429,9.142857142857142,0.452,2.642857142857143,3.9285714285714284,0.673,236.0,197.0,249.0,10.9,0.0,
44.0,Jackie Moreland,25.0,DET,PF,78.0,1780.0,3.4871794871794872,8.192307692307692,0.426,2.1025641025641026,2.6923076923076925,0.781,405.0,121.0,268.0,9.076923076923077,0.0,
45.0,Bill Bridges,24.0,STL,PF,80.0,1949.0,3.35,8.4375,0.397,1.825,2.8,0.652,680.0,181.0,269.0,8.525,0.0,
46.0,Tom Gola,31.0,NYK,SG,74.0,2156.0,3.4864864864864864,8.135135135135135,0.429,2.081081081081081,2.864864864864865,0.726,469.0,257.0,278.0,9.054054054054054,0.0,AS
48.0,Gary Phillips,24.0,SFW,SG,66.0,2010.0,3.878787878787879,10.469696969696969,0.37,2.212121212121212,3.303030303030303,0.67,248.0,203.0,245.0,9.969696969696969,0.0,
49.0,K.C. Jones,31.0,BOS,PG,80.0,2424.0,3.5375,9.025,0.392,1.1,2.1,0.524,372.0,407.0,253.0,8.175,0.0,
50.0,Ben Warley,27.0,PHI,PF,79.0,1740.0,2.721518987341772,6.253164556962025,0.435,2.7848101265822787,3.8607594936708862,0.721,619.0,71.0,274.0,8.227848101265822,0.0,
53.0,Tom Hawkins,27.0,CIN,SF,73.0,1770.0,3.506849315068493,7.945205479452055,0.441,1.547945205479452,2.5753424657534247,0.601,435.0,74.0,198.0,8.561643835616438,0.0,
55.0,Adrian Smith,27.0,CIN,SG,66.0,1524.0,3.5454545454545454,8.727272727272727,0.406,2.3333333333333335,2.984848484848485,0.782,147.0,145.0,164.0,9.424242424242424,0.0,
56.0,Kevin Loughery,23.0,2TM,SG,66.0,1459.0,3.5757575757575757,9.56060606060606,0.374,1.9090909090909092,2.6818181818181817,0.712,138.0,182.0,175.0,9.06060606060606,0.0,
58.0,Bucky Bockhorn,30.0,CIN,SG,70.0,1670.0,3.4571428571428573,8.385714285714286,0.412,1.3714285714285714,1.8,0.762,205.0,173.0,227.0,8.285714285714286,0.0,
59.0,Donnie Butcher,27.0,2TM,PG,78.0,1971.0,2.58974358974359,6.5,0.398,2.0384615384615383,3.282051282051282,0.621,329.0,244.0,249.0,7.217948717948718,1.0,
61.0,Nate Thurmond,22.0,SFW,PF,76.0,1966.0,2.8815789473684212,7.2894736842105265,0.395,1.25,2.276315789473684,0.549,790.0,86.0,184.0,7.0131578947368425,0.0,ROY-3
