Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Kevin Durant,22.0,OKC,SF,78.0,78.0,3038.0,9.115384615384615,19.71794871794872,0.462,145.0,414.0,0.35,566.0,1124.0,0.504,0.509,7.615384615384615,8.653846153846153,0.88,57.0,476.0,533.0,214.0,88.0,76.0,218.0,159.0,27.705128205128204,0.0,"MVP-5,AS,NBA1"
2.0,LeBron James,26.0,MIA,SF,79.0,79.0,3063.0,9.594936708860759,18.79746835443038,0.51,92.0,279.0,0.33,666.0,1206.0,0.552,0.541,6.367088607594937,8.39240506329114,0.759,80.0,510.0,590.0,554.0,124.0,50.0,284.0,163.0,26.72151898734177,4.0,"MVP-3,DPOY-9,AS,NBA1"
3.0,Kobe Bryant,32.0,LAL,SG,82.0,82.0,2779.0,9.024390243902438,19.98780487804878,0.451,115.0,356.0,0.323,625.0,1283.0,0.487,0.487,5.890243902439025,7.109756097560975,0.828,83.0,336.0,419.0,388.0,99.0,12.0,243.0,172.0,25.341463414634145,1.0,"MVP-4,DPOY-11,AS,NBA1"
4.0,Derrick Rose,22.0,CHI,PG,81.0,81.0,3026.0,8.777777777777779,19.71604938271605,0.445,128.0,385.0,0.332,583.0,1212.0,0.481,0.485,5.8765432098765435,6.851851851851852,0.858,81.0,249.0,330.0,623.0,85.0,51.0,278.0,136.0,25.012345679012345,1.0,"MVP-1,AS,NBA1"
5.0,Amar'e Stoudemire,28.0,NYK,C,78.0,78.0,2870.0,9.538461538461538,19.0,0.502,10.0,23.0,0.435,734.0,1459.0,0.503,0.505,6.064102564102564,7.653846153846154,0.792,198.0,438.0,636.0,202.0,71.0,150.0,250.0,274.0,25.26923076923077,0.0,"MVP-9,AS,NBA2"
6.0,Carmelo Anthony,26.0,2TM,SF,77.0,77.0,2751.0,8.883116883116884,19.51948051948052,0.455,95.0,251.0,0.378,589.0,1252.0,0.47,0.487,6.584415584415584,7.857142857142857,0.838,118.0,445.0,563.0,221.0,68.0,46.0,206.0,224.0,25.584415584415584,0.0,AS
7.0,Dwyane Wade,29.0,MIA,SG,76.0,76.0,2823.0,9.105263157894736,18.210526315789473,0.5,63.0,206.0,0.306,629.0,1178.0,0.534,0.523,6.5,8.578947368421053,0.758,123.0,362.0,485.0,346.0,111.0,87.0,237.0,197.0,25.539473684210527,1.0,"MVP-7,DPOY-16,AS,NBA2"
8.0,Monta Ellis,25.0,GSW,SG,80.0,80.0,3227.0,9.075,20.1375,0.451,137.0,379.0,0.361,589.0,1232.0,0.478,0.493,4.25,5.3875,0.789,44.0,237.0,281.0,450.0,168.0,23.0,252.0,203.0,24.1125,0.0,
9.0,Kevin Martin,27.0,HOU,SG,80.0,80.0,2603.0,6.9125,15.8375,0.436,176.0,459.0,0.383,377.0,808.0,0.467,0.506,7.425,8.3625,0.888,28.0,230.0,258.0,198.0,80.0,15.0,184.0,155.0,23.45,0.0,
10.0,Blake Griffin,21.0,LAC,PF,82.0,82.0,3112.0,8.487804878048781,16.78048780487805,0.506,7.0,24.0,0.292,689.0,1352.0,0.51,0.508,5.439024390243903,8.475609756097562,0.642,270.0,719.0,989.0,312.0,63.0,45.0,223.0,252.0,22.5,2.0,"MVP-10,ROY-1,AS"
11.0,Russell Westbrook,22.0,OKC,PG,82.0,82.0,2847.0,7.487804878048781,16.951219512195124,0.442,34.0,103.0,0.33,580.0,1287.0,0.451,0.454,6.475609756097561,7.695121951219512,0.842,121.0,258.0,379.0,670.0,155.0,30.0,316.0,207.0,21.865853658536587,3.0,"AS,NBA2"
12.0,Dwight Howard,25.0,ORL,C,78.0,78.0,2935.0,7.935897435897436,13.384615384615385,0.593,0.0,7.0,0.0,619.0,1037.0,0.597,0.593,7.0,11.743589743589743,0.596,309.0,789.0,1098.0,107.0,107.0,186.0,279.0,258.0,22.871794871794872,0.0,"MVP-2,DPOY-1,AS,NBA1"
13.0,LaMarcus Aldridge,25.0,POR,PF,81.0,81.0,3211.0,8.728395061728396,17.469135802469136,0.5,4.0,23.0,0.174,703.0,1392.0,0.505,0.501,4.333333333333333,5.481481481481482,0.791,278.0,431.0,709.0,170.0,82.0,94.0,153.0,220.0,21.839506172839506,0.0,NBA3
