Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
29.0,Elgin Baylor,31.0,LAL,SF,65.0,,1975.0,6.384615384615385,15.907692307692308,0.401,3.830769230769231,5.184615384615385,0.739,621.0,224.0,157.0,16.6,2.0,
30.0,Tom Meschery,27.0,SFW,PF,80.0,,2383.0,5.0125,11.1875,0.448,2.8,3.6625,0.765,716.0,81.0,285.0,12.825,0.0,
31.0,Happy Hairston,23.0,CIN,PF,72.0,,1794.0,5.527777777777778,11.305555555555555,0.489,3.0555555555555554,4.458333333333333,0.685,546.0,44.0,216.0,14.11111111111111,0.0,
32.0,Cliff Hagan,34.0,STL,SF,74.0,,1851.0,5.662162162162162,12.72972972972973,0.445,2.3783783783783785,2.7837837837837838,0.854,234.0,164.0,177.0,13.702702702702704,0.0,
33.0,Bill Bridges,26.0,STL,PF,78.0,,2677.0,4.833333333333333,11.884615384615385,0.407,3.2948717948717947,4.666666666666667,0.706,951.0,208.0,333.0,12.961538461538462,0.0,
34.0,Bill Russell,31.0,BOS,C,78.0,,3386.0,5.012820512820513,12.08974358974359,0.415,2.858974358974359,5.1923076923076925,0.551,1779.0,371.0,221.0,12.884615384615385,2.0,"MVP-4,AS,NBA2"
35.0,Dave Stallworth,24.0,NYK,SF,80.0,10.0,1893.0,4.6625,10.25,0.455,3.225,4.7,0.686,492.0,186.0,237.0,12.55,0.0,
36.0,Joe Caldwell,24.0,2TM,SF,79.0,,1857.0,5.2025316455696204,11.873417721518987,0.438,2.2658227848101267,3.2151898734177213,0.705,436.0,126.0,203.0,12.670886075949367,0.0,
37.0,Leroy Ellis,25.0,LAL,C,80.0,,2219.0,4.9125,11.5875,0.424,2.325,3.2,0.727,735.0,74.0,232.0,12.15,0.0,
38.0,Larry Siegfried,26.0,BOS,PG,71.0,,1675.0,4.915492957746479,11.619718309859154,0.423,3.859154929577465,4.380281690140845,0.881,196.0,165.0,157.0,13.690140845070422,0.0,
39.0,Dick Van Arsdale,22.0,NYK,SG,79.0,69.0,2289.0,4.544303797468355,10.60759493670886,0.428,3.1772151898734178,4.443037974683544,0.715,376.0,184.0,235.0,12.265822784810126,0.0,
40.0,Bob Boozer,28.0,LAL,PF,78.0,,1847.0,4.67948717948718,9.666666666666666,0.484,2.8846153846153846,3.7051282051282053,0.779,548.0,87.0,196.0,12.243589743589743,0.0,
41.0,Paul Neumann,28.0,SFW,PG,66.0,,1729.0,5.196969696969697,12.378787878787879,0.42,4.015151515151516,4.803030303030303,0.836,208.0,184.0,174.0,14.409090909090908,0.0,
42.0,Johnny Green,32.0,2TM,PF,79.0,7.0,1645.0,4.531645569620253,8.455696202531646,0.536,2.5569620253164556,4.9113924050632916,0.521,645.0,107.0,183.0,11.620253164556962,0.0,
43.0,Tom Sanders,27.0,BOS,PF,72.0,,1896.0,4.847222222222222,11.333333333333334,0.428,2.9305555555555554,3.8333333333333335,0.764,508.0,90.0,317.0,12.625,0.0,
44.0,Jim Barnes,24.0,2TM,PF,73.0,7.0,2191.0,4.767123287671233,11.205479452054794,0.425,2.904109589041096,4.2465753424657535,0.684,755.0,94.0,283.0,12.438356164383562,0.0,
45.0,Al Attles,29.0,SFW,PG,79.0,,2053.0,4.6075949367088604,9.164556962025317,0.503,1.9493670886075949,3.189873417721519,0.611,322.0,225.0,265.0,11.164556962025317,0.0,
46.0,Tom Van Arsdale,22.0,DET,SG,79.0,,2041.0,3.949367088607595,10.556962025316455,0.374,2.6455696202531644,3.670886075949367,0.721,309.0,205.0,251.0,10.544303797468354,0.0,
47.0,Red Kerr,33.0,BAL,C,71.0,,1770.0,4.028169014084507,9.746478873239436,0.413,2.943661971830986,3.8309859154929575,0.768,586.0,225.0,148.0,11.0,0.0,
48.0,Rod Thorn,24.0,2TM,SG,73.0,,1739.0,4.191780821917808,9.972602739726028,0.42,2.3013698630136985,3.232876712328767,0.712,210.0,145.0,144.0,10.684931506849315,0.0,
49.0,Don Nelson,25.0,BOS,SF,75.0,,1765.0,3.6133333333333333,8.24,0.439,2.973333333333333,4.346666666666667,0.684,403.0,79.0,187.0,10.2,0.0,
50.0,Willie Naulls,31.0,BOS,SF,71.0,,1433.0,4.619718309859155,11.47887323943662,0.402,1.4647887323943662,1.8450704225352113,0.794,319.0,72.0,197.0,10.704225352112676,0.0,
51.0,Wali Jones,23.0,PHI,PG,80.0,,2196.0,3.7,9.9875,0.37,1.6,2.15,0.744,169.0,273.0,250.0,9.0,0.0,
52.0,Johnny Egan,27.0,2TM,PG,76.0,0.0,1644.0,3.4078947368421053,7.552631578947368,0.451,2.276315789473684,2.986842105263158,0.762,183.0,273.0,167.0,9.092105263157896,0.0,
53.0,K.C. Jones,33.0,BOS,PG,80.0,,2710.0,3.0,7.7375,0.388,2.6125,3.7875,0.69,304.0,503.0,243.0,8.6125,0.0,
55.0,Joe Strawder,25.0,DET,C,79.0,,2180.0,3.1645569620253164,7.7594936708860756,0.408,2.2278481012658227,3.240506329113924,0.688,820.0,78.0,305.0,8.556962025316455,0.0,
56.0,Tom Hawkins,29.0,CIN,SF,79.0,,2126.0,3.4556962025316458,7.6455696202531644,0.452,1.4683544303797469,2.6455696202531644,0.555,575.0,99.0,274.0,8.379746835443038,0.0,
57.0,Luke Jackson,24.0,PHI,PF,79.0,,1966.0,3.1139240506329116,7.772151898734177,0.401,2.0,2.7088607594936707,0.738,676.0,132.0,216.0,8.227848101265822,0.0,
58.0,Wayne Embry,28.0,CIN,C,80.0,,1882.0,2.9,7.05,0.411,1.7625,2.925,0.603,525.0,81.0,287.0,7.5625,0.0,
59.0,John Barnhill,27.0,2TM,PG,76.0,,1617.0,3.1973684210526314,7.973684210526316,0.401,1.486842105263158,2.4210526315789473,0.614,203.0,196.0,134.0,7.881578947368421,0.0,
84.0,Gene Wiley,28.0,LAL,C,67.0,,1386.0,1.835820895522388,4.313432835820896,0.426,0.6417910447761194,1.1343283582089552,0.566,490.0,63.0,171.0,4.313432835820896,0.0,
