Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1.0,Glen Rice,29.0,CHH,SF,79.0,78.0,3362.0,11.6,24.4,0.477,3.3,7.1,0.47,8.3,17.3,0.48,0.546,7.5,8.6,0.867,1.1,4.0,5.1,2.6,1.2,0.4,2.9,3.1,34.1,117.0,112.0,"MVP-5,AS,NBA2"
2.0,Latrell Sprewell,26.0,GSW,SG,80.0,79.0,3353.0,10.1,22.5,0.449,2.3,6.5,0.354,7.8,16.0,0.488,0.5,7.7,9.1,0.843,0.9,4.8,5.7,7.9,2.1,0.7,5.0,2.4,30.2,111.0,113.0,AS
3.0,Juwan Howard,23.0,WSB,SF,82.0,82.0,3324.0,10.0,20.5,0.486,0.0,0.0,0.0,10.0,20.5,0.487,0.486,4.6,6.1,0.756,3.2,7.0,10.2,4.9,1.5,0.4,3.8,4.0,24.5,105.0,106.0,
4.0,Damon Stoudamire,23.0,TOR,PG,81.0,81.0,3311.0,9.0,22.5,0.401,2.8,7.9,0.355,6.2,14.6,0.426,0.463,5.3,6.4,0.823,1.4,3.9,5.3,11.3,2.0,0.2,4.6,2.6,26.2,109.0,111.0,
5.0,Gary Payton,28.0,SEA,PG,82.0,82.0,3213.0,11.7,24.5,0.476,2.0,6.3,0.313,9.7,18.2,0.533,0.517,4.2,5.9,0.715,1.8,4.5,6.3,9.6,3.3,0.2,3.6,3.4,29.5,114.0,103.0,"MVP-6,DPOY-2,AS,NBA2"
6.0,Kendall Gill,28.0,NJN,SF,82.0,81.0,3199.0,10.5,23.6,0.443,1.2,3.6,0.336,9.3,20.0,0.462,0.469,6.9,8.7,0.797,3.0,5.1,8.1,5.3,2.5,0.7,3.5,3.7,29.1,112.0,109.0,
7.0,Chris Mills,27.0,CLE,SF,80.0,79.0,3167.0,7.4,16.3,0.453,1.6,4.0,0.391,5.8,12.3,0.473,0.501,3.2,3.8,0.842,2.2,6.9,9.1,3.6,1.6,0.7,2.2,4.1,19.6,111.0,103.0,
8.0,Jerry Stackhouse,22.0,PHI,SG,81.0,81.0,3166.0,8.5,20.8,0.407,1.6,5.4,0.298,6.9,15.4,0.446,0.446,8.1,10.6,0.766,2.5,2.9,5.4,4.0,1.5,1.0,5.0,3.5,26.7,102.0,115.0,
9.0,Vin Baker,25.0,MIL,PF,78.0,78.0,3159.0,10.7,21.2,0.505,0.3,0.9,0.278,10.5,20.3,0.515,0.511,6.1,8.8,0.687,4.5,9.1,13.6,3.6,1.4,1.9,4.2,4.7,27.8,108.0,106.0,"AS,NBA3"
10.0,Grant Hill,24.0,DET,SF,80.0,80.0,3147.0,11.3,22.7,0.496,0.2,0.6,0.303,11.1,22.1,0.502,0.5,8.1,11.4,0.711,2.2,10.8,13.0,10.5,2.6,0.9,4.7,3.4,30.9,114.0,100.0,"MVP-3,AS,NBA1"
11.0,Anthony Mason,30.0,CHH,PF,73.0,73.0,3143.0,7.5,14.2,0.525,0.0,0.1,0.333,7.4,14.2,0.526,0.525,5.5,7.4,0.745,3.2,11.1,14.3,7.1,1.3,0.6,2.8,3.5,20.5,121.0,106.0,"MVP-9,NBA3"
12.0,Christian Laettner,27.0,ATL,PF,82.0,82.0,3140.0,9.6,19.9,0.486,0.5,1.5,0.352,9.1,18.3,0.497,0.5,6.3,7.7,0.816,3.7,8.9,12.7,3.9,1.8,1.1,3.8,4.9,26.2,112.0,101.0,AS
13.0,Tim Hardaway,30.0,MIA,PG,81.0,81.0,3136.0,10.0,24.0,0.415,3.5,10.2,0.344,6.5,13.8,0.469,0.489,5.0,6.3,0.799,0.8,4.0,4.8,12.1,2.6,0.2,4.0,2.9,28.5,113.0,102.0,"MVP-4,AS,NBA1"
14.0,Tom Gugliotta,27.0,MIN,PF,81.0,81.0,3131.0,10.0,22.6,0.442,0.4,1.6,0.258,9.6,21.1,0.456,0.451,7.8,9.6,0.82,3.2,8.7,11.9,5.7,2.2,1.5,5.0,4.0,28.3,103.0,104.0,"MVP-17,AS"
15.0,Doug Christie,26.0,TOR,SG,81.0,81.0,3127.0,6.7,16.1,0.417,2.5,6.5,0.384,4.2,9.6,0.44,0.495,4.0,5.2,0.775,1.4,5.9,7.3,5.3,3.4,0.8,3.4,4.2,19.9,108.0,106.0,
16.0,Mitch Richmond,31.0,SAC,SG,81.0,81.0,3125.0,12.1,26.6,0.454,3.4,8.0,0.428,8.7,18.6,0.466,0.519,7.7,9.0,0.861,1.0,4.4,5.4,5.7,2.0,0.4,4.0,3.6,35.3,115.0,110.0,"MVP-13,AS,NBA2"
17.0,Glenn Robinson,24.0,MIL,SF,80.0,79.0,3114.0,11.5,24.8,0.465,1.1,3.1,0.35,10.4,21.7,0.482,0.487,5.0,6.3,0.791,2.2,6.4,8.6,4.3,1.8,1.2,4.6,3.9,29.1,102.0,108.0,
18.0,Michael Jordan,33.0,CHI,SG,82.0,82.0,3106.0,15.8,32.5,0.486,1.9,5.1,0.374,13.9,27.4,0.507,0.516,8.2,9.9,0.833,1.9,6.3,8.3,6.0,2.4,0.8,2.9,2.7,41.8,121.0,102.0,"MVP-2,DPOY-5,AS,NBA1"
19.0,Scottie Pippen,31.0,CHI,SF,82.0,82.0,3095.0,11.2,23.5,0.474,2.7,7.3,0.368,8.5,16.2,0.522,0.531,3.5,5.0,0.701,2.8,6.4,9.2,8.0,2.7,0.8,3.7,3.7,28.5,115.0,101.0,"MVP-11,DPOY-4,AS,NBA2"
20.0,Joe Smith,21.0,GSW,PF,80.0,80.0,3086.0,9.9,21.9,0.454,0.2,0.8,0.261,9.7,21.1,0.461,0.459,5.2,6.4,0.814,4.4,7.1,11.5,2.1,1.3,1.5,3.2,4.1,25.3,105.0,112.0,
21.0,Kenny Anderson,26.0,POR,PG,82.0,81.0,3081.0,8.3,19.5,0.427,2.3,6.3,0.361,6.0,13.2,0.458,0.485,5.7,7.5,0.768,1.6,4.7,6.2,10.0,2.8,0.3,3.3,3.8,24.6,117.0,104.0,
22.0,Clifford Robinson,30.0,POR,SF,81.0,79.0,3077.0,7.6,17.9,0.426,2.1,6.0,0.346,5.5,11.9,0.466,0.484,3.7,5.3,0.696,1.5,4.0,5.5,4.5,1.7,1.1,3.0,4.3,21.0,106.0,105.0,
23.0,Mookie Blaylock,29.0,ATL,PG,78.0,78.0,3056.0,9.1,21.0,0.432,4.0,10.9,0.366,5.1,10.0,0.505,0.528,2.4,3.1,0.753,2.1,5.4,7.5,8.4,3.8,0.4,3.3,2.6,24.5,115.0,100.0,DPOY-3
24.0,Mark Jackson,31.0,2TM,PG,82.0,82.0,3054.0,5.0,11.7,0.426,1.1,3.1,0.371,3.8,8.6,0.445,0.474,2.9,3.7,0.789,1.6,5.2,6.8,16.1,1.7,0.2,4.7,2.8,14.0,111.0,111.0,
25.0,Allen Iverson,21.0,PHI,PG,76.0,74.0,3045.0,10.3,24.9,0.416,2.6,7.5,0.341,7.8,17.4,0.448,0.467,6.3,9.0,0.702,1.9,3.3,5.2,9.4,2.6,0.4,5.6,3.9,29.6,104.0,112.0,"MVP-17,ROY-1"
26.0,Lindsey Hunter,26.0,DET,PG,82.0,76.0,3023.0,7.9,19.6,0.404,3.1,8.8,0.355,4.8,10.8,0.444,0.484,3.0,3.8,0.778,1.1,3.3,4.4,2.9,2.4,0.5,1.8,3.9,21.9,107.0,106.0,
27.0,Kerry Kittles,22.0,NJN,SG,82.0,57.0,3012.0,8.7,20.5,0.426,2.7,7.2,0.377,6.0,13.3,0.453,0.493,3.0,3.9,0.771,1.8,3.7,5.5,4.3,2.7,0.6,2.2,2.8,23.2,113.0,110.0,ROY-5
28.0,Karl Malone,33.0,UTA,PF,82.0,82.0,2998.0,15.4,27.9,0.55,0.0,0.2,0.0,15.4,27.7,0.555,0.55,9.3,12.3,0.755,3.4,11.0,14.4,6.5,2.0,0.9,4.1,3.9,40.0,118.0,101.0,"MVP-1,AS,NBA1"
29.0,Eddie Jones,25.0,LAL,SG,80.0,80.0,2998.0,8.3,19.0,0.438,2.7,6.8,0.391,5.6,12.2,0.464,0.508,4.8,5.9,0.819,1.6,4.1,5.7,4.7,3.3,0.9,3.0,4.0,24.1,113.0,103.0,AS
30.0,Rod Strickland,30.0,WSB,PG,82.0,81.0,2997.0,8.9,19.2,0.466,0.2,1.3,0.169,8.7,17.8,0.488,0.472,6.4,8.6,0.738,1.6,4.2,5.8,12.6,2.5,0.2,4.7,2.9,24.5,110.0,106.0,
31.0,Kevin Garnett,20.0,MIN,SF,77.0,77.0,2995.0,9.7,19.4,0.499,0.1,0.4,0.286,9.6,19.1,0.503,0.502,3.6,4.8,0.754,3.4,7.6,10.9,4.2,1.9,2.9,3.1,3.5,23.1,107.0,105.0,AS
32.0,David Wesley,26.0,BOS,PG,74.0,73.0,2991.0,7.6,16.3,0.468,1.7,4.8,0.36,5.9,11.5,0.513,0.521,3.8,4.8,0.781,1.1,3.3,4.4,9.0,2.7,0.2,3.5,3.7,20.8,112.0,112.0,
33.0,Dikembe Mutombo,30.0,ATL,C,80.0,80.0,2973.0,7.1,13.4,0.527,0.0,0.0,,7.1,13.4,0.527,0.527,5.7,8.1,0.705,5.0,12.3,17.3,2.0,0.9,4.9,3.5,4.6,19.8,113.0,97.0,"MVP-13,DPOY-1,AS"
34.0,Antoine Walker,20.0,BOS,PF,82.0,68.0,2970.0,9.7,22.9,0.425,0.9,2.7,0.327,8.8,20.2,0.438,0.445,3.9,6.2,0.631,4.9,7.6,12.5,4.4,1.8,0.9,3.9,4.6,24.2,98.0,111.0,ROY-4
35.0,Reggie Miller,31.0,IND,SG,81.0,81.0,2966.0,10.0,22.6,0.444,4.2,9.7,0.427,5.9,12.9,0.456,0.536,7.6,8.6,0.88,1.0,4.2,5.2,5.0,1.4,0.5,3.0,3.1,31.8,121.0,108.0,
36.0,Clarence Weatherspoon,26.0,PHI,SF,82.0,82.0,2949.0,6.8,13.9,0.491,0.0,0.1,0.167,6.8,13.8,0.493,0.491,3.5,4.8,0.738,3.7,7.9,11.6,2.4,1.3,1.5,2.3,3.2,17.1,111.0,111.0,
37.0,Dale Ellis,36.0,DEN,SF,82.0,51.0,2940.0,8.4,20.3,0.414,3.4,9.3,0.364,5.0,11.0,0.457,0.498,3.8,4.6,0.817,1.7,3.4,5.2,2.9,1.1,0.1,2.6,3.1,24.0,107.0,115.0,
38.0,Nick Van Exel,25.0,LAL,PG,79.0,79.0,2937.0,7.7,19.3,0.402,3.2,8.4,0.378,4.6,10.9,0.42,0.484,3.0,3.6,0.825,0.8,3.3,4.1,12.1,1.3,0.2,3.8,2.0,21.6,111.0,109.0,
39.0,Joe Dumars,33.0,DET,SG,79.0,79.0,2923.0,7.5,17.0,0.44,3.2,7.5,0.432,4.3,9.5,0.446,0.535,4.3,5.0,0.867,0.7,3.0,3.7,6.2,1.1,0.0,2.5,1.9,22.5,119.0,110.0,"DPOY-6,AS"
40.0,John Stockton,34.0,UTA,PG,82.0,82.0,2896.0,7.7,14.0,0.548,1.4,3.3,0.422,6.3,10.7,0.587,0.598,5.1,6.0,0.846,0.8,3.4,4.2,15.8,3.1,0.3,4.6,3.6,21.8,125.0,105.0,"MVP-15,AS,NBA3"
41.0,Olden Polynice,32.0,SAC,C,82.0,82.0,2893.0,8.1,17.6,0.457,0.0,0.1,0.0,8.1,17.5,0.46,0.457,2.6,4.6,0.562,5.0,9.1,14.1,3.2,0.8,1.5,3.0,5.4,18.7,100.0,108.0,
