Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
48.0,Marcin Gortat,27.0,PHO,C,66.0,66.0,32.0,6.5,11.7,0.555,0.0,0.0,0.0,6.5,11.6,0.557,0.555,2.5,3.8,0.649,2.8,7.2,10.0,0.9,0.7,1.5,1.4,2.2,15.4,
49.0,Greg Monroe,21.0,DET,C,66.0,66.0,31.5,6.2,11.8,0.521,0.0,0.0,0.0,6.2,11.8,0.522,0.521,3.0,4.1,0.739,3.6,6.0,9.7,2.3,1.3,0.7,2.4,2.7,15.4,DPOY-18
51.0,Arron Afflalo,26.0,DEN,SG,62.0,62.0,33.6,5.3,11.3,0.471,1.4,3.6,0.398,3.9,7.7,0.504,0.534,3.2,4.0,0.798,0.6,2.5,3.2,2.4,0.6,0.2,1.4,2.2,15.2,
53.0,Jason Terry,34.0,DAL,SG,63.0,1.0,31.7,5.7,13.2,0.43,2.2,5.8,0.378,3.5,7.4,0.471,0.513,1.6,1.8,0.883,0.3,2.1,2.4,3.6,1.2,0.2,2.0,1.1,15.1,6MOY-3
55.0,Carlos Boozer,30.0,CHI,PF,66.0,66.0,29.5,6.8,12.8,0.532,0.0,0.0,0.0,6.8,12.7,0.533,0.532,1.4,2.1,0.693,1.7,6.8,8.5,1.9,1.0,0.4,1.7,2.5,15.0,
57.0,Lou Williams,25.0,PHI,PG,64.0,0.0,26.3,5.0,12.2,0.407,1.3,3.6,0.362,3.7,8.6,0.425,0.46,3.7,4.6,0.812,0.5,2.0,2.4,3.5,0.8,0.3,1.1,1.4,14.9,6MOY-2
59.0,Jordan Crawford,23.0,WAS,SG,64.0,32.0,27.4,5.5,13.6,0.4,1.2,4.3,0.289,4.2,9.4,0.451,0.446,2.5,3.2,0.793,0.7,1.9,2.6,3.0,0.9,0.1,2.2,1.7,14.7,
62.0,Marc Gasol,27.0,MEM,C,65.0,65.0,36.5,5.5,11.4,0.482,0.0,0.2,0.083,5.5,11.2,0.489,0.483,3.6,4.9,0.748,1.8,7.1,8.9,3.1,1.0,1.9,1.9,3.1,14.6,"DPOY-12,AS"
65.0,Nick Young,26.0,2TM,SG,62.0,35.0,27.9,5.1,12.6,0.403,1.7,4.5,0.365,3.4,8.1,0.424,0.469,2.3,2.7,0.852,0.5,1.6,2.1,0.9,0.7,0.3,1.3,2.3,14.2,
67.0,Al Harrington,31.0,DEN,PF,64.0,1.0,27.5,5.4,12.1,0.446,1.6,4.7,0.333,3.8,7.3,0.519,0.512,1.9,2.8,0.676,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8,14.2,6MOY-4
68.0,Jamal Crawford,31.0,POR,PG,60.0,6.0,26.9,4.7,12.3,0.384,1.3,4.3,0.308,3.4,8.0,0.426,0.438,3.2,3.4,0.927,0.3,1.7,2.0,3.2,0.9,0.2,1.9,1.2,14.0,6MOY-11
69.0,Nicolas Batum,23.0,POR,SF,59.0,34.0,30.4,4.9,10.9,0.451,1.8,4.6,0.391,3.1,6.2,0.496,0.534,2.3,2.7,0.836,1.4,3.2,4.6,1.4,1.0,1.0,1.5,1.8,13.9,
72.0,Kris Humphries,26.0,NJN,PF,62.0,62.0,34.9,5.2,10.8,0.481,0.0,0.0,,5.2,10.8,0.481,0.481,3.4,4.5,0.752,3.8,7.2,11.0,1.5,0.8,1.2,1.9,2.8,13.8,
75.0,Wesley Matthews,25.0,POR,SG,66.0,53.0,33.8,4.8,11.6,0.412,2.0,5.1,0.383,2.8,6.5,0.434,0.496,2.2,2.6,0.86,0.8,2.5,3.4,1.7,1.5,0.2,1.1,2.2,13.7,
76.0,Jrue Holiday,21.0,PHI,PG,65.0,65.0,33.8,5.5,12.8,0.432,1.0,2.6,0.38,4.5,10.2,0.445,0.471,1.4,1.8,0.783,0.9,2.4,3.3,4.5,1.6,0.3,2.1,2.1,13.5,
79.0,Ersan İlyasova,24.0,MIL,PF,60.0,41.0,27.6,4.9,10.0,0.492,0.9,1.9,0.455,4.1,8.1,0.501,0.535,2.4,3.1,0.781,3.3,5.6,8.8,1.2,0.7,0.7,1.3,2.2,13.0,
82.0,Roy Hibbert,25.0,IND,C,65.0,65.0,29.8,5.1,10.3,0.497,0.0,0.0,0.0,5.1,10.3,0.498,0.497,2.6,3.7,0.711,3.3,5.5,8.8,1.7,0.5,2.0,2.0,3.0,12.8,AS
83.0,Brandon Knight,20.0,DET,PG,66.0,60.0,32.3,4.8,11.7,0.415,1.6,4.2,0.38,3.2,7.5,0.434,0.483,1.6,2.1,0.759,0.5,2.7,3.2,3.8,0.7,0.2,2.6,2.3,12.8,ROY-8
84.0,David West,31.0,IND,PF,66.0,66.0,29.2,5.3,10.8,0.487,0.0,0.1,0.222,5.3,10.7,0.491,0.489,2.2,2.7,0.807,1.8,4.8,6.6,2.1,0.8,0.7,1.4,2.4,12.8,
85.0,Thaddeus Young,23.0,PHI,PF,63.0,1.0,27.9,5.5,10.9,0.507,0.0,0.1,0.25,5.5,10.8,0.508,0.507,1.8,2.3,0.771,2.2,3.0,5.2,1.2,1.0,0.7,0.9,2.0,12.8,6MOY-9
86.0,Mike Conley,24.0,MEM,PG,62.0,61.0,35.1,4.8,11.0,0.433,1.0,2.6,0.377,3.8,8.5,0.45,0.477,2.2,2.5,0.861,0.4,2.2,2.5,6.5,2.2,0.2,2.0,2.1,12.7,DPOY-14
87.0,Jared Dudley,26.0,PHO,SG,65.0,60.0,31.1,4.8,9.9,0.485,1.2,3.2,0.383,3.6,6.7,0.535,0.547,1.8,2.5,0.726,1.5,3.2,4.6,1.7,0.8,0.3,1.1,1.6,12.7,
88.0,Tayshaun Prince,31.0,DET,SF,63.0,63.0,33.1,5.3,12.7,0.421,0.6,1.7,0.356,4.7,11.0,0.431,0.444,1.4,1.8,0.774,1.1,3.3,4.5,2.4,0.4,0.5,1.2,1.2,12.7,
90.0,O.J. Mayo,24.0,MEM,SG,66.0,0.0,26.8,4.5,11.2,0.408,1.5,4.2,0.364,3.0,7.0,0.434,0.476,2.0,2.6,0.773,0.5,2.7,3.2,2.6,1.1,0.3,1.9,2.1,12.6,6MOY-7
91.0,Jeff Teague,23.0,ATL,PG,66.0,66.0,33.1,4.8,10.2,0.476,0.8,2.3,0.342,4.1,7.9,0.514,0.514,2.1,2.8,0.757,0.3,2.1,2.4,4.9,1.6,0.6,2.0,2.2,12.6,
92.0,Brandon Bass,26.0,BOS,PF,59.0,39.0,31.7,5.1,10.7,0.479,0.0,0.0,,5.1,10.7,0.479,0.479,2.2,2.8,0.81,1.6,4.6,6.2,0.9,0.6,0.9,1.1,2.3,12.5,
95.0,Steve Nash,37.0,PHO,PG,62.0,62.0,31.6,4.8,9.0,0.532,0.9,2.3,0.39,3.9,6.7,0.58,0.581,2.0,2.3,0.894,0.4,2.6,3.0,10.7,0.6,0.1,3.7,0.9,12.5,"MVP-9,AS"
97.0,Klay Thompson,21.0,GSW,SG,66.0,29.0,24.4,4.8,10.9,0.443,1.7,4.1,0.414,3.1,6.8,0.46,0.52,1.2,1.4,0.868,0.4,2.1,2.4,2.0,0.7,0.3,1.6,2.3,12.5,ROY-6
99.0,Andre Iguodala,28.0,PHI,SF,62.0,62.0,35.6,4.6,10.2,0.454,1.2,3.1,0.394,3.4,7.1,0.481,0.514,2.0,3.2,0.617,0.9,5.2,6.1,5.5,1.7,0.5,1.9,1.5,12.4,"DPOY-7,AS"
101.0,Paul George,21.0,IND,SG,66.0,66.0,29.7,4.3,9.7,0.44,1.4,3.5,0.385,2.9,6.1,0.472,0.51,2.2,2.8,0.802,0.8,4.8,5.6,2.4,1.6,0.6,1.8,2.9,12.1,
103.0,Kemba Walker,21.0,CHA,PG,66.0,25.0,27.2,4.3,11.6,0.366,1.0,3.4,0.305,3.2,8.2,0.392,0.411,2.5,3.2,0.789,0.5,3.1,3.5,4.4,0.9,0.3,1.8,1.2,12.1,ROY-11
104.0,Caron Butler,31.0,LAC,SF,63.0,63.0,29.7,4.6,11.2,0.407,1.5,4.1,0.358,3.1,7.1,0.435,0.472,1.4,1.7,0.813,0.7,3.0,3.7,1.2,0.8,0.1,1.2,2.0,12.0,
105.0,Anthony Morrow,26.0,NJN,SG,62.0,18.0,26.4,4.4,10.6,0.413,1.7,4.6,0.371,2.7,6.0,0.446,0.494,1.6,1.7,0.933,0.5,1.5,2.0,1.0,0.7,0.1,1.1,1.4,12.0,
108.0,Marco Belinelli,25.0,NOH,SG,66.0,55.0,29.8,4.3,10.4,0.417,1.6,4.3,0.377,2.7,6.1,0.445,0.495,1.5,2.0,0.783,0.3,2.3,2.6,1.5,0.7,0.1,1.0,1.7,11.8,
109.0,Gordon Hayward,21.0,UTA,SF,66.0,58.0,30.5,4.0,8.9,0.456,0.8,2.4,0.346,3.2,6.5,0.496,0.503,2.9,3.5,0.832,0.9,2.6,3.5,3.1,0.8,0.6,1.7,1.6,11.8,
110.0,Goran Dragić,25.0,HOU,PG,66.0,28.0,26.5,4.2,9.1,0.462,1.0,3.1,0.337,3.2,6.0,0.525,0.518,2.3,2.9,0.805,0.8,1.7,2.5,5.3,1.3,0.2,2.4,2.5,11.7,
113.0,JJ Redick,27.0,ORL,SG,65.0,22.0,27.2,3.8,9.0,0.425,1.7,4.1,0.418,2.1,4.9,0.43,0.521,2.2,2.4,0.911,0.3,2.0,2.3,2.5,0.4,0.1,1.0,1.4,11.6,
116.0,Isaiah Thomas,22.0,SAC,PG,65.0,37.0,25.5,3.9,8.8,0.448,1.3,3.4,0.379,2.7,5.4,0.491,0.521,2.4,2.8,0.832,0.7,1.8,2.6,4.1,0.8,0.1,1.6,1.9,11.5,ROY-7
118.0,Raymond Felton,27.0,POR,PG,60.0,56.0,31.8,4.4,10.7,0.407,1.0,3.4,0.305,3.3,7.3,0.453,0.455,1.7,2.1,0.806,0.5,2.0,2.5,6.5,1.3,0.2,2.8,2.0,11.4,
120.0,Ramon Sessions,25.0,2TM,PG,64.0,23.0,26.7,3.8,8.8,0.428,0.7,1.5,0.443,3.1,7.3,0.425,0.466,3.0,3.9,0.782,0.5,2.8,3.3,5.5,0.7,0.0,2.2,1.6,11.3,
121.0,JaVale McGee,24.0,2TM,C,61.0,45.0,25.2,5.0,9.0,0.556,0.0,0.0,,5.0,9.0,0.556,0.556,1.3,2.7,0.461,2.7,5.1,7.8,0.5,0.6,2.2,1.4,2.7,11.3,
124.0,Tyson Chandler,29.0,NYK,C,62.0,62.0,33.2,3.9,5.7,0.679,0.0,0.0,0.0,3.9,5.7,0.683,0.679,3.5,5.1,0.689,3.4,6.5,9.9,0.9,0.9,1.4,1.6,3.0,11.3,"DPOY-1,NBA3"
125.0,Devin Harris,28.0,UTA,PG,63.0,63.0,27.6,3.8,8.6,0.445,1.2,3.4,0.362,2.6,5.2,0.498,0.516,2.5,3.3,0.746,0.2,1.6,1.8,5.0,1.0,0.2,1.9,2.2,11.3,
127.0,Leandro Barbosa,29.0,2TM,SG,64.0,0.0,21.6,4.2,10.0,0.425,1.0,2.7,0.382,3.2,7.3,0.441,0.476,1.6,1.9,0.815,0.5,1.5,2.0,1.5,0.9,0.1,1.5,2.1,11.1,
129.0,Elton Brand,32.0,PHI,C,60.0,60.0,28.9,4.8,9.7,0.494,0.0,0.0,0.0,4.8,9.7,0.495,0.494,1.4,1.9,0.733,2.4,4.7,7.2,1.6,1.0,1.6,1.1,2.9,11.0,
130.0,Shannon Brown,26.0,PHO,SG,59.0,19.0,23.7,4.3,10.1,0.42,1.2,3.2,0.362,3.1,6.9,0.446,0.477,1.4,1.7,0.808,0.6,2.0,2.7,1.2,0.7,0.3,1.1,1.1,11.0,
131.0,Randy Foye,28.0,LAC,SG,65.0,48.0,25.9,3.9,9.9,0.398,2.0,5.1,0.386,2.0,4.8,0.41,0.496,1.1,1.3,0.859,0.4,1.7,2.1,2.2,0.7,0.4,1.1,2.0,11.0,
136.0,Alonzo Gee,24.0,CLE,SG,63.0,31.0,29.0,3.6,8.7,0.412,0.7,2.2,0.321,2.9,6.6,0.442,0.452,2.7,3.4,0.788,1.6,3.5,5.1,1.8,1.3,0.3,1.8,2.4,10.6,
137.0,Shawn Marion,33.0,DAL,SF,63.0,63.0,30.5,4.6,10.3,0.446,0.3,1.1,0.294,4.3,9.2,0.464,0.461,1.2,1.5,0.796,2.3,5.1,7.4,2.1,1.1,0.6,1.6,1.4,10.6,DPOY-8
140.0,Channing Frye,28.0,PHO,PF,64.0,59.0,26.1,4.0,9.6,0.416,1.4,4.1,0.346,2.6,5.5,0.469,0.49,1.1,1.3,0.89,1.1,4.8,5.9,1.4,0.7,1.1,1.0,2.8,10.5,
141.0,Darren Collison,24.0,IND,PG,60.0,56.0,31.3,3.8,8.7,0.44,0.6,1.6,0.362,3.3,7.2,0.457,0.472,2.1,2.6,0.83,0.5,2.6,3.1,4.8,0.8,0.2,1.9,1.7,10.4,
144.0,Dorell Wright,26.0,GSW,SF,61.0,61.0,27.0,3.6,8.6,0.422,1.7,4.8,0.36,1.9,3.8,0.5,0.522,1.3,1.6,0.816,1.0,3.6,4.6,1.5,1.0,0.4,0.8,1.6,10.3,
147.0,Joakim Noah,26.0,CHI,C,64.0,64.0,30.4,3.9,7.7,0.508,0.0,0.0,0.0,3.9,7.6,0.509,0.508,2.4,3.2,0.748,3.8,6.0,9.8,2.5,0.6,1.4,1.4,2.5,10.2,DPOY-11
149.0,Vince Carter,35.0,DAL,SG,61.0,40.0,25.3,3.7,8.9,0.411,1.2,3.4,0.361,2.4,5.5,0.442,0.48,1.6,1.9,0.826,0.5,2.8,3.4,2.3,0.9,0.4,1.4,2.2,10.1,
155.0,Mario Chalmers,25.0,MIA,PG,64.0,64.0,28.5,3.5,7.8,0.448,1.6,4.1,0.388,1.9,3.7,0.513,0.549,1.3,1.6,0.792,0.3,2.4,2.7,3.5,1.5,0.2,2.2,2.6,9.8,
156.0,Brandon Rush,26.0,GSW,SF,65.0,1.0,26.4,3.6,7.2,0.501,1.5,3.4,0.452,2.1,3.8,0.544,0.607,1.0,1.3,0.793,0.5,3.4,3.9,1.4,0.5,0.9,1.0,1.0,9.8,
158.0,Andre Miller,35.0,DEN,SG,66.0,7.0,27.4,3.7,8.4,0.438,0.3,1.3,0.217,3.4,7.1,0.478,0.455,2.1,2.6,0.811,0.8,2.5,3.3,6.7,1.0,0.1,2.7,2.0,9.7,6MOY-18
165.0,DeJuan Blair,22.0,SAS,PF,64.0,62.0,21.3,4.2,7.9,0.534,0.0,0.0,0.0,4.2,7.9,0.535,0.534,1.1,1.9,0.613,2.4,3.1,5.5,1.2,0.9,0.2,1.4,2.6,9.5,
166.0,Chandler Parsons,23.0,HOU,SF,63.0,57.0,28.6,3.9,8.7,0.452,1.0,2.8,0.337,3.0,5.9,0.507,0.506,0.7,1.2,0.551,1.4,3.3,4.8,2.1,1.2,0.5,1.3,2.3,9.5,ROY-9
167.0,Iman Shumpert,21.0,NYK,PG,59.0,35.0,28.9,3.6,9.1,0.401,0.8,2.7,0.306,2.8,6.4,0.44,0.446,1.5,1.8,0.798,0.7,2.4,3.2,2.8,1.7,0.1,1.9,2.9,9.5,"ROY-5,DPOY-14"
169.0,Evan Turner,23.0,PHI,SF,65.0,20.0,26.4,4.0,9.1,0.446,0.2,0.8,0.224,3.9,8.3,0.466,0.455,1.1,1.7,0.676,0.4,5.4,5.8,2.8,0.6,0.3,1.6,1.8,9.4,
170.0,Glen Davis,26.0,ORL,PF,61.0,13.0,23.4,3.7,8.8,0.421,0.0,0.2,0.143,3.7,8.5,0.429,0.423,1.9,2.7,0.683,1.8,3.7,5.4,0.8,0.7,0.3,1.2,1.7,9.3,
171.0,Tyler Hansbrough,26.0,IND,PF,66.0,0.0,21.8,2.9,7.3,0.405,0.0,0.0,0.0,2.9,7.2,0.406,0.405,3.4,4.2,0.813,1.7,2.7,4.4,0.5,0.8,0.1,1.0,2.4,9.3,6MOY-15
173.0,Byron Mullens,22.0,CHA,C,65.0,25.0,22.5,3.9,9.1,0.425,0.2,0.8,0.235,3.7,8.3,0.443,0.435,1.4,1.7,0.821,1.5,3.6,5.0,0.9,0.3,0.8,1.1,2.1,9.3,
175.0,Richard Jefferson,31.0,2TM,SF,63.0,44.0,27.7,3.2,7.7,0.416,1.8,4.3,0.42,1.4,3.5,0.411,0.532,0.9,1.3,0.694,0.4,3.1,3.5,1.4,0.6,0.3,0.8,1.9,9.2,
176.0,Danny Green,24.0,SAS,SG,66.0,38.0,23.1,3.2,7.2,0.442,1.5,3.5,0.436,1.7,3.7,0.449,0.549,1.2,1.5,0.79,0.8,2.6,3.5,1.3,0.9,0.7,1.0,1.6,9.1,
177.0,Serge Ibaka,22.0,OKC,PF,66.0,66.0,27.2,4.0,7.4,0.535,0.0,0.0,0.333,4.0,7.4,0.536,0.536,1.2,1.8,0.661,2.9,4.6,7.5,0.4,0.5,3.7,1.2,2.7,9.1,DPOY-2
178.0,James Johnson,24.0,TOR,SF,62.0,40.0,25.2,3.8,8.4,0.45,0.3,1.0,0.317,3.5,7.4,0.467,0.468,1.3,1.9,0.704,1.2,3.5,4.7,2.0,1.1,1.4,1.6,2.9,9.1,
180.0,Jason Thompson,25.0,SAC,PF,64.0,47.0,25.9,3.7,6.9,0.535,0.0,0.0,0.0,3.7,6.9,0.537,0.535,1.7,2.8,0.602,2.6,4.3,6.9,1.2,0.7,0.7,1.1,2.3,9.1,
183.0,Corey Brewer,25.0,DEN,SF,59.0,17.0,21.8,3.4,7.8,0.434,0.6,2.2,0.26,2.8,5.7,0.5,0.47,1.5,2.2,0.692,0.7,1.8,2.5,1.5,1.2,0.3,0.9,1.9,8.9,
184.0,Greivis Vásquez,25.0,NOH,PG,66.0,26.0,25.8,3.4,7.9,0.43,0.7,2.0,0.319,2.8,5.9,0.469,0.471,1.5,1.8,0.821,0.3,2.3,2.6,5.4,0.9,0.1,2.2,1.9,8.9,
185.0,Derrick Favors,20.0,UTA,PF,65.0,9.0,21.2,3.4,6.8,0.499,0.0,0.0,,3.4,6.8,0.499,0.499,1.9,3.0,0.649,2.4,4.1,6.5,0.7,0.6,1.0,1.6,2.2,8.8,
186.0,Landry Fields,23.0,NYK,SG,66.0,62.0,28.7,3.6,7.8,0.46,0.5,1.8,0.256,3.1,5.9,0.523,0.49,1.2,2.1,0.562,0.9,3.3,4.2,2.6,1.2,0.3,1.5,1.5,8.8,
188.0,Marreese Speights,24.0,MEM,PF,60.0,54.0,22.4,3.7,8.1,0.453,0.0,0.1,0.0,3.7,8.1,0.456,0.453,1.4,1.8,0.771,2.2,4.0,6.2,0.8,0.4,0.5,1.2,2.5,8.8,
189.0,Derrick Williams,20.0,MIN,PF,66.0,15.0,21.5,3.1,7.5,0.412,0.6,2.1,0.268,2.5,5.5,0.467,0.449,2.1,3.0,0.697,1.2,3.5,4.7,0.6,0.5,0.5,1.2,1.4,8.8,
191.0,Jonas Jerebko,24.0,DET,PF,64.0,13.0,22.9,3.3,7.1,0.468,0.5,1.7,0.302,2.8,5.4,0.519,0.503,1.6,1.9,0.806,1.5,3.3,4.8,0.7,0.6,0.3,1.0,2.5,8.7,
196.0,Jodie Meeks,24.0,PHI,SG,66.0,50.0,24.9,2.9,7.1,0.409,1.5,4.0,0.365,1.4,3.0,0.468,0.513,1.2,1.3,0.906,0.3,2.2,2.4,0.8,0.6,0.0,0.4,1.2,8.4,
200.0,Tristan Thompson,20.0,CLE,PF,60.0,25.0,23.7,3.2,7.4,0.439,0.0,0.0,0.0,3.2,7.3,0.441,0.439,1.8,3.2,0.552,3.1,3.4,6.5,0.5,0.5,1.0,1.4,2.2,8.2,
201.0,Derrick Brown,24.0,CHA,SF,65.0,17.0,22.2,3.3,6.3,0.518,0.1,0.4,0.25,3.2,5.9,0.535,0.526,1.4,2.2,0.667,1.5,2.2,3.6,1.0,0.7,0.2,0.8,1.5,8.1,
202.0,Kyle Korver,30.0,CHI,SG,65.0,7.0,22.6,2.7,6.3,0.432,1.8,4.2,0.435,0.9,2.2,0.426,0.575,0.8,1.0,0.833,0.4,2.0,2.4,1.7,0.6,0.2,0.8,1.7,8.1,6MOY-10
203.0,Kawhi Leonard,20.0,SAS,SF,64.0,39.0,24.0,3.1,6.3,0.493,0.6,1.7,0.376,2.5,4.6,0.536,0.543,1.1,1.4,0.773,1.6,3.5,5.1,1.1,1.3,0.4,0.7,1.4,7.9,ROY-4
