Rk,Player,Age,Team,Pos,G,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
41.0,Chuck Share,30.0,STL,C,72.0,1824.0,3.0,7.569444444444445,0.396,2.638888888888889,4.069444444444445,0.648,749.0,130.0,279.0,8.63888888888889,0.0,
42.0,George King,29.0,CIN,PG,63.0,2272.0,3.7301587301587302,10.238095238095237,0.364,2.2222222222222223,3.6031746031746033,0.617,306.0,337.0,124.0,9.682539682539682,0.0,
44.0,Al Bianchi,25.0,SYR,SG,69.0,1421.0,3.1159420289855073,9.057971014492754,0.344,2.028985507246377,2.971014492753623,0.683,221.0,114.0,188.0,8.26086956521739,0.0,
45.0,Jack McMahon,29.0,STL,SG,72.0,2239.0,3.0,9.98611111111111,0.3,1.8611111111111112,3.0694444444444446,0.606,195.0,333.0,184.0,7.861111111111111,0.0,
47.0,Dick Ricketts,24.0,CIN,PF,72.0,1620.0,2.986111111111111,9.222222222222221,0.324,1.8333333333333333,2.7222222222222223,0.673,410.0,114.0,277.0,7.805555555555555,0.0,
48.0,Dick McGuire,32.0,DET,PG,69.0,2311.0,2.9420289855072466,7.884057971014493,0.373,2.1739130434782608,3.260869565217391,0.667,291.0,454.0,178.0,8.057971014492754,0.0,AS
50.0,Jack Coleman,33.0,STL,PF,72.0,1506.0,3.2083333333333335,7.777777777777778,0.413,1.1666666666666667,1.8194444444444444,0.641,485.0,117.0,169.0,7.583333333333333,0.0,
51.0,Lou Tsioropoulos,27.0,BOS,SF,70.0,1819.0,2.8285714285714287,8.914285714285715,0.317,2.0285714285714285,2.9571428571428573,0.686,434.0,112.0,242.0,7.685714285714286,0.0,
53.0,Nat Clifton,35.0,DET,PF,68.0,1435.0,3.1911764705882355,8.779411764705882,0.363,1.338235294117647,2.1470588235294117,0.623,403.0,76.0,202.0,7.720588235294118,0.0,
54.0,Richie Regan,27.0,CIN,SG,72.0,1648.0,2.8055555555555554,7.902777777777778,0.355,1.6666666666666667,2.388888888888889,0.698,175.0,185.0,174.0,7.277777777777778,0.0,
55.0,Bob Harrison,30.0,SYR,SG,72.0,1799.0,2.9166666666666665,8.38888888888889,0.348,1.3472222222222223,1.6944444444444444,0.795,166.0,169.0,200.0,7.180555555555555,0.0,
59.0,Chuck Noble,26.0,DET,SG,61.0,1363.0,3.262295081967213,9.852459016393443,0.331,0.9180327868852459,1.2622950819672132,0.727,140.0,153.0,166.0,7.442622950819672,0.0,
