Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
31.0,Mark Aguirre,29.0,2TM,SF,80.0,76.0,32.5,7.3,15.9,0.461,0.6,2.2,0.293,6.7,13.7,0.488,0.481,3.6,4.9,0.733,1.8,3.0,4.8,3.5,0.6,0.5,2.6,2.9,18.9,
32.0,Brad Daugherty,23.0,CLE,C,78.0,78.0,36.2,7.0,13.0,0.538,0.0,0.0,0.333,7.0,12.9,0.538,0.538,4.9,6.7,0.737,2.1,7.1,9.2,3.7,0.8,0.5,2.9,2.2,18.9,"MVP-11,AS"
33.0,Mark Price,24.0,CLE,PG,75.0,74.0,36.4,7.1,13.4,0.526,1.2,2.8,0.441,5.8,10.6,0.548,0.572,3.5,3.9,0.901,0.6,2.4,3.0,8.4,1.5,0.1,2.8,1.3,18.9,"MVP-10,AS,NBA3"
34.0,Willie Anderson,22.0,SAS,SF,81.0,79.0,33.8,7.9,15.9,0.498,0.0,0.3,0.19,7.9,15.6,0.503,0.5,2.8,3.6,0.775,1.9,3.3,5.1,4.6,1.9,0.8,3.2,3.6,18.6,ROY-2
35.0,Ron Harper,25.0,CLE,SG,82.0,82.0,34.8,7.2,14.0,0.511,0.4,1.4,0.25,6.8,12.6,0.54,0.523,3.9,5.2,0.751,1.5,3.5,5.0,5.3,2.3,0.9,2.8,2.7,18.6,
36.0,Robert Parish,35.0,BOS,C,80.0,80.0,35.5,7.5,13.1,0.57,0.0,0.0,,7.5,13.1,0.57,0.57,3.7,5.1,0.719,4.3,8.2,12.5,2.2,1.0,1.5,2.5,2.6,18.6,"MVP-11,NBA3"
37.0,Michael Adams,26.0,DEN,PG,77.0,77.0,36.2,6.1,14.1,0.433,2.2,6.1,0.356,3.9,8.0,0.49,0.509,4.2,5.1,0.819,0.9,2.8,3.7,6.4,2.2,0.1,2.3,1.9,18.5,
38.0,Reggie Lewis,23.0,BOS,SF,81.0,57.0,32.8,7.5,15.3,0.486,0.0,0.3,0.136,7.4,15.1,0.493,0.488,3.5,4.5,0.787,1.4,3.2,4.7,2.7,1.5,0.9,1.8,3.2,18.5,
39.0,Isiah Thomas,27.0,DET,PG,80.0,76.0,36.6,7.1,15.3,0.464,0.4,1.5,0.273,6.7,13.8,0.485,0.477,3.6,4.4,0.818,0.6,2.8,3.4,8.3,1.7,0.3,3.7,2.6,18.2,"MVP-17,AS"
40.0,Kevin Duckworth,24.0,POR,C,79.0,79.0,33.7,7.0,14.7,0.477,0.0,0.0,0.0,7.0,14.7,0.478,0.477,4.1,5.4,0.757,3.1,4.9,8.0,0.8,0.7,0.6,2.5,3.8,18.1,AS
41.0,Ken Norman,24.0,LAC,SF,80.0,79.0,37.8,8.0,15.9,0.502,0.1,0.3,0.19,7.9,15.6,0.507,0.504,2.1,3.4,0.63,3.1,5.3,8.3,3.5,1.3,0.8,2.6,2.8,18.1,
42.0,Terry Porter,25.0,POR,PG,81.0,81.0,38.3,6.7,14.1,0.471,1.0,2.7,0.361,5.7,11.4,0.497,0.506,3.4,4.0,0.84,1.0,3.5,4.5,9.5,1.8,0.1,3.1,2.3,17.7,
43.0,Ricky Pierce,29.0,MIL,SG,75.0,4.0,27.7,7.0,13.6,0.518,0.1,0.5,0.222,6.9,13.1,0.529,0.522,3.4,4.0,0.859,1.1,1.5,2.6,2.1,1.0,0.3,1.5,2.6,17.6,6MOY-6
44.0,Danny Ainge,29.0,2TM,PG,73.0,54.0,32.6,6.6,14.4,0.457,1.6,4.2,0.38,5.0,10.2,0.488,0.512,2.8,3.3,0.854,1.0,2.5,3.5,5.5,1.3,0.1,2.0,2.5,17.5,
45.0,Wayman Tisdale,24.0,2TM,PF,79.0,35.0,30.8,6.7,13.1,0.514,0.0,0.1,0.0,6.7,13.1,0.516,0.514,4.0,5.2,0.773,2.4,5.3,7.7,1.6,0.7,0.7,2.2,3.7,17.5,
46.0,Jerome Kersey,26.0,POR,SF,76.0,76.0,35.7,7.0,15.0,0.469,0.1,0.3,0.286,6.9,14.7,0.472,0.471,3.4,4.9,0.694,3.2,5.0,8.3,3.2,1.8,1.1,2.2,3.6,17.5,
47.0,Derek Harper,27.0,DAL,PG,81.0,81.0,36.6,6.6,13.9,0.477,1.2,3.4,0.356,5.4,10.5,0.517,0.521,2.8,3.5,0.806,0.6,2.2,2.8,7.0,2.1,0.5,2.5,2.7,17.3,
48.0,Alvin Robertson,26.0,SAS,SG,65.0,65.0,35.2,7.2,14.8,0.483,0.1,0.7,0.2,7.0,14.1,0.497,0.488,2.8,3.9,0.723,2.4,3.5,5.9,6.0,3.0,0.6,3.6,4.0,17.3,
49.0,Kenny Smith,23.0,SAC,PG,81.0,81.0,38.8,6.8,14.6,0.462,0.6,1.6,0.359,6.2,13.0,0.475,0.482,3.2,4.4,0.737,0.6,2.2,2.8,7.7,1.3,0.1,3.1,2.1,17.3,
51.0,Joe Dumars,25.0,DET,SG,69.0,67.0,34.9,6.6,13.1,0.505,0.2,0.4,0.483,6.4,12.7,0.506,0.513,3.8,4.4,0.85,0.8,1.7,2.5,5.7,0.9,0.1,2.6,1.5,17.2,MVP-17
52.0,Mike Gminski,29.0,PHI,C,82.0,82.0,33.4,6.8,14.2,0.477,0.0,0.1,0.0,6.8,14.1,0.479,0.477,3.6,4.2,0.871,2.6,6.8,9.4,1.7,0.6,1.3,1.6,1.7,17.2,
53.0,Larry Nance,29.0,CLE,PF,73.0,72.0,34.6,6.8,12.6,0.539,0.0,0.1,0.0,6.8,12.5,0.541,0.539,3.7,4.6,0.799,2.1,5.8,8.0,2.2,0.8,2.8,1.6,2.5,17.2,"MVP-13,AS"
54.0,John Stockton,26.0,UTA,PG,82.0,82.0,38.7,6.1,11.3,0.538,0.2,0.8,0.242,5.9,10.5,0.561,0.547,4.8,5.5,0.863,1.0,2.0,3.0,13.6,3.2,0.2,3.8,2.9,17.1,"MVP-7,AS,NBA2"
55.0,Rex Chapman,21.0,CHH,SG,75.0,44.0,29.6,7.0,16.9,0.414,0.8,2.5,0.314,6.2,14.4,0.431,0.437,2.1,2.6,0.795,1.0,1.5,2.5,2.3,0.9,0.3,1.5,2.2,16.9,
56.0,Mark Jackson,23.0,NYK,PG,72.0,72.0,34.4,6.7,14.2,0.467,1.1,3.3,0.338,5.5,10.9,0.507,0.507,2.5,3.6,0.698,1.5,3.3,4.7,8.6,1.9,0.1,3.1,2.3,16.9,AS
58.0,Otis Thorpe,26.0,HOU,PF,82.0,82.0,38.2,6.4,11.7,0.542,0.0,0.0,0.0,6.4,11.7,0.543,0.542,4.0,5.5,0.729,3.3,6.3,9.6,2.5,1.0,0.5,2.7,3.2,16.7,
59.0,Benoit Benjamin,24.0,LAC,C,79.0,62.0,32.7,6.2,11.5,0.541,0.0,0.0,0.0,6.2,11.5,0.543,0.541,4.0,5.4,0.744,2.1,6.7,8.8,2.0,0.7,2.8,3.0,2.8,16.4,
60.0,Charles Smith,23.0,LAC,PF,71.0,56.0,30.4,6.1,12.4,0.495,0.0,0.0,0.0,6.1,12.3,0.497,0.495,4.0,5.5,0.725,2.4,4.1,6.5,1.5,1.0,1.3,2.1,3.8,16.3,
61.0,Ron Anderson,30.0,PHI,SF,82.0,12.0,31.9,6.9,14.0,0.491,0.0,0.1,0.182,6.9,13.9,0.494,0.492,2.4,2.8,0.856,2.0,2.9,5.0,1.7,0.9,0.3,1.5,2.0,16.2,6MOY-6
62.0,Quintin Dailey,28.0,LAC,SG,69.0,51.0,25.0,6.5,14.0,0.465,0.0,0.1,0.111,6.5,13.8,0.468,0.465,3.1,4.1,0.759,1.0,2.0,3.0,2.2,1.3,0.1,1.8,2.2,16.1,
63.0,Roy Hinson,27.0,NJN,SF,82.0,39.0,31.0,6.0,12.5,0.482,0.0,0.0,0.0,6.0,12.5,0.483,0.482,3.9,5.1,0.757,1.9,4.5,6.4,0.9,0.4,1.5,2.0,3.6,16.0,
64.0,Reggie Miller,23.0,IND,SG,74.0,70.0,34.3,5.4,11.2,0.479,1.3,3.3,0.402,4.1,7.9,0.511,0.538,3.9,4.6,0.844,1.0,3.0,3.9,3.1,1.3,0.4,1.9,2.3,16.0,
65.0,Johnny Newman,25.0,NYK,SF,81.0,80.0,28.8,5.6,11.8,0.475,1.2,3.5,0.338,4.4,8.3,0.534,0.526,3.5,4.3,0.815,1.1,1.4,2.5,2.0,1.4,0.3,1.9,3.2,16.0,
66.0,Armen Gilliam,24.0,PHO,PF,74.0,60.0,28.6,6.3,12.6,0.503,0.0,0.0,,6.3,12.6,0.503,0.503,3.2,4.4,0.743,2.2,5.1,7.3,0.7,0.7,0.4,1.9,2.4,15.9,
67.0,Derrick McKey,22.0,SEA,SF,82.0,82.0,34.2,5.9,11.8,0.502,0.4,1.1,0.337,5.6,10.7,0.519,0.518,3.7,4.6,0.803,2.0,3.6,5.7,2.7,1.3,0.9,2.3,3.2,15.9,
68.0,Reggie Theus,31.0,ATL,SG,82.0,82.0,30.7,6.1,13.0,0.466,0.2,0.7,0.293,5.9,12.3,0.476,0.474,3.5,4.1,0.851,1.0,1.9,3.0,4.7,1.3,0.2,2.4,2.9,15.8,
69.0,Walter Davis,34.0,DEN,SG,81.0,0.0,22.9,6.6,13.3,0.498,0.2,0.9,0.29,6.4,12.4,0.512,0.507,2.2,2.5,0.879,0.5,1.4,1.9,2.3,0.9,0.1,1.6,2.3,15.6,
70.0,Terry Teagle,28.0,GSW,SF,66.0,41.0,23.8,6.2,13.0,0.476,0.0,0.2,0.167,6.2,12.8,0.481,0.477,2.8,3.4,0.809,1.7,2.3,4.0,1.5,1.2,0.3,1.8,2.6,15.2,
71.0,Hersey Hawkins,22.0,PHI,SG,79.0,79.0,32.6,5.6,12.3,0.455,0.9,2.1,0.428,4.7,10.2,0.461,0.492,3.1,3.7,0.831,0.6,2.2,2.8,3.0,1.5,0.5,2.0,2.3,15.1,
73.0,Sam Perkins,27.0,DAL,PF,78.0,77.0,36.7,5.7,12.3,0.464,0.1,0.5,0.184,5.6,11.8,0.476,0.468,3.5,4.2,0.833,3.0,5.8,8.8,1.6,1.0,1.2,1.8,2.9,15.0,
74.0,Robert Reid,33.0,CHH,SF,82.0,54.0,26.2,6.3,14.8,0.428,0.2,0.6,0.327,6.1,14.2,0.432,0.435,1.9,2.4,0.776,1.0,2.7,3.7,1.9,0.6,0.2,1.3,2.9,14.7,
75.0,Winston Garland,24.0,GSW,PG,79.0,79.0,33.7,5.9,13.6,0.434,0.1,0.5,0.233,5.8,13.1,0.442,0.439,2.6,3.2,0.809,1.3,2.9,4.2,6.4,2.2,0.2,2.4,2.7,14.5,
76.0,Scottie Pippen,23.0,CHI,SF,73.0,56.0,33.1,5.7,11.9,0.476,0.3,1.1,0.273,5.4,10.8,0.496,0.488,2.8,4.1,0.668,1.9,4.2,6.1,3.5,1.9,0.8,2.7,3.6,14.4,
77.0,Vern Fleming,26.0,IND,PG,76.0,69.0,33.6,5.5,10.7,0.515,0.0,0.3,0.13,5.5,10.4,0.526,0.517,3.2,4.0,0.799,1.1,3.0,4.1,6.5,1.0,0.2,2.5,2.8,14.3,
78.0,Gerald Wilkins,25.0,NYK,SG,81.0,58.0,29.8,5.7,12.7,0.451,0.6,2.1,0.297,5.1,10.5,0.482,0.476,2.3,3.0,0.756,1.2,1.8,3.0,3.4,1.4,0.3,2.1,2.0,14.3,
80.0,Sleepy Floyd,28.0,HOU,PG,82.0,82.0,34.0,4.8,10.9,0.443,1.3,3.6,0.373,3.5,7.3,0.478,0.504,3.2,3.8,0.845,0.6,3.1,3.7,8.6,1.5,0.1,3.1,2.4,14.2,
81.0,Joe Barry Carroll,30.0,NJN,C,64.0,62.0,31.2,5.7,12.7,0.448,0.0,0.0,,5.7,12.7,0.448,0.448,2.8,3.4,0.8,1.8,5.5,7.4,1.6,1.1,1.3,2.2,3.0,14.1,
82.0,Chris Morris,23.0,NJN,SF,76.0,48.0,27.6,5.4,11.9,0.457,0.8,2.3,0.366,4.6,9.6,0.479,0.493,2.4,3.3,0.717,2.5,2.8,5.2,1.6,1.3,0.8,2.5,3.3,14.1,ROY-3
83.0,LaSalle Thompson,27.0,2TM,C,76.0,71.0,30.6,5.5,11.2,0.489,0.0,0.0,0.0,5.5,11.2,0.49,0.489,3.0,3.7,0.808,2.9,6.5,9.4,1.1,1.0,1.2,2.4,3.8,13.9,
84.0,Kevin Edwards,23.0,MIA,SG,79.0,62.0,29.7,5.9,14.0,0.425,0.1,0.5,0.27,5.8,13.5,0.431,0.43,1.8,2.4,0.746,1.1,2.2,3.3,4.4,1.8,0.3,3.1,1.9,13.8,
85.0,Darrell Griffith,30.0,UTA,SG,82.0,73.0,29.0,5.7,12.7,0.446,0.7,2.4,0.311,4.9,10.4,0.477,0.475,1.7,2.2,0.78,0.9,3.1,4.0,1.6,1.0,0.3,1.7,2.1,13.8,
86.0,Vinnie Johnson,32.0,DET,SG,82.0,21.0,25.3,5.6,12.1,0.464,0.2,0.5,0.295,5.5,11.6,0.472,0.47,2.4,3.2,0.734,1.3,1.8,3.1,3.0,0.9,0.2,1.3,1.9,13.8,
87.0,Greg Anderson,24.0,SAS,PF,82.0,56.0,29.3,5.6,11.1,0.503,0.0,0.0,0.0,5.6,11.1,0.505,0.503,2.5,4.9,0.514,3.1,5.1,8.2,0.7,1.2,1.3,2.2,2.7,13.7,
88.0,Frank Brickowski,29.0,SAS,C,64.0,60.0,28.5,5.3,10.2,0.515,0.0,0.0,0.0,5.3,10.2,0.517,0.515,3.1,4.4,0.715,2.3,4.0,6.3,2.0,1.6,0.5,2.6,3.9,13.7,
89.0,Bill Laimbeer,31.0,DET,C,81.0,81.0,32.6,5.5,11.1,0.499,0.4,1.1,0.349,5.2,10.0,0.515,0.516,2.2,2.6,0.84,1.7,7.9,9.6,2.2,0.6,1.2,1.6,3.2,13.7,
90.0,John Williams,22.0,WSB,SF,82.0,1.0,29.4,5.3,11.5,0.466,0.2,0.9,0.268,5.1,10.6,0.482,0.476,2.7,3.5,0.776,1.9,5.1,7.0,4.3,1.7,0.9,1.9,2.6,13.7,6MOY-4
91.0,Doc Rivers,27.0,ATL,PG,76.0,76.0,32.4,4.9,10.7,0.455,0.6,1.6,0.347,4.3,9.1,0.474,0.481,3.3,3.8,0.861,1.2,2.6,3.8,6.9,2.4,0.5,2.1,3.5,13.6,
92.0,Jeff Hornacek,25.0,PHO,SG,78.0,73.0,31.9,5.6,11.4,0.495,0.3,1.0,0.333,5.3,10.4,0.511,0.51,1.9,2.3,0.826,1.0,2.4,3.4,6.0,1.7,0.1,1.4,2.4,13.5,
93.0,Jack Sikma,33.0,MIL,C,80.0,80.0,32.3,4.5,10.4,0.431,1.0,2.7,0.38,3.5,7.7,0.449,0.48,3.3,3.7,0.905,1.8,6.0,7.8,3.6,1.1,0.8,1.8,3.8,13.4,
94.0,A.C. Green,25.0,LAL,PF,82.0,82.0,30.6,4.9,9.2,0.529,0.0,0.2,0.235,4.8,9.0,0.536,0.532,3.4,4.4,0.786,3.1,5.9,9.0,1.3,1.1,0.7,1.5,2.1,13.3,
95.0,Mike McGee,29.0,NJN,SG,80.0,49.0,25.3,5.4,11.5,0.473,1.2,3.2,0.365,4.3,8.3,0.515,0.524,1.0,1.8,0.535,0.9,1.5,2.4,1.5,1.0,0.2,1.6,2.3,13.0,
96.0,Buck Williams,28.0,NJN,PF,74.0,72.0,33.1,5.0,9.5,0.531,0.0,0.0,0.0,5.0,9.4,0.534,0.531,2.9,4.3,0.666,3.4,6.0,9.4,1.1,0.8,0.5,1.9,3.0,13.0,DPOY-7
97.0,Charles Oakley,25.0,NYK,PF,82.0,82.0,31.8,5.2,10.2,0.51,0.1,0.6,0.25,5.0,9.6,0.526,0.517,2.4,3.1,0.773,4.2,6.3,10.5,2.3,1.3,0.2,3.0,3.3,12.9,
98.0,Mike Woodson,30.0,HOU,SG,81.0,79.0,27.9,5.1,11.6,0.438,0.4,1.1,0.348,4.7,10.5,0.447,0.455,2.4,2.9,0.823,0.6,1.8,2.4,2.5,1.1,0.2,1.7,2.4,12.9,
99.0,Danny Schayes,29.0,DEN,C,76.0,64.0,25.2,4.2,8.0,0.522,0.0,0.1,0.333,4.1,7.9,0.525,0.525,4.4,5.3,0.826,1.9,4.7,6.6,1.4,0.6,1.1,2.1,4.2,12.8,
100.0,Dennis Hopson,23.0,NJN,SG,62.0,36.0,25.0,4.8,11.5,0.419,0.1,0.4,0.148,4.8,11.1,0.429,0.422,3.0,3.5,0.849,1.5,1.8,3.3,1.7,1.1,0.5,1.6,2.4,12.7,
101.0,Larry Krystkowiak,24.0,MIL,PF,80.0,77.0,30.9,4.5,9.6,0.473,0.1,0.2,0.333,4.5,9.4,0.475,0.475,3.6,4.4,0.823,2.5,5.2,7.6,1.3,1.2,0.1,1.8,2.7,12.7,
102.0,Rodney McCray,27.0,SAC,SF,68.0,65.0,35.8,5.0,10.7,0.466,0.1,0.3,0.227,4.9,10.4,0.474,0.47,2.5,3.4,0.722,2.1,5.5,7.6,4.3,0.8,0.5,2.5,1.8,12.6,
103.0,Rory Sparrow,30.0,MIA,PG,80.0,79.0,32.7,5.6,12.3,0.452,0.2,0.9,0.243,5.3,11.4,0.469,0.461,1.2,1.3,0.879,0.7,2.0,2.7,5.4,1.3,0.2,2.6,2.1,12.5,
104.0,Bill Cartwright,31.0,CHI,C,78.0,76.0,29.9,4.7,9.8,0.475,0.0,0.0,,4.7,9.8,0.475,0.475,3.0,3.9,0.766,1.9,4.7,6.7,1.2,0.3,0.5,2.4,3.0,12.4,
105.0,Harold Pressley,25.0,SAC,PF,80.0,36.0,28.2,4.8,10.9,0.439,1.5,3.7,0.403,3.3,7.2,0.457,0.507,1.2,1.5,0.78,2.7,3.4,6.1,2.2,1.2,1.0,1.6,2.7,12.3,
106.0,Sidney Moncrief,31.0,MIL,PG,62.0,50.0,25.7,4.2,8.6,0.491,0.4,1.2,0.342,3.8,7.4,0.514,0.514,3.3,3.8,0.865,0.7,2.0,2.8,3.0,1.0,0.2,1.5,1.8,12.1,
107.0,Paul Pressey,30.0,MIL,SG,67.0,62.0,32.4,4.6,9.7,0.474,0.2,0.8,0.218,4.4,8.9,0.497,0.483,2.8,3.6,0.776,1.1,2.8,3.9,6.6,1.8,0.7,2.7,3.3,12.1,
108.0,Detlef Schrempf,26.0,2TM,PF,69.0,13.0,26.8,4.0,8.4,0.474,0.1,0.5,0.2,3.9,7.9,0.492,0.48,4.0,5.1,0.78,1.8,3.9,5.7,2.6,0.8,0.3,1.9,3.2,12.0,
109.0,Horace Grant,23.0,CHI,PF,79.0,79.0,35.6,5.1,9.9,0.519,0.0,0.1,0.0,5.1,9.8,0.522,0.519,1.8,2.5,0.704,3.0,5.6,8.6,2.1,1.1,0.8,1.6,3.2,12.0,
111.0,Gary Grant,23.0,LAC,PG,71.0,48.0,27.1,5.1,11.7,0.435,0.1,0.3,0.227,5.0,11.4,0.441,0.438,1.7,2.3,0.735,1.1,2.2,3.4,7.1,2.0,0.1,3.6,2.4,11.9,
112.0,Grant Long,22.0,MIA,PF,82.0,73.0,29.7,4.1,8.4,0.486,0.0,0.1,0.0,4.1,8.4,0.489,0.486,3.7,5.0,0.749,2.9,3.7,6.7,1.8,1.5,0.6,2.5,4.1,11.9,
113.0,Vernon Maxwell,23.0,SAS,SG,79.0,36.0,26.1,4.5,10.5,0.432,0.4,1.6,0.248,4.1,8.8,0.466,0.451,2.3,3.1,0.745,0.6,1.9,2.6,3.8,1.1,0.1,2.3,1.7,11.7,
114.0,Rik Smits,22.0,IND,C,82.0,71.0,24.9,4.7,9.1,0.517,0.0,0.0,0.0,4.7,9.1,0.518,0.517,2.2,3.1,0.722,2.3,3.8,6.1,0.9,0.5,1.8,1.6,3.8,11.7,
