Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Shai Gilgeous-Alexander,26.0,OKC,PG,76.0,76.0,2598.0,11.31578947368421,21.789473684210527,0.519,163.0,435.0,0.375,697.0,1221.0,0.571,0.569,7.907894736842105,8.802631578947368,0.898,67.0,312.0,379.0,486.0,131.0,77.0,183.0,164.0,32.68421052631579,0.0,
2.0,Anthony Edwards,23.0,MIN,SG,77.0,77.0,2800.0,9.116883116883116,20.38961038961039,0.447,312.0,786.0,0.397,390.0,784.0,0.497,0.546,5.311688311688312,6.35064935064935,0.836,61.0,379.0,440.0,349.0,87.0,48.0,247.0,146.0,27.5974025974026,0.0,
3.0,Nikola Jokić,29.0,DEN,C,68.0,68.0,2499.0,11.294117647058824,19.63235294117647,0.575,134.0,324.0,0.414,634.0,1011.0,0.627,0.625,5.25,6.5,0.808,196.0,673.0,869.0,696.0,123.0,44.0,224.0,154.0,29.808823529411764,33.0,
4.0,Giannis Antetokounmpo,30.0,MIL,PF,66.0,66.0,2251.0,11.848484848484848,19.651515151515152,0.603,14.0,61.0,0.23,768.0,1236.0,0.621,0.608,6.454545454545454,10.545454545454545,0.612,146.0,641.0,787.0,418.0,57.0,76.0,203.0,155.0,30.363636363636363,10.0,
5.0,Jayson Tatum,26.0,BOS,PF,71.0,71.0,2592.0,9.23943661971831,20.3943661971831,0.453,247.0,718.0,0.344,409.0,730.0,0.56,0.538,5.028169014084507,6.183098591549296,0.813,47.0,568.0,615.0,423.0,76.0,38.0,209.0,153.0,26.985915492957748,2.0,
6.0,Devin Booker,28.0,PHO,SG,74.0,74.0,2767.0,8.72972972972973,19.027027027027028,0.459,182.0,549.0,0.332,464.0,859.0,0.54,0.523,5.824324324324325,6.513513513513513,0.894,76.0,226.0,302.0,524.0,67.0,15.0,217.0,197.0,25.743243243243242,0.0,
7.0,Tyler Herro,25.0,MIA,SG,76.0,76.0,2704.0,8.473684210526315,18.0,0.471,249.0,667.0,0.373,395.0,701.0,0.563,0.562,3.6973684210526314,4.223684210526316,0.875,34.0,361.0,395.0,420.0,68.0,17.0,197.0,85.0,23.92105263157895,0.0,
8.0,Trae Young,26.0,ATL,PG,75.0,75.0,2703.0,7.413333333333333,18.053333333333335,0.411,212.0,629.0,0.337,344.0,725.0,0.474,0.489,6.413333333333333,7.32,0.876,35.0,198.0,233.0,869.0,90.0,12.0,352.0,145.0,24.066666666666666,0.0,
9.0,Cade Cunningham,23.0,DET,PG,69.0,69.0,2416.0,9.695652173913043,20.81159420289855,0.466,146.0,413.0,0.354,523.0,1023.0,0.511,0.517,4.492753623188406,5.304347826086956,0.847,56.0,363.0,419.0,626.0,71.0,51.0,305.0,194.0,26.0,9.0,
10.0,Karl-Anthony Towns,29.0,NYK,C,72.0,72.0,2517.0,8.875,16.875,0.526,142.0,338.0,0.42,497.0,877.0,0.567,0.584,4.708333333333333,5.680555555555555,0.829,212.0,708.0,920.0,222.0,71.0,50.0,192.0,249.0,24.430555555555557,1.0,
11.0,James Harden,35.0,LAC,PG,77.0,77.0,2698.0,6.623376623376624,16.324675324675326,0.406,228.0,654.0,0.349,282.0,603.0,0.468,0.496,6.3896103896103895,7.298701298701299,0.875,52.0,386.0,438.0,667.0,114.0,52.0,330.0,157.0,22.5974025974026,2.0,
12.0,Jalen Green,22.0,HOU,SG,80.0,80.0,2661.0,7.5625,17.75,0.426,233.0,656.0,0.355,372.0,764.0,0.487,0.508,3.3875,4.175,0.811,44.0,327.0,371.0,277.0,70.0,27.0,201.0,126.0,21.425,0.0,
13.0,Donovan Mitchell,28.0,CLE,SG,71.0,71.0,2232.0,8.23943661971831,18.591549295774648,0.443,233.0,633.0,0.368,352.0,687.0,0.512,0.531,4.197183098591549,5.098591549295775,0.823,57.0,265.0,322.0,354.0,95.0,17.0,149.0,140.0,23.95774647887324,0.0,
14.0,LeBron James,40.0,LAL,SF,69.0,69.0,2422.0,9.347826086956522,18.246376811594203,0.512,148.0,392.0,0.378,497.0,867.0,0.573,0.571,3.739130434782609,4.782608695652174,0.782,72.0,470.0,542.0,567.0,69.0,39.0,259.0,98.0,24.579710144927535,10.0,
15.0,DeMar DeRozan,35.0,SAC,SF,75.0,75.0,2700.0,8.186666666666667,17.053333333333335,0.48,83.0,251.0,0.331,531.0,1028.0,0.517,0.513,5.0,5.826666666666667,0.858,49.0,246.0,295.0,329.0,62.0,32.0,103.0,147.0,22.48,0.0,
16.0,Zach LaVine,29.0,2TM,SF,72.0,72.0,2535.0,8.472222222222221,16.51388888888889,0.513,231.0,518.0,0.446,379.0,671.0,0.565,0.61,3.2083333333333335,3.9027777777777777,0.822,22.0,289.0,311.0,303.0,58.0,12.0,205.0,118.0,23.36111111111111,0.0,
17.0,Stephen Curry,36.0,GSW,PG,68.0,68.0,2187.0,8.058823529411764,18.0,0.448,302.0,764.0,0.395,246.0,460.0,0.535,0.571,3.9705882352941178,4.264705882352941,0.931,38.0,264.0,302.0,410.0,78.0,29.0,191.0,91.0,24.529411764705884,0.0,
18.0,Jalen Brunson,28.0,NYK,PG,64.0,64.0,2265.0,9.0,18.484375,0.487,149.0,390.0,0.382,427.0,793.0,0.538,0.55,5.65625,6.890625,0.821,27.0,159.0,186.0,473.0,59.0,8.0,161.0,137.0,25.984375,0.0,
19.0,Kevin Durant,36.0,PHO,PF,62.0,62.0,2265.0,9.548387096774194,18.129032258064516,0.527,160.0,372.0,0.43,432.0,752.0,0.574,0.598,4.887096774193548,5.82258064516129,0.839,23.0,351.0,374.0,263.0,50.0,77.0,190.0,104.0,26.56451612903226,0.0,
20.0,Jaren Jackson Jr.,25.0,MEM,C,73.0,73.0,2170.0,8.0,16.383561643835616,0.488,144.0,382.0,0.377,440.0,814.0,0.541,0.548,4.260273972602739,5.4520547945205475,0.781,91.0,325.0,416.0,146.0,92.0,111.0,153.0,253.0,22.232876712328768,0.0,
21.0,Pascal Siakam,30.0,IND,PF,78.0,78.0,2548.0,7.858974358974359,15.153846153846153,0.519,126.0,324.0,0.389,487.0,858.0,0.568,0.572,2.8974358974358974,3.948717948717949,0.734,133.0,407.0,540.0,263.0,70.0,42.0,109.0,189.0,20.23076923076923,0.0,
22.0,Darius Garland,25.0,CLE,PG,74.0,74.0,2268.0,7.351351351351352,15.635135135135135,0.47,211.0,524.0,0.403,333.0,633.0,0.526,0.561,2.9594594594594597,3.3513513513513513,0.883,47.0,165.0,212.0,493.0,89.0,11.0,186.0,142.0,20.513513513513512,0.0,
23.0,Coby White,24.0,CHI,SG,72.0,71.0,2403.0,6.958333333333333,15.333333333333334,0.454,215.0,580.0,0.371,286.0,524.0,0.546,0.551,3.8055555555555554,4.222222222222222,0.901,24.0,236.0,260.0,322.0,68.0,14.0,172.0,151.0,20.708333333333332,0.0,
24.0,Jalen Williams,23.0,OKC,SG,69.0,69.0,2237.0,8.18840579710145,16.92753623188406,0.484,124.0,340.0,0.365,441.0,828.0,0.533,0.537,3.420289855072464,4.333333333333333,0.789,59.0,310.0,369.0,354.0,111.0,46.0,150.0,158.0,21.594202898550726,0.0,
25.0,De'Aaron Fox,27.0,2TM,PG,62.0,62.0,2241.0,8.693548387096774,18.758064516129032,0.463,118.0,381.0,0.31,421.0,782.0,0.538,0.514,4.241935483870968,5.129032258064516,0.827,54.0,244.0,298.0,392.0,91.0,25.0,174.0,164.0,23.532258064516128,0.0,
26.0,Austin Reaves,26.0,LAL,SG,72.0,72.0,2517.0,6.5,14.194444444444445,0.458,197.0,525.0,0.375,271.0,497.0,0.545,0.554,4.430555555555555,5.055555555555555,0.876,61.0,261.0,322.0,415.0,79.0,22.0,172.0,149.0,20.166666666666668,1.0,
27.0,Franz Wagner,23.0,ORL,SF,60.0,60.0,2023.0,8.95,19.35,0.463,104.0,352.0,0.295,433.0,809.0,0.535,0.507,4.516666666666667,5.183333333333334,0.871,56.0,286.0,342.0,284.0,75.0,21.0,138.0,147.0,24.15,0.0,
29.0,Alperen Şengün,22.0,HOU,C,75.0,75.0,2372.0,7.466666666666667,15.053333333333333,0.496,21.0,90.0,0.233,539.0,1039.0,0.519,0.505,3.9466666666666668,5.706666666666667,0.692,260.0,521.0,781.0,368.0,84.0,60.0,194.0,208.0,19.16,4.0,
30.0,Mikal Bridges,28.0,NYK,SF,80.0,80.0,3000.0,7.325,14.625,0.501,163.0,458.0,0.356,423.0,712.0,0.594,0.571,1.15,1.4125,0.814,69.0,188.0,257.0,298.0,74.0,43.0,132.0,124.0,17.8375,0.0,
