Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1.0,Buck Williams,24.0,NJN,PF,82.0,82.0,3182.0,8.6,16.3,0.53,0.0,0.1,0.25,8.6,16.2,0.531,0.53,5.0,8.0,0.625,4.8,10.2,15.0,2.5,0.9,1.6,3.6,4.4,22.3,109.0,106.0,
2.0,Larry Bird,28.0,BOS,SF,80.0,77.0,3161.0,13.7,26.3,0.522,0.8,2.0,0.427,12.9,24.3,0.529,0.538,6.0,6.8,0.882,2.5,10.1,12.6,7.9,1.9,1.5,3.7,3.1,34.3,119.0,103.0,"MVP-1,AS,NBA1"
3.0,Michael Jordan,21.0,CHI,SG,82.0,82.0,3144.0,12.9,25.0,0.515,0.1,0.8,0.173,12.7,24.2,0.526,0.518,9.7,11.5,0.845,2.6,5.6,8.2,7.4,3.0,1.1,4.5,4.4,35.5,118.0,107.0,"MVP-6,ROY-1,AS,NBA2"
4.0,Michael Ray Richardson,29.0,NJN,PG,82.0,82.0,3127.0,10.5,22.3,0.469,0.4,1.7,0.252,10.0,20.6,0.488,0.479,3.6,4.8,0.767,2.4,4.6,6.9,10.2,3.7,0.3,3.8,4.2,25.0,109.0,105.0,"MVP-14,DPOY-7,AS"
5.0,Isiah Thomas,23.0,DET,PG,81.0,81.0,3089.0,9.6,20.9,0.458,0.4,1.7,0.257,9.1,19.2,0.476,0.468,5.9,7.3,0.809,1.7,3.7,5.3,16.6,2.8,0.4,4.5,4.3,25.5,115.0,107.0,"MVP-9,AS,NBA1"
6.0,Ralph Sampson,24.0,HOU,PF,82.0,82.0,3086.0,11.5,22.8,0.502,0.0,0.1,0.0,11.5,22.7,0.504,0.502,4.6,6.8,0.676,3.5,9.5,13.0,3.4,1.2,2.6,5.0,4.7,27.5,102.0,104.0,"MVP-10,AS,NBA2"
7.0,Purvis Short,27.0,GSW,SF,78.0,77.0,3081.0,12.4,26.9,0.46,0.7,2.3,0.313,11.7,24.6,0.474,0.473,7.6,9.3,0.817,2.4,3.6,6.0,3.5,1.8,0.4,3.6,3.8,33.0,110.0,114.0,MVP-20
8.0,Eddie Johnson,25.0,KCK,SF,82.0,81.0,3029.0,11.7,23.7,0.491,0.2,0.8,0.241,11.5,22.9,0.5,0.496,4.9,5.7,0.871,2.3,3.9,6.2,4.1,1.3,0.3,3.4,3.6,28.5,109.0,114.0,
9.0,Dominique Wilkins,25.0,ATL,SF,81.0,81.0,3023.0,13.6,30.1,0.451,0.4,1.3,0.309,13.2,28.8,0.457,0.458,7.7,9.6,0.806,3.6,5.3,8.9,3.2,2.1,0.9,3.6,2.7,35.3,107.0,107.0,MVP-17
10.0,Rodney McCray,23.0,HOU,SF,82.0,82.0,3001.0,7.4,13.9,0.535,0.0,0.1,0.0,7.4,13.8,0.538,0.535,3.6,4.9,0.738,3.1,5.3,8.4,5.6,1.4,1.2,2.8,3.4,18.5,117.0,107.0,
11.0,Dennis Johnson,30.0,BOS,PG,80.0,77.0,2976.0,7.8,16.9,0.462,0.1,0.4,0.269,7.7,16.5,0.467,0.466,4.1,4.9,0.853,1.4,3.6,5.0,8.6,1.5,0.6,3.4,3.6,19.9,109.0,109.0,"DPOY-6,AS"
12.0,Gus Williams,31.0,WSB,PG,79.0,78.0,2960.0,10.3,24.0,0.43,0.8,2.8,0.29,9.5,21.1,0.449,0.447,4.1,5.6,0.725,1.2,2.0,3.2,9.8,2.9,0.5,3.4,2.6,25.5,102.0,105.0,
13.0,Moses Malone,29.0,PHI,C,79.0,79.0,2957.0,9.7,20.7,0.469,0.0,0.0,0.0,9.7,20.6,0.47,0.469,11.9,14.6,0.815,6.2,10.4,16.6,2.1,1.1,2.0,4.6,3.5,31.2,116.0,105.0,"MVP-3,AS,NBA1"
