Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Shaquille O'Neal,22.0,ORL,C,79.0,79.0,2923.0,11.772151898734178,20.17721518987342,0.583,0.0,5.0,0.0,930.0,1589.0,0.585,0.583,5.7594936708860756,10.810126582278482,0.533,328.0,573.0,901.0,214.0,73.0,192.0,204.0,258.0,29.303797468354432,0.0,"MVP-2,AS,NBA2"
2.0,David Robinson,29.0,SAS,C,81.0,81.0,3074.0,9.728395061728396,18.358024691358025,0.53,6.0,20.0,0.3,782.0,1467.0,0.533,0.532,8.098765432098766,10.45679012345679,0.774,234.0,643.0,877.0,236.0,134.0,262.0,233.0,230.0,27.62962962962963,0.0,"MVP-1,DPOY-4,AS,NBA1"
3.0,Karl Malone,31.0,UTA,PF,82.0,82.0,3126.0,10.121951219512194,18.878048780487806,0.536,11.0,41.0,0.268,819.0,1507.0,0.543,0.54,6.2926829268292686,8.475609756097562,0.742,156.0,715.0,871.0,285.0,129.0,85.0,236.0,269.0,26.670731707317074,0.0,"MVP-3,AS,NBA1"
4.0,Hakeem Olajuwon,32.0,HOU,C,72.0,72.0,2853.0,11.083333333333334,21.458333333333332,0.517,3.0,16.0,0.188,795.0,1529.0,0.52,0.517,5.638888888888889,7.458333333333333,0.756,172.0,603.0,775.0,255.0,133.0,242.0,237.0,250.0,27.84722222222222,1.0,"MVP-5,DPOY-3,AS,NBA3"
5.0,Jamal Mashburn,22.0,DAL,SF,80.0,80.0,2980.0,8.5375,19.575,0.436,113.0,344.0,0.328,570.0,1222.0,0.466,0.472,5.5875,7.5625,0.739,116.0,215.0,331.0,298.0,82.0,8.0,235.0,190.0,24.075,0.0,
6.0,Patrick Ewing,32.0,NYK,C,79.0,79.0,2920.0,9.240506329113924,18.379746835443036,0.503,6.0,21.0,0.286,724.0,1431.0,0.506,0.505,5.3164556962025316,7.0886075949367084,0.75,157.0,710.0,867.0,212.0,68.0,159.0,256.0,272.0,23.873417721518987,0.0,"MVP-4,AS"
7.0,Mitch Richmond,29.0,SAC,SG,82.0,82.0,3172.0,8.146341463414634,18.25609756097561,0.446,156.0,424.0,0.368,512.0,1073.0,0.477,0.498,4.573170731707317,5.426829268292683,0.843,69.0,288.0,357.0,311.0,91.0,29.0,234.0,227.0,22.76829268292683,0.0,"AS,NBA2"
8.0,Glen Rice,27.0,MIA,SF,82.0,82.0,3014.0,8.134146341463415,17.109756097560975,0.475,185.0,451.0,0.41,482.0,952.0,0.506,0.541,3.8048780487804876,4.451219512195122,0.855,99.0,279.0,378.0,192.0,112.0,14.0,153.0,203.0,22.329268292682926,0.0,
9.0,Glenn Robinson,22.0,MIL,SF,80.0,76.0,2958.0,7.95,17.625,0.451,86.0,268.0,0.321,550.0,1142.0,0.482,0.482,4.9625,6.2375,0.796,169.0,344.0,513.0,197.0,115.0,22.0,313.0,234.0,21.9375,0.0,ROY-3
10.0,Scottie Pippen,29.0,CHI,SF,79.0,79.0,3014.0,8.025316455696203,16.70886075949367,0.48,109.0,316.0,0.345,525.0,1004.0,0.523,0.522,3.9873417721518987,5.569620253164557,0.716,175.0,464.0,639.0,409.0,232.0,89.0,271.0,238.0,21.417721518987342,1.0,"MVP-7,DPOY-2,AS,NBA1"
