Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Adrian Dantley,28.0,UTA,SF,79.0,79.0,2984.0,10.151898734177216,18.20253164556962,0.558,1.0,4.0,0.25,801.0,1434.0,0.559,0.558,10.291139240506329,11.974683544303797,0.859,179.0,269.0,448.0,310.0,61.0,4.0,263.0,201.0,30.60759493670886,0.0,"MVP-7,AS,NBA2"
2.0,Mark Aguirre,24.0,DAL,SF,79.0,79.0,2900.0,11.708860759493671,22.341772151898734,0.524,15.0,56.0,0.268,910.0,1709.0,0.532,0.528,5.886075949367089,7.860759493670886,0.749,161.0,308.0,469.0,358.0,80.0,22.0,285.0,246.0,29.49367088607595,0.0,"MVP-11,AS"
3.0,Kiki Vandeweghe,25.0,DEN,PF,78.0,71.0,2734.0,11.474358974358974,20.55128205128205,0.558,11.0,30.0,0.367,884.0,1573.0,0.562,0.562,6.333333333333333,7.435897435897436,0.852,84.0,289.0,373.0,238.0,53.0,50.0,156.0,187.0,29.423076923076923,0.0,AS
4.0,Alex English,30.0,DEN,SF,82.0,77.0,2870.0,11.060975609756097,20.902439024390244,0.529,1.0,7.0,0.143,906.0,1707.0,0.531,0.529,4.2926829268292686,5.2073170731707314,0.824,216.0,248.0,464.0,406.0,83.0,95.0,222.0,252.0,26.426829268292682,1.0,AS
5.0,Bernard King,27.0,NYK,SF,77.0,76.0,2667.0,10.324675324675324,18.064935064935064,0.572,0.0,4.0,0.0,795.0,1387.0,0.573,0.572,5.675324675324675,7.285714285714286,0.779,123.0,271.0,394.0,164.0,75.0,17.0,197.0,273.0,26.324675324675326,0.0,"MVP-2,AS,NBA1"
6.0,George Gervin,31.0,SAS,SG,76.0,76.0,2584.0,10.06578947368421,20.539473684210527,0.49,10.0,24.0,0.417,755.0,1537.0,0.491,0.493,5.618421052631579,6.671052631578948,0.842,106.0,207.0,313.0,220.0,79.0,47.0,224.0,219.0,25.88157894736842,0.0,AS
7.0,Larry Bird,27.0,BOS,PF,79.0,77.0,3028.0,9.594936708860759,19.518987341772153,0.492,18.0,73.0,0.247,740.0,1469.0,0.504,0.497,4.734177215189874,5.329113924050633,0.888,181.0,615.0,796.0,520.0,144.0,69.0,237.0,197.0,24.151898734177216,7.0,"MVP-1,DPOY-12,AS,NBA1"
8.0,Terry Cummings,22.0,SDC,PF,81.0,80.0,2907.0,9.098765432098766,18.40740740740741,0.494,0.0,3.0,0.0,737.0,1488.0,0.495,0.494,4.691358024691358,6.518518518518518,0.72,323.0,454.0,777.0,139.0,92.0,57.0,218.0,298.0,22.88888888888889,0.0,
9.0,Mike Mitchell,28.0,SAS,SF,79.0,79.0,2853.0,9.860759493670885,20.21518987341772,0.488,6.0,14.0,0.429,773.0,1583.0,0.488,0.49,3.481012658227848,4.468354430379747,0.779,188.0,382.0,570.0,93.0,62.0,73.0,141.0,251.0,23.27848101265823,0.0,
10.0,Rolando Blackman,24.0,DAL,SG,81.0,81.0,3025.0,8.901234567901234,16.296296296296298,0.546,1.0,11.0,0.091,720.0,1309.0,0.55,0.547,4.592592592592593,5.654320987654321,0.812,124.0,249.0,373.0,288.0,56.0,37.0,169.0,127.0,22.40740740740741,0.0,
11.0,Purvis Short,26.0,GSW,SF,79.0,76.0,2945.0,9.037974683544304,19.10126582278481,0.473,22.0,72.0,0.306,692.0,1437.0,0.482,0.48,4.468354430379747,5.632911392405063,0.793,184.0,254.0,438.0,246.0,103.0,11.0,228.0,252.0,22.82278481012658,0.0,
12.0,Eddie Johnson,24.0,KCK,SF,82.0,82.0,2920.0,9.182926829268293,18.926829268292682,0.485,20.0,64.0,0.313,733.0,1488.0,0.493,0.492,3.268292682926829,4.036585365853658,0.81,165.0,290.0,455.0,296.0,76.0,21.0,213.0,266.0,21.878048780487806,0.0,
13.0,Dominique Wilkins,24.0,ATL,SF,81.0,81.0,2961.0,8.444444444444445,17.641975308641975,0.479,0.0,11.0,0.0,684.0,1418.0,0.482,0.479,4.716049382716049,6.1234567901234565,0.77,254.0,328.0,582.0,126.0,117.0,87.0,215.0,197.0,21.604938271604937,0.0,
14.0,Isiah Thomas,22.0,DET,PG,82.0,82.0,3007.0,8.158536585365853,17.658536585365855,0.462,22.0,65.0,0.338,647.0,1383.0,0.468,0.47,4.7317073170731705,6.451219512195122,0.733,103.0,224.0,327.0,914.0,204.0,33.0,307.0,324.0,21.317073170731707,0.0,"MVP-5,AS,NBA1"
15.0,Julius Erving,33.0,PHI,SF,77.0,77.0,2683.0,8.805194805194805,17.194805194805195,0.512,7.0,21.0,0.333,671.0,1303.0,0.515,0.515,4.7272727272727275,6.2727272727272725,0.754,190.0,342.0,532.0,309.0,141.0,139.0,230.0,217.0,22.428571428571427,0.0,"MVP-6,AS,NBA2"
16.0,Jim Paxson,26.0,POR,SG,81.0,81.0,2686.0,8.395061728395062,16.320987654320987,0.514,17.0,59.0,0.288,663.0,1263.0,0.525,0.521,4.2592592592592595,5.061728395061729,0.841,68.0,105.0,173.0,251.0,122.0,10.0,142.0,165.0,21.25925925925926,0.0,"AS,NBA2"
17.0,Ralph Sampson,23.0,HOU,C,82.0,82.0,2693.0,8.731707317073171,16.695121951219512,0.523,1.0,4.0,0.25,715.0,1365.0,0.524,0.523,3.5,5.2926829268292686,0.661,293.0,620.0,913.0,163.0,70.0,197.0,294.0,339.0,20.975609756097562,1.0,"ROY-1,AS"
18.0,Kareem Abdul-Jabbar,36.0,LAL,C,80.0,80.0,2622.0,8.95,15.475,0.578,0.0,1.0,0.0,716.0,1237.0,0.579,0.578,3.5625,4.925,0.723,169.0,418.0,587.0,211.0,55.0,143.0,221.0,211.0,21.4625,0.0,"MVP-4,AS,NBA1"
19.0,World B. Free,30.0,CLE,SG,75.0,71.0,2375.0,8.346666666666666,18.76,0.445,22.0,69.0,0.319,604.0,1338.0,0.451,0.453,5.266666666666667,6.72,0.784,89.0,128.0,217.0,226.0,94.0,8.0,154.0,214.0,22.253333333333334,0.0,MVP-14
