Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
20.0,Pascal Siakam,25.0,TOR,PF,60.0,60.0,35.2,8.3,18.4,0.453,2.2,6.1,0.359,6.2,12.3,0.499,0.512,4.0,5.1,0.792,1.1,6.3,7.3,3.5,1.0,0.9,2.5,2.8,22.9,"MVP-10,AS,NBA2"
22.0,CJ McCollum,28.0,POR,SG,70.0,70.0,36.5,8.7,19.4,0.451,2.8,7.3,0.379,6.0,12.1,0.494,0.522,2.0,2.6,0.757,0.7,3.6,4.2,4.4,0.8,0.6,1.8,2.6,22.2,
23.0,DeMar DeRozan,30.0,SAS,SF,68.0,68.0,34.1,8.2,15.4,0.531,0.1,0.5,0.257,8.1,14.9,0.54,0.535,5.6,6.6,0.845,0.6,4.9,5.5,5.6,1.0,0.3,2.4,2.6,22.1,
28.0,Khris Middleton,28.0,MIL,SF,62.0,59.0,29.9,7.6,15.3,0.497,2.4,5.7,0.415,5.2,9.6,0.546,0.575,3.4,3.7,0.916,0.7,5.5,6.2,4.3,0.9,0.1,2.2,2.3,20.9,AS
30.0,Collin Sexton,21.0,CLE,PG,65.0,65.0,33.0,7.9,16.7,0.472,1.5,3.9,0.38,6.4,12.8,0.501,0.517,3.5,4.1,0.846,0.9,2.2,3.1,3.0,1.0,0.1,2.4,2.2,20.8,
31.0,Spencer Dinwiddie,26.0,BRK,PG,64.0,49.0,31.2,6.6,16.0,0.415,1.9,6.3,0.308,4.7,9.7,0.485,0.476,5.4,7.0,0.778,0.5,3.0,3.5,6.8,0.6,0.3,2.7,2.8,20.6,
35.0,Bojan Bogdanović,30.0,UTA,SF,63.0,63.0,33.1,6.6,14.8,0.447,3.0,7.3,0.414,3.6,7.6,0.479,0.548,4.0,4.4,0.903,0.6,3.5,4.1,2.1,0.5,0.1,2.5,1.7,20.2,
37.0,Nikola Jokić,24.0,DEN,C,73.0,73.0,32.0,7.7,14.7,0.528,1.1,3.5,0.314,6.6,11.2,0.594,0.565,3.4,4.1,0.817,2.3,7.5,9.7,7.0,1.2,0.6,3.1,3.0,19.9,"MVP-9,AS,NBA2"
38.0,T.J. Warren,26.0,IND,SF,67.0,67.0,32.9,8.0,14.9,0.536,1.4,3.4,0.403,6.6,11.5,0.575,0.581,2.5,3.0,0.819,1.0,3.2,4.2,1.5,1.2,0.5,1.3,2.8,19.8,
39.0,Tobias Harris,27.0,PHI,PF,72.0,72.0,34.3,7.7,16.3,0.471,1.8,5.0,0.367,5.9,11.3,0.517,0.527,2.4,3.0,0.806,1.0,5.9,6.9,3.2,0.7,0.6,1.4,2.3,19.6,
40.0,Nikola Vučević,29.0,ORL,C,62.0,62.0,32.2,8.0,16.7,0.477,1.6,4.7,0.339,6.4,12.0,0.531,0.525,2.1,2.7,0.784,2.3,8.6,10.9,3.6,0.9,0.8,1.4,2.2,19.6,
41.0,Julius Randle,25.0,NYK,PF,64.0,64.0,32.5,7.2,15.7,0.46,1.0,3.6,0.277,6.2,12.1,0.515,0.492,4.0,5.5,0.733,2.4,7.4,9.7,3.1,0.8,0.3,3.0,2.8,19.5,
43.0,Buddy Hield,27.0,SAC,SG,72.0,44.0,30.8,6.9,16.1,0.429,3.8,9.6,0.394,3.2,6.6,0.479,0.545,1.6,1.9,0.846,0.8,3.8,4.6,3.0,0.9,0.2,2.3,2.3,19.2,
44.0,Jrue Holiday,29.0,NOP,SG,61.0,61.0,34.7,7.5,16.5,0.455,2.0,5.7,0.353,5.5,10.8,0.509,0.516,2.1,3.0,0.709,1.3,3.5,4.8,6.7,1.6,0.8,3.0,2.4,19.1,
45.0,Shai Gilgeous-Alexander,21.0,OKC,SG,70.0,70.0,34.7,6.8,14.5,0.471,1.2,3.6,0.347,5.6,10.9,0.512,0.514,4.1,5.1,0.807,0.7,5.2,5.9,3.3,1.1,0.7,1.9,1.7,19.0,
47.0,Dennis Schröder,26.0,OKC,PG,65.0,2.0,30.8,7.0,14.8,0.469,1.9,5.0,0.385,5.0,9.8,0.513,0.534,3.0,3.6,0.839,0.3,3.3,3.6,4.0,0.7,0.2,2.6,2.2,18.9,6MOY-2
48.0,Danilo Gallinari,31.0,OKC,PF,62.0,62.0,29.6,5.8,13.2,0.438,2.9,7.1,0.405,2.9,6.1,0.476,0.547,4.3,4.8,0.893,0.5,4.6,5.2,1.9,0.7,0.1,1.2,1.2,18.7,
51.0,Montrezl Harrell,26.0,LAC,C,63.0,2.0,27.8,7.5,12.9,0.58,0.0,0.3,0.0,7.5,12.6,0.593,0.58,3.7,5.6,0.658,2.6,4.5,7.1,1.7,0.6,1.1,1.7,2.3,18.6,6MOY-1
52.0,Evan Fournier,27.0,ORL,SF,66.0,66.0,31.5,6.6,14.1,0.467,2.6,6.6,0.399,4.0,7.5,0.527,0.56,2.7,3.3,0.818,0.3,2.3,2.6,3.2,1.1,0.2,1.9,2.4,18.5,
53.0,Jamal Murray,22.0,DEN,PG,59.0,59.0,32.3,6.9,15.2,0.456,1.9,5.5,0.346,5.0,9.7,0.519,0.519,2.8,3.1,0.881,0.8,3.2,4.0,4.8,1.1,0.3,2.2,1.7,18.5,
54.0,Domantas Sabonis,23.0,IND,PF,62.0,62.0,34.8,7.4,13.7,0.54,0.3,1.1,0.254,7.1,12.6,0.565,0.55,3.5,4.8,0.723,3.0,9.4,12.4,5.0,0.8,0.5,2.7,3.1,18.5,AS
56.0,Devonte' Graham,24.0,CHO,PG,63.0,53.0,35.1,5.8,15.3,0.382,3.5,9.3,0.373,2.4,6.0,0.397,0.495,3.0,3.7,0.82,0.7,2.7,3.4,7.5,1.0,0.2,2.9,1.8,18.2,
57.0,Lou Williams,33.0,LAC,PG,65.0,8.0,28.7,6.0,14.4,0.418,1.7,4.8,0.352,4.3,9.6,0.451,0.477,4.5,5.2,0.861,0.5,2.6,3.1,5.6,0.7,0.2,2.8,1.2,18.2,6MOY-3
59.0,Terry Rozier,25.0,CHO,PG,63.0,63.0,34.3,6.3,14.9,0.423,2.7,6.7,0.407,3.6,8.2,0.436,0.514,2.6,3.0,0.874,0.8,3.6,4.4,4.1,1.0,0.2,2.2,2.0,18.0,
60.0,Ja Morant,20.0,MEM,PG,67.0,67.0,31.0,6.7,14.0,0.477,0.9,2.7,0.335,5.8,11.3,0.511,0.509,3.6,4.6,0.776,0.8,3.1,3.9,7.3,0.9,0.3,3.3,1.6,17.8,ROY-1
64.0,Chris Paul,34.0,OKC,PG,70.0,70.0,31.5,6.2,12.7,0.489,1.6,4.3,0.365,4.6,8.3,0.554,0.552,3.6,4.0,0.907,0.4,4.6,5.0,6.7,1.6,0.2,2.3,2.3,17.6,"MVP-7,AS,NBA2"
68.0,Marcus Morris,30.0,2TM,PF,62.0,62.0,31.2,5.7,13.1,0.438,2.3,5.6,0.408,3.4,7.5,0.461,0.526,2.9,3.5,0.823,1.0,4.1,5.0,1.4,0.8,0.5,1.6,2.9,16.7,
71.0,Dillon Brooks,24.0,MEM,SG,73.0,73.0,28.9,6.0,14.6,0.407,2.0,5.6,0.358,3.9,9.0,0.438,0.476,2.2,2.8,0.808,0.9,2.4,3.3,2.1,0.9,0.4,1.7,3.8,16.2,
72.0,Goran Dragić,33.0,MIA,PG,59.0,3.0,28.2,5.4,12.3,0.441,2.1,5.7,0.367,3.3,6.5,0.505,0.526,3.2,4.2,0.776,0.5,2.7,3.2,5.1,0.7,0.2,2.4,2.1,16.2,6MOY-6
74.0,Bam Adebayo,22.0,MIA,PF,72.0,72.0,33.6,6.1,11.0,0.557,0.0,0.2,0.143,6.1,10.8,0.564,0.558,3.7,5.3,0.691,2.4,7.8,10.2,5.1,1.1,1.3,2.8,2.5,15.9,"DPOY-5,AS"
75.0,Tim Hardaway Jr.,27.0,DAL,SG,71.0,58.0,29.5,5.4,12.5,0.434,2.9,7.2,0.398,2.5,5.2,0.485,0.55,2.1,2.6,0.819,0.4,2.9,3.3,1.9,0.6,0.1,1.0,1.8,15.8,
78.0,Hassan Whiteside,30.0,POR,C,67.0,61.0,30.0,6.5,10.5,0.621,0.1,0.1,0.571,6.4,10.4,0.622,0.624,2.4,3.6,0.686,3.9,9.7,13.5,1.2,0.4,2.9,1.8,2.9,15.5,DPOY-11
82.0,Kendrick Nunn,24.0,MIA,PG,67.0,67.0,29.3,6.0,13.6,0.439,2.0,5.8,0.35,3.9,7.8,0.505,0.514,1.3,1.5,0.85,0.3,2.4,2.7,3.3,0.8,0.2,1.7,2.3,15.3,ROY-2
83.0,JJ Redick,35.0,NOP,SG,60.0,36.0,26.4,4.8,10.5,0.453,3.0,6.6,0.453,1.8,3.9,0.453,0.596,2.8,3.1,0.892,0.2,2.4,2.5,2.0,0.3,0.2,1.3,1.6,15.3,
84.0,Jordan Clarkson,27.0,2TM,SG,71.0,2.0,24.0,5.5,12.2,0.454,2.1,5.8,0.368,3.4,6.4,0.533,0.542,1.9,2.3,0.836,0.7,1.9,2.6,1.9,0.6,0.2,1.4,1.5,15.2,
86.0,Bogdan Bogdanović,27.0,SAC,SG,61.0,28.0,29.0,5.5,12.6,0.44,2.7,7.2,0.372,2.8,5.3,0.532,0.547,1.4,1.9,0.741,0.4,3.0,3.4,3.4,1.0,0.2,1.7,2.2,15.1,
87.0,Rudy Gobert,27.0,UTA,C,68.0,68.0,34.3,5.7,8.2,0.693,0.0,0.0,,5.7,8.2,0.693,0.693,3.7,5.9,0.63,3.4,10.1,13.5,1.5,0.8,2.0,1.9,3.2,15.1,"DPOY-3,AS,NBA3"
88.0,Alec Burks,28.0,2TM,SF,66.0,19.0,26.6,4.9,11.6,0.418,1.8,4.6,0.385,3.1,7.1,0.439,0.493,3.6,4.0,0.887,0.7,3.5,4.3,2.9,0.9,0.3,1.4,1.9,15.0,
89.0,Eric Bledsoe,30.0,MIL,PG,61.0,61.0,27.0,5.5,11.5,0.475,1.2,3.5,0.344,4.3,8.0,0.533,0.528,2.8,3.5,0.79,0.7,3.9,4.6,5.4,0.9,0.4,2.4,2.1,14.9,
90.0,Jonas Valančiūnas,27.0,MEM,C,70.0,70.0,26.4,6.2,10.6,0.585,0.5,1.3,0.352,5.7,9.3,0.617,0.606,2.1,2.9,0.74,3.0,8.2,11.3,1.9,0.4,1.1,1.8,2.6,14.9,
92.0,Terrence Ross,28.0,ORL,SG,69.0,0.0,27.4,4.9,12.3,0.403,2.6,7.3,0.351,2.4,5.0,0.48,0.508,2.3,2.7,0.853,0.2,3.0,3.2,1.2,1.1,0.3,1.0,1.6,14.7,
93.0,Harrison Barnes,27.0,SAC,PF,72.0,72.0,34.5,5.1,11.0,0.46,1.4,3.7,0.381,3.7,7.3,0.501,0.525,3.0,3.7,0.801,1.1,3.9,4.9,2.2,0.6,0.2,1.2,1.3,14.5,
94.0,Joe Harris,28.0,BRK,SF,69.0,69.0,30.8,5.5,11.4,0.486,2.5,5.9,0.424,3.0,5.5,0.553,0.596,0.9,1.3,0.719,0.9,3.4,4.3,2.1,0.6,0.2,1.5,2.3,14.5,
97.0,Aaron Gordon,24.0,ORL,PF,62.0,62.0,32.5,5.4,12.4,0.437,1.2,3.8,0.308,4.2,8.5,0.494,0.484,2.4,3.6,0.674,1.7,5.9,7.7,3.7,0.8,0.6,1.6,2.0,14.4,
102.0,Eric Paschall,23.0,GSW,PF,60.0,26.0,27.6,5.3,10.7,0.497,0.6,2.2,0.287,4.7,8.5,0.55,0.526,2.7,3.5,0.774,1.4,3.2,4.6,2.1,0.5,0.2,1.6,2.1,14.0,ROY-6
107.0,Duncan Robinson,25.0,MIA,SG,73.0,68.0,29.7,4.4,9.4,0.47,3.7,8.3,0.446,0.7,1.1,0.654,0.667,0.9,1.0,0.931,0.1,3.0,3.2,1.4,0.5,0.3,1.0,2.6,13.5,
109.0,Coby White,19.0,CHI,PG,65.0,1.0,25.8,4.8,12.2,0.394,2.0,5.8,0.354,2.8,6.4,0.43,0.478,1.6,2.0,0.791,0.4,3.1,3.5,2.7,0.8,0.1,1.7,1.8,13.2,ROY-5
110.0,Christian Wood,24.0,DET,PF,62.0,12.0,21.4,4.6,8.2,0.567,0.9,2.3,0.386,3.8,5.9,0.636,0.62,2.9,3.9,0.744,1.7,4.6,6.3,1.0,0.5,0.9,1.4,1.6,13.1,6MOY-4
111.0,Miles Bridges,21.0,CHO,SF,65.0,64.0,30.7,4.9,11.6,0.424,1.5,4.6,0.33,3.4,7.0,0.486,0.489,1.6,2.0,0.809,1.4,4.2,5.6,1.8,0.6,0.7,1.5,2.0,13.0,
112.0,Ricky Rubio,29.0,PHO,PG,65.0,65.0,31.0,4.4,10.6,0.415,1.2,3.3,0.361,3.2,7.3,0.439,0.471,3.0,3.5,0.863,0.7,4.0,4.7,8.8,1.4,0.2,2.7,2.6,13.0,
113.0,Marcus Smart,25.0,BOS,SG,60.0,40.0,32.0,4.3,11.4,0.375,2.3,6.6,0.347,2.0,4.8,0.415,0.476,2.1,2.5,0.836,0.7,3.1,3.8,4.9,1.7,0.5,1.7,2.7,12.9,DPOY-6
114.0,Kyle Kuzma,24.0,LAL,PF,61.0,9.0,25.0,4.8,11.0,0.436,1.4,4.5,0.316,3.4,6.5,0.518,0.5,1.9,2.5,0.735,0.9,3.6,4.5,1.3,0.5,0.4,1.5,2.1,12.8,
117.0,Robert Covington,29.0,2TM,C,70.0,68.0,30.5,4.4,10.3,0.422,2.3,6.9,0.335,2.1,3.5,0.593,0.533,1.4,1.8,0.798,0.9,5.7,6.6,1.3,1.6,1.3,1.5,3.1,12.4,
118.0,Seth Curry,29.0,DAL,SG,64.0,25.0,24.6,4.4,9.0,0.495,2.3,5.0,0.452,2.2,4.0,0.549,0.621,1.3,1.5,0.825,0.4,1.8,2.3,1.9,0.6,0.1,1.0,1.8,12.4,
119.0,Darius Garland,20.0,CLE,SG,59.0,59.0,30.9,4.7,11.8,0.401,1.8,5.0,0.355,3.0,6.8,0.434,0.476,1.1,1.2,0.875,0.5,1.4,1.9,3.9,0.7,0.1,2.6,1.6,12.3,
121.0,De'Andre Hunter,22.0,ATL,SF,63.0,62.0,32.0,4.4,10.8,0.41,1.7,4.8,0.355,2.7,6.0,0.454,0.489,1.7,2.3,0.764,0.7,3.8,4.5,1.8,0.7,0.3,1.6,2.9,12.3,
126.0,Markelle Fultz,21.0,ORL,PG,72.0,60.0,27.7,5.0,10.7,0.465,0.5,1.9,0.267,4.5,8.8,0.507,0.488,1.6,2.2,0.73,0.6,2.7,3.3,5.1,1.3,0.2,2.0,2.0,12.1,
127.0,Taurean Prince,25.0,BRK,PF,64.0,61.0,29.0,4.3,11.5,0.376,2.3,6.7,0.339,2.1,4.8,0.429,0.475,1.1,1.4,0.798,0.8,5.2,6.0,1.8,0.9,0.4,2.0,2.5,12.1,
128.0,Myles Turner,23.0,IND,C,62.0,62.0,29.5,4.3,9.5,0.457,1.4,4.0,0.344,2.9,5.4,0.54,0.53,2.0,2.7,0.751,1.4,5.2,6.6,1.2,0.7,2.1,1.4,2.7,12.1,
129.0,Jerami Grant,25.0,DEN,PF,71.0,24.0,26.6,4.3,8.9,0.478,1.4,3.5,0.389,2.9,5.4,0.537,0.555,2.1,2.8,0.75,0.8,2.7,3.5,1.2,0.7,0.8,0.9,2.2,12.0,
130.0,Brook Lopez,31.0,MIL,C,68.0,67.0,26.7,4.3,9.9,0.435,1.5,4.8,0.314,2.8,5.1,0.549,0.511,1.9,2.2,0.836,0.9,3.7,4.6,1.5,0.7,2.4,1.0,2.4,12.0,DPOY-10
133.0,Al Horford,33.0,PHI,C,67.0,61.0,30.2,4.8,10.6,0.45,1.5,4.2,0.35,3.3,6.4,0.516,0.52,0.9,1.2,0.763,1.5,5.3,6.8,4.0,0.8,0.9,1.2,2.1,11.9,
136.0,Lonzo Ball,22.0,NOP,PG,63.0,54.0,32.1,4.4,10.9,0.403,2.3,6.3,0.375,2.0,4.6,0.442,0.511,0.7,1.2,0.566,1.1,5.0,6.1,7.0,1.4,0.6,3.1,2.0,11.8,
137.0,Glenn Robinson III,26.0,2TM,SF,62.0,52.0,28.8,4.6,9.5,0.486,1.2,3.2,0.391,3.4,6.4,0.534,0.552,1.2,1.4,0.86,1.3,3.0,4.4,1.5,0.9,0.3,0.9,1.6,11.7,
138.0,Patty Mills,31.0,SAS,PG,66.0,1.0,22.5,3.9,9.1,0.431,2.3,6.1,0.382,1.6,3.0,0.533,0.56,1.5,1.7,0.866,0.3,1.3,1.6,1.8,0.8,0.1,0.8,1.6,11.6,
142.0,Nemanja Bjelica,31.0,SAC,PF,72.0,67.0,27.9,4.4,9.1,0.481,1.9,4.4,0.419,2.5,4.6,0.541,0.583,1.0,1.2,0.821,1.5,4.8,6.4,2.8,0.9,0.6,1.4,3.0,11.5,
144.0,Derrick White,25.0,SAS,SG,68.0,20.0,24.7,3.7,8.1,0.458,1.2,3.2,0.366,2.6,4.9,0.518,0.53,2.6,3.1,0.853,0.5,2.8,3.3,3.5,0.6,0.9,1.3,2.2,11.3,
147.0,Bryn Forbes,26.0,SAS,SG,63.0,62.0,25.1,3.8,9.2,0.417,2.3,6.0,0.388,1.5,3.2,0.47,0.544,1.2,1.4,0.833,0.2,1.8,2.0,1.7,0.5,0.0,0.9,1.8,11.2,
149.0,Jarrett Allen,21.0,BRK,C,70.0,64.0,26.5,4.3,6.6,0.649,0.0,0.1,0.0,4.3,6.6,0.658,0.649,2.4,3.9,0.633,3.1,6.5,9.6,1.6,0.6,1.3,1.1,2.3,11.1,DPOY-12
153.0,Cedi Osman,24.0,CLE,SF,65.0,65.0,29.4,4.1,9.4,0.437,1.9,4.9,0.383,2.2,4.4,0.497,0.538,1.0,1.4,0.67,0.6,3.0,3.6,2.4,0.8,0.2,1.4,2.5,11.0,
154.0,Jeff Teague,31.0,2TM,PG,59.0,17.0,24.8,3.6,8.3,0.436,0.7,2.0,0.368,2.9,6.3,0.457,0.48,2.9,3.3,0.873,0.5,1.9,2.4,5.2,0.7,0.3,2.0,1.8,10.9,
155.0,Steven Adams,26.0,OKC,C,63.0,63.0,26.7,4.5,7.6,0.592,0.0,0.0,0.333,4.5,7.5,0.594,0.593,1.9,3.2,0.582,3.3,6.0,9.3,2.3,0.8,1.1,1.5,1.9,10.9,
156.0,Dejounte Murray,23.0,SAS,PG,66.0,58.0,25.6,4.5,9.7,0.462,0.6,1.7,0.369,3.8,8.0,0.481,0.494,1.4,1.7,0.798,1.0,4.8,5.8,4.1,1.7,0.3,1.9,2.2,10.9,
158.0,Ish Smith,31.0,WAS,PG,68.0,23.0,26.3,4.5,10.1,0.447,0.9,2.5,0.367,3.6,7.6,0.473,0.492,0.9,1.3,0.721,0.4,2.8,3.2,4.9,0.9,0.4,1.4,1.6,10.9,
159.0,Rudy Gay,33.0,SAS,PF,67.0,5.0,21.8,4.0,8.9,0.446,1.1,3.3,0.336,2.9,5.6,0.511,0.508,1.8,2.0,0.882,0.9,4.5,5.4,1.7,0.5,0.5,1.3,1.5,10.8,
160.0,Dario Šarić,25.0,PHO,PF,66.0,51.0,24.7,3.9,8.2,0.476,1.3,3.6,0.357,2.6,4.6,0.568,0.554,1.6,1.9,0.844,1.5,4.6,6.2,1.9,0.6,0.2,1.3,2.4,10.7,
161.0,OG Anunoby,22.0,TOR,SF,69.0,68.0,29.9,4.1,8.2,0.505,1.3,3.3,0.39,2.9,4.9,0.583,0.584,1.0,1.5,0.706,1.2,4.1,5.3,1.6,1.4,0.7,1.1,2.4,10.6,
162.0,Jae Crowder,29.0,2TM,SF,65.0,53.0,28.8,3.5,8.7,0.401,2.1,6.1,0.343,1.4,2.6,0.538,0.521,1.5,1.9,0.776,0.8,5.1,5.9,2.5,1.1,0.4,1.1,2.2,10.5,
164.0,Danuel House Jr.,26.0,HOU,SF,63.0,52.0,30.4,3.7,8.6,0.427,2.0,5.6,0.363,1.6,2.9,0.549,0.546,1.2,1.4,0.811,0.9,3.3,4.2,1.3,1.1,0.5,0.9,2.1,10.5,
166.0,Troy Brown Jr.,20.0,WAS,SF,69.0,22.0,25.8,4.0,9.0,0.439,0.9,2.6,0.341,3.1,6.4,0.479,0.488,1.6,2.0,0.784,1.1,4.4,5.6,2.6,1.2,0.1,1.1,1.9,10.4,
169.0,Langston Galloway,28.0,DET,SG,66.0,6.0,25.8,3.6,8.2,0.435,2.0,5.0,0.399,1.6,3.2,0.493,0.557,1.1,1.3,0.859,0.5,1.8,2.3,1.5,0.7,0.2,0.6,1.5,10.3,
172.0,Garrett Temple,33.0,BRK,SG,62.0,35.0,27.9,3.6,9.5,0.378,2.0,6.2,0.329,1.5,3.2,0.473,0.486,1.1,1.4,0.805,0.5,3.0,3.5,2.5,0.8,0.5,1.0,1.7,10.3,
173.0,Thaddeus Young,31.0,CHI,PF,64.0,16.0,24.9,4.2,9.4,0.448,1.2,3.5,0.356,3.0,5.9,0.501,0.513,0.7,1.1,0.583,1.5,3.5,4.9,1.8,1.4,0.4,1.6,2.1,10.3,
174.0,Josh Hart,24.0,NOP,SF,65.0,16.0,27.0,3.5,8.2,0.423,1.9,5.4,0.342,1.6,2.7,0.584,0.537,1.3,1.8,0.739,0.9,5.6,6.5,1.7,1.0,0.4,1.2,2.5,10.1,
175.0,Ben McLemore,26.0,HOU,SF,71.0,23.0,22.8,3.4,7.7,0.444,2.5,6.4,0.4,0.9,1.3,0.656,0.61,0.7,0.9,0.746,0.3,1.9,2.2,0.8,0.6,0.2,0.7,2.2,10.1,
177.0,Bobby Portis,24.0,NYK,PF,66.0,5.0,21.1,4.0,8.9,0.45,1.0,2.8,0.358,3.0,6.1,0.493,0.507,1.1,1.4,0.763,1.2,3.9,5.1,1.5,0.5,0.3,1.1,1.7,10.1,
180.0,Tomáš Satoranský,28.0,CHI,SG,65.0,64.0,28.9,3.6,8.5,0.43,1.0,3.1,0.322,2.7,5.4,0.491,0.488,1.6,1.9,0.876,1.2,2.7,3.9,5.4,1.2,0.1,2.0,2.1,9.9,
181.0,Joe Ingles,32.0,UTA,PF,72.0,45.0,29.7,3.4,7.7,0.445,2.0,4.9,0.399,1.5,2.8,0.525,0.572,1.0,1.3,0.787,0.4,3.5,3.9,5.2,0.9,0.2,2.0,2.1,9.8,
182.0,Furkan Korkmaz,22.0,PHI,SG,72.0,12.0,21.7,3.4,7.8,0.43,2.0,4.9,0.402,1.4,2.9,0.478,0.557,1.1,1.4,0.755,0.3,2.1,2.3,1.1,0.6,0.2,0.8,1.4,9.8,
185.0,Mitchell Robinson,21.0,NYK,C,61.0,7.0,23.1,4.1,5.6,0.742,0.0,0.0,,4.1,5.6,0.742,0.742,1.4,2.4,0.568,3.0,4.0,7.0,0.6,0.9,2.0,0.6,3.2,9.7,
186.0,Dorian Finney-Smith,26.0,DAL,PF,71.0,68.0,29.9,3.4,7.4,0.466,1.6,4.3,0.376,1.8,3.1,0.589,0.575,1.1,1.5,0.722,2.0,3.7,5.7,1.6,0.6,0.5,1.0,2.5,9.5,
187.0,Aaron Holiday,23.0,IND,PG,66.0,33.0,24.5,3.5,8.5,0.414,1.3,3.3,0.394,2.2,5.2,0.427,0.491,1.1,1.3,0.851,0.3,2.0,2.4,3.4,0.8,0.2,1.3,1.8,9.5,
189.0,George Hill,33.0,MIL,PG,59.0,2.0,21.5,3.3,6.4,0.516,1.4,3.0,0.46,1.9,3.4,0.565,0.624,1.4,1.7,0.842,0.8,2.2,3.0,3.1,0.8,0.1,1.0,1.4,9.4,6MOY-4
192.0,Kentavious Caldwell-Pope,26.0,LAL,SG,69.0,26.0,25.5,3.4,7.3,0.467,1.3,3.5,0.385,2.1,3.9,0.541,0.558,1.1,1.5,0.775,0.6,1.5,2.1,1.6,0.8,0.2,0.9,1.9,9.3,
193.0,Marquese Chriss,22.0,GSW,PF,59.0,21.0,20.3,3.6,6.5,0.545,0.1,0.7,0.205,3.4,5.9,0.584,0.556,2.0,2.6,0.769,1.9,4.3,6.2,1.9,0.7,1.1,1.3,2.1,9.3,
196.0,Jarrett Culver,20.0,MIN,SG,63.0,35.0,23.9,3.7,9.0,0.404,1.0,3.5,0.299,2.6,5.5,0.471,0.462,0.9,1.9,0.462,1.1,2.3,3.4,1.7,0.9,0.6,1.3,2.0,9.2,
