Rk,Player,Age,Team,Pos,G,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
1.0,Neil Johnston,24.0,PHW,C,72.0,3296.0,8.208333333333334,18.291666666666668,0.449,8.01388888888889,10.722222222222221,0.747,797.0,203.0,259.0,24.430555555555557,0.0,"AS,NBA1"
2.0,Bob Cousy,25.0,BOS,PG,72.0,2857.0,6.75,17.52777777777778,0.385,5.708333333333333,7.25,0.787,394.0,518.0,201.0,19.208333333333332,2.0,"AS,NBA1"
3.0,Ed Macauley,25.0,BOS,C,71.0,2792.0,6.507042253521127,13.380281690140846,0.486,5.915492957746479,7.802816901408451,0.758,571.0,271.0,168.0,18.929577464788732,0.0,"AS,NBA2"
4.0,George Mikan,29.0,MNL,C,72.0,2362.0,6.125,16.11111111111111,0.38,5.888888888888889,7.583333333333333,0.777,1028.0,174.0,268.0,18.13888888888889,0.0,"AS,NBA1"
5.0,Ray Felix,23.0,BLB,C,72.0,2672.0,5.694444444444445,13.652777777777779,0.417,6.236111111111111,9.777777777777779,0.638,958.0,82.0,253.0,17.625,0.0,"ROY-1,AS"
6.0,Dolph Schayes,25.0,SYR,C,72.0,2655.0,5.138888888888889,13.51388888888889,0.38,6.777777777777778,8.194444444444445,0.827,870.0,214.0,232.0,17.055555555555557,0.0,"AS,NBA1"
7.0,Bill Sharman,27.0,BOS,SG,72.0,2467.0,5.722222222222222,12.708333333333334,0.45,4.597222222222222,5.444444444444445,0.844,255.0,229.0,211.0,16.041666666666668,0.0,AS
8.0,Larry Foust,25.0,FTW,C,72.0,2693.0,5.222222222222222,12.76388888888889,0.409,4.694444444444445,6.597222222222222,0.712,967.0,161.0,258.0,15.13888888888889,0.0,AS
9.0,Carl Braun,26.0,NYK,SG,72.0,2373.0,4.916666666666667,12.277777777777779,0.4,4.916666666666667,5.958333333333333,0.825,246.0,209.0,259.0,14.75,0.0,"AS,NBA2"
10.0,Bobby Wanzer,32.0,ROC,SG,72.0,2538.0,4.472222222222222,11.597222222222221,0.386,4.361111111111111,5.944444444444445,0.734,392.0,254.0,171.0,13.305555555555555,0.0,"AS,NBA2"
11.0,Harry Gallatin,26.0,NYK,PF,72.0,2690.0,3.5833333333333335,8.875,0.404,6.013888888888889,7.666666666666667,0.784,1098.0,153.0,208.0,13.180555555555555,0.0,"AS,NBA1"
12.0,Arnie Risen,29.0,ROC,C,72.0,2385.0,4.458333333333333,12.11111111111111,0.368,4.263888888888889,5.972222222222222,0.714,728.0,120.0,284.0,13.180555555555555,0.0,AS
13.0,Joe Graboski,24.0,PHW,PF,71.0,2759.0,4.985915492957746,14.084507042253522,0.354,3.323943661971831,4.929577464788732,0.674,670.0,163.0,223.0,13.295774647887324,0.0,
14.0,Paul Seymour,26.0,SYR,SG,71.0,2727.0,4.450704225352113,11.80281690140845,0.377,4.211267605633803,5.183098591549296,0.813,291.0,364.0,187.0,13.112676056338028,0.0,"AS,NBA2"
15.0,Bob Davies,34.0,ROC,PG,72.0,2137.0,4.0,10.791666666666666,0.371,4.319444444444445,6.013888888888889,0.718,194.0,323.0,224.0,12.319444444444445,0.0,AS
16.0,Jim Pollard,31.0,MNL,SF,71.0,2483.0,4.591549295774648,12.422535211267606,0.37,2.5211267605633805,3.23943661971831,0.778,500.0,214.0,161.0,11.704225352112676,0.0,"AS,NBA2"
17.0,George King,25.0,SYR,PG,72.0,2370.0,3.888888888888889,10.333333333333334,0.376,3.5694444444444446,5.694444444444445,0.627,268.0,272.0,179.0,11.347222222222221,0.0,
18.0,Max Zaslofsky,28.0,3TM,SG,65.0,1881.0,4.276923076923077,11.63076923076923,0.368,3.923076923076923,5.492307692307692,0.714,160.0,154.0,142.0,12.476923076923077,0.0,
19.0,Vern Mikkelsen,25.0,MNL,PF,72.0,2247.0,4.0,10.708333333333334,0.374,3.0694444444444446,4.138888888888889,0.742,615.0,119.0,264.0,11.069444444444445,0.0,
20.0,Don Sunderlage,24.0,MLH,SG,68.0,2232.0,3.735294117647059,11.0,0.34,3.7058823529411766,4.955882352941177,0.748,225.0,187.0,263.0,11.176470588235293,0.0,AS
21.0,Andy Phillip,31.0,FTW,PG,71.0,2705.0,3.591549295774648,9.577464788732394,0.375,3.3943661971830985,4.647887323943662,0.73,265.0,449.0,204.0,10.577464788732394,0.0,AS
22.0,Mel Hutchins,25.0,FTW,PF,72.0,2934.0,4.097222222222222,10.222222222222221,0.401,2.0972222222222223,3.0972222222222223,0.677,695.0,210.0,229.0,10.291666666666666,0.0,AS
23.0,Paul Hoffman,28.0,BLB,PG,72.0,2505.0,3.513888888888889,10.569444444444445,0.332,3.013888888888889,4.208333333333333,0.716,486.0,285.0,271.0,10.041666666666666,1.0,
24.0,Connie Simmons,28.0,NYK,C,72.0,2006.0,3.5416666666666665,9.902777777777779,0.358,2.9166666666666665,4.236111111111111,0.689,484.0,128.0,234.0,10.0,0.0,
25.0,Eddie Miller,22.0,BLB,C,72.0,1657.0,3.388888888888889,8.333333333333334,0.407,3.2083333333333335,4.402777777777778,0.729,537.0,95.0,194.0,9.98611111111111,0.0,
26.0,Jack McMahon,25.0,ROC,PG,71.0,1891.0,3.5211267605633805,9.732394366197184,0.362,2.971830985915493,4.267605633802817,0.696,211.0,238.0,221.0,10.014084507042254,0.0,
27.0,Nat Clifton,31.0,NYK,PF,72.0,2179.0,3.5694444444444446,9.708333333333334,0.368,2.4166666666666665,3.8472222222222223,0.628,528.0,176.0,215.0,9.555555555555555,0.0,
28.0,Jack Coleman,29.0,ROC,PF,71.0,2377.0,4.070422535211268,10.056338028169014,0.405,1.5211267605633803,2.5492957746478875,0.597,589.0,158.0,201.0,9.661971830985916,0.0,
