Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Shaquille O'Neal,22.0,ORL,C,79.0,79.0,37.0,11.8,20.2,0.583,0.0,0.1,0.0,11.8,20.1,0.585,0.583,5.8,10.8,0.533,4.2,7.3,11.4,2.7,0.9,2.4,2.6,3.3,29.3,"MVP-2,AS,NBA2"
2.0,Hakeem Olajuwon,32.0,HOU,C,72.0,72.0,39.6,11.1,21.5,0.517,0.0,0.2,0.188,11.0,21.2,0.52,0.517,5.6,7.5,0.756,2.4,8.4,10.8,3.5,1.8,3.4,3.3,3.5,27.8,"MVP-5,DPOY-3,AS,NBA3"
3.0,David Robinson,29.0,SAS,C,81.0,81.0,38.0,9.7,18.4,0.53,0.1,0.2,0.3,9.7,18.1,0.533,0.532,8.1,10.5,0.774,2.9,7.9,10.8,2.9,1.7,3.2,2.9,2.8,27.6,"MVP-1,DPOY-4,AS,NBA1"
5.0,Karl Malone,31.0,UTA,PF,82.0,82.0,38.1,10.1,18.9,0.536,0.1,0.5,0.268,10.0,18.4,0.543,0.54,6.3,8.5,0.742,1.9,8.7,10.6,3.5,1.6,1.0,2.9,3.3,26.7,"MVP-3,AS,NBA1"
7.0,Jamal Mashburn,22.0,DAL,SF,80.0,80.0,37.3,8.5,19.6,0.436,1.4,4.3,0.328,7.1,15.3,0.466,0.472,5.6,7.6,0.739,1.5,2.7,4.1,3.7,1.0,0.1,2.9,2.4,24.1,
8.0,Patrick Ewing,32.0,NYK,C,79.0,79.0,37.0,9.2,18.4,0.503,0.1,0.3,0.286,9.2,18.1,0.506,0.505,5.3,7.1,0.75,2.0,9.0,11.0,2.7,0.9,2.0,3.2,3.4,23.9,"MVP-4,AS"
9.0,Charles Barkley,31.0,PHO,PF,68.0,66.0,35.0,8.1,16.8,0.486,1.1,3.2,0.338,7.1,13.6,0.521,0.518,5.6,7.5,0.748,3.0,8.1,11.1,4.1,1.6,0.7,2.2,3.0,23.0,"MVP-6,AS,NBA2"
10.0,Mitch Richmond,29.0,SAC,SG,82.0,82.0,38.7,8.1,18.3,0.446,1.9,5.2,0.368,6.2,13.1,0.477,0.498,4.6,5.4,0.843,0.8,3.5,4.4,3.8,1.1,0.4,2.9,2.8,22.8,"AS,NBA2"
11.0,Glen Rice,27.0,MIA,SF,82.0,82.0,36.8,8.1,17.1,0.475,2.3,5.5,0.41,5.9,11.6,0.506,0.541,3.8,4.5,0.855,1.2,3.4,4.6,2.3,1.4,0.2,1.9,2.5,22.3,
12.0,Glenn Robinson,22.0,MIL,SF,80.0,76.0,37.0,8.0,17.6,0.451,1.1,3.4,0.321,6.9,14.3,0.482,0.482,5.0,6.2,0.796,2.1,4.3,6.4,2.5,1.4,0.3,3.9,2.9,21.9,ROY-3
13.0,Clyde Drexler,32.0,2TM,SG,76.0,75.0,35.9,7.5,16.3,0.461,1.9,5.4,0.36,5.6,10.9,0.511,0.521,4.8,5.8,0.824,2.0,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8,"MVP-14,NBA3"
15.0,Scottie Pippen,29.0,CHI,SF,79.0,79.0,38.2,8.0,16.7,0.48,1.4,4.0,0.345,6.6,12.7,0.523,0.522,4.0,5.6,0.716,2.2,5.9,8.1,5.2,2.9,1.1,3.4,3.0,21.4,"MVP-7,DPOY-2,AS,NBA1"
16.0,Alonzo Mourning,24.0,CHH,C,77.0,77.0,38.2,7.4,14.3,0.519,0.1,0.4,0.324,7.3,13.9,0.525,0.524,6.4,8.4,0.761,2.6,7.3,9.9,1.4,0.6,2.9,3.1,3.6,21.3,"DPOY-6,AS"
17.0,Clifford Robinson,28.0,POR,SF,75.0,73.0,36.3,8.0,17.6,0.452,1.9,5.1,0.371,6.1,12.5,0.486,0.506,3.5,5.1,0.694,2.0,3.6,5.6,2.6,1.1,1.1,2.1,3.2,21.3,
18.0,Anfernee Hardaway,23.0,ORL,PG,77.0,77.0,37.7,7.6,14.8,0.512,1.1,3.2,0.349,6.5,11.6,0.558,0.55,4.6,6.0,0.769,1.8,2.6,4.4,7.2,1.7,0.3,3.4,2.1,20.9,"MVP-10,AS,NBA1"
19.0,Dana Barros,27.0,PHI,PG,82.0,82.0,40.5,7.0,14.2,0.49,2.4,5.2,0.464,4.6,9.0,0.505,0.575,4.2,4.7,0.899,0.3,3.0,3.3,7.5,1.8,0.0,3.0,1.9,20.6,"MIP-1,AS"
20.0,Gary Payton,26.0,SEA,PG,82.0,82.0,36.8,8.4,16.4,0.509,0.9,2.8,0.302,7.5,13.6,0.553,0.535,3.0,4.2,0.716,1.3,2.1,3.4,7.1,2.5,0.2,2.5,2.5,20.6,"MVP-9,DPOY-6,AS,NBA2"
21.0,Latrell Sprewell,24.0,GSW,SG,69.0,69.0,40.2,7.1,17.0,0.418,1.3,4.7,0.276,5.8,12.2,0.473,0.457,5.1,6.5,0.781,0.8,2.9,3.7,4.0,1.6,0.7,3.3,1.6,20.6,AS
23.0,Isaiah Rider,23.0,MIN,SG,75.0,67.0,35.3,7.4,16.7,0.447,1.9,5.3,0.351,5.6,11.4,0.491,0.502,3.7,4.5,0.817,1.2,2.1,3.3,3.3,0.9,0.3,3.1,2.6,20.4,
24.0,Tim Hardaway,28.0,GSW,PG,62.0,62.0,37.4,6.9,16.2,0.427,2.7,7.2,0.378,4.2,9.1,0.465,0.51,3.5,4.6,0.76,0.7,2.3,3.1,9.3,1.4,0.2,3.5,2.5,20.1,
26.0,Grant Hill,22.0,DET,SF,70.0,69.0,38.3,7.3,15.2,0.477,0.1,0.4,0.148,7.2,14.8,0.486,0.479,5.3,7.3,0.732,1.8,4.6,6.4,5.0,1.8,0.9,2.9,2.9,19.9,"ROY-1,AS"
27.0,Reggie Miller,29.0,IND,SG,81.0,81.0,32.9,6.2,13.5,0.462,2.4,5.8,0.415,3.8,7.7,0.498,0.552,4.7,5.3,0.897,0.4,2.2,2.6,3.0,1.2,0.2,1.9,1.9,19.6,"AS,NBA3"
28.0,Detlef Schrempf,32.0,SEA,SF,82.0,82.0,35.2,6.4,12.2,0.523,1.1,2.2,0.514,5.2,10.0,0.525,0.569,5.3,6.4,0.839,1.6,4.5,6.2,3.8,1.1,0.4,2.1,3.1,19.2,"AS,NBA3"
30.0,Rod Strickland,28.0,POR,PG,64.0,61.0,35.4,6.9,14.8,0.466,0.7,1.9,0.374,6.2,12.9,0.48,0.49,4.4,5.9,0.745,1.1,3.8,5.0,8.8,1.9,0.1,3.3,1.8,18.9,
31.0,Larry Johnson,25.0,CHH,PF,81.0,81.0,39.9,7.2,15.0,0.48,1.0,2.6,0.386,6.2,12.5,0.5,0.513,3.4,4.4,0.774,2.3,4.9,7.2,4.6,1.0,0.3,2.6,2.1,18.8,AS
