Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Kevin Durant,24.0,OKC,SF,81.0,81.0,3119.0,9.024691358024691,17.691358024691358,0.51,139.0,334.0,0.416,592.0,1099.0,0.539,0.559,8.382716049382717,9.25925925925926,0.905,46.0,594.0,640.0,374.0,116.0,105.0,280.0,143.0,28.14814814814815,3.0,"MVP-2,AS,NBA1"
2.0,Kobe Bryant,34.0,LAL,SG,78.0,78.0,3013.0,9.461538461538462,20.44871794871795,0.463,132.0,407.0,0.324,606.0,1188.0,0.51,0.504,6.730769230769231,8.025641025641026,0.839,66.0,367.0,433.0,469.0,106.0,25.0,287.0,173.0,27.346153846153847,2.0,"MVP-5,AS,NBA1"
3.0,LeBron James,28.0,MIA,PF,76.0,76.0,2877.0,10.06578947368421,17.81578947368421,0.565,103.0,254.0,0.406,662.0,1100.0,0.602,0.603,5.302631578947368,7.0394736842105265,0.753,97.0,513.0,610.0,551.0,129.0,67.0,226.0,110.0,26.789473684210527,4.0,"MVP-1,DPOY-2,AS,NBA1"
4.0,James Harden,23.0,HOU,SG,78.0,78.0,2985.0,7.5,17.141025641025642,0.438,179.0,486.0,0.368,406.0,851.0,0.477,0.504,8.64102564102564,10.153846153846153,0.851,62.0,317.0,379.0,455.0,142.0,38.0,295.0,178.0,25.935897435897434,1.0,"MVP-8,AS,NBA3"
5.0,Carmelo Anthony,28.0,NYK,PF,67.0,67.0,2482.0,9.985074626865671,22.223880597014926,0.449,157.0,414.0,0.379,512.0,1075.0,0.476,0.502,6.343283582089552,7.641791044776119,0.83,134.0,326.0,460.0,171.0,52.0,32.0,175.0,205.0,28.65671641791045,0.0,"MVP-3,AS,NBA2"
6.0,Russell Westbrook,24.0,OKC,PG,82.0,82.0,2861.0,8.207317073170731,18.71951219512195,0.438,97.0,300.0,0.323,576.0,1235.0,0.466,0.47,5.609756097560975,7.012195121951219,0.8,111.0,317.0,428.0,607.0,145.0,24.0,273.0,189.0,23.20731707317073,1.0,"MVP-9,DPOY-17,AS,NBA2"
7.0,Stephen Curry,24.0,GSW,PG,78.0,78.0,2983.0,8.025641025641026,17.794871794871796,0.451,272.0,600.0,0.453,354.0,788.0,0.449,0.549,3.358974358974359,3.730769230769231,0.9,59.0,255.0,314.0,539.0,126.0,12.0,240.0,198.0,22.897435897435898,0.0,MVP-11
8.0,Monta Ellis,27.0,MIL,SG,82.0,82.0,3076.0,7.280487804878049,17.51219512195122,0.416,94.0,328.0,0.287,503.0,1108.0,0.454,0.448,3.524390243902439,4.560975609756097,0.773,45.0,271.0,316.0,496.0,169.0,36.0,254.0,164.0,19.23170731707317,0.0,
9.0,Damian Lillard,22.0,POR,PG,82.0,82.0,3167.0,6.7439024390243905,15.707317073170731,0.429,185.0,503.0,0.368,368.0,785.0,0.469,0.501,3.3048780487804876,3.9146341463414633,0.844,42.0,215.0,257.0,531.0,74.0,19.0,243.0,172.0,19.048780487804876,0.0,ROY-1
10.0,LaMarcus Aldridge,27.0,POR,PF,74.0,74.0,2790.0,8.621621621621621,17.81081081081081,0.484,2.0,14.0,0.143,636.0,1304.0,0.488,0.485,3.810810810810811,4.702702702702703,0.81,175.0,495.0,670.0,192.0,62.0,91.0,143.0,187.0,21.08108108108108,0.0,AS
11.0,DeMar DeRozan,23.0,TOR,SG,82.0,82.0,3013.0,6.682926829268292,15.012195121951219,0.445,34.0,120.0,0.283,514.0,1111.0,0.463,0.459,4.329268292682927,5.2073170731707314,0.831,48.0,272.0,320.0,204.0,76.0,24.0,151.0,173.0,18.109756097560975,0.0,
12.0,Deron Williams,28.0,BRK,PG,78.0,78.0,2842.0,6.346153846153846,14.41025641025641,0.44,169.0,447.0,0.378,326.0,677.0,0.482,0.516,4.064102564102564,4.730769230769231,0.859,29.0,203.0,232.0,604.0,75.0,30.0,218.0,194.0,18.923076923076923,0.0,
13.0,Dwyane Wade,31.0,MIA,SG,69.0,69.0,2391.0,8.246376811594203,15.840579710144928,0.521,17.0,66.0,0.258,552.0,1027.0,0.537,0.528,4.463768115942029,6.159420289855072,0.725,86.0,258.0,344.0,352.0,128.0,56.0,194.0,140.0,21.202898550724637,0.0,"MVP-10,DPOY-16,AS,NBA3"
14.0,David Lee,29.0,GSW,PF,79.0,79.0,2907.0,7.620253164556962,14.683544303797468,0.519,0.0,4.0,0.0,602.0,1156.0,0.521,0.519,3.2278481012658227,4.050632911392405,0.797,218.0,668.0,886.0,279.0,67.0,22.0,207.0,246.0,18.468354430379748,1.0,"MVP-12,AS,NBA3"
