Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1.0,Anthony Mason,29.0,NYK,SF,82.0,82.0,3457.0,6.9,12.2,0.563,0.0,0.0,,6.9,12.2,0.563,0.563,4.5,6.3,0.72,3.4,8.3,11.7,5.5,1.1,0.5,3.2,3.8,18.2,117.0,104.0,
2.0,Vin Baker,24.0,MIL,PF,82.0,82.0,3319.0,11.2,22.9,0.489,0.2,0.8,0.208,11.0,22.1,0.499,0.493,5.1,7.7,0.67,4.2,8.7,12.9,3.4,1.1,1.5,3.5,4.4,27.7,106.0,110.0,AS
3.0,Juwan Howard,22.0,WSB,PF,81.0,81.0,3294.0,11.4,23.3,0.489,0.1,0.2,0.308,11.3,23.1,0.49,0.49,5.0,6.6,0.749,2.9,7.3,10.3,5.6,1.0,0.6,4.7,4.2,27.8,104.0,108.0,"AS,NBA3"
4.0,Larry Johnson,26.0,CHH,PF,81.0,81.0,3274.0,9.3,19.6,0.476,1.1,2.9,0.366,8.3,16.7,0.495,0.503,6.8,9.0,0.757,4.0,6.9,10.9,5.7,0.9,0.7,2.9,2.8,26.6,118.0,113.0,
5.0,Grant Hill,23.0,DET,SF,80.0,80.0,3260.0,9.5,20.5,0.462,0.1,0.4,0.192,9.4,20.1,0.468,0.464,8.1,10.8,0.751,2.1,11.0,13.1,9.2,1.7,0.8,4.4,4.1,27.2,110.0,102.0,"MVP-9,AS,NBA2"
6.0,Glenn Robinson,23.0,MIL,SF,82.0,82.0,3249.0,10.3,22.6,0.454,1.5,4.3,0.342,8.8,18.3,0.48,0.486,5.2,6.4,0.812,2.2,6.0,8.3,4.8,1.6,0.7,4.6,3.9,27.2,103.0,112.0,
7.0,Michael Finley,22.0,PHO,SF,82.0,72.0,3212.0,7.5,15.6,0.476,1.0,3.0,0.328,6.5,12.7,0.511,0.508,3.9,5.2,0.749,2.2,3.8,6.0,4.6,1.4,0.5,2.1,3.2,19.8,114.0,113.0,ROY-4
8.0,Gary Payton,27.0,SEA,PG,81.0,81.0,3162.0,10.0,20.6,0.484,1.6,4.8,0.328,8.4,15.8,0.532,0.523,3.7,4.9,0.748,1.7,3.8,5.5,9.8,3.7,0.3,4.2,3.6,25.3,112.0,102.0,"MVP-6,DPOY-1,AS,NBA2"
9.0,Glen Rice,28.0,CHH,SF,79.0,79.0,3142.0,10.2,21.6,0.471,2.9,6.7,0.424,7.3,14.9,0.492,0.537,5.3,6.4,0.837,1.4,4.9,6.3,3.9,1.5,0.3,2.7,3.6,28.5,116.0,113.0,AS
10.0,Karl Malone,32.0,UTA,PF,82.0,82.0,3113.0,13.5,26.0,0.519,0.3,0.7,0.4,13.2,25.4,0.522,0.524,8.8,12.1,0.723,3.0,10.8,13.8,5.9,2.4,1.0,3.4,4.2,36.1,117.0,102.0,"MVP-7,AS,NBA1"
