Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1.0,Mikal Bridges,28.0,NYK,SF,80.0,80.0,3000.0,9.7,19.3,0.501,2.7,7.6,0.356,7.0,11.8,0.594,0.571,1.5,1.9,0.814,1.1,3.1,4.2,4.9,1.2,0.7,2.2,2.0,23.6,117.0,118.0,
2.0,Josh Hart,29.0,NYK,SG,76.0,76.0,2862.0,6.9,13.2,0.525,1.4,4.3,0.329,5.5,8.9,0.619,0.579,2.8,3.6,0.776,2.8,9.8,12.6,7.8,2.0,0.5,2.7,3.4,18.1,125.0,112.0,
3.0,Anthony Edwards,23.0,MIN,SG,77.0,77.0,2800.0,12.4,27.6,0.447,5.5,13.8,0.397,6.9,13.8,0.497,0.546,7.2,8.6,0.836,1.1,6.7,7.7,6.1,1.5,0.8,4.3,2.6,37.4,115.0,112.0,
4.0,Devin Booker,28.0,PHO,SG,74.0,74.0,2767.0,11.5,25.1,0.459,3.3,9.8,0.332,8.3,15.3,0.54,0.523,7.7,8.6,0.894,1.4,4.0,5.4,9.4,1.2,0.3,3.9,3.5,34.0,118.0,123.0,
5.0,Tyler Herro,25.0,MIA,SG,76.0,76.0,2704.0,11.9,25.3,0.471,4.6,12.3,0.373,7.3,13.0,0.563,0.562,5.2,5.9,0.875,0.6,6.7,7.3,7.8,1.3,0.3,3.6,1.6,33.6,116.0,115.0,
6.0,Trae Young,26.0,ATL,PG,75.0,75.0,2703.0,9.6,23.4,0.411,3.7,10.9,0.337,5.9,12.5,0.474,0.489,8.3,9.5,0.876,0.6,3.4,4.0,15.0,1.6,0.2,6.1,2.5,31.2,114.0,120.0,
7.0,DeMar DeRozan,35.0,SAC,SF,75.0,75.0,2700.0,11.1,23.1,0.48,1.5,4.5,0.331,9.6,18.6,0.517,0.513,6.8,7.9,0.858,0.9,4.4,5.3,5.9,1.1,0.6,1.9,2.7,30.5,121.0,119.0,
8.0,James Harden,35.0,LAC,PG,77.0,77.0,2698.0,9.3,22.9,0.406,4.2,11.9,0.349,5.1,11.0,0.468,0.496,9.0,10.2,0.875,0.9,7.0,8.0,12.1,2.1,0.9,6.0,2.9,31.7,113.0,110.0,
9.0,OG Anunoby,27.0,NYK,PF,73.0,73.0,2671.0,9.0,18.7,0.479,3.1,8.4,0.375,5.8,10.4,0.563,0.562,3.4,4.2,0.813,1.8,4.8,6.6,3.0,2.0,1.2,1.9,3.1,24.5,119.0,114.0,
10.0,Jalen Green,22.0,HOU,SG,80.0,80.0,2661.0,11.1,26.0,0.426,4.3,12.0,0.355,6.8,14.0,0.487,0.508,5.0,6.1,0.811,0.8,6.0,6.8,5.1,1.3,0.5,3.7,2.3,31.4,111.0,113.0,
11.0,Bam Adebayo,27.0,MIA,C,77.0,77.0,2652.0,10.0,20.7,0.483,1.4,4.1,0.349,8.6,16.7,0.516,0.517,4.7,6.1,0.765,3.4,10.5,13.9,6.3,1.8,1.0,3.0,3.0,26.1,114.0,110.0,
12.0,Christian Braun,23.0,DEN,SG,77.0,75.0,2610.0,8.6,14.8,0.58,1.6,4.1,0.403,7.0,10.8,0.647,0.635,3.2,3.9,0.823,1.8,5.6,7.4,3.6,1.5,0.7,1.5,3.0,22.0,132.0,118.0,
13.0,Shai Gilgeous-Alexander,26.0,OKC,PG,76.0,76.0,2598.0,15.9,30.6,0.519,3.0,8.0,0.375,12.9,22.6,0.571,0.569,11.1,12.4,0.898,1.2,5.8,7.0,9.0,2.4,1.4,3.4,3.0,45.9,129.0,107.0,
14.0,Jayson Tatum,26.0,BOS,PF,71.0,71.0,2592.0,12.7,28.0,0.453,4.8,13.9,0.344,7.9,14.1,0.56,0.538,6.9,8.5,0.813,0.9,11.0,11.9,8.2,1.5,0.7,4.0,3.0,37.1,117.0,110.0,
15.0,Jaden McDaniels,24.0,MIN,PF,80.0,80.0,2561.0,7.5,15.7,0.477,1.9,5.8,0.334,5.6,9.9,0.56,0.539,2.0,2.4,0.824,2.4,6.5,9.0,3.1,2.1,1.4,1.7,4.3,18.9,116.0,111.0,
16.0,Keegan Murray,24.0,SAC,PF,74.0,74.0,2556.0,6.8,15.3,0.446,2.9,8.4,0.348,3.9,6.9,0.565,0.541,1.1,1.3,0.829,2.7,6.7,9.4,2.0,1.1,1.3,1.1,3.5,17.7,117.0,117.0,
17.0,Pascal Siakam,30.0,IND,PF,78.0,78.0,2548.0,11.6,22.3,0.519,2.4,6.1,0.389,9.2,16.2,0.568,0.572,4.3,5.8,0.734,2.5,7.7,10.2,5.0,1.3,0.8,2.1,3.6,29.8,120.0,115.0,
18.0,Ivica Zubac,27.0,LAC,C,78.0,78.0,2546.0,11.1,17.7,0.626,0.0,0.0,,11.1,17.7,0.626,0.626,3.0,4.5,0.66,5.7,13.3,19.0,4.1,1.0,1.7,2.4,3.2,25.1,129.0,108.0,
19.0,Derrick White,30.0,BOS,SG,75.0,75.0,2539.0,8.2,18.7,0.439,5.2,13.5,0.383,3.0,5.2,0.586,0.578,2.7,3.2,0.839,1.3,5.4,6.7,7.0,1.4,1.5,2.5,2.7,24.3,123.0,113.0,
20.0,Zach LaVine,29.0,2TM,SF,72.0,72.0,2535.0,11.5,22.3,0.513,4.3,9.7,0.446,7.1,12.6,0.565,0.61,4.3,5.3,0.822,0.4,5.4,5.8,5.7,1.1,0.2,3.8,2.2,31.6,116.0,119.0,
21.0,Dyson Daniels,21.0,ATL,SG,75.0,75.0,2534.0,8.3,16.8,0.495,1.5,4.3,0.346,6.8,12.6,0.545,0.538,1.5,2.5,0.601,2.2,5.8,8.1,6.0,4.2,1.0,2.8,3.2,19.6,110.0,111.0,
22.0,Michael Porter Jr.,26.0,DEN,SF,75.0,75.0,2534.0,9.8,19.5,0.504,3.6,9.1,0.395,6.2,10.4,0.6,0.596,2.8,3.6,0.768,2.6,7.3,9.9,3.1,0.9,0.7,1.9,2.9,26.0,122.0,118.0,
23.0,Brook Lopez,36.0,MIL,C,79.0,79.0,2521.0,7.5,14.6,0.51,2.6,7.1,0.373,4.8,7.5,0.639,0.6,2.1,2.6,0.821,2.1,5.4,7.6,2.7,1.0,2.8,1.6,3.3,19.7,122.0,113.0,
24.0,Austin Reaves,26.0,LAL,SG,72.0,72.0,2517.0,9.1,20.0,0.458,3.9,10.3,0.375,5.3,9.7,0.545,0.554,6.2,7.1,0.876,1.2,5.1,6.3,8.1,1.5,0.4,3.4,2.9,28.4,122.0,117.0,
25.0,Karl-Anthony Towns,29.0,NYK,C,72.0,72.0,2517.0,12.6,23.9,0.526,2.8,6.7,0.42,9.8,17.3,0.567,0.584,6.7,8.1,0.829,4.2,13.9,18.1,4.4,1.4,1.0,3.8,4.9,34.7,122.0,110.0,
26.0,Nikola Jokić,29.0,DEN,C,68.0,68.0,2499.0,14.8,25.7,0.575,2.6,6.2,0.414,12.2,19.5,0.627,0.625,6.9,8.5,0.808,3.8,13.0,16.7,13.4,2.4,0.8,4.3,3.0,39.0,133.0,111.0,
27.0,Toumani Camara,24.0,POR,PF,76.0,76.0,2493.0,6.2,13.6,0.458,2.5,6.8,0.372,3.7,6.8,0.545,0.552,1.8,2.4,0.726,3.3,5.2,8.6,3.3,2.2,1.0,2.1,4.4,16.7,117.0,115.0,
28.0,Tyrese Haliburton,24.0,IND,PG,73.0,73.0,2451.0,9.3,19.7,0.473,4.3,11.0,0.388,5.1,8.7,0.581,0.582,3.7,4.4,0.851,0.8,4.2,5.1,13.2,2.1,1.0,2.4,1.8,26.7,130.0,115.0,
29.0,LeBron James,40.0,LAL,SF,69.0,69.0,2422.0,13.1,25.6,0.512,3.0,8.0,0.378,10.1,17.6,0.573,0.571,5.2,6.7,0.782,1.5,9.5,11.0,11.5,1.4,0.8,5.3,2.0,34.5,117.0,114.0,
30.0,Cade Cunningham,23.0,DET,PG,69.0,69.0,2416.0,13.3,28.6,0.466,2.9,8.2,0.354,10.4,20.4,0.511,0.517,6.2,7.3,0.847,1.1,7.2,8.3,12.5,1.4,1.0,6.1,3.9,35.7,111.0,113.0,
31.0,Coby White,24.0,CHI,SG,72.0,71.0,2403.0,9.7,21.5,0.454,4.2,11.3,0.371,5.6,10.2,0.546,0.551,5.3,5.9,0.901,0.5,4.6,5.1,6.3,1.3,0.3,3.3,2.9,29.0,115.0,119.0,
32.0,Bub Carrington,19.0,WAS,PG,80.0,55.0,2382.0,5.7,14.3,0.401,2.7,7.8,0.339,3.1,6.5,0.477,0.494,1.3,1.7,0.807,0.6,5.9,6.6,6.9,1.1,0.4,2.7,3.7,15.5,104.0,122.0,
33.0,Alperen Şengün,22.0,HOU,C,75.0,75.0,2372.0,11.5,23.2,0.496,0.4,1.8,0.233,11.1,21.3,0.519,0.505,6.1,8.8,0.692,5.3,10.7,16.0,7.6,1.7,1.2,4.0,4.3,29.5,116.0,108.0,
34.0,Dillon Brooks,29.0,HOU,SF,74.0,74.0,2366.0,7.8,18.2,0.43,3.8,9.5,0.397,4.1,8.7,0.466,0.534,2.0,2.5,0.818,1.5,4.1,5.6,2.6,1.2,0.3,1.6,4.9,21.5,118.0,114.0,
35.0,Domantas Sabonis,28.0,SAC,C,68.0,68.0,2366.0,10.5,17.9,0.589,1.2,3.1,0.4,9.3,14.8,0.628,0.623,4.5,5.9,0.753,5.4,14.1,19.5,8.5,0.9,0.5,4.0,4.7,26.8,128.0,114.0,
36.0,Jamal Murray,27.0,DEN,PG,65.0,65.0,2362.0,10.6,22.3,0.476,3.1,7.9,0.396,7.5,14.3,0.52,0.546,4.3,4.8,0.887,0.9,4.2,5.1,8.0,1.9,0.7,2.7,2.5,28.6,120.0,118.0,
37.0,Rudy Gobert,32.0,MIN,C,70.0,70.0,2317.0,6.8,10.1,0.671,0.0,0.0,,6.8,10.1,0.671,0.671,3.7,5.4,0.677,5.4,10.7,16.1,2.7,1.2,2.1,1.9,3.8,17.3,138.0,109.0,
38.0,Anfernee Simons,25.0,POR,SG,70.0,70.0,2292.0,10.1,23.8,0.426,4.6,12.6,0.363,5.6,11.3,0.496,0.521,3.7,4.1,0.902,0.5,3.5,4.0,7.1,1.3,0.1,3.0,2.5,28.6,115.0,119.0,
39.0,Kentavious Caldwell-Pope,31.0,ORL,SG,76.0,76.0,2274.0,5.2,11.9,0.441,2.5,7.2,0.346,2.7,4.7,0.587,0.545,1.8,2.1,0.863,0.7,3.0,3.7,3.0,2.2,0.7,1.4,3.0,14.8,115.0,111.0,
40.0,Darius Garland,25.0,CLE,PG,74.0,74.0,2268.0,11.5,24.5,0.47,4.5,11.1,0.403,7.1,13.4,0.526,0.561,4.6,5.3,0.883,1.0,3.5,4.5,10.4,1.9,0.2,3.9,3.0,32.2,121.0,115.0,
41.0,Tobias Harris,32.0,DET,PF,71.0,71.0,2266.0,8.0,16.8,0.475,1.9,5.5,0.34,6.1,11.3,0.54,0.53,3.0,3.4,0.87,1.4,7.6,9.0,3.4,1.5,1.2,1.8,2.8,20.8,116.0,112.0,
42.0,Jalen Brunson,28.0,NYK,PG,64.0,64.0,2265.0,12.6,25.9,0.487,3.3,8.5,0.382,9.3,17.4,0.538,0.55,7.9,9.7,0.821,0.6,3.5,4.1,10.4,1.3,0.2,3.5,3.0,36.4,123.0,118.0,
43.0,Kevin Durant,36.0,PHO,PF,62.0,62.0,2265.0,12.9,24.5,0.527,3.5,8.1,0.43,9.4,16.4,0.574,0.598,6.6,7.9,0.839,0.5,7.7,8.2,5.7,1.1,1.7,4.1,2.3,35.9,117.0,119.0,
44.0,Jarrett Allen,26.0,CLE,C,80.0,80.0,2263.0,9.5,13.4,0.708,0.0,0.1,0.0,9.5,13.4,0.712,0.708,4.2,5.8,0.718,4.5,12.2,16.7,3.3,1.6,1.6,2.0,2.7,23.2,142.0,108.0,
45.0,Shaedon Sharpe,21.0,POR,SG,72.0,52.0,2252.0,10.8,23.8,0.452,3.2,10.2,0.311,7.6,13.6,0.557,0.519,4.1,5.2,0.785,1.5,5.5,7.0,4.3,1.3,0.3,3.2,2.6,28.8,110.0,118.0,
46.0,Giannis Antetokounmpo,30.0,MIL,PF,66.0,66.0,2251.0,16.8,27.9,0.603,0.3,1.3,0.23,16.5,26.6,0.621,0.608,9.2,15.0,0.612,3.1,13.8,16.9,9.0,1.2,1.6,4.4,3.3,43.1,122.0,109.0,
47.0,Chris Paul,39.0,SAS,PG,80.0,80.0,2244.0,5.3,12.2,0.43,3.0,7.8,0.38,2.3,4.4,0.52,0.552,1.8,1.9,0.932,0.7,5.5,6.2,12.9,2.1,0.4,2.7,3.2,15.3,126.0,118.0,
48.0,De'Aaron Fox,27.0,2TM,PG,62.0,62.0,2241.0,11.7,25.3,0.463,2.6,8.3,0.31,9.1,17.0,0.538,0.514,5.7,6.9,0.827,1.2,5.3,6.5,8.5,2.0,0.5,3.8,3.6,31.7,113.0,117.0,
49.0,Malik Beasley,28.0,DET,SG,80.0,18.0,2237.0,9.6,22.4,0.428,6.6,15.9,0.412,3.0,6.4,0.47,0.575,2.0,3.0,0.679,1.0,3.6,4.6,2.9,1.5,0.1,1.8,2.6,27.8,116.0,116.0,
50.0,Jalen Williams,23.0,OKC,SG,69.0,69.0,2237.0,12.1,25.1,0.484,2.7,7.3,0.365,9.5,17.8,0.533,0.537,5.1,6.4,0.789,1.3,6.7,7.9,7.6,2.4,1.0,3.2,3.4,32.0,116.0,107.0,
51.0,Nikola Vučević,34.0,CHI,C,71.0,70.0,2233.0,11.3,21.2,0.533,2.7,6.6,0.404,8.6,14.6,0.592,0.596,2.5,3.1,0.803,3.5,11.4,15.0,5.2,1.2,1.0,2.4,3.4,27.7,122.0,114.0,
52.0,Donovan Mitchell,28.0,CLE,SG,71.0,71.0,2232.0,12.6,28.4,0.443,5.0,13.6,0.368,7.6,14.8,0.512,0.531,6.4,7.8,0.823,1.2,5.7,6.9,7.6,2.0,0.4,3.2,3.0,36.6,118.0,113.0,
53.0,Payton Pritchard,27.0,BOS,PG,78.0,2.0,2211.0,8.8,18.8,0.465,5.6,13.8,0.406,3.2,5.0,0.629,0.614,1.6,1.9,0.841,2.2,4.5,6.7,6.1,1.5,0.3,1.7,2.7,24.7,130.0,114.0,
54.0,Amen Thompson,22.0,HOU,SF,68.0,41.0,2199.0,8.5,15.2,0.555,0.6,2.0,0.278,7.9,13.2,0.597,0.573,3.7,5.4,0.683,4.2,8.2,12.4,5.7,2.1,1.9,3.0,3.6,21.2,122.0,108.0,
55.0,Stephen Curry,36.0,GSW,PG,68.0,68.0,2187.0,12.2,27.2,0.448,6.7,17.0,0.395,5.5,10.2,0.535,0.571,6.0,6.4,0.931,0.8,5.9,6.7,9.1,1.7,0.6,4.2,2.0,37.1,120.0,113.0,
56.0,Harrison Barnes,32.0,SAS,PF,80.0,80.0,2181.0,7.6,14.9,0.51,3.4,7.8,0.438,4.2,7.0,0.591,0.625,3.4,4.2,0.801,2.1,4.5,6.6,3.0,0.8,0.3,1.1,1.7,22.0,132.0,122.0,
57.0,Desmond Bane,26.0,MEM,SG,68.0,67.0,2171.0,10.4,21.4,0.484,3.4,8.8,0.393,6.9,12.6,0.548,0.565,3.7,4.2,0.892,1.3,7.5,8.8,7.9,1.7,0.6,3.6,3.5,27.9,119.0,114.0,
58.0,Jaren Jackson Jr.,25.0,MEM,C,73.0,73.0,2170.0,12.5,25.6,0.488,3.1,8.2,0.377,9.4,17.4,0.541,0.548,6.7,8.5,0.781,1.9,7.0,8.9,3.1,2.0,2.4,3.3,5.4,34.8,115.0,111.0,
59.0,Julius Randle,30.0,MIN,PF,67.0,67.0,2163.0,10.1,20.9,0.482,2.3,7.0,0.338,7.7,13.9,0.554,0.538,6.2,7.6,0.806,3.2,7.6,10.8,7.2,1.0,0.3,4.3,3.9,28.7,117.0,113.0,
60.0,Deni Avdija,24.0,POR,SF,72.0,54.0,2161.0,9.0,19.0,0.476,2.8,7.7,0.365,6.2,11.3,0.552,0.55,6.5,8.4,0.78,2.5,9.3,11.7,6.3,1.6,0.8,4.4,3.8,27.4,116.0,114.0,
61.0,Myles Turner,28.0,IND,C,71.0,71.0,2161.0,8.6,18.0,0.48,3.5,8.7,0.395,5.2,9.2,0.559,0.576,4.1,5.3,0.771,2.0,8.5,10.5,2.4,1.2,3.2,2.7,4.1,24.7,113.0,112.0,
62.0,Jaylen Brown,28.0,BOS,SF,63.0,63.0,2158.0,12.0,26.0,0.463,2.7,8.3,0.324,9.3,17.7,0.529,0.515,5.7,7.5,0.764,1.9,6.6,8.5,6.6,1.7,0.4,3.8,3.6,32.5,112.0,112.0,
63.0,Naz Reid,25.0,MIN,C,78.0,17.0,2149.0,9.6,20.8,0.461,4.0,10.5,0.382,5.6,10.3,0.541,0.557,2.5,3.3,0.775,2.0,8.7,10.7,4.1,1.3,1.6,2.5,4.3,25.7,115.0,110.0,
64.0,Taurean Prince,30.0,MIL,SF,79.0,72.0,2141.0,5.2,11.5,0.458,3.3,7.5,0.436,2.0,4.0,0.497,0.6,0.9,1.0,0.826,0.8,5.7,6.4,3.5,1.7,0.3,1.9,3.7,14.6,114.0,115.0,
65.0,Tyus Jones,28.0,PHO,PG,79.0,57.0,2132.0,6.9,15.3,0.449,3.7,9.0,0.414,3.2,6.3,0.498,0.57,1.2,1.3,0.895,0.9,3.5,4.4,9.8,1.6,0.2,2.1,1.5,18.7,125.0,123.0,
66.0,Evan Mobley,23.0,CLE,PF,70.0,70.0,2131.0,11.3,20.2,0.56,1.9,5.1,0.373,9.4,15.1,0.623,0.607,4.8,6.6,0.729,3.6,11.0,14.6,5.1,1.4,2.5,3.2,3.1,29.3,124.0,108.0,
67.0,Josh Giddey,22.0,CHI,PG,70.0,69.0,2117.0,8.2,17.6,0.465,2.3,6.1,0.378,5.9,11.5,0.512,0.531,3.9,4.9,0.781,2.8,9.7,12.5,11.1,1.9,1.0,4.5,2.7,22.5,115.0,114.0,
68.0,Tim Hardaway Jr.,32.0,DET,SG,75.0,75.0,2115.0,6.2,15.1,0.41,3.8,10.1,0.371,2.5,5.0,0.489,0.534,2.8,3.3,0.855,0.4,3.7,4.1,2.8,0.9,0.2,1.1,2.1,19.0,118.0,118.0,
69.0,Bennedict Mathurin,22.0,IND,SF,71.0,48.0,2108.0,8.8,19.1,0.462,2.2,6.5,0.342,6.6,12.6,0.524,0.52,6.1,7.3,0.837,1.9,6.7,8.6,3.0,1.0,0.5,3.0,3.7,25.9,111.0,117.0,
70.0,Spencer Dinwiddie,31.0,DAL,PG,78.0,30.0,2100.0,6.5,15.5,0.421,2.5,7.4,0.338,4.0,8.1,0.497,0.501,4.4,5.5,0.798,0.4,4.4,4.8,7.9,1.6,0.4,2.3,2.7,19.9,117.0,119.0,
71.0,Stephon Castle,20.0,SAS,PG,79.0,45.0,2094.0,9.5,22.2,0.428,2.1,7.5,0.283,7.4,14.7,0.502,0.476,5.5,7.7,0.715,2.0,4.5,6.6,7.3,1.7,0.5,3.9,3.7,26.6,105.0,119.0,
73.0,Fred VanVleet,30.0,HOU,PG,59.0,59.0,2084.0,6.6,17.4,0.378,3.6,10.6,0.344,2.9,6.8,0.43,0.483,2.5,3.1,0.813,0.7,4.4,5.2,7.7,2.2,0.6,2.0,3.2,19.4,117.0,111.0,
74.0,Kelly Oubre Jr.,29.0,PHI,SF,60.0,57.0,2078.0,8.3,17.6,0.47,1.7,5.8,0.293,6.6,11.9,0.555,0.518,3.3,4.4,0.751,2.3,6.4,8.7,2.6,2.2,0.7,1.9,4.3,21.5,111.0,118.0,
75.0,Dennis Schröder,31.0,3TM,PG,74.0,49.0,2077.0,7.8,19.2,0.405,2.9,8.7,0.34,4.8,10.6,0.459,0.482,4.3,5.1,0.838,0.6,4.0,4.6,9.3,1.6,0.3,3.3,4.2,22.8,111.0,116.0,
76.0,Luguentz Dort,25.0,OKC,SF,71.0,71.0,2073.0,6.0,13.7,0.435,3.9,9.6,0.412,2.0,4.2,0.489,0.578,0.8,1.1,0.717,2.1,4.7,6.8,2.7,1.8,0.9,1.2,4.8,16.7,120.0,110.0,
77.0,Scottie Barnes,23.0,TOR,PF,63.0,63.0,2067.0,10.4,23.6,0.44,1.7,6.4,0.269,8.7,17.2,0.504,0.477,5.2,6.8,0.769,2.4,8.8,11.2,8.6,2.1,1.4,4.1,2.6,27.8,107.0,111.0,
78.0,Max Christie,21.0,2TM,SG,76.0,35.0,2058.0,5.7,13.4,0.426,2.7,7.2,0.368,3.1,6.2,0.492,0.525,2.9,3.5,0.849,0.9,5.0,5.9,3.4,1.5,0.7,1.9,2.7,17.0,112.0,117.0,
79.0,Malik Monk,26.0,SAC,SG,65.0,45.0,2054.0,9.8,22.3,0.439,3.3,10.2,0.325,6.5,12.1,0.534,0.513,3.7,4.2,0.865,0.7,5.1,5.8,8.6,1.4,0.9,3.8,3.8,26.5,110.0,118.0,
