Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,George Gervin,27.0,SAS,SG,78.0,,2934.0,13.128205128205128,24.871794871794872,0.528,32.0,102.0,0.314,992.0,1838.0,0.54,0.536,6.4743589743589745,7.602564102564102,0.852,154.0,249.0,403.0,202.0,110.0,79.0,254.0,208.0,33.14102564102564,0.0,"MVP-3,AS,NBA1"
2.0,Moses Malone,24.0,HOU,C,82.0,82.0,3140.0,9.487804878048781,18.890243902439025,0.502,0.0,6.0,0.0,778.0,1543.0,0.504,0.502,6.865853658536586,9.548780487804878,0.719,573.0,617.0,1190.0,147.0,80.0,107.0,300.0,210.0,25.841463414634145,0.0,"MVP-9,AS,NBA2"
3.0,Julius Erving,29.0,PHI,SF,78.0,78.0,2812.0,10.743589743589743,20.692307692307693,0.519,4.0,20.0,0.2,834.0,1594.0,0.523,0.52,5.384615384615385,6.846153846153846,0.787,215.0,361.0,576.0,355.0,170.0,140.0,284.0,208.0,26.923076923076923,1.0,"MVP-2,AS,NBA1"
4.0,World B. Free,26.0,SDC,SG,68.0,,2585.0,10.838235294117647,22.88235294117647,0.474,9.0,25.0,0.36,728.0,1531.0,0.476,0.477,8.411764705882353,11.176470588235293,0.753,129.0,109.0,238.0,283.0,81.0,32.0,228.0,195.0,30.220588235294116,0.0,AS
5.0,Kareem Abdul-Jabbar,32.0,LAL,C,82.0,,3143.0,10.182926829268293,16.865853658536587,0.604,0.0,1.0,0.0,835.0,1382.0,0.604,0.604,4.439024390243903,5.804878048780488,0.765,190.0,696.0,886.0,371.0,81.0,280.0,297.0,216.0,24.804878048780488,2.0,"MVP-1,AS,NBA1"
6.0,Dan Issel,31.0,DEN,C,82.0,82.0,2938.0,8.71951219512195,17.26829268292683,0.505,4.0,12.0,0.333,711.0,1404.0,0.506,0.506,6.304878048780488,8.134146341463415,0.775,236.0,483.0,719.0,198.0,88.0,54.0,163.0,190.0,23.79268292682927,0.0,
7.0,Adrian Dantley,24.0,UTA,SF,68.0,,2674.0,10.735294117647058,18.63235294117647,0.576,0.0,2.0,0.0,730.0,1265.0,0.577,0.576,6.514705882352941,7.735294117647059,0.842,183.0,333.0,516.0,191.0,96.0,14.0,233.0,211.0,27.985294117647058,0.0,AS
8.0,Elvin Hayes,34.0,WSB,PF,81.0,,3183.0,9.395061728395062,20.703703703703702,0.454,3.0,13.0,0.231,758.0,1664.0,0.456,0.455,4.1234567901234565,5.901234567901234,0.699,269.0,627.0,896.0,129.0,62.0,189.0,215.0,309.0,22.950617283950617,0.0,AS
9.0,Otis Birdsong,24.0,KCK,SG,82.0,,2885.0,9.524390243902438,18.853658536585368,0.505,10.0,36.0,0.278,771.0,1510.0,0.511,0.508,3.4878048780487805,5.024390243902439,0.694,170.0,161.0,331.0,202.0,136.0,22.0,179.0,226.0,22.658536585365855,0.0,AS
10.0,Mike Mitchell,24.0,CLE,SF,82.0,82.0,2802.0,9.451219512195122,18.073170731707318,0.523,0.0,6.0,0.0,775.0,1476.0,0.525,0.523,3.292682926829268,4.182926829268292,0.787,206.0,385.0,591.0,93.0,70.0,77.0,172.0,259.0,22.195121951219512,0.0,
11.0,Gus Williams,26.0,SEA,PG,82.0,82.0,2969.0,9.012195121951219,18.695121951219512,0.482,7.0,36.0,0.194,732.0,1497.0,0.489,0.484,4.036585365853658,5.121951219512195,0.788,127.0,148.0,275.0,397.0,200.0,37.0,181.0,160.0,22.146341463414632,0.0,"MVP-8,NBA2"
12.0,Paul Westphal,29.0,PHO,SG,82.0,82.0,2665.0,8.439024390243903,16.0609756097561,0.525,26.0,93.0,0.28,666.0,1224.0,0.544,0.535,4.658536585365853,5.402439024390244,0.862,46.0,141.0,187.0,416.0,119.0,35.0,207.0,162.0,21.853658536585368,0.0,"AS,NBA1"
13.0,Bill Cartwright,22.0,NYK,C,82.0,82.0,3150.0,8.109756097560975,14.817073170731707,0.547,0.0,0.0,,665.0,1215.0,0.547,0.547,5.5,6.902439024390244,0.797,194.0,532.0,726.0,165.0,48.0,101.0,222.0,279.0,21.71951219512195,0.0,AS
14.0,Larry Bird,23.0,BOS,PF,82.0,82.0,2955.0,8.451219512195122,17.841463414634145,0.474,58.0,143.0,0.406,635.0,1320.0,0.481,0.494,3.6707317073170733,4.390243902439025,0.836,216.0,636.0,852.0,370.0,143.0,53.0,263.0,279.0,21.28048780487805,1.0,"MVP-4,ROY-1,AS,NBA1"
15.0,Ray Williams,25.0,NYK,PG,82.0,82.0,2582.0,8.378048780487806,16.878048780487806,0.496,7.0,37.0,0.189,680.0,1347.0,0.505,0.499,4.060975609756097,5.158536585365853,0.787,149.0,263.0,412.0,512.0,167.0,24.0,256.0,295.0,20.902439024390244,1.0,
16.0,Marques Johnson,23.0,MIL,SF,77.0,,2686.0,8.948051948051948,16.454545454545453,0.544,2.0,9.0,0.222,687.0,1258.0,0.546,0.545,3.779220779220779,4.779220779220779,0.791,217.0,349.0,566.0,273.0,100.0,70.0,185.0,173.0,21.7012987012987,1.0,"AS,NBA2"
17.0,Reggie Theus,22.0,CHI,SG,82.0,82.0,3029.0,6.902439024390244,14.292682926829269,0.483,28.0,105.0,0.267,538.0,1067.0,0.504,0.495,6.097560975609756,7.280487804878049,0.838,143.0,186.0,329.0,515.0,114.0,20.0,348.0,262.0,20.24390243902439,1.0,
18.0,Jamaal Wilkes,26.0,LAL,SF,82.0,82.0,3111.0,8.853658536585366,16.5609756097561,0.535,3.0,17.0,0.176,723.0,1341.0,0.539,0.536,2.3048780487804876,2.8536585365853657,0.808,176.0,349.0,525.0,250.0,129.0,28.0,157.0,220.0,20.048780487804876,0.0,
