Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Trp-Dbl,Awards
11.0,Jerry West,32.0,LAL,PG,69.0,,2845.0,9.666666666666666,19.579710144927535,0.494,7.608695652173913,9.144927536231885,0.832,320.0,655.0,180.0,26.942028985507246,1.0,"MVP-2,AS,NBA1"
12.0,Chet Walker,30.0,CHI,SF,81.0,81.0,2927.0,8.024691358024691,17.25925925925926,0.465,5.925925925925926,6.901234567901234,0.859,588.0,179.0,187.0,21.97530864197531,0.0,AS
13.0,Dick Van Arsdale,27.0,PHO,SG,81.0,,3157.0,7.518518518518518,16.617283950617285,0.452,6.827160493827161,8.419753086419753,0.811,316.0,329.0,246.0,21.864197530864196,0.0,AS
14.0,Archie Clark,29.0,PHI,PG,82.0,82.0,3245.0,8.073170731707316,16.26829268292683,0.496,5.146341463414634,6.536585365853658,0.787,391.0,440.0,217.0,21.29268292682927,0.0,
15.0,Walt Frazier,25.0,NYK,PG,80.0,80.0,3455.0,8.1375,16.4625,0.494,5.425,6.9625,0.779,544.0,536.0,240.0,21.7,4.0,"AS,NBA2"
16.0,Earl Monroe,26.0,BAL,PG,81.0,,2843.0,8.185185185185185,18.530864197530864,0.442,5.012345679012346,6.246913580246914,0.802,213.0,354.0,220.0,21.382716049382715,0.0,AS
17.0,Wilt Chamberlain,34.0,LAL,C,82.0,,3630.0,8.146341463414634,14.951219512195122,0.545,4.390243902439025,8.158536585365853,0.538,1493.0,352.0,174.0,20.682926829268293,2.0,AS
18.0,Stu Lantz,24.0,SDR,SG,82.0,,3102.0,7.134146341463414,15.914634146341463,0.448,6.329268292682927,7.853658536585366,0.806,406.0,344.0,230.0,20.597560975609756,0.0,
19.0,Nate Thurmond,29.0,SFW,C,82.0,,3351.0,7.597560975609756,17.085365853658537,0.445,4.817073170731708,6.597560975609756,0.73,1128.0,257.0,192.0,20.01219512195122,0.0,MVP-8
20.0,Jo Jo White,24.0,BOS,PG,75.0,,2787.0,9.24,19.92,0.464,2.8666666666666667,3.5866666666666664,0.799,376.0,361.0,255.0,21.346666666666668,0.0,AS
21.0,Dick Snyder,26.0,SEA,SG,82.0,,2824.0,7.865853658536586,14.817073170731707,0.531,3.682926829268293,4.402439024390244,0.837,257.0,352.0,249.0,19.414634146341463,0.0,
22.0,Bob Kauffman,24.0,BUF,C,78.0,,2778.0,7.897435897435898,16.78205128205128,0.471,4.602564102564102,6.217948717948718,0.74,837.0,354.0,263.0,20.397435897435898,2.0,AS
23.0,Oscar Robertson,32.0,MIL,PG,81.0,,3194.0,7.308641975308642,14.728395061728396,0.496,4.753086419753086,5.592592592592593,0.85,462.0,668.0,203.0,19.37037037037037,3.0,"MVP-5,AS,NBA2"
24.0,Jeff Mullins,28.0,SFW,SG,75.0,,2909.0,8.4,17.44,0.482,4.026666666666666,4.773333333333333,0.844,341.0,332.0,246.0,20.826666666666668,0.0,AS
25.0,Jack Marin,26.0,BAL,SF,82.0,,2920.0,7.634146341463414,16.585365853658537,0.46,3.5365853658536586,4.170731707317073,0.848,513.0,217.0,261.0,18.804878048780488,0.0,
26.0,Jerry Lucas,30.0,SFW,PF,80.0,,3251.0,7.7875,15.625,0.498,3.6125,4.5875,0.787,1265.0,293.0,197.0,19.1875,2.0,AS
27.0,Don May,25.0,BUF,SF,76.0,,2666.0,8.276315789473685,17.57894736842105,0.471,3.6447368421052633,4.605263157894737,0.791,567.0,150.0,219.0,20.19736842105263,0.0,
28.0,Willis Reed,28.0,NYK,C,73.0,72.0,2855.0,8.41095890410959,18.21917808219178,0.462,4.095890410958904,5.219178082191781,0.785,1003.0,148.0,228.0,20.91780821917808,0.0,"MVP-4,AS,NBA2"
29.0,Hal Greer,34.0,PHI,SG,81.0,69.0,3060.0,7.296296296296297,16.925925925925927,0.431,4.0246913580246915,5.0,0.805,364.0,369.0,289.0,18.617283950617285,0.0,
30.0,Happy Hairston,28.0,LAL,PF,80.0,,2921.0,7.175,15.4125,0.466,4.2125,5.3875,0.782,797.0,168.0,256.0,18.5625,0.0,
31.0,Connie Hawkins,28.0,PHO,SF,71.0,,2662.0,7.211267605633803,16.633802816901408,0.434,6.436619718309859,7.887323943661972,0.816,643.0,322.0,197.0,20.859154929577464,1.0,AS
32.0,Clem Haskins,27.0,PHO,PG,82.0,,2764.0,6.853658536585366,15.573170731707316,0.44,4.121951219512195,5.2560975609756095,0.784,324.0,383.0,207.0,17.829268292682926,0.0,
33.0,Jerry Sloan,28.0,CHI,SG,80.0,80.0,3140.0,7.4,16.775,0.441,3.475,4.8625,0.715,701.0,281.0,289.0,18.275,0.0,
34.0,Walt Wesley,26.0,CLE,C,82.0,,2425.0,6.890243902439025,15.134146341463415,0.455,3.9634146341463414,5.7682926829268295,0.687,713.0,83.0,295.0,17.74390243902439,0.0,
35.0,Bob Dandridge,23.0,MIL,SF,79.0,,2862.0,7.518987341772152,14.772151898734178,0.509,3.3417721518987342,4.7594936708860756,0.702,632.0,277.0,287.0,18.379746835443036,0.0,
36.0,Jim Barnett,26.0,POR,SG,78.0,,2371.0,7.166666666666667,16.44871794871795,0.436,4.17948717948718,5.153846153846154,0.811,376.0,323.0,190.0,18.512820512820515,1.0,
37.0,Lenny Wilkens,33.0,SEA,PG,71.0,,2641.0,6.633802816901408,15.845070422535212,0.419,6.492957746478873,8.084507042253522,0.803,319.0,654.0,201.0,19.760563380281692,1.0,AS
38.0,Jimmy Walker,26.0,DET,SG,79.0,,2765.0,6.632911392405063,15.20253164556962,0.436,4.3544303797468356,5.2405063291139244,0.831,207.0,268.0,173.0,17.620253164556964,0.0,
39.0,Gail Goodrich,27.0,LAL,SG,79.0,,2808.0,7.063291139240507,14.860759493670885,0.475,3.3417721518987342,4.341772151898734,0.77,260.0,380.0,258.0,17.468354430379748,0.0,
40.0,Dave Cowens,22.0,BOS,C,81.0,,3076.0,6.790123456790123,16.074074074074073,0.422,3.3703703703703702,4.604938271604938,0.732,1216.0,228.0,350.0,16.950617283950617,0.0,ROY-1
41.0,Walt Hazzard,28.0,ATL,PG,82.0,,2877.0,6.304878048780488,13.731707317073171,0.459,3.841463414634146,5.060975609756097,0.759,300.0,514.0,276.0,16.451219512195124,0.0,
42.0,Norm Van Lier,23.0,CIN,SG,82.0,,3324.0,5.829268292682927,13.878048780487806,0.42,4.378048780487805,5.365853658536586,0.816,583.0,832.0,343.0,16.036585365853657,12.0,
43.0,Tiny Archibald,22.0,CIN,PG,82.0,,2867.0,5.926829268292683,13.353658536585366,0.444,4.097560975609756,5.414634146341464,0.757,242.0,450.0,218.0,15.951219512195122,0.0,
44.0,Calvin Murphy,22.0,SDR,PG,82.0,,2020.0,5.7439024390243905,12.548780487804878,0.458,4.341463414634147,5.2926829268292686,0.82,245.0,329.0,263.0,15.829268292682928,0.0,ROY-4
45.0,Jon McGlocklin,27.0,MIL,SG,82.0,,2891.0,7.0,13.085365853658537,0.535,1.7560975609756098,2.0365853658536586,0.862,223.0,305.0,189.0,15.75609756097561,0.0,
46.0,Bob Lanier,22.0,DET,C,82.0,,2017.0,6.146341463414634,13.512195121951219,0.455,3.3292682926829267,4.585365853658536,0.726,665.0,146.0,272.0,15.621951219512194,0.0,ROY-5
47.0,Dick Barnett,34.0,NYK,SG,82.0,82.0,2843.0,6.585365853658536,14.439024390243903,0.456,2.3536585365853657,3.3902439024390243,0.694,238.0,225.0,232.0,15.524390243902438,0.0,
48.0,Dave DeBusschere,30.0,NYK,PF,81.0,81.0,2891.0,6.45679012345679,15.345679012345679,0.421,2.6790123456790123,3.8518518518518516,0.696,901.0,220.0,237.0,15.592592592592593,0.0,AS
49.0,Johnny Green,37.0,CIN,PF,75.0,,2147.0,6.693333333333333,11.4,0.587,3.3066666666666666,5.36,0.617,656.0,89.0,233.0,16.69333333333333,0.0,AS
50.0,Kevin Loughery,30.0,BAL,SG,82.0,,2260.0,5.865853658536586,14.548780487804878,0.403,3.3536585365853657,4.036585365853658,0.831,219.0,301.0,246.0,15.085365853658537,0.0,
51.0,Walt Bellamy,31.0,ATL,C,82.0,,2908.0,5.280487804878049,10.71951219512195,0.493,4.097560975609756,6.780487804878049,0.604,1060.0,230.0,271.0,14.658536585365853,1.0,
52.0,Gus Johnson,32.0,BAL,PF,66.0,,2538.0,7.484848484848484,16.515151515151516,0.453,3.242424242424242,4.393939393939394,0.738,1128.0,192.0,227.0,18.21212121212121,0.0,"MVP-10,AS,NBA2"
53.0,Ron Williams,26.0,SFW,PG,82.0,,2809.0,5.195121951219512,11.914634146341463,0.436,4.036585365853658,4.780487804878049,0.844,244.0,480.0,301.0,14.426829268292684,0.0,
54.0,Leroy Ellis,30.0,POR,C,74.0,,2581.0,6.554054054054054,14.797297297297296,0.443,2.824324324324324,3.527027027027027,0.801,907.0,235.0,258.0,15.932432432432432,0.0,
55.0,Bingo Smith,24.0,CLE,SG,77.0,,2332.0,6.428571428571429,14.363636363636363,0.448,2.311688311688312,3.038961038961039,0.761,429.0,258.0,175.0,15.168831168831169,0.0,
56.0,Don Kojis,32.0,SEA,SF,79.0,,2143.0,5.746835443037975,12.886075949367088,0.446,3.151898734177215,4.050632911392405,0.778,435.0,130.0,220.0,14.645569620253164,0.0,
57.0,Don Nelson,30.0,BOS,SF,82.0,,2254.0,5.024390243902439,10.74390243902439,0.468,3.8658536585365852,5.195121951219512,0.744,565.0,153.0,232.0,13.914634146341463,0.0,
58.0,Stan McKenzie,26.0,POR,SF,82.0,,2290.0,4.853658536585366,11.0,0.441,4.036585365853658,4.829268292682927,0.836,309.0,235.0,238.0,13.74390243902439,0.0,
59.0,John Johnson,23.0,CLE,SF,67.0,,2310.0,6.492537313432836,15.402985074626866,0.422,3.582089552238806,4.447761194029851,0.805,453.0,323.0,251.0,16.567164179104477,1.0,AS
60.0,Sam Lacey,22.0,CIN,C,81.0,,2648.0,5.765432098765432,13.790123456790123,0.418,1.9259259259259258,2.802469135802469,0.687,913.0,117.0,270.0,13.45679012345679,0.0,
61.0,Neal Walk,22.0,PHO,C,82.0,,2033.0,5.195121951219512,11.524390243902438,0.451,2.5,3.268292682926829,0.765,674.0,117.0,282.0,12.890243902439025,0.0,
62.0,Jim Washington,27.0,PHI,PF,78.0,70.0,2501.0,5.064102564102564,10.628205128205128,0.476,3.3205128205128207,4.358974358974359,0.762,747.0,97.0,258.0,13.448717948717949,0.0,
63.0,Wes Unseld,24.0,BAL,C,74.0,,2904.0,5.72972972972973,11.432432432432432,0.501,2.689189189189189,4.094594594594595,0.657,1253.0,293.0,235.0,14.14864864864865,2.0,AS
64.0,Rick Adelman,24.0,POR,PG,81.0,,2303.0,4.666666666666667,11.049382716049383,0.422,3.2962962962962963,4.555555555555555,0.724,282.0,380.0,214.0,12.62962962962963,0.0,
65.0,Bill Bridges,31.0,ATL,PF,82.0,,3140.0,4.658536585365853,10.170731707317072,0.458,2.573170731707317,4.024390243902439,0.639,1233.0,240.0,317.0,11.890243902439025,0.0,
66.0,Bill Bradley,27.0,NYK,SF,78.0,66.0,2300.0,5.294871794871795,11.692307692307692,0.453,1.8461538461538463,2.2435897435897436,0.823,260.0,280.0,245.0,12.435897435897436,0.0,
67.0,Dick Garrett,24.0,BUF,PG,75.0,,2375.0,4.973333333333334,12.026666666666667,0.414,2.9066666666666667,3.3466666666666667,0.869,295.0,264.0,290.0,12.853333333333333,0.0,
68.0,Paul Silas,27.0,PHO,PF,81.0,,2944.0,4.172839506172839,9.74074074074074,0.428,3.5185185185185186,5.135802469135802,0.685,1015.0,247.0,227.0,11.864197530864198,0.0,
69.0,Greg Smith,24.0,MIL,PF,82.0,,2428.0,4.987804878048781,9.74390243902439,0.512,1.7195121951219512,2.597560975609756,0.662,589.0,227.0,284.0,11.695121951219512,1.0,
71.0,John Warren,23.0,CLE,PG,82.0,,2610.0,4.634146341463414,10.963414634146341,0.423,2.1951219512195124,2.6463414634146343,0.829,344.0,347.0,299.0,11.463414634146341,0.0,
72.0,Don Adams,23.0,SDR,SF,82.0,,2374.0,4.7682926829268295,11.670731707317072,0.409,1.8902439024390243,2.5853658536585367,0.731,581.0,173.0,344.0,11.426829268292684,0.0,
73.0,Don Chaney,24.0,BOS,SG,81.0,,2289.0,4.296296296296297,9.45679012345679,0.454,2.888888888888889,3.8641975308641974,0.748,463.0,235.0,288.0,11.481481481481481,0.0,
74.0,John Hummer,22.0,BUF,C,81.0,,2637.0,4.185185185185185,9.432098765432098,0.444,2.9012345679012346,5.0,0.58,717.0,163.0,284.0,11.271604938271604,0.0,
75.0,Herm Gilliam,24.0,BUF,SG,80.0,,2082.0,4.725,11.2,0.422,1.775,2.3625,0.751,334.0,291.0,246.0,11.225,0.0,
76.0,Dave Sorenson,22.0,CLE,PF,79.0,,1940.0,4.468354430379747,10.050632911392405,0.445,2.329113924050633,2.8987341772151898,0.803,486.0,163.0,181.0,11.265822784810126,0.0,
77.0,Tom Boerwinkle,25.0,CHI,C,82.0,82.0,2370.0,4.353658536585366,8.975609756097562,0.485,2.048780487804878,2.8292682926829267,0.724,1133.0,397.0,275.0,10.75609756097561,2.0,
78.0,Mel Counts,29.0,PHO,C,80.0,,1669.0,4.5625,9.9875,0.457,1.8625,2.475,0.753,503.0,136.0,279.0,10.9875,0.0,
80.0,Joe Ellis,26.0,SFW,SF,80.0,,2275.0,4.45,11.225,0.396,1.8875,2.5375,0.744,511.0,161.0,287.0,10.7875,0.0,
81.0,Mike Davis,24.0,BUF,SG,73.0,,1617.0,4.342465753424658,10.602739726027398,0.41,2.7260273972602738,3.589041095890411,0.76,187.0,153.0,220.0,11.41095890410959,0.0,
82.0,Lee Winfield,23.0,SEA,PG,79.0,,1605.0,4.227848101265823,9.063291139240507,0.466,2.050632911392405,3.088607594936709,0.664,193.0,225.0,135.0,10.50632911392405,0.0,
83.0,Keith Erickson,26.0,LAL,SF,73.0,,2272.0,5.054794520547945,10.726027397260275,0.471,1.1643835616438356,1.5342465753424657,0.759,404.0,223.0,241.0,11.273972602739725,0.0,
84.0,McCoy McLemore,28.0,2TM,SF,86.0,,2254.0,3.5232558139534884,9.151162790697674,0.385,2.372093023255814,3.0348837209302326,0.782,568.0,206.0,235.0,9.418604651162791,1.0,
85.0,Fred Carter,25.0,BAL,SG,77.0,,1707.0,4.415584415584416,10.584415584415584,0.417,1.5454545454545454,2.3766233766233764,0.65,251.0,165.0,165.0,10.376623376623376,0.0,
87.0,John Trapp,25.0,SDR,SF,82.0,,2080.0,3.926829268292683,9.341463414634147,0.42,1.7317073170731707,2.292682926829268,0.755,510.0,138.0,337.0,9.585365853658537,0.0,
88.0,Bob Weiss,28.0,CHI,PG,82.0,47.0,2237.0,3.3902439024390243,8.036585365853659,0.422,2.7560975609756095,3.2804878048780486,0.84,189.0,387.0,216.0,9.536585365853659,0.0,
89.0,Terry Dischinger,30.0,DET,SF,65.0,,1855.0,4.676923076923077,8.738461538461538,0.535,2.476923076923077,3.246153846153846,0.763,339.0,113.0,189.0,11.830769230769231,0.0,
90.0,Steve Kuberski,23.0,BOS,PF,82.0,,1867.0,3.817073170731707,9.085365853658537,0.42,1.6219512195121952,2.231707317073171,0.727,538.0,78.0,198.0,9.25609756097561,0.0,
92.0,Otto Moore,24.0,DET,C,82.0,,1926.0,3.7804878048780486,8.487804878048781,0.445,1.475609756097561,2.6707317073170733,0.553,700.0,88.0,182.0,9.036585365853659,0.0,
93.0,Tom Meschery,32.0,SEA,PF,79.0,,1822.0,3.607594936708861,7.784810126582278,0.463,2.050632911392405,2.7341772151898733,0.75,485.0,108.0,202.0,9.265822784810126,0.0,
94.0,Bob Boozer,33.0,MIL,PF,80.0,,1775.0,3.625,8.0625,0.45,1.85,2.2625,0.818,435.0,128.0,216.0,9.1,0.0,
95.0,Em Bryant,32.0,BUF,PG,73.0,,2137.0,3.9452054794520546,9.36986301369863,0.421,2.0684931506849313,2.780821917808219,0.744,262.0,352.0,266.0,9.95890410958904,0.0,
96.0,Shaler Halimon,25.0,2TM,SG,81.0,0.0,1652.0,3.7160493827160495,9.666666666666666,0.384,1.3209876543209877,2.0,0.66,417.0,215.0,183.0,8.753086419753087,0.0,
97.0,John Block,26.0,SDR,PF,73.0,,1464.0,3.356164383561644,8.0,0.42,2.904109589041096,3.6986301369863015,0.785,442.0,98.0,193.0,9.616438356164384,0.0,
99.0,Jim McMillian,22.0,LAL,SF,81.0,,1747.0,3.567901234567901,7.765432098765432,0.459,1.2345679012345678,1.6049382716049383,0.769,330.0,133.0,122.0,8.37037037037037,0.0,
100.0,Jim Davis,29.0,ATL,C,82.0,,1864.0,2.9390243902439024,6.134146341463414,0.479,2.3780487804878048,3.5121951219512195,0.677,546.0,108.0,253.0,8.25609756097561,0.0,
101.0,Howard Komives,29.0,DET,PG,82.0,,1932.0,3.3536585365853657,8.71951219512195,0.385,1.475609756097561,1.8414634146341464,0.801,152.0,262.0,184.0,8.182926829268293,0.0,
102.0,Zaid Abdul-Aziz,24.0,SEA,C,61.0,,1276.0,4.311475409836065,9.78688524590164,0.441,2.278688524590164,3.081967213114754,0.739,468.0,42.0,118.0,10.901639344262295,0.0,
103.0,Dale Schlueter,25.0,POR,C,80.0,,1823.0,3.2125,6.5875,0.488,1.7875,2.725,0.656,629.0,192.0,265.0,8.2125,0.0,
104.0,Pete Cross,22.0,SEA,C,79.0,,2194.0,3.1012658227848102,7.012658227848101,0.442,1.7721518987341771,2.569620253164557,0.69,949.0,113.0,212.0,7.974683544303797,0.0,
106.0,Eddie Miles,30.0,BAL,SG,63.0,,1541.0,4.0,9.380952380952381,0.426,1.873015873015873,2.3333333333333335,0.803,167.0,110.0,119.0,9.873015873015873,0.0,
112.0,John Tresvant,31.0,2TM,PF,75.0,,1517.0,2.6933333333333334,5.8133333333333335,0.463,1.9466666666666668,2.7333333333333334,0.712,382.0,86.0,196.0,7.333333333333333,0.0,
114.0,Luke Jackson,29.0,PHI,C,79.0,40.0,1774.0,2.518987341772152,6.69620253164557,0.376,1.6582278481012658,2.392405063291139,0.693,568.0,148.0,211.0,6.69620253164557,0.0,
117.0,Bob Portman,23.0,SFW,SG,68.0,,1395.0,3.25,7.102941176470588,0.458,1.1323529411764706,1.5588235294117647,0.726,321.0,67.0,130.0,7.632352941176471,0.0,
118.0,Matt Guokas,26.0,2TM,SG,79.0,35.0,2213.0,2.607594936708861,5.291139240506329,0.493,1.2784810126582278,1.7468354430379747,0.732,158.0,342.0,189.0,6.493670886075949,0.0,
121.0,Bill Hewitt,26.0,DET,PF,62.0,,1725.0,3.274193548387097,7.016129032258065,0.467,1.1129032258064515,1.935483870967742,0.575,454.0,124.0,189.0,7.661290322580645,0.0,
123.0,Bobby Lewis,25.0,CLE,SG,79.0,,1852.0,2.2658227848101267,6.1265822784810124,0.37,1.379746835443038,1.9240506329113924,0.717,206.0,244.0,176.0,5.9113924050632916,0.0,
